"ID"	"Hera_1"	"Wolverine_1"	"JarJarBinks_3"	"Goose_4"	"Korra_6"	"Hera_7"	"Iris_7"	"Korra_9"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Iris_17"	"Kubo_17"	"Lambchop_17"	"Wolverine_17"	"Hamlet_18"	"Hera_18"	"Iris_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Ophelia_19"	"Wolverine_19"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Hamlet_21"	"JarJarBinks_21"	"Korra_21"	"Kubo_21"	"Goose_22"	"Hamlet_22"	"Hera_22"	"Iris_22"	"Kubo_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Hera_24"	"Kubo_24"	"Ophelia_24"	"Wolverine_24"	"Kubo_25"	"JarJarBinks_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Goose_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Hamlet_41"	"Hera_41"	"Goose_42"	"Lambchop_42"	"Ophelia_43"	"Goose_44"	"Iris_44"	"Lambchop_44"	"Hamlet_45"	"Hera_45"	"JarJarBinks_45"	"Korra_45"	"Ophelia_45"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Lambchop_46"	"Hamlet_48"	"Hera_48"	"Iris_48"	"JarJarBinks_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Ophelia_48"	"Wolverine_48"	"Iris_49"	"JarJarBinks_49"	"Kubo_49"	"Ophelia_49"	"Wolverine_49"	"JarJarBinks_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Lambchop_51"	"Goose_52"	"JarJarBinks_52"	"Kubo_52"	"Hera_53"	"Kubo_53"	"Iris_55"	"Lambchop_55"	"Ophelia_55"	"Ophelia_57"	"Wolverine_57"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Wolverine_60"	"Hera_67"	"JarJarBinks_68"
"njc32"	0.31	0.96	0.16	0.11	1.76	0.38	0.58	0.2	1.4	0.62	2.67	0.42	27.95	4.65	0.93	8.62	2.47	1.04	5.18	0.13	0	0.31	0.4	0.51	5.78	0.16	0.22	0.02	0.47	0.49	4.91	0	0.44	0.67	2.31	0.16	1.29	0.29	0.02	0.13	0.13	0.04	0.09	0.11	0.71	0.16	1.13	0.22	0.07	0.6	0.04	2.16	0.29	0.58	0.07	0	0.2	0.6	0.22	0.11	1.22	1.49	0.13	1.69	0.87	0.91	1.11	0.09	0.09	1.8	0.09	3.05	0.18	1.91	4.07	0.71	0.13	1.6	0.16	0.64	3.36	0.29	2.71	2.62	2.42	0.18	0.07	1.98	0.04	6.96	0.87	0.4	0.29	0.73	7.74	0.73	0.13	0.02	0.73	0.2	1.09	0.22	0.09	0.13	0.13	0.49	0.58	0.96	1.22	0.13	1.65	3.53	0.42	0.04	0.38	0.04	2.53	1.2	1.47	8.34	0.42	0.16	0.2
"njc33"	0.38	1.24	0.33	27.74	2.32	0.44	0.88	0.62	1.62	3.67	5.96	0.73	28.02	4.76	16.07	8.95	2.76	4.27	5.27	1.62	39.88	0.4	0.53	0.53	5.81	0.62	0.49	18.33	0.73	0.76	4.94	0.09	1.04	0.71	2.36	7.92	2	0.44	0.76	6	1.96	5.56	4.07	0.18	0.8	1.67	1.76	0.22	9.21	0.62	4.6	2.45	0.47	0.73	2.04	12.16	1.36	0.96	4.27	1.6	1.22	2.47	2.02	15.11	1.04	3.73	3.25	0.62	0.31	2.82	1.05	3.18	0.4	2.09	4.6	1.09	3.36	2.18	0.27	0.96	3.6	0.6	2.98	4.25	2.62	6.45	4.81	2.24	0.18	7.25	1.07	0.4	1.62	1.05	8.63	1.38	0.69	0.73	1.18	0.78	15.1	0.82	0.29	0.22	0.31	9.96	0.87	1.25	1.27	1.27	5.21	3.96	0.82	3.49	0.56	0.89	4	1.24	5.34	8.47	1.34	0.29	1.31
"njc34"	37.2	41.53	24.07	8.18	16.69	34.79	18.95	22.36	26.55	44.8	19.55	46.09	33	20.21	11.76	38.33	28.98	39.4	28.3	40.82	21.25	55.37	20.28	18.96	26.4	17.55	38.25	26.5	44.84	22.27	38.27	19.03	11.8	11.8	42.58	14.5	18.39	26.38	14.91	18.58	25.97	20.86	9.3	14.13	46.34	29.56	21.58	25.17	19.5	18.18	28.9	32.47	65.54	13.12	28.56	29.31	14.53	37.88	15.14	15.65	17.72	44.36	11.47	11.45	40.36	26.71	35.91	16.51	14.87	27.37	21.33	37.36	21.73	13.14	13.97	10.57	19.39	33.66	7	17.65	31.34	30.85	16.11	14.8	30.75	14.65	22.6	21.87	22.5	15.59	34.01	26.51	13.65	23.87	13.55	30.56	13.71	20.23	19.58	30.77	7.14	40.35	32.91	22.18	16.49	15.74	23.1	18.11	28.17	17.89	21.36	25.6	26.38	18.27	46.62	15.78	23.45	15.54	11.87	22.7	40.19	44.24	19.64
"njc35"	37.27	42.02	22.89	4.27	16.53	34.77	18.47	20.45	27.26	44.82	20.93	46.31	51.1	21.37	11.91	43.74	29.96	39.56	30.64	40.06	21.25	54.5	20.32	18.67	28.34	15.94	36.8	26.47	44.24	20.76	39.18	18.54	11.69	11.05	42.61	13.57	16.94	26.49	12.51	17.92	24.97	18.83	9.59	14.11	45.63	28.23	22.09	24.81	18.48	18.25	28.12	31.15	64.47	12.32	26.47	28.98	15.27	37.14	12.46	14.78	18.21	44.63	10.31	8.09	41.56	26.94	36.45	15.93	14.89	27.6	21.29	35.69	21.7	14.92	18.17	10.57	15.61	33.53	6.07	17.9	28.56	30.81	16.69	15.69	29.71	11.18	18.89	22.36	22.28	17.95	32.87	25.78	10	23.62	15.04	29.56	10.36	18.96	18.74	30.77	4.18	40	32.91	21.8	12.25	11.8	24.81	19.05	27.9	17.89	21.25	23.53	26.29	17.31	46.69	15.18	24.77	14.49	10.17	22.41	41.39	45.13	17.61
"njc36"	0	0	0	0.09	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.49	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.04
"njc37"	0.27	1.89	0.29	4.27	1.88	0.38	1.55	4.82	0.44	0.58	0.93	0.42	5.98	2.11	0.49	3.3	1.49	0.71	3.22	2.16	0	2.69	0.4	0.6	4.29	0.33	3.25	0.02	1.96	0.96	4.16	0.53	1.11	0.76	1.93	2.14	0.89	1.2	0.22	1.64	2.31	0.82	1.09	0.13	2.47	1.69	0.6	1	1.13	1.38	1.24	2.51	3.13	1.22	0.2	0.42	1.83	1.51	0.71	0.89	2.45	0.69	1.13	0.96	3.42	0.92	0.89	0.73	1.27	0.62	0.8	6.17	0.64	2.69	4.09	0.42	3.25	1.11	1.11	1.22	7.8	1.2	1.78	1.58	4.02	0.2	1.62	2.07	0.47	2.69	2.53	1.82	0.6	1.58	2.05	2.11	0.22	1.49	2.6	0.42	0.82	0.56	0.36	0.56	0.22	2.49	2.02	2.34	1.71	1.16	1.65	4.8	0.8	0.38	1.07	0.56	2	3.53	3.61	12.43	2.8	1.29	1.02
"njc38"	0	0.13	0.04	0.09	0.06	0	0.23	0	0	0.07	0.04	0.02	3.05	0.09	0.11	1.36	0.09	0	0.64	0.04	1.38	0	0.02	0.02	0.85	0.02	0.04	0.78	0.02	0	1.13	0.02	0.02	0.02	0.64	0.2	0.04	0	0	0	0	0.02	0.04	0	0.38	0.07	0.02	0.02	0.13	0.04	0.04	0.02	0.07	0	0	0	0	0.04	0.11	0.09	0.04	0.18	0.02	0.13	0.09	0.1	0.07	0.07	0.18	0.02	0.09	0.91	0.13	0.07	0.2	0	0	0.09	0	0.02	0.93	0.18	0.07	0.16	0.85	0.09	0.02	0.33	0.02	0.09	0.11	0.11	0.13	0.04	0.02	0.11	0.07	0	0.27	0.2	0.13	0.04	0.02	0	0.02	0.13	0.02	0.09	0.42	0.51	0.04	0.07	0.09	0.49	0	0.07	0.04	0.24	0.02	2.45	0.07	0	0.18
"njc39"	0	0	0	0.25	0.01	0	0	0	0	0.02	0.02	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0.02	0.02	0	0.02	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0.09	0	0.04	0.02	0	0	0	0.02	0	0.02	0.02	0.02	0	0.02	0	0.11	0	0	0	0	0.13	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.29	0.11	0	0	0	0	0.04	0	0	0	0.49	0	0.02	0	0.47	0.02	0.04	0	0	0	0	0.04	0	0.04
"njc40"	0	0.13	0.02	0	0.02	0	0.17	0	0	0.02	0.04	0	3.05	0.09	0	1.31	0.09	0	0.64	0.02	0	0	0.02	0	0.85	0.02	0.02	0	0.02	0	1.13	0	0.02	0	0.64	0.02	0.02	0	0	0	0	0	0.02	0	0.36	0.04	0.02	0.02	0	0.04	0	0.02	0.07	0	0	0	0	0	0.07	0.02	0.04	0.18	0	0	0.09	0.03	0.04	0	0.04	0.02	0	0.89	0.04	0.04	0.13	0	0	0.04	0	0.02	0.91	0.07	0.07	0.13	0.76	0.09	0	0.31	0	0.09	0.11	0.11	0.02	0.04	0.02	0.07	0.02	0	0.18	0	0.02	0.02	0.02	0	0.02	0.09	0.02	0.09	0.42	0	0.02	0.07	0.09	0.02	0	0.02	0.04	0.24	0.02	2.42	0.04	0	0.11
"njc41"	37.36	42.73	24.2	11.15	16.95	35.06	19.6	23.18	26.63	45.04	19.66	46.15	33.2	20.94	11.89	38.75	29.56	39.53	28.5	41.06	22.68	55.5	20.41	19.24	27.87	17.63	38.98	27.76	45.09	23.09	38.76	19.16	11.85	11.89	42.94	14.72	18.5	27.01	15.09	19	26.48	20.95	10.06	14.16	46.85	29.72	21.58	25.48	19.79	18.56	29.3	33.27	65.9	13.16	28.64	29.4	16.2	38.16	15.57	15.83	18.59	44.61	11.67	11.8	42.88	26.86	36.11	16.78	15.18	27.53	22.22	37.96	21.88	14.7	16.57	10.68	19.85	33.93	7.2	18.34	31.7	30.98	16.31	14.94	31.38	14.71	22.98	22	22.94	16.83	34.9	27.56	13.92	24.18	13.95	31.4	14.03	20.34	20.43	31.22	7.38	40.82	33.22	22.49	16.74	15.91	24.83	19.56	28.46	18.47	22.36	26.67	26.63	18.91	47.11	15.98	24.21	15.8	12.62	23.1	42.39	45.6	20.29
"njc42"	0	0.13	0.04	0.09	0.06	0	0.24	0.02	0	0.07	0.04	0.02	3.05	0.09	0.11	1.38	0.09	0	0.64	0.04	1.38	0	0.02	0.02	0.85	0.02	0.04	0.78	0.02	0	1.13	0.02	0.02	0.02	0.64	0.2	0.04	0	0	0.02	0	0.02	0.04	0	0.38	0.07	0.02	0.02	0.13	0.04	0.07	0.02	0.09	0	0	0	0	0.04	0.12	0.11	0.04	0.2	0.02	0.13	0.09	0.1	0.07	0.07	0.18	0.02	0.11	0.91	0.13	0.07	0.2	0	0	0.09	0	0.02	0.93	0.18	0.07	0.16	0.85	0.09	0.02	0.33	0.02	0.09	0.11	0.13	0.16	0.04	0.02	0.11	0.07	0	0.27	0.2	0.13	0.04	0.02	0	0.02	0.13	0.02	0.11	0.44	0.51	0.04	0.07	0.09	0.51	0	0.07	0.04	0.24	0.04	2.47	0.07	0	0.18
"njc43"	0	0.07	0	0	0	0	0.08	0	0	0	0	0	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0	0.33	0	0	0	0.02	0	0.6	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0.01	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0.51	0	0	0	0.38	0	0	0.27	0	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0	0	0	0	0	0	0.04	0	0.09	0.22	0	0	0	0.07	0	0	0	0	0.07	0.02	1.09	0.02	0	0
"njc44"	33.02	39.33	16.4	11.77	9.56	30.19	15.11	18.07	24.17	38.35	14.21	39.8	23.17	14.94	7.07	29.29	25.16	30.84	25.32	30.32	16.64	51.61	18.21	14.33	22.09	13.34	28.71	15.75	43.47	19.65	33.62	16.2	10.05	9.05	38.2	8.63	15.08	22.29	11.69	14.11	20.16	17.79	6.74	13.2	43.18	23.36	17.8	24.43	13.59	15.16	17.78	25.73	61.74	9.4	23.04	22.89	8.88	21.83	9.83	10.16	13.3	37.16	8.2	8.69	38.21	16.16	26.57	10.6	11.34	24.26	12.75	30.28	12.39	10.03	7.94	7.76	15.45	23.65	4.89	13.78	24.67	19.04	11.85	10.62	24.48	11.45	18	15.87	13.78	8.89	31.58	23.29	8.89	19.46	7.3	25.07	9.02	15.21	12.86	18.28	6	36.22	23.65	17.02	13.49	12.76	18.76	13.08	25.01	14.71	15.62	22.07	25.14	12.68	45.36	10.63	18.3	14.23	9.59	16.21	33.67	26.51	12.18
"njc45"	37.31	42.58	24.09	10.43	16.85	34.86	19	23.09	26.63	45	19.64	46.15	33.09	20.88	11.82	38.57	29.52	39.49	28.37	40.97	21.25	55.46	20.41	19.16	27.05	17.59	38.74	26.47	45.04	23.01	38.63	19.05	11.85	11.85	42.7	14.61	18.48	26.94	14.91	18.83	26.26	20.86	10.06	14.13	46.5	29.67	21.58	25.23	19.55	18.54	29.07	33.18	65.76	13.12	28.6	29.36	15.76	38.05	15.4	15.67	18.5	44.52	11.54	11.69	42.23	26.83	36.14	16.56	14.94	27.51	21.76	37.63	21.75	14.65	16.44	10.66	19.61	33.86	7.14	18.27	31.5	30.78	16.4	15.03	30.93	14.65	22.69	21.94	22.57	16.72	34.65	26.58	13.72	24.09	13.93	31.13	13.74	20.25	20	30.75	7.25	40.6	32.96	22.22	16.54	15.8	24.77	19.07	28.26	17.94	22.31	26.62	26.52	18.34	46.96	15.78	24.23	15.58	12.53	22.88	41.9	45.37	20.04
"njc46"	0	0.07	0	0	0	0	0.09	0.02	0	0	0	0	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0	0.33	0	0	0	0.02	0	0.6	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0.01	0	0.02	0.18	0	0	0.04	0.01	0	0.02	0	0	0	0.71	0	0	0	0	0	0	0	0	0.51	0	0	0	0.38	0	0	0.27	0	0	0.04	0.04	0	0.04	0.02	0	0.02	0	0.18	0	0	0	0	0	0	0.04	0	0.11	0.22	0	0	0	0.07	0.02	0	0.02	0	0.07	0.02	1.11	0.02	0	0
"njc47"	0.13	1.56	0.04	2.37	0.2	0.07	0.28	0.73	0.13	0.2	0.16	0.07	3.74	0.76	0.13	1.94	0.62	0.11	0.96	0.2	0	0.09	0.13	0.16	1.65	0.09	0.51	0	0.22	0.8	2.11	0.02	0.13	0.11	1.18	0.11	0.2	0.56	0.02	0.27	0.29	0	0.78	0.02	0.53	0.18	0.02	0.11	0.04	0.38	0.18	0.87	0.29	0.02	0.04	0.04	1.25	0.27	0.36	0.04	0.76	0.36	0.04	0.27	2.04	0.19	0.2	0	0.11	0.22	0.42	1.65	0.09	1.58	2.58	0.07	0.22	0.29	0.13	0.58	1.49	0.07	0.36	0.31	1.27	0.11	0.09	0.64	0.04	1.29	1.07	0.22	0.09	0.31	0.51	0.8	0.04	0.02	0.65	0.11	0.16	0.31	0.09	0.04	0.09	0.29	1.69	1.02	0.82	0.07	1.07	1.42	0.29	0.07	0.4	0.02	0.84	0.42	0.82	2.53	1.78	1.2	0.53
"njc48"	33.07	39.33	16.69	42.93	9.74	30.15	15.19	18.92	24.34	42.3	20.93	43.37	23.17	16.25	41.49	29.42	27.45	37.8	25.37	33.73	46.51	51.61	18.36	14.42	22.09	14.63	29	27.96	43.47	19.69	33.62	16.18	36.3	9.71	38.23	21.91	49.54	31.23	13.31	26.98	23.77	26.53	72.71	13.18	43.18	25.94	18.24	24.43	33.13	15.23	27.74	26.08	61.76	9.49	27.67	51.64	10.3	22.56	19.14	12.12	13.36	38.09	11.91	47.23	38.5	17.02	27.26	11.38	11.4	26.02	14.04	30.28	12.45	10.05	8.05	8.48	20.34	24.48	4.94	13.85	27.56	19.13	11.89	11.18	24.57	27.03	26.01	15.98	13.9	9.25	51.59	23.31	11.49	19.44	10.17	31.44	10.4	16.14	13.37	18.24	51.46	61.87	23.56	16.98	13.91	29.21	19.41	14.2	25.01	14.94	24.2	22.87	67.28	16.78	65.36	11.63	20.88	14.23	17.25	16.25	37.52	26.53	15.97
"njc49"	0	0	0	2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02
"njc50"	0	0	0	0.09	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.49	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.04
"njc51"	37.2	41.53	24.07	6.68	16.69	34.77	18.95	22.34	26.55	44.8	19.55	46.09	33	20.19	11.76	38.33	28.98	39.4	28.3	40.82	21.25	55.37	20.28	18.96	26.4	17.55	38.25	26.47	44.84	22.27	38.27	19.03	11.8	11.8	42.58	14.5	18.39	26.38	14.91	18.56	25.97	20.86	9.3	14.11	46.34	29.56	21.58	25.17	19.5	18.18	28.87	32.47	65.54	13.12	28.56	29.31	14.53	37.88	15.13	15.65	17.72	44.36	11.47	11.45	40.36	26.7	35.91	16.51	14.87	27.37	21.33	37.36	21.7	13.14	13.97	10.57	19.36	33.66	7	17.65	31.34	30.76	16.09	14.8	30.75	14.65	22.58	21.87	22.5	15.59	33.99	26.51	13.65	23.84	13.55	30.56	13.71	20.23	19.56	30.62	7.14	40.35	32.87	22.16	16.49	15.74	23.08	18.11	28.17	17.89	21.36	25.6	26.38	18.25	46.62	15.78	23.45	15.54	11.87	22.7	40.16	44.24	19.64
"njc52"	0	0.33	0	0.22	0.12	0	0.09	0	0.02	0	0.24	0.02	1	0.09	0.09	0.45	0.22	0.24	0.33	0.07	0.96	0.04	0.07	0	0.33	0	0.13	1.6	0.27	0.2	0.6	0	0.02	0	0.42	0.02	0.09	0	0	0	0.38	0	0	0	0.24	0.13	0.04	0	0	0.02	0	0.2	0.16	0.11	0	0	0.2	0.09	0.01	0	0	0.4	0	0.07	0.18	0.03	0.02	0	0.04	0.22	0	0.69	0.02	0	0.02	0.11	0	0.18	0	0	0.51	0.04	0.04	0.02	0.38	0	0	0.38	0	0.11	0.09	0.04	0	0.33	0.09	0.13	0	0	0.36	0.07	0.18	0.09	0.02	0	0	0.04	0	0.31	0.22	0.07	0.04	0	0.13	0.02	0.07	0	0.02	0.07	0.2	1.09	0.56	0.02	0
"njc53"	0.13	1.42	0.18	0.22	2	0.24	1.58	3.98	0.58	0.38	1.96	0.56	23.17	1.91	0.76	7.82	1.29	1.18	5.36	2.07	0.96	2.67	0.42	0.44	5.69	0.18	2.94	1.6	2.11	0.4	5.31	0.49	1.02	0.62	2.31	2	0.89	0.62	0.22	1.22	2.38	0.78	0.33	0.04	2.4	1.64	0.76	1.09	1.02	1	1.09	2.18	3.07	1.51	0.09	0.38	0.89	1.36	0.4	0.82	1.53	1.13	0.98	1.02	1.8	0.78	0.8	0.69	1.24	0.91	0.33	6.66	0.6	1.33	1.71	0.58	2.89	1.18	0.87	0.64	8.47	1.33	1.58	1.42	4.31	0.02	1.47	2.22	0.4	2.29	2.27	1.69	0.44	1.69	2.16	1.93	0.11	1.45	2.43	0.4	0.87	0.44	0.29	0.38	0.07	2.36	0.38	1.65	1.93	1.2	0.85	3.67	0.8	0.29	0.87	0.56	1.31	3.78	3.14	12.81	1.69	0.13	0.51
"njc54"	0	0.07	0.02	0.31	0.01	0	0.16	0	0	0.02	0.02	0	1.98	0.04	0.09	0.87	0	0	0.49	0.02	2.34	0	0	0	0.67	0.02	0.02	2.38	0.02	0	1.05	0.02	0	0	0.62	0.07	0	0	0	0	0	0.02	0.02	0	0.31	0.04	0	0.02	0.09	0	0.02	0	0.04	0	0	0	0	0	0.09	0.04	0	0.18	0	0.11	0.07	0.03	0.02	0	0.18	0.02	0	0.87	0.11	0.02	0.07	0	0	0.02	0	0	0.87	0.16	0.02	0.07	0.64	0.09	0.02	0.29	0.02	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0.2	0.13	0.02	0.02	0	0.02	0.13	0	0.09	0.33	0.53	0.02	0.04	0.07	0.49	0	0.07	0.02	0.18	0.02	1.53	0.4	0	0.16
"njc55"	0.18	1.49	0.16	27.74	0.53	0.11	0.23	1.2	0.31	3.23	3.49	0.27	1.11	0.89	15.2	0.89	0.84	3.49	0.42	1.71	39.85	0.13	0.2	0.16	1.62	0.51	0.91	18.33	0.49	1.04	0.98	0.09	0.64	0.04	0.49	7.65	0.73	0.67	0.69	6.16	2.34	5.47	4.7	0.07	0.42	1.64	0.62	0.07	9.09	0.38	4.62	1.02	0.47	0.18	2.02	12.2	2.74	0.4	4.26	1.45	0.78	1.22	1.96	13.54	2.67	2.76	2.25	0.47	0.31	1.11	1.4	1	0.2	1.58	2.98	0.4	3.45	0.69	0.18	0.96	0.78	0.33	0.38	1.71	0.58	6.25	4.85	0.56	0.2	1.42	1.04	0.24	1.13	0.62	1.29	1.22	0.51	0.6	1.09	0.8	14.12	0.89	0.24	0.13	0.18	9.54	2	1.69	0.27	1.16	4.38	1.4	0.67	3.52	0.6	0.78	2.18	0.11	4.5	1.31	2.87	1.25	1.38
"njc56"	0	0	0	2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02
"njc57"	0	0	0	2.3	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.49	0.02	0	0	0.47	0	0.04	0	0	0	0	0	0	0.07
"njc58"	0	0	0	2.3	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.49	0.02	0	0	0.47	0	0.04	0	0	0	0	0	0	0.07
"njc59"	0.04	0.02	0.11	0	0.13	0.13	0.16	0.11	0.04	0.09	0.04	0.02	0.02	0.09	0	0.13	0.09	0.02	0.07	0.02	0	0.07	0	0.09	0.09	0.09	0.02	0	0.04	0.02	0.09	0	0.07	0.11	0.13	0.13	0.07	0.07	0	0.13	0.04	0.04	0	0.09	0.02	0.02	0	0	0.07	0.04	0.04	0.04	0.02	0	0.07	0	0.04	0.04	0.08	0.07	0.16	0.11	0.13	0	0.07	0.16	0.04	0.09	0	0.04	0.09	0.07	0.04	0	0.07	0.02	0.13	0.07	0.16	0.07	0.11	0	0.16	0.11	0.07	0.07	0.04	0.04	0.04	0.04	0	0.11	0.22	0.04	0.16	0.04	0.11	0.02	0.07	0	0.04	0.04	0	0.13	0.09	0.04	0.04	0.13	0.07	0	0.04	0.09	0.02	0	0.02	0.02	0.07	0.07	0.04	0.13	0.07	0	0.09
"njc60"	0.27	1.71	0.51	70.18	1.01	0.2	0.66	2	0.78	7.67	10.87	4	20.77	2.71	49.84	6.59	3.27	10.4	3.2	5.07	68.77	0.2	0.42	0.36	4.29	1.85	1.2	29.01	0.4	0.96	3.29	0.11	26.94	0.84	1.45	21.17	35.4	9.65	2.4	19	5.54	15.7	70.93	0.11	0.69	4.18	1.2	0.22	28.75	0.49	14.71	1.62	0.47	0.36	6.73	40.96	4.38	1.22	14.34	3.98	0.87	2.51	6.29	55.9	3.07	3.92	3.16	1.47	0.38	3.05	3.16	2.18	0.38	1.89	3.47	1.25	9.32	1.62	0.31	1.09	4.96	0.6	0.71	2.56	1.56	23.03	14.15	0.8	0.31	2.47	21.47	0.38	4.27	0.47	4.83	7.93	2	1.71	1.69	0.89	62.51	26.59	0.24	0.18	0.67	28.74	2.8	2.74	0.84	1.42	14.02	2.71	42.85	8.68	20.67	1.98	5.05	0.69	12.98	3.56	6.61	1.22	5.34
"njc61"	0.04	0.36	0.07	0	0.82	0.04	0.38	0.04	0.42	0.2	0.6	0.22	6.92	2.49	0.31	2.25	1.04	0.4	2.07	0.07	0	0.2	0.16	0.27	2.78	0.02	0.13	0	0.31	0.24	2.18	0.02	0.18	0.38	1.16	0.29	0.73	0.16	0.02	0	0.04	0.04	0.11	0.02	0.51	0.09	0.31	0.04	0.09	0.27	0.04	1.42	0.22	0.29	0	0	0.09	0.38	0.13	0.11	0.64	0.89	0.07	1.09	0.6	0.3	0.4	0.13	0.04	0.85	0.11	1.91	0.11	0.71	1.4	0.36	0.02	0.76	0.07	0.24	2	0.09	0.91	0.91	1.51	0.11	0.02	0.67	0.02	4.2	0.4	0.18	0.36	0.29	4.47	0.42	0.09	0.02	0.53	0.02	0.64	0.09	0.02	0	0.07	0.11	0.18	0.36	0.56	0.09	0.78	1.64	0.27	0.04	0.22	0.04	1.07	0.56	0.67	5	0.29	0.11	0.18
