"ID"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"ko00253"	8.5009608301414e-05	5.35026453676081e-05	3.22646454648887e-05	0.000126603204135576	0.000176647502503502	0.000190296675631255	0.000149121334876417	0.000137266321379605	0.000183088798451416	0.000193739350749628	0.000101315384546442	0.000163824314888546	5.1171569469513e-05	0.000173272920708811	0.000220084559549358	0.000157174180083222	0.000220798510946784	9.75546099139945e-05	0.000171581119752749	0.00019838295035076	0.00017457370609973	4.72882096064025e-05	4.48554028205044e-05	0.000166920327036574	0.000140687746537311	0.000163709169526473	0.000154911707668684	0.000211159897968109	3.81821235455485e-05	0.000147637081112042	0.000192048082108683	0.000200525370120146	6.37146465662109e-05	3.85672361223285e-05
"ko00260"	0.00703338896125304	0.00691986908229884	0.00664044602786246	0.00740761319715209	0.00780630654693597	0.00763452297561818	0.00714180204287693	0.00740313477114852	0.00760918839251878	0.00730294873421277	0.00733976388938286	0.00768592921257884	0.00682531412437343	0.00787263449733917	0.00791536108607959	0.00781581385216849	0.00777235707490596	0.00719947232758272	0.00758126950752474	0.00813242509191773	0.00776677659883247	0.00676893666539324	0.00691110429436471	0.0077566170466848	0.00736781077568328	0.00751762519579925	0.00769651341441812	0.00816360972147467	0.00674832437929176	0.00743273008992923	0.00775950786929631	0.00827733647090198	0.00702684555829653	0.00675047852525174
"ko00261"	0.00196602952838073	0.0019090188137448	0.00183649707347807	0.00173313397591321	0.00171015558098348	0.00178762301745231	0.00172542948086369	0.001856691715426	0.00182047995179108	0.0018825023520129	0.00178929882422327	0.00154509769844439	0.00196451171905195	0.00164961674353504	0.00179411120466294	0.00182605891498678	0.00184471921681733	0.00191360516078684	0.00179501865132024	0.00162733836981082	0.00176023535118697	0.0019891252498595	0.00194153413341685	0.0018907197650822	0.00174040880573715	0.00178648774144293	0.00171908429194216	0.00170731349373719	0.00196857559744574	0.00167018298010437	0.00196857610036111	0.00155876763389221	0.00176200069812726	0.00185879638674428
"ko00270"	0.00726956551506095	0.00690667652345747	0.00650830362156971	0.00798475148019318	0.00900376208706332	0.00884267797756749	0.0086731566102168	0.00803289049684435	0.008867973174186	0.0092888087301054	0.00774964255791425	0.00846590346723189	0.00671629406362175	0.00872790107347874	0.00954905647092376	0.00877193015523357	0.00962779623509983	0.00750405523693834	0.00854064159140536	0.00939315858701621	0.00888781866583914	0.0066906117943197	0.00718749258086093	0.00862638031800088	0.00800680711318967	0.00849533864082467	0.00859136733990166	0.00925748260246525	0.00654982768834892	0.00846667561596851	0.00889549649855182	0.00948504194151617	0.00735989163792465	0.00666733694133478
"ko00280"	0.0053543328427548	0.00426132793929089	0.00433337061791584	0.00584008371399444	0.00681130786091779	0.00729296040404982	0.0065963415067465	0.00607135676810424	0.00740917699140351	0.00651686721199019	0.00508861476759049	0.00623585328262394	0.00438233453964652	0.00651834461786322	0.0083001138597468	0.00615892852433071	0.00882494230755546	0.00542994510903927	0.00661947470150653	0.00699908028822847	0.00677299662532361	0.00447470359809352	0.00433198813169804	0.00751741095853861	0.00613654809457296	0.00595628601025469	0.00634365519346216	0.00712343364901179	0.00423114683060852	0.0060888216263338	0.00803885510413005	0.00659207823416161	0.00426237237899915	0.00428265458066678
"ko00281"	0.00110167396658953	0.0010546495346633	0.0011832024374087	0.000928926148749074	0.00089928559581459	0.000828897719654176	0.000840413898080464	0.000861673160873849	0.000848031301626718	0.000724063326131549	0.00101249575390468	0.000804018076178047	0.00112825400302774	0.000766100321050983	0.00104503295976371	0.000576485811394013	0.0011571291364566	0.000989353631728207	0.000818641763126321	0.000840634249409585	0.00104597940766978	0.00116977494316595	0.000590641131603054	0.000819930558080113	0.000816805699200386	0.000554921201894065	0.000675250937379034	0.000778822474148858	0.00113484685737341	0.000743396819317349	0.000886966429407095	0.000764673598611417	0.00104721597019938	0.00116303728008298
"ko00290"	0.00280300426137219	0.00261403685185728	0.00260625879489178	0.00276148699827772	0.00293878860493969	0.00290674046714193	0.00277161048031424	0.00277592681301149	0.00303639083607475	0.00232634552800052	0.0027228413191633	0.00268855618769636	0.00263217856393499	0.00273935258936317	0.00322441162438393	0.00251280114980795	0.00335296841906398	0.00276956124444224	0.00288932548187302	0.00294260200663994	0.00302795355091263	0.00267865046625021	0.00248703035987359	0.00295493259492145	0.00273974550195978	0.00251455156104308	0.00274964452960866	0.00294557640991496	0.00261690859164959	0.0026607626106467	0.00312290678869705	0.00286586585958594	0.00264868677661824	0.00262203521247061
"ko00300"	0.0037295916789496	0.00342979535539448	0.00307938308854587	0.00407666534380445	0.004541809319423	0.00446584379208077	0.00463698045805926	0.00422953377910509	0.0046761775628548	0.00502288441187231	0.00379057292116189	0.0042965688114861	0.00336347987517195	0.00452802986746807	0.00482785775046038	0.00481843655700266	0.00489703728365962	0.00388233779204741	0.00450131042989663	0.0046620515082622	0.00431070305213661	0.00332601858970817	0.00377489076896524	0.00484668572595343	0.00425024385766493	0.0046704908385356	0.00466479327172008	0.00464004024231705	0.0032880343488237	0.00452227878778158	0.00486315912792539	0.00462639313517652	0.00332413828351413	0.00313904451840536
"ko00310"	0.00352274780062109	0.00340382910835797	0.00375781473975571	0.00292112779563522	0.00263775517608982	0.0025799904291152	0.002670427408853	0.00277183491651518	0.00271506001879053	0.0026998337391541	0.0031046070983335	0.00241996092116249	0.00361514076251948	0.00229035058131253	0.00294419223580269	0.0020942935639729	0.00328575582686017	0.00315926864959389	0.00254893627017801	0.00232883295401313	0.00298359319541266	0.00375741243702824	0.00235692561073164	0.00255376905568169	0.00266386414335566	0.00193696575290499	0.00217993455897979	0.00220396085779901	0.0036851982451118	0.00238947984722088	0.00274087167120061	0.00202347384131993	0.00361074390621964	0.00366575812132667
"ko00311"	0.000159894370863581	0.000173327793674322	0.000194982317104572	0.000210270325637354	0.000208137740787615	0.000228053931419266	0.000226799894801879	0.000218549767348245	0.000240909578812873	0.000322424875573867	0.000191704261984985	0.000252601979560717	0.000166389466878472	0.000232444918485349	0.000203982389113959	0.00023825104711727	0.00019805950290736	0.000175578107100041	0.000248094905068802	0.00020279560430042	0.000187614221280585	0.000168193910644741	0.000225213363667783	0.000195528247540928	0.000247391767420312	0.000292994363401668	0.000239271185185294	0.000215106599414863	0.00017088655741074	0.000243221354527146	0.000230598452940629	0.000201718188755384	0.000216461152816599	0.000182240997940325
"ko00330"	0.00449753825971871	0.00451594630085044	0.00516552691473262	0.00428350946045538	0.004454743659729	0.00440551708441369	0.00399079255109897	0.00425491287112144	0.00428244505455579	0.00383323082742146	0.00455006285007408	0.00410114053938091	0.00467070540580824	0.00423510215286739	0.00457330924784524	0.00396763850701977	0.00454096107784418	0.00448028491113116	0.00421927554996059	0.00454352628981275	0.00474307685808554	0.00461869297385232	0.00478189149623454	0.00410575780765649	0.00409443663533357	0.00390214936103386	0.00408991241790004	0.00458686696006785	0.00455932820151393	0.00406846865073221	0.00426253366810932	0.00461626735845018	0.00439862490563409	0.00519756440907191
"ko00332"	0.00035049418973735	0.000328633325772646	0.000307438267937126	0.000391636662417601	0.000433310914704231	0.000443252856638546	0.000437807646193161	0.000409572729265065	0.000447361317779853	0.000426569651741332	0.00036858679305394	0.000430454867740102	0.000323701704328668	0.000438282800720366	0.000461406949882186	0.000431690697418982	0.000458124312739159	0.000370480309124893	0.000442012443437714	0.000453200913739761	0.000424734889148771	0.00031673532037974	0.000335089456062688	0.00043512411407169	0.00041670331768789	0.00044833017382337	0.000436810616313579	0.000462930795756575	0.000312154971902275	0.000430105588525598	0.000449528113927726	0.000460548090372109	0.000358837802698759	0.000312001207553466
"ko00333"	0.00164541786146638	0.00176174807314168	0.00167533402125584	0.00164622415437623	0.00138572139203551	0.00149543777559932	0.00146298280612285	0.0015951195607307	0.00139775146209071	0.0014540247064173	0.00160953687640085	0.00165593764273426	0.00174353286706771	0.00160694530634582	0.00119989436466242	0.00159958582530492	0.00112975762290083	0.00166117171589107	0.00159298926175517	0.00134692276221592	0.00132080365778314	0.00174191929454872	0.00189750838408603	0.00161593960088425	0.00168666331140031	0.00162590797250865	0.00160198900754886	0.00137503153971194	0.00179328208631177	0.00156819953934595	0.0014218583229195	0.00137461328225329	0.00225565076386994	0.00163347987995089
"ko00340"	0.0026301071426781	0.00245040788456043	0.00242894399112553	0.00306166991411634	0.00350490178090743	0.00364424388339975	0.00304452795304522	0.00316548750609849	0.00347336280479552	0.00312817467856593	0.00285183163656399	0.00342744696770946	0.00237950770663428	0.00348801656573164	0.00378855970871785	0.00332683479748752	0.00369871537926925	0.00283165867322556	0.00342696786702662	0.00372312097174037	0.00348003895152585	0.00231150199608728	0.00306212829459522	0.00335234791643987	0.00313734915169421	0.00332971570247263	0.00328877674549009	0.00389382154861035	0.00226202709435945	0.00318775267550334	0.00359089635160673	0.00389846456318259	0.00259995009879129	0.00249071022416546
"ko00350"	0.00341473041448963	0.00322865920440231	0.00398669918193006	0.00313016466716049	0.00302870798492197	0.00307345632394671	0.00305300847381303	0.00303594946682328	0.00324354797549006	0.00299473335021841	0.00311727200785906	0.00291387592836484	0.00341548930612592	0.00276758661268094	0.00329245403551249	0.00260019443580416	0.00361476473153908	0.00319143693015862	0.00304678065691663	0.00283113732437116	0.00318218179405105	0.00346316406706031	0.00331890606801419	0.00295687242223068	0.00315385178061729	0.00248956074900285	0.00285533656436142	0.00257501380354114	0.00341733101858366	0.00305372890865074	0.00311082955760675	0.00252528412767007	0.00406650708430237	0.00382095767254486
"ko00360"	0.00342816341483559	0.0031557718986101	0.00380845896451825	0.00327920006154587	0.00347200741922108	0.00336947012199404	0.00353440952967259	0.00327534402027488	0.00351839841209159	0.00360950100937615	0.00325995863211569	0.00316087578501823	0.0034315284880848	0.00321960630662865	0.00381916098008924	0.00306679615544412	0.00405985787869816	0.00333300954321253	0.00332783547547712	0.00344623104276652	0.00361649281924048	0.00340366085678048	0.00219194907947831	0.0034919792242501	0.00324153987009056	0.00308415002734505	0.0032581064482336	0.00325379826302606	0.00332211049214282	0.00331808562047251	0.00361697990324869	0.00320774207034393	0.00338596513326365	0.00372646852206867
"ko00361"	0.000362956678736866	0.000422866023575047	0.000471814809747958	0.000216051460342404	9.59602617000083e-05	7.44578992651746e-05	0.000191123602605326	0.00021952922096824	8.16069981712248e-05	0.000130849536642877	0.000302470315745283	0.000118099484729597	0.000470463167739144	8.82269202563624e-05	1.57447932290825e-05	8.93492770208584e-05	1.04849594275893e-05	0.00030453911972429	0.0001430270896007	3.635052920825e-05	0.000149788626010217	0.000471911761903752	0.000263942251673766	5.93913482713966e-05	0.000202005429348213	0.000161087225841256	0.00010456151812712	3.52143617929485e-05	0.000480309640501846	0.000143789713050071	5.63646008740924e-05	2.99378655118651e-05	0.000354369564590552	0.000462601750794265
"ko00362"	0.00324591250274411	0.00257452339846962	0.00316616712083398	0.00308613525835559	0.00344540547325794	0.00337776200021682	0.00335458143099977	0.00300693048042786	0.00375886614618819	0.00296029369490399	0.00284797997631341	0.00292231984728343	0.00281927670950945	0.00292137125645626	0.00442625886219539	0.00236061281795983	0.00504079265589928	0.00299499067307292	0.00327495525155284	0.00333358034501204	0.00366639739992481	0.00295194218609543	0.00276725867444445	0.00363252152572657	0.00303224405260226	0.00226785910108147	0.00289654722879592	0.00306524498590119	0.00277289877022656	0.00295307441483864	0.00398999794134108	0.0028219647976684	0.00269149888990066	0.00302158911781042
"ko00364"	0.000250391478122981	0.000240852082800414	0.000239278834511455	0.000147796604793403	0.000130675911129748	0.000117672544331254	0.000122949024026588	0.000176082511150676	0.000131719541858418	0.000148791219716477	0.000188449613810412	7.62458339411084e-05	0.000274997381927064	8.73382187125055e-05	0.000141141118042362	0.000108672701866299	0.000163510554769433	0.000210180389594798	0.000136612835058419	9.57498563077021e-05	0.000163790159084406	0.000279245290415584	0.000132007758843169	0.000135633813215035	0.000134067095579352	0.000119138901421374	0.000105509502494974	9.51919289542074e-05	0.000272559776320995	0.000108685723707401	0.000169012114794924	7.67653495479812e-05	0.000179452029340478	0.000244723032905033
"ko00365"	5.04262081460812e-06	4.22261583396738e-06	7.13087686634088e-06	8.86212422423516e-06	1.13816194931949e-05	0	6.0526575382132e-06	1.09391751067955e-05	7.15669288102303e-06	0.00010006192902988	5.4316112897541e-06	1.05881053411324e-05	5.54365093059265e-06	1.46991740709461e-05	2.48601998353935e-06	5.07856678449711e-05	2.40216763004168e-06	5.26937744387612e-06	8.95760945143228e-06	1.00234009357925e-05	3.79870886897715e-07	1.84074386247877e-06	1.42683497524602e-05	1.73224765791573e-05	1.06762856469895e-05	3.14966187455854e-05	2.22998851948483e-05	2.79479271252658e-06	3.62480348608658e-06	2.62258979941919e-05	6.8617774977156e-06	7.35465579939352e-06	6.18010100911236e-06	6.57409206383917e-06
"ko00380"	0.00220160304369003	0.00197196706622978	0.00226138578014527	0.00172832614650435	0.00178815057742253	0.00171149370123194	0.00175367275666897	0.001755402055524	0.0018981782276298	0.00164188536716225	0.00184809121466143	0.00130882125498937	0.00214607341588869	0.00142162194065766	0.00215262665343661	0.00135969964395565	0.00246154635862759	0.00196797492540972	0.0016799770038858	0.00163058626476413	0.00197328766470694	0.00222090073731081	0.00180463984826192	0.00190995034282301	0.00163388038546012	0.00122828350749857	0.00152991518382575	0.00149567297659294	0.00213667842578463	0.00157337105104179	0.00205575586318465	0.00135013816808126	0.00202730204253739	0.00224098911180354
