"Taxa"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"
"Human Diseases|Infectious diseases: Bacterial"	0.00787519009056953	0.00764231146783132	0.00770167347535986	0.00753791701522208	0.00776516833137426	0.00760384669717075	0.0076731001870945	0.00473947529780488	0.00710406640140561	0.00687723588206667	0.00675981249795795	0.00571707214937456	0.00581906143449705	0.00375817006390485	0.00504787826030459	0.00653687612931724	0.0072170590982375	0.00744370335804136	0.00432761724575537	0.00572612924349209	0.00604492982909789	0.00483376786232293	0.00418176630141626	0.0044859677763593	0.00403420362044026	0.00435991228280288	0.00450703171101407	0.00649548845443627	0.00595976923220907	0.00372398448282834	0.00547545890382735	0.00421304058118186	0.00625945031724556	0.00436822864691585	0.00379992482974341	0.00733787543468597	0.00385260673955167	0.00661689049647211	0.00396578867714978	0.00588390810892329	0.00463854248681415	0.00461733757220395	0.00423036475468818	0.00484368246382423	0.00411751952060171	0.00581328919297011	0.00750581204499739	0.00477987818065729	0.0046019816217613	0.00554705577090825	0.00456551700321077	0.00634673393112182	0.0039921098181974	0.00430579987644809	0.00382267975288237	0.00431232374360812	0.003843715967609	0.00514715178694803	0.00382223663232976	0.00384170941336796	0.00731907690793834	0.00391592072617267	0.00401369410437007	0.00489699874100517	0.00390859900619334	0.00363862966119782	0.00384366514869296	0.00388409203179334	0.00411367407634565	0.00479384796717002	0.00472649253783268	0.00717482962337484	0.00391858235301936	0.00732786844810556	0.00485227720086785	0.00487425121589441	0.00467343876662348	0.00428486529906279	0.00597259005972262	0.00927711310113436	0.00446823372919036	0.0036524658869403	0.00429219416638229	0.00496028613634117	0.00409857852990376	0.00514054312590308	0.00717684219412445	0.00626550058483318	0.00438762789882122	0.00378515951616053	0.00409387705238763	0.00409606502702973	0.00421610705225477	0.00547024227260463	0.00489054647657388	0.00432778088352997	0.004368997240514	0.0044587704008012	0.00392672002788031	0.00431574374296511	0.00649450379301474	0.00525391531821782	0.00461942778581788	0.00407427605818814	0.00394014131907802	0.00439960231511493	0.00714697072357159	0.00427470825637659	0.00465565580901464	0.00371257516214713	0.00420414452871203	0.00711085988470227	0.00379280181437967	0.00388751798037917	0.00548554941226101	0.00804244542159412	0.00371343674807573	0.00588229529744755	0.00593323734775983	0.00508579578333123
"Organismal Systems|Endocrine system"	0.00316797404697608	0.00329857744835532	0.00335252146085533	0.00323269976413923	0.00335709855646307	0.00321460681579316	0.0031868282187051	0.00457890080331429	0.00342074598751885	0.00369287014985306	0.00345688250128782	0.00360543341243437	0.00369395755690429	0.003955692855773	0.00414782507425293	0.00364682428356194	0.00249246104273317	0.00327492902942357	0.0043430727191226	0.00487753810049259	0.00376910513854697	0.00445209353471265	0.0042460992512209	0.00415027798283549	0.00380962356093496	0.00404771706082283	0.00421792581536676	0.00364012595321791	0.00374235747128737	0.00412278948578033	0.00411769943222841	0.00418305459298644	0.00366448399508756	0.00405941044580256	0.00385319359266447	0.00340648127990122	0.00414379506909145	0.00368036317667679	0.00428846857271843	0.00393418543533017	0.00447768775556854	0.00407400476889443	0.00406413045827473	0.00411011792515835	0.00422419991965119	0.00354475448425663	0.00342811684808304	0.00399143610202246	0.00423923806189094	0.00527672798625547	0.00445357357121424	0.00421101502668442	0.00422525985107037	0.00397257643199694	0.00403641710170275	0.00410982828911227	0.00407271406557773	0.00406411889432911	0.0040416483047471	0.00423445402556012	0.00413302397734102	0.00411493645547536	0.00421913924702042	0.00427979132310367	0.00390489267787767	0.00407486366544508	0.00409889318197647	0.00412974533219987	0.00431667973032942	0.00390004669046898	0.00489940466020712	0.00338090195585454	0.00396262171843788	0.00340189479036599	0.00427114674015636	0.00431376802811709	0.00492575035220061	0.00395597993303065	0.00360624380373889	0.00323826715789369	0.00419695216685911	0.00411620963529574	0.00416398044126872	0.00457622451751117	0.00416198072248296	0.0038220436631705	0.00330481266900645	0.00377416558389528	0.00425719448407455	0.00414064152306264	0.00420590765490525	0.00416924899346633	0.00415190073063881	0.00390489750701361	0.00424738981305388	0.00427900140126134	0.00411673096065594	0.00402895669703527	0.00414351804134872	0.00425036088400695	0.00354693503584078	0.00426646917843127	0.00443033931653102	0.00450893281330421	0.00408851110520443	0.00474587972206537	0.003248037970544	0.00428732508110253	0.00444685507680808	0.00404310758755188	0.00413440229906883	0.00326378780470127	0.00409338645868206	0.00418230433923695	0.00363562999365504	0.00320441975107481	0.00406555773436369	0.0047281380630158	0.00384937304140444	0.0037782967923692
"Human Diseases|Cancers: Overview"	0.00388588526179846	0.00383659947651025	0.00384495814473542	0.00378131086589582	0.00382926118284802	0.00378673631485321	0.00383784606106854	0.00297235535593206	0.00363095502990667	0.00360499310170248	0.00352058761594847	0.00311907520119254	0.00311840232159467	0.00231255870881348	0.00305453150482568	0.0033543010675417	0.00416241811080674	0.00372426275718972	0.00278996262653638	0.00332939461147431	0.00319455837023414	0.00298940561973169	0.00266022363103577	0.00269889459619358	0.00237339131692979	0.00263973047415336	0.00273066015085172	0.00333541441090729	0.00327773134389288	0.00247660361328623	0.00301935290910818	0.00256309746166169	0.003252567341757	0.00273098220876425	0.00236591974246375	0.00362237501610131	0.00252350294957315	0.00334964558076091	0.0025554683650165	0.00308285890663256	0.00279256982835577	0.00267354111785557	0.00267126262656032	0.00263322986493482	0.0025078311738753	0.00316162671455638	0.00367376344195194	0.00278807087658393	0.00267955425495437	0.00339273099650535	0.00273198611913273	0.00322743870028035	0.00257532517922319	0.00260172407501161	0.00239906317297331	0.00263959553860555	0.00243454735637834	0.00291366492100262	0.00245266229911282	0.00256696343965883	0.00329134994030439	0.00245017368020805	0.00257751783548823	0.00272616726112046	0.00242825431292725	0.00244400242268402	0.00242468006097383	0.00259898086786002	0.00268376762945416	0.00283429319733812	0.00298594918695546	0.00363245428739195	0.00244905002452352	0.00316561215354894	0.0027513223808884	0.00271641088510164	0.00297538553780509	0.00277005484937251	0.00325093642402402	0.00376627015764105	0.00267979854313498	0.00245692187169073	0.00257092596339955	0.00297819825303162	0.00258467500849698	0.00292338748540271	0.00373463350092146	0.00318398813191283	0.00262209827170761	0.0025102041977392	0.00257521900811666	0.00255440417274539	0.00248730153146306	0.00307298331659051	0.00270713585777444	0.00262182910802847	0.00258768535134704	0.0026937824829673	0.00254285220459539	0.00257798766081531	0.00346526124700207	0.0028575558387326	0.00276719400264561	0.00286889035319141	0.0024564395543984	0.00293702981771159	0.0037094441935518	0.00266201419012002	0.00276329498924136	0.00241162797439664	0.00259727585482577	0.00372722401601026	0.00244824086579178	0.00256952512446402	0.00306419144601876	0.00378939045483407	0.00249761504324378	0.00320690132429801	0.00326878083268884	0.00293130241283629
"Human Diseases|Drug resistance: Antineoplastic"	0.00162186703214012	0.00163077755941783	0.00163138616588208	0.00165291078832884	0.00161899148038493	0.00161161088348541	0.0016401601255516	0.00181890278764343	0.00166394313124173	0.00168073532087255	0.00166175088068753	0.00178780305108219	0.00168481007313891	0.0020332467157562	0.00179962763901399	0.00169824129091043	0.00194856114356895	0.00162102182979565	0.00205425046505874	0.00186169395619566	0.0017154095860366	0.00179760830530261	0.00189307588331599	0.00184377580919663	0.00188118775770166	0.00184709418637198	0.00181363111695257	0.00169779301636219	0.00178925875761793	0.00193269146894538	0.00175197267192516	0.00183183557990925	0.00173937064970961	0.00173519724528593	0.00177102732012282	0.00168940169850624	0.00189822783049368	0.0017263286338063	0.00195200544360148	0.00178401079860407	0.001784452778789	0.00181673419367323	0.00174902335749568	0.00169101530293684	0.00177155885004742	0.00173529896879527	0.00166859556195138	0.00177587138770911	0.00191016247305004	0.00171737454633886	0.0017973770893641	0.00172574287962736	0.00190513622327641	0.00186284468895053	0.0019574607426213	0.00192635529623456	0.00197311930514848	0.00178011103289713	0.00198270184404	0.0018784928112742	0.00177451783733145	0.00189732578455255	0.00179217557062965	0.00183881111294813	0.00191086165236716	0.00187801044282525	0.00190503380017294	0.00192786008588932	0.00181957843532298	0.00190196807716068	0.00184502155906743	0.00166854043248458	0.00191233875015309	0.00159380856699085	0.00176341790132159	0.00170938670243031	0.00177419173742032	0.00181058995803961	0.00175051493875384	0.00184570129130429	0.00178213809726947	0.00197771180464055	0.00187433722518392	0.00184921107324597	0.00189764010424571	0.00180866187651101	0.00172967050450165	0.00176887783535715	0.00194628919008411	0.00192386789469021	0.0018576193568908	0.00189384841163107	0.00190336945955156	0.00171594009447952	0.00177055763935998	0.00188531109078447	0.00182264408664392	0.00159911820990919	0.00184439363383528	0.00179109117956477	0.00174331681709992	0.00175443324769096	0.00178880004339257	0.00179894548635996	0.00196311616141944	0.00176641599344115	0.00173695151086501	0.00174165482859731	0.00174785958151108	0.00197839960839012	0.00183889837401385	0.00172536503128889	0.0019483751230658	0.00195734428009782	0.0017923852750361	0.00168855580335295	0.00199382811424557	0.00185051972825198	0.00178130990482104	0.00183988680909248
"Organismal Systems|Aging"	0.00253687459688634	0.002491183367917	0.00250195974054943	0.00244651281998379	0.00250880759162098	0.00246314096392097	0.00248932665137806	0.00170630294986089	0.00221921359973069	0.00231022023734189	0.00223413783271885	0.00191172793331487	0.00169407030659871	0.00129504698024036	0.00160313069020638	0.00210729131170845	0.00262023968167217	0.00243273213213861	0.00167081531347359	0.00208565876093745	0.00196874426745376	0.00186824726322074	0.001525990968435	0.00118859472970049	0.00136247633262639	0.00152803666341359	0.00166972557704985	0.00208006517962947	0.00201409933339759	0.00132481484768122	0.00187568312760056	0.00143988258686955	0.00202263816886275	0.00156029614782654	0.00159956169761919	0.00233035379334004	0.00136840334153425	0.00213356262736183	0.00139404316377104	0.0019146912632932	0.00174419206243045	0.00158847867496053	0.00153209924857368	0.00164082959668077	0.00151892275753178	0.00194053910164906	0.00237097360909799	0.00162015271478195	0.00154604800468295	0.00214937683206253	0.0016026270459862	0.00210313541995457	0.00140417316671581	0.00150167422773843	0.00136484330256191	0.00149034404829192	0.0013585400357859	0.00176271763635224	0.00135135612998323	0.00137183249516172	0.0023213692562659	0.00137071010877889	0.00146715724407635	0.00165096049520232	0.00138619644789651	0.00140707712655454	0.00138046594343603	0.00144432856423399	0.00147778284157559	0.00164064908146918	0.00172981024552291	0.00233055633183265	0.00135618985926044	0.00218058032886792	0.00163034518703833	0.00157614594720424	0.00191590324150616	0.00166748621989312	0.00199317017381894	0.00251779229264395	0.00155097377536276	0.00131668162111135	0.00145727003894019	0.00184478012333828	0.00144079648890897	0.00173449653571288	0.00239345092578218	0.00184082712985319	0.00151950850645995	0.00134413134952176	0.00143110282526968	0.00143164538820787	0.00146757349434564	0.00181512400406832	0.00162106323277534	0.00153590318752302	0.0014950432066759	0.00175434692382745	0.00136092247717394	0.00152232996242344	0.00218438289584404	0.00168388700197573	0.00158251942828726	0.00159252197517755	0.00137770985684381	0.00179967681944869	0.00237702532142477	0.0016777046528707	0.00170699847018956	0.00134371990786844	0.00144513259193744	0.00237567431302576	0.00134202922231874	0.00139601472988685	0.00189171596558662	0.00247986114762497	0.0013527303171679	0.00199877541928352	0.00205202323704354	0.00173696760303059
"Cellular Processes|Transport and catabolism"	0.00148778570566811	0.00164718208574008	0.00180786463736207	0.00143238856748348	0.00192402860857508	0.00158125471912458	0.00143771552703701	0.00242913867179343	0.00160133998207249	0.00217553472446693	0.00149612027659204	0.00118200303587346	0.00187027136749315	0.00108083830788186	0.00183387012519798	0.00150329975841412	0.00133631756935387	0.00165867879977663	0.00119852266088247	0.00381280618818135	0.00148518699374565	0.00274450336177364	0.00156414259202197	0.00166947192763848	0.00134417010636191	0.00137078926337172	0.00201792324809161	0.00155246002341162	0.00168493622757285	0.000814341841155634	0.00222764592658425	0.0014273335000883	0.00140782290502748	0.0020290792851995	0.00183762545332592	0.00161194282366459	0.000876779922213034	0.00183971506940949	0.00162196151132268	0.00188876544442773	0.00279097068775275	0.00181329576452425	0.00165269589795396	0.00235551687140229	0.00189895408841921	0.00122366254553526	0.00169566640329541	0.00134308203581355	0.00173758732973812	0.0055960035384486	0.00251223755101457	0.0029848585348534	0.00105739700655522	0.00112184597363396	0.00116118738260132	0.00124716337407727	0.00105725015216898	0.00167332773253059	0.000907753947852851	0.000827652007718946	0.00272023150430387	0.00130611274630417	0.00147327728053165	0.00236295216203779	0.00113762481730584	0.00120300429349184	0.0012386559799864	0.000892805419680493	0.001297550875457	0.00100234373990665	0.00354997984357782	0.00151021816895931	0.00117671384058341	0.00262465138243355	0.00212550267160402	0.0021770346500792	0.00402099790909743	0.00123801085164699	0.00120637232233131	0.0014716456544807	0.00167492795098561	0.000759945266281341	0.00132546908705505	0.0030308468438682	0.00113927403599605	0.00114631508361123	0.00153800689171179	0.00115250330936166	0.00168283949531979	0.000845770163515267	0.0011886321109095	0.00120613962283149	0.00171397690078879	0.00163330784276976	0.00212472949748658	0.00189948189304465	0.00153515528312171	0.00256086476770465	0.000951811726395143	0.00181999625001475	0.0015891817599784	0.00206833433557358	0.00219299141313896	0.00183337969467607	0.00109953449819541	0.00305545995821576	0.00139152109631276	0.0025711699600216	0.0030446323020989	0.000923115307369024	0.00145894684894882	0.00137522226169548	0.000894604063525672	0.00108570094844244	0.00115838999196173	0.00143625662523243	0.000697151163191955	0.00340122108167782	0.00174189817810906	0.00111789260784981
"Human Diseases|Endocrine and metabolic diseases"	0.00142602944992714	0.00147164566590003	0.00147552398852481	0.0014566257463421	0.00145267522074671	0.00140592864341814	0.00143903032673228	0.00178553379889237	0.00142468684573065	0.00154484879044241	0.00151548080868415	0.00154027425987085	0.00130230406416299	0.00148646767957742	0.00157153405615685	0.00159860081865577	0.00114711156316123	0.00137431856578057	0.00170921529808381	0.00156883421635898	0.00165010571796075	0.0015776188127306	0.00170688085527944	0.00140415791087559	0.0012764241024237	0.00165633119522194	0.00169433240102955	0.00158650497753501	0.00155452645440289	0.00179625871520819	0.00163825753418733	0.00172998685896252	0.00160037231948525	0.00149932074474469	0.00147490758627076	0.00148976241042456	0.00183455655173436	0.00154981917032965	0.00164005719684056	0.00163825641134532	0.00166856211861673	0.00156642208338444	0.00160206035186812	0.00157369654543491	0.00157890265666637	0.00153314602708972	0.00151191422293688	0.00170038173863288	0.00172635274812422	0.00169970064970011	0.00162777373668324	0.00135909107166876	0.00185239326157498	0.00165961239264172	0.00159455072080575	0.00175427867565973	0.00165866334280698	0.00172698785305809	0.00167955224426681	0.00191766110510127	0.00151355117690609	0.00162660481302587	0.00176884621887549	0.00161948387153039	0.00152619931452904	0.00168401508537686	0.0016325780108849	0.00182999741827765	0.00193748869295818	0.00171173086751489	0.00167879454410772	0.00149545719138735	0.00155999404952474	0.0011761341531765	0.00174742829894979	0.00168299054764303	0.00165943664466737	0.00172078102317056	0.00160994286815683	0.00112748934953638	0.00174870060680942	0.00179026482443118	0.00172869707148163	0.00165484362841185	0.00178923265627776	0.00166427195406265	0.00154344412386676	0.00170584447585106	0.00171217057279565	0.00181751868723772	0.00181600249948838	0.00178320106407684	0.00156511494277006	0.00164655739566345	0.00169498465431624	0.00167172238293347	0.00167819682880599	0.00146125970447084	0.00181773428426118	0.00167283984204749	0.00151582180232993	0.00186272318393995	0.00184622658602227	0.00198656771228917	0.00167960550305588	0.0018017919674817	0.00153169283436499	0.00152613806156711	0.00158578565911905	0.00166761721711567	0.00167432044569424	0.00156991440107894	0.00173688461151701	0.00177749931260772	0.00161460777373575	0.00147359651853537	0.00177884127443596	0.00164848950955851	0.00153381321099475	0.0016233925805958
"Organismal Systems|Immune system"	0.000988257083821703	0.00108654608683091	0.00113487647463997	0.00103336538550397	0.00115738014217573	0.0010621774259258	0.00100506736148253	0.00189570668359441	0.00119083278322586	0.00140383408085428	0.00118885874981421	0.00126763064732987	0.00152341450673817	0.00154702870554979	0.00171948412728782	0.00128578021074921	0.00123171770156651	0.00110581465316202	0.00152741622534092	0.00219065263639351	0.0013837456806763	0.00191451809243416	0.00167123205754124	0.0017826439365245	0.00157898579121178	0.00160396974128697	0.00179678121131031	0.00133347262140359	0.00141136271009551	0.00155576038118681	0.00169967875152556	0.00169854638402457	0.0013055895503663	0.00175461171603792	0.00162963730020637	0.00116422733361267	0.00157848944604308	0.00139416216055716	0.00175181077865962	0.00157988414336567	0.00201980864871678	0.00168641894790822	0.0017111962451588	0.00190259536516758	0.0018064844375906	0.00125616581961743	0.00118181408341885	0.00157209330129837	0.00177682145950707	0.00270225753946115	0.00196914189057146	0.001960494376845	0.00162452756982689	0.00154062795004007	0.0016026192068187	0.00161463467267324	0.00157996226233086	0.0016225992565106	0.00154713101181133	0.00157449244676498	0.00197984117543264	0.00165878151529892	0.00173072064285519	0.00192802385878329	0.00158049414156775	0.00161199509426677	0.0016363648184586	0.00153761313521842	0.00171097550154286	0.00141457727190982	0.00223216120458739	0.00114055522207655	0.00159319208777339	0.00165708873052588	0.00188905530366572	0.00192650685955343	0.00230545193660743	0.00151100514332472	0.00126465998671446	0.00115087753993584	0.00177951619891093	0.00153825121741356	0.00165447237329907	0.00197827692340212	0.00163633186312691	0.00140797197643962	0.00112357989039132	0.0015037631445397	0.00177683344291452	0.00156551790928949	0.0016623468269036	0.00165787803822127	0.00173917877057552	0.00164151550318253	0.00187977066500534	0.0018293708694695	0.00173315478905888	0.00187236152252026	0.00161053245641555	0.00180581778309365	0.00134798909868824	0.00189842389132169	0.00192056250891418	0.00187318234310764	0.00160790195956787	0.00209903023192526	0.00107023036382275	0.00191395526307832	0.00208297858411859	0.00154506785477869	0.00170426491495212	0.00108149808269104	0.00155793178578402	0.00160826699762486	0.00130120423195178	0.000997598678317526	0.00148985923277058	0.00212159239740944	0.00141043171210638	0.001377208858513
"Human Diseases|Cardiovascular diseases"	0.00105630634313433	0.00110255358756863	0.00115004990660656	0.00103872744228196	0.00116394934389103	0.00106786696047263	0.00104047443448717	0.00135908899255492	0.00111378501474988	0.00125070553932982	0.00104912625601337	0.000944628464610899	0.00120372086384269	0.00085810067855555	0.00122003933534685	0.00106328584862308	0.00132840699009071	0.0010981607843882	0.00108424288274465	0.00189506986865506	0.00106112247394771	0.00146613571545102	0.00106684111323194	0.00118276735506319	0.000935858196758209	0.000992146688231099	0.00118663817014315	0.00108702293458901	0.0011060406116754	0.000858320849337772	0.00124055970413784	0.001035383586957	0.00103666886714307	0.00117829069631073	0.000962253168943277	0.00109197418970322	0.000889743456867633	0.00115267019720379	0.00108779763454994	0.00117640818612167	0.00142850289397416	0.00110836618575533	0.00103021915766968	0.00125211110279327	0.00113198818597097	0.000956997331885716	0.0011257182108042	0.00101848096489025	0.00112848605796799	0.00225395468445396	0.00134220647911935	0.00145626881088918	0.000949094073519287	0.000919208789932341	0.000905364726335854	0.000982631881537567	0.000896948674809416	0.00111273580442246	0.000859252961052778	0.000892230067343853	0.00135290012184595	0.000971165865832268	0.00104744139915722	0.00129384041205215	0.000872500285565686	0.000927084786291921	0.000941667445605879	0.00089513156856355	0.00104378866109933	0.000913850946623149	0.00168254614981576	0.00106373933758921	0.000900007188700929	0.00132356810352967	0.00125021791424165	0.00127302526860297	0.00173787879717435	0.000967222350053128	0.000975569191120233	0.00120915000018713	0.00111598617714703	0.000837499658877684	0.00100043881723495	0.00147321814197317	0.000970586465265366	0.000953266683999902	0.00111604273501188	0.00108395414284948	0.00111078686415884	0.000877348564419693	0.000985523056208766	0.000975058999763782	0.0010648550958048	0.00113798893781714	0.00123861133997454	0.00116695003092788	0.00105154299059233	0.00124615780307178	0.000923525904661396	0.00113829702214556	0.00113429933871373	0.0012784034887585	0.00126795845618502	0.00122829378274845	0.000913915968205886	0.00148421945032694	0.0010659216624422	0.00126362490113462	0.00147199389822284	0.000850606585423722	0.0010424804426093	0.0010757204462257	0.000864496573039033	0.000951089233300178	0.000946338569163568	0.0010605249793892	0.000820140553970035	0.00173166608180738	0.00116507782513795	0.000930966246082405
"Genetic Information Processing|Transcription"	0.00072632896883603	0.000739813629414861	0.000734068450919836	0.000782016433930427	0.000725160007562691	0.000742915476762457	0.000755603206421481	0.00102213530082898	0.000757746334650294	0.000820358581555719	0.000828506132115931	0.00105282610783446	0.000796997486373157	0.00147310313581464	0.000925433814246946	0.000911013533630768	0.000681263003708959	0.000730453802577013	0.00121250610331421	0.000790360609535229	0.000968696744047347	0.000930161328576276	0.00120130733439267	0.000971682095609696	0.00126705956389492	0.001210728127117	0.00116513464579682	0.000901174785816949	0.000999005299862295	0.00132826899310596	0.00102372662885796	0.00119209548623385	0.000963352162523528	0.00102889012267192	0.00121214635424967	0.000840583394046182	0.00129050107282237	0.000933476322148321	0.00128542993633132	0.00104871894713409	0.00107095386855629	0.00113371915309439	0.00114220454017121	0.00104479717719896	0.00112999243811136	0.00098841162839439	0.000805081299636394	0.00109286402994419	0.00126050985205276	0.000781691417787048	0.00106876132615175	0.000886022611546014	0.00127648315516117	0.00124290275146421	0.00138860711438589	0.00130559090674863	0.00138357242265241	0.00108553138735523	0.00141258418783324	0.00124160851103727	0.000994304062704359	0.00129141887830231	0.00114188014664508	0.00119123189664906	0.00135999678560563	0.0012637685318168	0.00130664923849087	0.00129000805764786	0.00115768875259093	0.00123371483157258	0.00100196201972106	0.000825021407165301	0.00133450094901865	0.000749857425858794	0.00110842528688879	0.00103151223629696	0.000966494320388841	0.00112325148646904	0.000990415776859713	0.000785624818053032	0.00114257337384876	0.00138956003243133	0.00124641005627051	0.00107304526711968	0.0012703033240711	0.0011122540090185	0.000809290278142603	0.000942327212908987	0.00132480280372111	0.00131546202881931	0.00122999273317142	0.00127905103263575	0.0012966436151379	0.000956058679839847	0.00111977896508745	0.00124358583762187	0.0011951344202767	0.000912466258516475	0.00121971587959653	0.00114352259113968	0.000915956939349672	0.00109775234152827	0.00109281975433856	0.0010641101924025	0.00138547325334013	0.000988925600538319	0.00083254566698151	0.00108191683536397	0.00101650950709761	0.00139402575158376	0.00119158677356788	0.00080754961892245	0.00135691537799313	0.00131916177181338	0.00105796245724985	0.000797097722171334	0.00139933037952903	0.000909583887715519	0.000920438065963881	0.00114853594020137
"Organismal Systems|Environmental adaptation"	0.00120772995491411	0.00122127433967624	0.00125478660378018	0.0011592326925514	0.00127133463675423	0.00120280306515135	0.00117373914346241	0.00124292293359299	0.00118063833973637	0.00128160166962161	0.00114048400299681	0.000947578732792625	0.00113408910441826	0.000687317559495202	0.00112354339142287	0.00112813966252161	0.00126312331917939	0.00125841797436602	0.00104597753550958	0.00176358763028737	0.00107629559881248	0.00138969785930245	0.000928262942228837	0.00100525334886463	0.000880721266646196	0.000924833957772969	0.00105394948813481	0.00112063262603048	0.00106553420679801	0.000713258209103971	0.0011904149849463	0.000927639151353015	0.00105200861644339	0.00109622761787258	0.000976912580691057	0.00115988722626277	0.000752843554727081	0.00116573831584147	0.000901820191543333	0.00111172011043025	0.00128777852090782	0.00103905473518522	0.000984286422928722	0.00123311663729296	0.00110038884486047	0.000997395129912626	0.00120058743196152	0.000984630133007681	0.000979268530967886	0.0019196487653662	0.00123533588276507	0.00159306092832265	0.000803307665365734	0.000864421814566782	0.000774396156737195	0.000830251138815784	0.00074347480848128	0.00107212423214117	0.000701968798377419	0.000772956174470476	0.00167466832366889	0.000857758528846111	0.000975620909466198	0.00115963019841777	0.000782928038690485	0.000820735669563974	0.000836721465513089	0.000745419915598446	0.000914774479104206	0.000808536861247638	0.00147792992282427	0.00115662717143919	0.000782747836134739	0.00173450162135607	0.00115086678939217	0.00122524115803938	0.00157939049301901	0.000899629263882596	0.000996791493597206	0.00186568325850232	0.00103747689408603	0.000670443082279814	0.000888507265555542	0.00133096682367426	0.000821862723654875	0.00091569038801714	0.00107329034150295	0.00132520787940193	0.000935177141906226	0.000730586757383154	0.00086712106837071	0.000845313406120876	0.000937214532629725	0.00125930934246012	0.00114215310527682	0.00101570474770102	0.000968345091460891	0.00128347681511829	0.000820096176643987	0.00106188677902176	0.00112795870296365	0.00112985513877878	0.00109600557960536	0.00107492044507253	0.000771158438737577	0.0013796968070056	0.00103482822578308	0.00123361057467536	0.00137601893494901	0.000691225918489677	0.000926586901893289	0.00103485300181225	0.000725699771537375	0.000767969391726392	0.000915907596404917	0.00113958865682355	0.000643447930870865	0.00162675750399671	0.00121575408528639	0.000891033257609752
