"ID"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"grogu_37"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"njc35"	0	0	0	0	0	0	0	0	0	0	0.04	0	0.04	0	0.07	0	0.02	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.07	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0.04	0	0.07	0	0	0	0.02	0	0	0	0	0	0.04	0	0	0.01	0
"njc36"	0.07	0.02	0.4	0	0.02	0.18	0.04	0.09	0	0	0.22	0.24	0.09	0	0	0	0	0.04	0	0	0	0	0.49	0	0	0.09	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0	0	0.02	0	0	4.07	0.04	0.38	0	0	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0	0.09	0.02	0	0.76	0.11	0	0.6	0	0	0.16	0.04	0	0	0.36	0.02	0	0.49	0	0.07	0	0	0	0	0.04	0.04	0.09	0.02	0.04	0.2	0	0	0	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0	0	0	0.02	0.62	0.02	0	0	0.09	0.07	0.02	0	1.18	0.07	0.24	0	0.09	0.01	0.13
"njc37"	0	0	0.02	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.2	0	0.07	0	0	0	0
"njc38"	0.44	0.07	1.54	0.07	0.04	2.82	0.07	0.18	0.02	0.02	10.1	0.27	4.31	0.02	0.18	0.98	0	0.09	0.09	0.18	0.65	0.13	0.78	0.11	0.2	2.52	0.31	0.16	0.02	0.22	0.4	0.2	0.24	0.58	0.47	0.11	0.07	0.11	0.07	0.36	0.09	0.44	10.8	0.8	0.72	0	0.11	0.09	0.07	0	0.07	0.02	0.02	0.27	0.02	0.09	0.2	0.09	0.11	0.09	0.11	0.18	0	0.27	0.18	0.07	4.34	0.2	0.11	1.27	0.16	0.11	0.71	0.22	0.04	0.04	0.58	0.07	0.16	1.31	0.22	0.71	0.09	0.02	0.09	0.22	0.04	1.02	0.31	0.07	0.18	2.85	0	0.24	0.18	0.07	0.11	0.8	0.06	0.78	0.11	0.78	0.2	0.04	0.02	0	0.09	0.13	2.27	0.04	0.07	0	0.73	0.8	0.11	0.01	3.98	0.2	0.89	0.04	0.64	0.23	5.36
"njc39"	7.05	2.81	4.96	0.33	0.04	4.23	7.4	6.51	2.02	0.11	10.34	5.82	4.98	19.96	0.47	1.02	0.42	1	0.18	4.22	4.21	0.16	3.71	0.13	5.51	3.46	0.56	11.27	0.07	4.6	0.42	2.76	0.24	1.42	0.58	0.16	0.09	4.17	0.07	11.41	0.31	0.56	11.16	0.93	1.68	0	1.2	0.18	0.38	0.04	2.21	0.31	0.07	0.91	0.02	0.16	0.29	0.22	0.45	0.13	0.24	0.29	3.18	0.56	6.78	0.33	5.18	0.4	0.11	1.4	0.89	4.92	17.18	0.44	0.16	0.27	2.47	0.13	1.62	16.45	1.51	0.96	0.13	0.04	0.13	0.31	0.07	1.8	0.38	0.09	0.27	3.2	0.07	0.27	3.55	0.09	0.11	1.13	0.3	1.4	2.49	1.42	0.27	0.04	0.13	0.62	0.22	0.24	17.7	1.47	19.23	0.38	1	5.92	2.42	18.46	22.65	3.58	16.37	21.6	1.73	10.17	10.27
"njc40"	24.39	28.23	39.89	59.57	4.19	17.88	13.9	3.05	24.87	28.51	16.54	21.68	18.42	10.56	16.15	20.48	41.1	19.99	1.73	14.63	31.15	23.32	21.35	20.72	23.44	18.39	3.44	24.03	34.64	30.18	24.9	27.25	1.22	20.83	22.44	0.71	1.47	12.36	5.21	15.68	4.2	32.76	18.38	12.52	10.85	37.6	22.32	15.88	15.74	21.67	17.49	34.3	33.19	14.84	14.58	3.44	12.32	17.66	37.33	18.58	13.81	21.4	41.86	32.49	11.09	10	27.99	17.21	1.53	23.49	11.26	16.93	32.68	14.1	41.31	33.24	39.8	15.37	17.56	9.85	8.5	22.84	34.19	39.06	6.56	35.44	16.09	15.85	23.88	10.38	23.96	9.3	30.47	3.56	15.74	27.6	1.98	5.96	38.16	9.86	15.32	20.65	3.47	34.21	15.04	12.89	29.24	25.83	11.41	28.21	9.77	30.55	15.87	27.26	26.14	18.45	13.25	6.04	31.32	17.04	14.4	19.51	15.37
"njc41"	22.61	27.39	39.29	59.17	2.19	17.97	13.72	0.22	24.18	28.26	24.09	21.52	21.46	4.65	15.48	21	41.05	19.9	1.78	12.54	31.04	22.48	21.04	20.4	21.33	20.11	3.49	21.34	33.07	29.2	24.94	25.67	1.22	20.08	22.51	0.64	1.42	11.55	2.74	13.12	3.87	31.36	23.98	12.79	12.65	36.04	22.1	15.59	15.25	21.13	16.89	32.94	31.92	15.08	14.18	3.36	11.43	17.21	37.93	18.2	13.52	21.11	40.59	32.98	8.49	9.76	29.88	16.06	1.4	23.47	10.41	15.31	16.93	13.3	41.04	31.79	39.93	14.92	17.27	4.76	9.84	23.17	33.83	38.28	6.43	35.16	15.38	16.5	23.97	9.76	23.74	10.81	29.22	3.36	13.24	26.27	1.96	13.09	37.39	9.59	15.23	20.56	3.27	33.96	14.67	12.67	28.4	25.56	5.86	27.95	7.79	30.55	15.14	28.98	25.63	11.89	8.62	5.6	27.96	9.02	14.76	16.33	15.59
"njc42"	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.02	0.02	0	0.11	0	0.12	0.07	0.02	0.04	0.13	0	0.09	0.02
"njc43"	0.31	0.29	1.67	0.98	0.31	0.36	1.02	0.13	0.02	0.78	5.53	1.56	2.5	0.29	1.22	0.24	0.07	1.22	0.18	2.13	1.16	0.42	2.51	1.22	2.27	2.42	0.47	2.51	1.02	3.44	0.24	4.6	0.2	1.8	2.13	0.29	0.13	0.23	2.12	2.67	0.49	4.6	8.49	1.8	2.89	2.22	1.12	0.58	1.56	0.42	2.63	2.09	0.91	1.72	0.36	0.44	2.65	0.69	1.18	0.47	0.4	2.51	1.13	2.27	1.13	0.31	4.03	5.05	0.44	2.34	0.27	0.96	1	3.49	0.82	2.22	1.62	1.13	1.13	1.47	2.38	0.76	2.74	0.96	0.56	2.56	0.82	1.29	5.76	1.16	2.07	1	1.09	0.42	1.81	7.8	0.27	8.51	2.31	1.29	0.71	2.2	0.47	0.36	0.98	0.36	1	0.64	2.7	0.47	0.67	0.13	7.49	2.38	0.62	0.9	3.85	0.51	0.96	0.22	0.67	0.32	1.87
"njc44"	0.07	0.02	0.49	0.09	0.02	0.2	0.09	0.09	0	0	2.36	0.24	0.71	0.04	0	0	0	0.09	0	0.02	0.07	0	0.49	0	0.09	0.56	0.04	0.09	0	0.04	0.04	0.04	0	0.02	0.31	0.02	0	0.04	0	0.09	0	0.02	4.93	0.07	0.45	0	0.04	0.07	0.02	0	0.07	0.02	0	0.18	0	0	0.04	0.02	0	0.02	0	0.16	0.02	0.16	0.04	0	1.56	0.18	0	0.62	0	0.09	0.22	0.09	0.04	0	0.44	0.02	0	0.58	0.02	0.16	0	0	0	0.04	0.07	0.09	0.11	0.02	0.07	0.24	0	0	0.02	0.02	0	0.07	0.04	0.13	0	0.13	0	0.04	0	0	0.02	0.04	0.76	0.04	0.09	0.04	0.09	0.24	0.09	0.12	1.24	0.09	0.31	0.16	0.11	0.1	0.22
"njc45"	0.02	0.02	0.02	0	0	0	0.04	1.29	0.02	0.02	0	0	0.02	0.04	0.04	0	0	0	0	0.02	0	0	0	0	0.09	0.07	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0	0	0	0	0	0.04	0.02	0	0	0	0.02	0.02	0	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.11	0	0.02	0.04	0.04	0.11	0	0.14	0.07	0.02	0.04	0.13	0	0.11	0.02
"njc46"	0.07	0.02	0.47	0	0.02	0.2	0.04	0.09	0	0	2.36	0.24	0.69	0	0	0	0	0.04	0	0	0.04	0	0.49	0	0	0.51	0.02	0	0	0.02	0.04	0	0	0	0.29	0	0	0	0	0.02	0	0	4.93	0.07	0.43	0	0	0.04	0	0	0.02	0	0	0.16	0	0	0.02	0	0	0.02	0	0.16	0	0.16	0.02	0	1.56	0.11	0	0.6	0	0	0.22	0.04	0	0	0.42	0.02	0	0.49	0	0.13	0	0	0	0	0.04	0.07	0.09	0.02	0.04	0.24	0	0	0	0.02	0	0.07	0	0.11	0	0.13	0	0.04	0	0	0	0.02	0.62	0.02	0	0	0.09	0.11	0.02	0	1.18	0.07	0.27	0	0.09	0.01	0.13
"njc47"	24.52	28.37	40.4	59.72	4.46	18.01	14.12	2.34	24.89	29.11	16.98	21.88	18.8	10.63	16.91	20.69	41.08	20.3	1.76	15.11	31.33	23.45	21.61	20.89	24.6	19.15	3.56	25.09	34.82	31.29	24.94	27.76	1.24	21.14	23.53	0.73	1.47	13.15	5.41	16.1	4.33	33.56	18.63	13.1	12.63	38.6	22.8	16.04	16.07	21.71	17.91	36.39	33.61	15.33	14.62	3.64	12.83	17.81	38.31	18.73	14.07	22.24	42.44	33.38	11.32	10.07	28.13	17.86	1.6	23.64	12.06	17.29	16.66	14.59	41.86	33.68	40.02	15.75	17.94	10.12	10.15	23.06	34.43	39.51	6.65	35.91	16.24	16.18	25.43	10.54	24.4	9.34	30.78	3.6	16.19	27.96	2.02	13.65	38.83	10.24	15.52	21.18	3.6	34.43	15.29	12.91	29.8	26.29	11.68	28.3	9.93	31.06	18.92	29.29	26.52	18.77	13.56	6.09	31.88	17.24	15.05	19.92	15.65
"njc48"	0.07	0.02	0.49	0.09	0.02	0.2	0.09	0.09	0	0	2.36	0.24	0.71	0.04	0	0	0	0.13	0	0.02	0.07	0	0.49	0	0.09	0.56	0.04	0.09	0	0.04	0.04	0.04	0	0.02	0.31	0.04	0	0.06	0	0.11	0	0.02	4.93	0.07	0.45	0	0.04	0.07	0.04	0	0.07	0.02	0	0.18	0	0	0.04	0.02	0	0.02	0.02	0.16	0.02	0.16	0.04	0	1.56	0.18	0	0.62	0	0.09	0.22	0.11	0.04	0	0.44	0.02	0.02	0.58	0.04	0.16	0	0	0	0.07	0.07	0.09	0.11	0.02	0.07	0.27	0	0	0.02	0.02	0	0.07	0.06	0.13	0.02	0.13	0	0.04	0	0	0.02	0.04	0.78	0.04	0.11	0.04	0.09	0.24	0.09	0.12	1.24	0.09	0.31	0.16	0.11	0.1	0.22
"njc49"	0.07	0	0.38	0	0	0.16	0.04	0.09	0	0	0.09	0.24	0.02	0	0	0	0	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	4	0.02	0.36	0	0	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0.53	0	0	0.11	0.04	0	0	0.33	0	0	0.44	0	0.07	0	0	0	0	0	0.04	0.09	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0.02	0.02	0	1	0.07	0.24	0	0.09	0	0
"njc50"	22.68	22.49	39.31	34.65	3.46	14.59	11.41	1.65	24.87	22.7	13.28	18.65	15.61	9.74	12.68	16.84	38.88	12.96	1.31	12.6	22.83	17.59	16.54	17.18	19.38	13.48	1.96	19.56	27.49	26.47	20.36	21.29	0.76	14.36	17.24	0.44	0.98	7.75	4.97	13.43	3.13	21.51	12.54	9.3	9.53	27.67	14.56	10.03	9.2	16.6	13.32	21.07	25.76	10.17	11.11	2.56	8.54	10.87	25.31	14.09	10.23	17.04	25	27.04	8.74	5.98	26.48	12.9	1.22	18.44	8.23	10.37	32.46	9.48	24.41	25.21	31.82	11.41	12.92	8.74	5.5	22.59	25.18	29.3	4.82	26.58	12.27	15.52	18.92	6.78	19.98	7.96	25.33	2.58	12.26	23.78	1.67	5.29	23.26	8.21	9.34	13.51	2.82	27.72	12.29	10.53	17.86	15.43	9.45	23.19	6.7	17.7	14.18	20.77	16	13.75	10.29	5.31	30.79	13.29	11.02	18.73	10.58
"njc51"	24.46	28.28	39.56	59.64	4.42	17.9	13.94	1.05	24.87	28.86	16.89	21.74	18.67	10.58	16.69	20.64	41.08	20.1	1.73	14.91	31.29	23.34	21.39	20.76	24.04	18.89	3.51	24.81	34.67	31.09	24.94	27.47	1.24	21.01	23.24	0.71	1.47	12.38	5.39	15.92	4.22	33.21	18.6	13.01	12.51	37.96	22.47	15.93	15.78	21.67	17.65	35.47	33.19	15.22	14.58	3.53	12.72	17.79	38.07	18.6	13.83	21.62	41.88	33.13	11.16	10	28.02	17.32	1.56	23.53	11.32	16.97	16.62	14.19	41.46	33.28	39.89	15.32	17.74	9.92	10.04	22.88	34.23	39.17	6.58	35.53	16.13	16.18	24.79	10.43	24.36	9.39	30.51	3.58	15.9	27.69	2.02	13.47	38.43	10.06	15.45	20.98	3.58	34.21	15.27	12.89	29.29	25.83	11.57	28.21	9.77	30.59	18.23	28.8	26.18	18.49	13.58	6.07	31.35	17.04	14.63	19.8	15.41
"njc52"	0.07	0	0.38	0	0	0.16	0.04	0.09	0	0	0.09	0.24	0.02	0	0	0	0	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0.02	0.27	0	0	0.03	0	0	0	0	4	0.02	0.36	0	0.02	0.02	0	0	0.07	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0.53	0.02	0	0.11	0.04	0	0	0.33	0	0	0.44	0	0.07	0	0	0	0	0	0.04	0.09	0	0	0.04	0	0	0	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0	0.6	0	0	0.02	0	0.02	0.02	0	1	0.07	0.24	0	0.09	0	0
"njc53"	0.18	0.07	1.25	0.07	0.25	0.27	0.11	0.82	0.02	0.38	1.56	0.31	0.74	0.02	0.56	0.2	0.09	0.16	0	0.33	0.13	0.04	0.58	0.04	0.6	0.71	0.13	0.82	0.02	0.96	0.11	0.22	0.02	0.27	1.07	0.02	0	0	0.2	0.31	0.02	0.49	4.49	0.58	2.06	0.36	0.11	0.09	0.04	0.04	0.18	1.18	0	0.54	0	0.11	0.44	0.13	0.78	0.04	0.02	0.4	0.02	0.76	0.09	0	1.49	0.24	0.04	0.69	0.07	0.07	16.33	0.09	0.16	0.04	0.44	0.02	0.16	0.62	1.6	0.18	0.04	0.11	0.02	0.09	0.09	0.49	1.02	0.09	0.47	0.33	0.04	0.04	0.18	0.13	0.09	7.58	0.28	0.24	0.11	0.53	0.11	0.04	0.22	0	0.04	0.04	0.82	0.04	0.02	0.04	2.67	1.67	0.07	0.04	1.91	0.13	0.42	0	0.29	0.32	0.56
"njc54"	33.33	26.81	44.05	34.7	3.46	17.14	15.63	6.98	28.67	22.64	13.26	21.57	15.52	40.86	12.57	16.84	38.88	13.76	1.31	16.67	32.73	17.61	17.97	17.18	23.22	13.39	1.98	30.72	27.51	30.04	20.36	23.49	0.76	15.03	17.29	0.44	0.98	12.86	4.99	23.64	3.51	21.49	12.54	9.32	8.9	27.67	15.29	10.03	9.47	16.64	14.75	21.23	25.74	10.37	11.11	2.56	8.56	10.87	25.31	14.09	10.32	17.11	28.29	27.02	18.88	6	26.84	12.94	1.22	18.44	9.14	18.75	32.52	9.5	24.41	25.28	32.76	11.39	15.07	35.68	33.18	22.66	25.18	29.35	4.82	26.58	12.27	15.43	18.92	6.8	20.04	8.03	25.36	2.58	17.77	23.78	1.67	5.2	23.27	8.21	45.01	13.69	2.82	27.72	12.29	37.13	17.83	15.4	34.39	28.97	14.65	18.07	14.09	30	20.8	46.64	38.63	12.49	52.84	53.67	12.07	36.82	20.06
"njc55"	0.02	0	0.51	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	16.08	0	0	0	0	0.2	0	0.04	0.02	0	0	0	0	0	0.07	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0.02	0	0	0	0	0	0	0	0.2	0	0.11	0	0	0	0
"njc56"	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.02	0.02	0	0.11	0	0.12	0.07	0.02	0.04	0.13	0	0.09	0.02
"njc57"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc58"	24.37	28.21	39.4	59.57	4.19	17.88	13.9	2.34	24.85	28.49	16.54	21.68	18.36	10.56	16.11	20.46	41.01	19.99	1.73	14.63	31.15	23.32	21.35	20.72	23.4	18.34	3.42	24.03	34.64	30.16	24.88	27.23	1.22	20.83	22.44	0.71	1.47	12.36	5.21	15.68	4.2	32.74	18.38	12.52	10.85	37.6	22.32	15.88	15.74	21.64	17.49	34.3	33.16	14.84	14.58	3.44	12.32	17.63	37.31	18.58	13.78	21.4	41.86	32.47	11.09	10	27.97	17.21	1.53	23.49	11.23	16.93	16.6	14.1	41.31	33.24	39.8	15.3	17.54	9.85	8.48	22.84	34.19	39.06	6.56	35.44	16.09	15.76	23.88	10.38	23.96	9.27	30.47	3.56	15.74	27.6	1.98	5.89	38.14	9.86	15.32	20.63	3.47	34.21	15.04	12.89	29.24	25.81	11.41	28.21	9.77	30.52	15.85	27.26	26.14	18.45	13.25	6.04	31.26	17.04	14.4	19.51	15.37
"njc59"	0.13	0	0.56	0.04	0	0.16	0.04	0.16	0	0.02	0.22	0.29	0.4	0	0	0.04	0.22	0.07	0.02	0.02	0.02	0.02	0.56	0	0	0.16	0.02	0.11	0	0.09	0	0	0	0.07	0.29	0	0.02	0.09	0	0	0	0	4.29	0.11	0.45	0	0	0.02	0.04	0	0.02	0.04	0	0.31	0	0.07	0	0.02	0.24	0	0	0.16	0	0.29	0.02	0.22	0.85	0.09	0	0.56	0.11	0	0.22	0.07	0	0.07	0.51	0	0	0.58	0.13	0.13	0	0	0.02	0	0	0.42	0.09	0	0.02	0.27	0	0.02	0	0	0	0.07	0	0.47	0.02	0.22	0.07	0	0.07	0	0	0	1.2	0	0	0	0	0.38	0.04	0	1.11	0.07	1.38	0	0.31	0.08	0.04
"njc60"	0.38	0.16	1.56	0.96	0.09	0.93	0.96	0.18	0	0.38	4.26	1.6	2.3	0.27	0.62	0.56	0.27	1.18	0.31	1.93	1.07	0.31	2.67	1.18	1.58	1.62	0.44	1.76	1	2.58	0.33	4.33	0.22	1.78	1.24	0.27	0.16	0.29	1.94	2.33	0.42	4.2	7.47	1.49	1.23	1.87	0.99	0.47	1.51	0.4	2.52	0.96	0.91	1.56	0.33	0.33	2.25	0.64	0.56	0.38	0.24	2.27	1.13	1.73	1.04	0.53	4.36	4.94	0.4	2.02	0.24	0.87	1.43	3.4	0.62	2.2	1.62	1.09	0.8	1.47	1.14	1.02	2.6	0.82	0.53	2.27	0.73	1.71	4.82	1.05	1.65	2.36	1.04	0.4	1.63	7.64	0.18	1.18	2	1.29	0.6	1.84	0.44	0.31	0.84	0.36	0.91	0.56	3.21	0.4	0.67	0.04	4.89	1.07	0.6	0.87	3.25	0.47	2	0.2	0.78	0.19	3.51
"njc61"	0.13	0.02	0.47	0.04	0.02	0.18	0.09	0.11	0	0.02	0.22	0.24	0.09	0.04	0	0.02	0.22	0.04	0	0.02	0	0	0.49	0	0.09	0.09	0.02	0.09	0	0.04	0.02	0.02	0	0	0.27	0	0	0.09	0	0.09	0	0	4.07	0.04	0.38	0	0	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0.02	0.09	0.04	0.22	0.76	0.11	0	0.6	0.09	0.02	0.16	0.04	0	0	0.38	0.02	0	0.69	0.02	0.07	0	0	0	0	0.04	0.13	0.09	0.02	0.04	0.22	0	0	0.02	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0.07	0	0	0.02	0.76	0.02	0.02	0.02	0.09	0.18	0.02	0.12	1.31	0.09	1.22	0.13	0.09	0.13	0.16
"njc62"	6.76	2.78	3.87	0.13	0.22	1.53	7.49	5.73	2.04	0.51	0.69	5.82	0.83	19.96	0.93	0.24	0.4	0.98	0.04	4.29	3.6	0.09	3.27	0.04	5.98	1.16	0.16	12.02	0.04	5.42	0.07	2.87	0.02	0.93	1.24	0.02	0.02	3.96	0.2	11.34	0.27	0.6	4.58	0.6	2.31	0.51	1.02	0.11	0.36	0.07	2.16	1.98	0.09	0.98	0	0.22	0.44	0.18	1.07	0.02	0.24	0.44	3.18	1.09	6.67	0.29	1.49	0.29	0.04	0.65	0.73	4.74	16.57	0.2	0.2	0.24	2.31	0.09	1.71	15.61	2.78	0.29	0.04	0.2	0.07	0.11	0.04	1.05	1.31	0.07	0.44	0.4	0.07	0.04	3.68	0.13	0.04	7.94	0.41	0.73	2.51	0.8	0.2	0	0.31	0.62	0.11	0.09	16.11	1.38	19.12	0.38	3.16	6.63	2.27	18.47	19.67	3.44	15.71	21.49	1.44	10.22	4.83
"njc63"	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc64"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.2	0	0.07	0	0	0	0
"njc65"	0	0	0.04	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0.02	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.11	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0.02	0.02	0	0.11	0	0.12	0.27	0.02	0.11	0.13	0	0.09	0.02
"njc66"	0	0	0.04	0	0	0	0.04	1.29	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0.02	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.11	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0.02	0.02	0	0.11	0	0.12	0.27	0.02	0.11	0.13	0	0.09	0.02
