"","buddy_11","joans_11","padme_11","ginger_14","buddy_16","buddy_17","ivy_17","lambchop_17","padme_17","buddy_18","ginger_18","ivy_18","lambchop_18","franc_19","ivy_19","ginger_2","lambchop_2","ginger_20","goose_20","buddy_21","joans_21","franc_22","goose_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","goose_24","grogu_24","henry_24","ivy_24","marshmallow_24","henry_25","lambchop_25","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","joans_36","franc_37","goose_37","grogu_37","lambchop_37","goose_4","ginger_41","grogu_41","joans_41","marshmallow_41","ginger_42","goose_42","grogu_42","henry_42","ivy_42","lambchop_42","buddy_44","franc_44","ginger_44","goose_44","ivy_44","joans_44","lambchop_44","marshmallow_44","buddy_45","franc_45","grogu_45","henry_45","ivy_45","joans_45","marshmallow_45","buddy_46","charles_46","goose_46","ivy_46","joans_46","lambchop_46","marshmallow_46","franc_47","ginger_47","ivy_47","marshmallow_47","buddy_48","charles_48","franc_48","grogu_48","henry_48","ivy_48","joans_48","lambchop_48","marshmallow_48","charles_49","franc_49","ginger_49","henry_49","ivy_49","joans_49","marshmallow_49","padme_5","buddy_50","charles_50","franc_50","ginger_50","grogu_50","ivy_50","joans_50","lambchop_50","charles_51","franc_51","joans_51","lambchop_51","buddy_52","charles_52","ginger_52","goose_52","grogu_52","marshmallow_52","franc_53","marshmallow_53","charles_55","ginger_55","ivy_55","lambchop_55","buddy_56","franc_56","grogu_56","joans_56","buddy_57","joans_57","ginger_58","goose_58","goose_59","henry_59","padme_6","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","ginger_7","padme_7","grogu_70","charles_9","franc_9","grogu_9","henry_9","ivy_9"
"henry_22",1.48654348413217,1.29099801678774,1.0631518470432,4.53542857973268,3.91373215054744,1.31232756483785,1.58605944517143,3.86759484916827,8.51479830562197,1.56783510830887,4.29910095292585,3.46279712790204,2.26346459962794,1.53170755440646,3.15769077982559,3.5359934922967,4.02185886061287,3.52360510746387,4.47687570172357,4.05855087480207,4.72976586802745,3.50234894550798,1.239847192475,5.04498084644394,0,1.28076995937563,4.07003204504545,2.32346256049878,4.57179472969039,2.53509882330345,0.739324025763571,0.479885307816869,3.44052246549517,4.71251045417428,1.95134867823073,3.31272173811912,3.81388057586031,0.588785450554797,4.51032456685339,1.35482453376872,4.86991471388326,2.60876890647945,4.79685254318151,3.73207973773433,2.06599658352363,4.95804212977149,1.53070224026973,4.00529393490838,1.34538111703626,5.15188280403469,1.08883631680359,3.7662338435306,1.89857932919073,3.35710894412141,3.94543713547385,3.70753511504742,3.70219687692263,4.53743679722639,3.98009688835596,5.75135396810045,3.77216077044039,2.82817880254712,3.34694859851395,4.68498174253983,4.6090831272801,3.76103120854949,4.50234535839133,2.63950270106752,3.19674819607702,4.00295639286716,6.08353443062458,4.77878116857774,4.89813217577906,3.89597681540619,4.23280721435305,4.1645317132508,4.62549610698912,4.62518935250375,4.38762342768117,4.25833604213516,4.48855580135003,1.2160350104269,4.5285593740109,1.37082916417032,4.44711483904226,3.78218191625132,4.23909651633828,4.89113783681428,3.60774709849477,3.7601895300694,2.69115202103964,4.27471842708855,1.19064575076909,5.32644803927589,4.37872864446194,4.64784063599495,3.42198151564409,2.65681388667621,4.76154486428994,2.01936945583188,3.2558973179386,2.80562450154449,3.42572464833554,5.21998583165674,4.21246972643248,4.98156695423108,4.90485020225551,4.37459678457238,4.25484788770891,3.14949535569155,4.71450247686013,4.50630987274712,4.7802887425434,4.19821616767851,3.26682353474423,4.01895029447716,4.41307166616015,4.65429243625603,0.753209052960743,4.71953231356613,5.12912114881961,3.46481813718143,4.13339011966268,3.51179232474318,3.81338969465441,2.94716216056711,3.61124327497768,4.66194387540661,4.65937037081052,4.19620134994861,3.15417508910586,4.21992470968664,1.29228708198975,2.8930426210748,3.9881424734753,3.179971139071,2.10000970704481,2.37972620743244,4.21424426590845,3.14512981611881,1.13281208162861,1.27050728645697,3.56931567543692,3.53572178923143,2.30655559961683,3.05485202959726,4.00856050157522,2.56063794561975,2.31614710860673,1.28787654893612
"joans_22",1.38772797654772,1.43399291072324,1.11887868641905,4.81433126364184,4.53779259882618,2.08375526477272,1.8262997601847,3.83942118710138,8.39362906407659,2.05342705573574,4.80254086169859,4.15223792696354,2.39844071444253,1.85372124711204,3.6895981566827,3.49512101717734,4.61141570624389,3.99911839839276,4.93003331966385,4.57407545470349,5.06153177228996,3.82395910634749,1.23259753304015,5.43372068306771,1.28076995937563,0,4.54846303529822,2.75372675248032,4.95780567480561,2.9829011354441,1.0124347092401,1.39876231396103,3.98301537650154,5.11179289162498,2.17603293938203,3.52381898294565,4.29551647440732,1.42376493333369,4.94787564534465,2.11422912241919,5.29003879736056,3.16482117023457,5.24741541769338,4.19509130463594,2.48995669390813,5.36369702723764,1.96362453754633,3.87236466765291,1.80280760462118,5.5483785799843,1.60556287221282,4.26804012120169,2.21756045472078,3.76893547463019,4.37073135526011,4.23427029434885,4.29156153522372,4.92274063112792,4.46578550727521,5.89359724677341,4.21388893414299,3.09986010410305,3.71479097277167,5.07468045634751,4.94191995774761,4.19918373985685,4.89004207935652,3.06141083515968,3.71710247485694,4.41963032462889,6.03890815520761,5.16343407140245,5.29020109776517,4.40807350228422,4.63634625094238,4.70645144931967,4.93899847494936,5.02378042502794,4.73579655404593,4.68479022566778,4.8473577966339,1.43061709023496,5.01842611902611,1.57930624098898,4.93937994517223,4.59131159469653,4.69583920054929,5.31135802224714,4.04224790817544,4.20695449361809,3.18058200662443,4.66871169160724,1.15052696478617,6.13298363987885,4.83706721390126,4.88913431490955,3.90085423743492,3.1416027591222,5.08679902373358,2.40841589920724,3.07592177113159,2.08185702340316,4.25244394454693,5.55136279539484,4.58948359982894,5.36961914908156,5.23236933056578,4.76479517121146,4.58042270428217,3.95634715088428,5.12916525396392,4.81198438755851,5.08842062061346,4.61028699006584,3.99086988963417,4.52413973828315,4.82943226616098,5.09950693868311,1.4516340902935,5.11629456322155,5.51567163195924,3.9954722678192,4.53008094804894,4.08900248395789,4.06503988224316,2.16980156693227,4.18600640893404,5.09759418855797,4.96824962134842,4.6914621050869,2.39627499779429,4.60598900685817,1.7594985311924,3.35673354705876,4.36257114704,2.9965381718004,1.94547202011639,2.53696585506123,4.45097675278587,3.84329940705489,1.44448680667621,1.57754973331021,3.42405067392766,3.38723710407479,2.35899097582976,2.83150585578127,3.82969705670875,2.93947070821202,2.21353368945177,1.61383208556652
"marshmallow_22",5.38686139850799,3.59066924369349,4.04532790701613,1.80638265045163,2.66435266752824,3.04991090579404,4.31590396016051,7.70116456695816,10.3237987891967,3.18870230029221,1.56861822647085,2.65740494475632,6.01826736764983,3.72164089917149,1.69394253670471,7.52513003864859,1.35677824700619,0.753442176699414,1.22509869403634,0.407436859333927,1.68616872437653,1.75409297598843,4.8844475967284,1.62492810337512,4.07003204504545,4.54846303529822,0,3.01285057814437,0.978804036146299,1.85562796519488,4.22847585547539,4.27075870708465,1.35384155754088,1.31596595732971,5.97266342445089,3.3437134725287,0.825280402253611,4.07342237735391,0.77533247741322,3.16601104505861,1.41419106710841,1.52548287774036,1.22595880007325,1.29624406397044,2.43004358921384,1.49834614646089,3.17832741472104,7.94671005975362,5.34555868636256,1.67095342508482,3.78372806304179,3.09602634330437,5.89906196664195,1.44383023005086,1.00992514647308,1.7341687699506,2.97411080323404,1.2297939775566,0.929439699741751,5.27922718950992,1.21239754961759,1.7708420697497,1.6408898623383,1.52014357253321,1.10805022063365,0.645142552672495,1.53228034029092,2.57949727436763,1.27578601133835,0.986641676909704,6.0350932774288,1.90526025480938,1.41483918788217,1.29736676565888,0.729785758829739,1.53648649879232,1.31630337843481,1.34343926182061,1.69291862915644,0.745104737647602,1.47640405584263,3.71169500423472,1.84706795152209,5.20644663486836,0.835953302325052,4.2812318026312,1.59216502013546,1.41515859104937,0.687114521489963,1.06543612109269,1.74494632082526,0.777987223759362,4.74883014681503,6.54475798064609,1.55254141040085,1.44234961004557,0.924180696963833,2.26519635261808,1.96244167500346,2.42661539606936,7.20700258309327,5.50439512069233,3.61502311427137,2.34987084132668,0.881091830037761,1.48132984631062,1.79411110980558,1.62227748002188,1.39590082991121,2.92420779081616,2.19189465370467,1.99729615071771,1.42011967253091,0.981310201478102,2.11195917027285,0.794320706883382,1.00083802515924,1.14503875474663,4.4480303150847,2.33320042139887,1.71547794427871,0.924060503669283,0.920254266039632,1.21119452991691,2.21681789278496,6.01246083037667,1.29187020089954,1.25968670826218,1.5563795269441,0.571814223064548,5.4614138775153,0.798919155968318,3.61749309693854,1.54968388857377,1.26284533357797,7.14934385690808,3.22841281766468,6.26650185479976,1.78712475617092,2.1144557035769,4.75845871765516,3.50116592000277,7.56728740003131,7.48134458883398,4.88672607218185,6.96772470571921,7.9788186789261,1.79272382912083,6.2859210741496,5.24386431321477
"franc_24",3.35036440267915,1.78071917681612,2.18385311579812,3.0513348129675,2.92109275287267,1.50533307382344,1.65772617718251,5.71396843623868,9.32100837126831,2.25175221391757,2.99326494565868,2.01531121898387,3.99728085574559,1.3019046873004,1.97817283871769,5.5227039023711,3.06709550029033,2.61864278068811,2.93070906522249,2.85146101583272,2.97749366335515,1.74904627301937,2.76812232320013,4.17788810815178,2.32346256049878,2.75372675248032,3.01285057814437,0,3.33286972933971,1.4348386630975,2.56293479852024,2.34486381329604,2.12034623555014,3.83330978281744,3.82911347133,2.95298234998,2.62451657568642,2.13884587180135,3.24485076857873,1.57898593214586,4.02800650158461,1.81406161914407,3.38440350384877,2.23934887344723,1.41373469120376,4.09625907809332,1.62570099220317,6.00821255403559,3.32783208370424,4.25587564072528,1.96973770352548,2.99299916761025,3.75001790635813,1.97829933735624,3.1945827397398,2.47410135873877,2.10803440337534,3.27806805874495,2.83280358436625,5.19618646885501,2.54025107456958,2.08183272605371,1.70816090838396,3.09656625628742,3.39015487944195,2.86599450393,2.87924113927231,0.665824907347616,2.32645393784811,2.73046695866485,5.85106554157339,3.01580549675693,4.02680778705715,2.51225999032512,2.84082663606716,2.65073527845547,3.28891209894914,3.00454758317526,2.95950045667474,3.33522815007769,2.74367574538789,1.87668696938106,3.04410643745995,3.45766966283671,3.33257440939916,3.10495189296428,2.42055901376437,4.0297045464673,2.63804194383783,2.32396784533921,1.70933737491653,2.94618811001985,3.08873883141255,5.37154455311661,2.57515990608039,3.33651628058366,2.35210347404048,1.37452505425156,2.97523258407425,2.16657187341898,5.11801675866198,4.11428724554279,2.86783907926177,3.28603448929857,2.95968795162588,4.08839025185442,3.09055954086741,2.61397278762013,2.97359989557374,2.46448145618636,2.73063908496176,2.81889137194309,3.45501625724004,2.79077116693422,2.39020525038873,2.77785067035408,2.96621845616943,3.79452665421344,2.59757144792849,2.80652801975531,4.24781565546357,2.59659068813694,2.80377398021584,2.34911540252828,2.58594557258932,4.38352272627502,2.32970619323497,3.8431023143055,2.9730587205466,3.02113593368535,4.13897863827562,2.96161430472162,1.89148229414126,1.80382861077494,2.77953184100395,5.01444178989332,1.77820142914437,4.30680863446925,2.49338770309558,2.1633714772933,2.63638637959012,1.47675025869828,5.53455550171877,5.23818489290417,2.81154849625544,4.92662079167656,5.97558234636607,1.72523184524144,4.2868685762919,3.09513418267632
"ginger_24",5.7940461163053,3.95816864780379,4.4494542975299,1.27180268653378,3.17931505769323,3.48284146844288,4.7060058617736,8.14276556867295,10.5875236002268,3.58374404021913,1.68984137327753,3.16651843544928,6.42018633554604,4.12565161959127,2.25804357275297,7.99638444379578,1.92368600441288,1.58353494279504,1.4995354996924,0.947801182752154,1.54610295656544,1.8092854235996,5.3041008708479,1.60523852326767,4.57179472969039,4.95780567480561,0.978804036146299,3.33286972933971,0,2.30435511020831,4.65831899209253,4.74922737823247,1.88068259600925,1.51943687921501,6.42740486214359,3.36534409735779,1.07618151654885,4.53646846804709,0.769912118171298,3.55944442228038,1.57200445680066,2.15852147670972,1.12307265352346,1.67217627759746,2.86348631464786,1.65166805811224,3.60140810940206,8.42608160652037,5.80371990094615,1.60942520067034,4.17453946788649,3.66600081176973,6.3637807619455,1.83744271206499,1.41257694395719,1.94121930553391,3.46467063599488,0.499046648286813,1.67664631080244,5.40025469740934,1.37893598554681,2.0590699823458,1.8315757441568,1.76239115000812,0.401096817825306,1.22221739991859,1.84499369065141,2.8733396314569,1.89642195362197,0.94570614898549,6.1785696288142,2.09448148398754,1.5195157002061,2.02540245971134,1.05465136040018,2.03701459268144,0.537536141810656,1.4769964888925,1.20386723018855,1.07420740681117,1.295477140693,4.02555784903717,1.56727239662742,5.67397135160628,1.11252784281294,4.87536173589143,1.83387750127813,1.55881511065255,1.37221253218297,1.32286138511492,2.24913410191179,0.98701309114728,5.19080674324243,7.1203714462436,1.71895083162097,0.809274208935201,1.58161460012413,2.44639314274026,2.10944673115323,2.8752769398273,7.67963420779009,5.94201927960728,4.18383238138654,2.19681622128087,0.538783379352957,1.47625758750757,1.56677219573505,1.88743619250372,0.891446840793327,3.55637280417743,2.29394231726438,2.36608476019722,0.566064785158042,1.41975456194573,2.85704561279458,0.875908491312252,1.25573371567387,1.44042662322526,4.90712515002089,2.4924074726213,1.669969114485,1.820523115884,0.761718562023896,1.68385046399467,1.96290880427174,6.44583276525104,1.70150711426499,1.52105988702737,1.53721867540235,1.26606460500263,5.85818081087696,0.532986255343909,3.99652214363735,1.9710048294357,1.60481318061958,7.61219716496222,3.5685219316652,6.80256582990673,1.55331302992885,2.77422952728972,5.13780727075151,3.85999595202502,8.0217317915853,7.95170022594047,5.11119106306541,7.4152502784439,8.44452525996427,2.06961948981968,6.71620257283738,5.70501127643295
"goose_24",3.7475011838691,1.84529193717822,2.43786536799937,2.44058965388216,2.67662556011798,1.49705433244188,2.54053627427365,6.20723866539316,9.58330617888617,1.71568646031604,2.23274043164846,2.21730722108251,4.50946862469882,1.99552202360027,1.42660307798082,5.93163353680551,2.0092006653651,1.52943432181262,2.01263006616326,1.78595557431325,2.2204644534869,1.12366525541303,3.15699634567858,2.91774497114159,2.53509882330345,2.9829011354441,1.85562796519488,1.4348386630975,2.30435511020831,0,2.63279298468388,2.74659736762136,1.5165470522435,2.58562941613471,4.38522527077361,2.70618879087598,1.74699014264349,2.53548090662758,2.13817805367328,1.72666866000106,2.74701380098513,0.838925047043959,2.35725249625227,1.63354270663241,0.654969877260915,2.80991936082053,1.41434060665806,6.37728263122739,3.76316403479956,2.98911299958367,2.10604909858324,2.9185398086125,4.31264172559059,0.867242296788547,1.83788699268097,1.9982119609145,2.50598909638826,2.27748335350823,1.79384922310684,5.06860391980853,1.85839125955806,0.838547425583308,0.907719021455218,2.21069760359921,2.3019803936409,1.54914120467608,2.06416720411576,1.02617668484547,1.51251487921261,1.91143794369914,5.71794556926176,2.34490978322136,2.75177231823394,1.70284834531325,1.83627021463982,1.93129006545178,2.39490374312282,2.12696076494243,2.26108288009028,2.03375963733347,2.04164288231412,2.20568766834148,2.46669471088481,3.62989823105903,2.13907584816276,3.68536132562503,1.89546332445868,2.75030591111408,1.56607129265413,1.54807951158548,0.709500410954315,1.83410560838048,3.17967878295649,5.9790537867934,1.98059325168511,2.45265290950339,1.414906503354,1.23078715305914,2.31381246070492,1.18444587047399,5.56915693322727,4.02844081136,3.18911385928866,2.76112961809759,2.01049458460103,2.82337321569284,2.4124133955074,2.00220527034204,2.08254990534365,2.55535325216134,2.37452102227003,2.23162865944089,2.49669940722322,1.80169319419488,2.03150901114588,1.86855664725172,1.9520952131089,2.52035308363688,2.87426778206792,2.46082953606093,2.99503004949087,1.54592944183819,1.93779506568039,1.61844475679781,2.16204000110111,4.45487300483404,1.72934464180414,2.58204312661932,2.19799482349868,1.86698071156802,3.99952573088254,1.99429237750478,1.98452752622109,0.476384239692127,1.86051247077886,5.50779937641711,1.56457721094283,4.79557095612737,1.84663189495344,1.90763978219058,3.10390633260517,1.73170321855653,5.96923543707769,5.80522166194871,3.37518956044684,5.37765884049615,6.39200964047486,0.807375911799735,4.67027100660504,3.58296245658884
"grogu_24",1.22500378968534,1.02170740889737,0.945604967355892,4.62367148204664,4.27266694597105,1.55916470155192,1.71316804108111,3.82897262281785,8.58025698407,1.37640365527142,4.47708108844984,3.91103779864307,2.29157512456543,1.70128663629943,3.45693033473491,3.39209300499409,4.20123936736403,3.7339361037349,4.61245537727781,4.23651340167492,4.80317954048034,3.57054829801489,0.90819152215821,5.07627857815979,0.739324025763571,1.0124347092401,4.22847585547539,2.56293479852024,4.65831899209253,2.63279298468388,0,1.03862186903817,3.74223202882141,4.7763155984794,2.03538145983059,3.2848281812626,4.02083760194571,1.06235992304625,4.61681020673229,1.67020178624307,4.92473117096945,2.85046611730375,4.89049818186808,3.97916276754492,2.08450574777474,5.00150113629736,1.42798438348025,3.82906903211876,1.44265442521797,5.17730734539469,1.01399552560131,4.14318466748447,2.02862152583634,3.43396225640808,3.98521440282633,3.98912574023086,4.14513707518569,4.59462401630612,4.17650758132876,5.87095129025189,4.00021200332191,2.7768442094171,3.43426186065066,4.79235206226082,4.64595477450377,3.84768295195149,4.62754540904481,2.79254071122451,3.47543300276033,4.17903690382917,6.12788157212882,4.90214775967655,4.94188197312205,4.13691162432366,4.37036382151912,4.38315019970015,4.69611665312019,4.73863649512251,4.46968161044927,4.32296594314763,4.5995134178174,1.27999586031156,4.69953974600521,1.10977537939771,4.55958108345321,4.40483425176957,4.44434214415571,4.94432829868683,3.7922765587273,3.95755527102784,2.8416475287103,4.36117355697646,0.732915565529996,5.9665555684004,4.56416445453896,4.69838252382423,3.65221922012934,2.84604630899311,4.86073796938102,1.95152567042176,3.07618745034528,2.37640358594582,4.02091846241835,5.30616409065091,4.33161149166239,5.01723346608521,4.99023380816165,4.53904025493388,4.30687569102889,3.70305197602922,4.88704441524142,4.64577036845465,4.81850395809141,4.34181578278206,3.7078088864085,4.20966444183513,4.52502643470187,4.73610996305722,0.886704285327136,4.89400670788871,5.15607859375083,3.71263406537914,4.28395094425559,3.7938488909056,3.87942815410409,2.5092230231014,3.9130771697457,4.74231559491918,4.74634312757166,4.3494352184078,2.67326335594495,4.34510532910759,1.22596014921659,2.9712783268347,4.12115625538875,3.02322978770656,1.90645471940866,2.59930804960064,4.24644757363731,3.58228701073018,1.05727633282569,1.19163264467272,3.40045267624714,3.41072905852178,2.21142775982997,2.89627864988697,3.83173208784467,2.64774224529558,2.08974201044447,1.29644710826877
"henry_24",1.45953415013683,1.54034304759657,1.23798919438367,4.61240171092343,3.88059169892655,1.44078829133954,1.60619368646092,3.72078806304107,8.39494917004584,1.89109412494764,4.37769052083309,3.46240010109974,2.03224479260365,1.6576447033741,3.25765853453334,3.50197378964415,4.18404885198715,3.71352393895499,4.65386179893158,4.23765888229799,4.89454031526842,3.64400448270256,1.37388626073016,5.33380423926565,0.479885307816869,1.39876231396103,4.27075870708465,2.34486381329604,4.74922737823247,2.74659736762136,1.03862186903817,0,3.57337322614532,4.99928848446144,1.7405639120853,3.30331847822221,3.9560737762518,0.352062203305845,4.7286731235794,1.35444671828822,5.15711949496966,2.78317370465187,4.98263876993447,3.87042047910401,2.30560147936639,5.24876011981875,1.79963970014981,3.99934516365254,1.21223864812967,5.43645341867519,1.23576146391975,3.69742929957687,1.68367186306146,3.55478642691432,4.22625937445361,3.75613333785393,3.71766154855526,4.6988658556696,4.21209966230808,5.76544589791668,3.87445912711467,3.07428321938818,3.51574832804236,4.88159532609512,4.80800135114648,4.00889916040483,4.67947667438478,2.73809870856767,3.36141369257246,4.12873974999545,6.11578815554634,4.93924505591193,5.18301657264235,4.07406528320728,4.42962947428436,4.2902438535595,4.76957128331927,4.80577641124514,4.46975293107505,4.50845055302056,4.6521923254527,1.17575510298546,4.58395713166217,1.53428811687902,4.67912981468049,3.64521500955389,4.37803456096688,5.17674092667926,3.79328551518534,3.8796489002976,2.8440014998549,4.4707485350916,1.47363228903903,5.07631582429876,4.52425142249689,4.81083581836811,3.56926203292594,2.68032708681749,4.94432267316813,2.34838649527724,3.2530332883941,3.01377651830752,3.29294324329394,5.38343838215703,4.37084562021308,5.26303347124571,5.06713710021575,4.50752648666159,4.37967271910112,3.09043125099967,4.85005260116336,4.67769362462928,4.93924961090179,4.41547534040706,3.3194341745765,4.15736894138496,4.59380971374559,4.9311396400178,0.746157318181516,4.88575095616337,5.42030904339714,3.66279685362426,4.27481693814934,3.62111535683948,3.83793848808556,3.09793387477616,3.70203228541732,4.94621589306563,4.81464592734824,4.41225673227241,3.37813734359358,4.38337857043265,1.40556049971659,3.11060462258261,4.11067475487902,3.15118108169764,2.33337731338943,2.30882348327094,4.33927266259573,3.17278303121672,0.981437772841949,1.43198982209101,3.51921044941592,3.50327839090979,2.0726310886216,3.03229282992438,3.98133000420943,2.73725954718634,2.28677981036706,1.25865336472868
"ivy_24",4.7978703260652,3.10955632268324,3.43707532583895,2.09367119500029,2.42086191566957,2.47640363734869,3.47894697674768,7.05737023118479,9.92060114800013,2.98275960795927,2.02493444647673,1.64546380501395,5.37344719899367,2.90305810696038,1.09647061658079,6.92884937534303,2.02443578693858,1.06284744630484,1.76979043809226,1.23994173974181,2.11038835638812,1.55104376797483,4.27754403469853,2.68761448683835,3.44052246549517,3.98301537650154,1.35384155754088,2.12034623555014,1.88068259600925,1.5165470522435,3.74223202882141,3.57337322614532,0,2.28339981620215,5.2775872376553,3.24888207469971,0.941465315644924,3.39732860341842,1.71856310385587,2.54958034871832,2.50491854107545,1.10897239318993,2.13353106141088,0.537157083682418,2.07536724067374,2.60133007693052,2.75963977920059,7.36827909911445,4.70254915407211,2.78412085224623,3.28346149787414,2.69881554043528,5.19682334700857,1.50314023664648,1.95997889215717,1.42843880312913,1.79249457835547,2.07548997017473,1.20048468578405,5.1763668570919,0.994150146078181,1.84014348369173,1.405693093521,2.02271176782741,2.0665079327183,1.5459893448535,1.89730718946789,1.86845211411603,0.719757046115766,1.2045978219696,5.93036685571696,2.18284945918071,2.51048667663727,1.17166987892182,1.31641770932666,1.65813997849945,1.99911883916633,1.86163216850657,2.10039202825661,1.92908515092868,1.63248650018343,3.09742504560657,2.10585891891398,4.69406543489348,1.88284545359567,3.20029523086187,1.29411072612744,2.51309913015804,1.06513335029875,0.974842490596528,1.56972766790368,1.6893136937306,4.2475856935316,5.60357139377736,1.43490309112082,2.02819775210934,0.863429247736115,1.76543844001426,2.16099627473689,2.32449960551259,6.57201674679558,5.21004195159179,2.68044563991254,2.51951373912501,1.47868461647276,2.58356807584356,2.08913753539801,1.68424877374099,1.99986836965763,2.05291614342805,1.98252609223617,2.0046837255872,2.2549243049098,1.34940145693487,1.46716740280816,1.21305424295018,1.74000623952555,2.22905787393915,3.87394924164374,2.02233072028039,2.7641645773162,1.02645063517732,1.27075962753406,0.83323709606526,2.23208986790302,5.64327470397819,0.655666391249176,2.26519090654361,2.00746679920042,1.51736657357249,5.23680808083568,1.42214912685285,3.14668154108595,1.49829444927524,1.78990618076202,6.48787659104814,2.85823972855308,5.49392858648796,2.00305429790013,1.35833125306105,4.144928960111,2.92549452362696,6.95878328639674,6.77610916731273,4.3614684794791,6.32442415870014,7.37209516513017,1.51829610104628,5.71045520386947,4.5513199693541
"marshmallow_24",5.97956029736185,4.16379442049805,4.60949010379489,2.70170444757925,3.92321221256943,3.834276120226,4.93024605581348,8.20445368610569,10.7159987281189,3.68641174930372,2.72609450560251,3.67148779243196,6.64992755818588,4.30318553732502,2.75780698248015,7.991429566987,2.28891817044513,1.78597607897016,1.90658557482447,1.53718182039267,2.18309462899104,2.5261859061849,5.40802942329675,0.498445915313436,4.71251045417428,5.11179289162498,1.31596595732971,3.83330978281744,1.51943687921501,2.58562941613471,4.7763155984794,4.99928848446144,2.28339981620215,0,6.6430551019154,4.00280267744462,1.9101076970735,4.85190052426572,1.03870463488665,4.02591418608464,0.359558396790671,2.46857001045215,1.72277780133123,2.17624566046609,3.06983599233305,0.441038570136787,3.76486861047522,8.34897609439486,5.98482130398417,0.665569083029344,4.45419718510941,4.32884269201088,6.58149026050149,2.20384796092887,0.953035390761023,2.85786839480077,3.83642574646834,1.79335882716267,1.39283767523371,5.82116632882984,2.3077046441865,2.28372121342025,2.36191051893096,1.95367197133176,1.38592478936649,1.18026608387248,2.15894248851463,3.35939474764004,2.17691329115902,2.03168114081755,6.46862729345624,2.47591409975219,0.32909601757846,2.11691620354798,1.42968747692674,2.53257599812796,1.9760875891991,1.90445195741409,2.62537577617694,0.875692807738712,2.00296343836064,4.48849021662901,2.8859551763442,5.67645554671811,1.02262389128896,5.26883436401035,2.34246295840679,0.385084362159122,1.71971418500569,2.19642913594769,2.7074557115031,1.51625726689553,5.17083423256418,7.56223375626567,2.24746610643448,1.8936819191677,2.10217969483954,3.28586342481159,2.33942438008878,2.86273726774617,7.64504113365341,5.83850075246878,4.72066752236612,2.62130984963406,1.72326522130694,0.444899705840753,2.19848167478278,2.46686716995777,2.17971372116098,4.03455644036687,2.73082774422083,2.53103131294804,1.92526038237123,1.41952665702147,3.22972868600683,1.89331179177478,1.76785711753441,0.344353954658206,5.13745662507143,2.65571290245456,0.570148760267848,1.85717984279255,1.87404857102732,2.36587154252608,3.12457473604104,6.38878779083842,2.44376765101689,0.236998929824251,2.22315379422481,1.30527147754376,5.75425511934472,1.64175054149629,4.26415610410409,2.25946185208769,2.41443059472385,7.60951461037604,3.74748279330008,6.77970746487108,2.55634046958797,3.27637355758716,5.47072207856513,4.17343445630267,8.04101763676593,7.93411762488386,5.79364324423053,7.42979052074951,8.40457501991874,2.5783640659106,6.80706503685106,5.83796561964612
