"","ginger_29","henry_29","joans_29","ginger_36","grogu_36","henry_36","joans_36","franc_37","grogu_37","ginger_41","grogu_41","joans_41","marshmallow_41","ginger_42","grogu_42","henry_42","ivy_42","ophelia_57","wolverine_57","goose_58","wolverine_58","goose_59","hamlet_59","iris_59","ophelia_59","iris_60","wolverine_60","hamlet_67","hera_67","jarjarbinks_68"
"grogu_41",11.3921976958198,11.4039244454558,9.89894476437847,11.1396065100885,0.818179078333669,9.31330184759928,9.46155418559869,9.2598619472354,1.73395923541296,9.24029546383698,0,7.81789285113437,5.51011797758412,9.83135738789192,3.20217664086184,11.6251611747812,11.7857163301614,11.2571595043766,11.359938596257,8.79217704703339,13.039968603202,8.02881001289852,10.2047106412716,8.67862330895124,8.69553187619259,11.5664026129188,11.7041425261727,8.28039066703122,12.2983649381873,9.17318431649388
"joans_41",6.49383047348795,5.61297673601126,4.86281989704566,6.1480208758168,8.33983959314446,4.44265112400321,4.79023477132601,4.61704497977969,9.24987904369183,2.68802042156733,7.81789285113437,0,7.26044943288351,4.70473688604538,5.16218196475553,7.13759701836519,10.8932426542222,7.34112393789163,5.31466009835275,2.81087627400772,6.72709735282222,3.21231806818338,4.73285856516392,5.99478277993393,5.44915772726492,9.78659157315312,5.4978459270841,7.39201213908432,6.5210033644815,3.816421669424
"marshmallow_41",8.57574323713688,8.24813066151456,8.26654218337009,7.47787843200736,5.59129378207416,6.51455562435251,7.95496189692434,6.85619040601594,6.19645985211366,7.41468209662784,5.51011797758412,7.26044943288351,0,6.91815041993335,3.85053700830782,7.90117671576223,10.0548073374447,7.34406175810236,9.58635966860622,7.62103538136591,10.9109386000621,6.19345013230905,7.54466249430241,5.00021342683331,5.20569571344257,7.83614467041168,9.34438704363361,4.79014659582733,10.3008435105106,6.54980719783401
"ginger_42",6.40158130621814,3.22963424966919,6.48926869804233,3.5135421975428,10.1264268816963,4.25023179732224,6.7247388561564,4.95385790176258,10.947315224839,2.50912951282581,9.83135738789192,4.70473688604538,6.91815041993335,0,6.97619267614316,5.52164282199668,9.9041056028842,4.71636781129911,5.56689007064601,4.6286960979403,6.65568575554536,4.69969973358878,3.7704436949691,4.6004843823003,2.60441364310351,7.37925114343264,5.59800046135157,5.65770001885612,7.48653428263647,3.91997822440746
"grogu_42",8.31155963420541,8.27409855162669,6.96751751177119,8.03553040201895,3.70753977230716,6.20563141390839,6.58694817102392,6.18773528058137,4.70132667591853,6.36466027745433,3.20217664086184,5.16218196475553,3.85053700830782,6.97619267614316,0,8.57735599199096,10.3720862264796,8.35475610587397,8.56645272871058,5.97021775578786,10.0681586453092,4.90888590554599,7.16889459326766,5.78108158246779,6.02906275876452,9.44109982495032,8.68558929514137,6.17654719003813,9.35627246971534,6.07528661862306
"henry_42",3.21143886059282,3.40530622471464,5.01062855382333,2.3411441164407,12.0169294671038,3.05623205809305,5.18340250632303,3.80360984976082,12.9400911573401,6.05362905171444,11.6251611747812,7.13759701836519,7.90117671576223,5.52164282199668,8.57735599199096,0,10.6514224697152,3.37044246428104,6.92128028293005,6.384515133768,6.36722559453356,4.81681498793157,3.90560660597814,3.78063658554637,5.58304318825648,7.30903300284089,4.49918980435067,6.63620571015343,5.2424882524868,4.05166686465909
"ivy_42",11.4800760264768,10.3902571159457,11.1716691069178,10.3258675059292,11.8446833737826,9.91327258831358,11.3758176802515,9.231412540748,12.4285083328223,10.4384558059794,11.7857163301614,10.8932426542222,10.0548073374447,9.9041056028842,10.3720862264796,10.6514224697152,0,9.4593688279034,11.6594885413031,11.0797145023958,12.5799046438549,10.3033112853255,9.67341441790639,8.68734559078866,8.9527744924503,5.55640823353504,11.3088125772778,8.67219557048018,12.4075017677194,10.0697755892669
"ophelia_57",5.07915064617922,3.57850580167805,6.12897366486498,3.18012884326229,11.4967782121066,3.80192372079502,6.52063136796322,4.52472864821253,12.4059274860155,5.94835413109071,11.2571595043766,7.34112393789163,7.34406175810236,4.71636781129911,8.35475610587397,3.37044246428104,9.4593688279034,0,7.06816735983277,6.7027117208542,7.02092725533827,5.50725134863095,3.21275587061969,3.27549483307039,4.08160780396966,5.52497244612224,5.45402001764929,4.63274886142543,6.72717071665351,4.4694917843471
"wolverine_57",6.16228523153542,5.04912783791177,5.66444262631466,5.94926706194167,11.8167429427652,5.59173336436701,6.22540837206539,5.56101117197849,12.7400326948088,4.74570844845343,11.359938596257,5.31466009835275,9.58635966860622,5.56689007064601,8.56645272871058,6.92128028293005,11.6594885413031,7.06816735983277,0,5.02201785555965,2.71821907087867,5.44514135993756,4.87393957311473,6.79108012609669,6.6351300891046,10.034888939413,4.43500301806215,8.76178489627132,6.50432873044888,5.12585051027781
"goose_58",5.44903074185321,4.79834189614953,4.18964337846776,5.46267360048976,9.31451095202602,4.12122278823134,4.10584956345181,4.11189515717529,10.2791949739126,2.90333171525746,8.79217704703339,2.81087627400772,7.62103538136591,4.6286960979403,5.97021775578786,6.384515133768,11.0797145023958,6.7027117208542,5.02201785555965,0,5.92036169013316,2.82902562473237,4.25151245615201,5.75066723137309,5.56515223179715,9.65924866034374,4.97860523732615,7.4937864015517,5.48551373523025,3.49056377926208
"wolverine_58",5.14868385042003,4.79193667023937,5.23252974113835,5.84276064939891,13.5419439788594,5.78750107502128,6.00623939845782,5.62768841440683,14.5303630765637,5.93474718976672,13.039968603202,6.72709735282222,10.9109386000621,6.65568575554536,10.0681586453092,6.36722559453356,12.5799046438549,7.02092725533827,2.71821907087867,5.92036169013316,0,6.03512041699386,5.08168341314813,7.32178142063028,7.90182862072989,10.67898775531,3.65219657938618,9.76532523574973,5.2555899538942,5.72232549593353
"goose_59",3.83815788227474,4.30474041422698,2.72301135927838,4.41714812680346,8.56741306020781,2.26210544833508,2.44581271549564,2.18367226743912,9.57713466593927,3.59808009028821,8.02881001289852,3.21231806818338,6.19345013230905,4.69969973358878,4.90888590554599,4.81681498793157,10.3033112853255,5.50725134863095,5.44514135993756,2.82902562473237,6.03512041699386,0,3.51661256135835,3.91173734620033,4.97045262725642,8.52472422551512,4.4347127430987,6.37539492253635,4.764223845871,2.17280926339817
"hamlet_59",4.19825923020638,2.60196632322625,3.98815943884379,3.270867502471,10.5785426987487,2.26188958496043,4.59070010943573,2.90945869165736,11.5715179349732,3.65434352045852,10.2047106412716,4.73285856516392,7.54466249430241,3.7704436949691,7.16889459326766,3.90560660597814,9.67341441790639,3.21275587061969,4.87393957311473,4.25151245615201,5.08168341314813,3.51661256135835,0,3.67126698868138,4.10164679572642,7.14599981820292,3.4488787796057,5.49486015199006,4.98591784355339,2.71511543719038
"iris_59",4.85523840189395,4.35492797312397,5.16938736803402,3.58890372850611,8.96788025701574,2.89725377462847,5.38900008638169,3.38992482199225,9.87457212804974,5.29564931048595,8.67862330895124,5.99478277993393,5.00021342683331,4.6004843823003,5.78108158246779,3.78063658554637,8.68734559078866,3.27549483307039,6.79108012609669,5.75066723137309,7.32178142063028,3.91173734620033,3.67126698868138,0,3.58566210693767,5.51964037852945,5.76394613183785,3.78844692658142,6.95564420798874,3.75243945425846
"ophelia_59",6.93105842247917,4.47822611701846,6.98136099861009,4.20756643648731,8.87315976483237,4.32706902525285,7.08301958294745,5.10302402058991,9.65521646473519,4.13809460370075,8.69553187619259,5.44915772726492,5.20569571344257,2.60441364310351,6.02906275876452,5.58304318825648,8.9527744924503,4.08160780396966,6.6351300891046,5.56515223179715,7.90182862072989,4.97045262725642,4.10164679572642,3.58566210693767,0,5.9750765515373,6.46119462933887,3.59704296230763,8.26358512541224,4.23934950878135
"iris_60",9.04973564250509,7.61686015712236,9.56194036998243,7.06771493044111,11.6001958885845,7.40807317172156,9.78392409303135,7.44147621810502,12.2850572858889,8.77903026453371,11.5664026129188,9.78659157315312,7.83614467041168,7.37925114343264,9.44109982495032,7.30903300284089,5.55640823353504,5.52497244612224,10.034888939413,9.65924866034374,10.67898775531,8.52472422551512,7.14599981820292,5.51964037852945,5.9750765515373,0,9.32485818353733,5.29733916779579,10.5915837800277,7.81343473226479
"wolverine_60",3.77263775909573,3.42578037967546,3.77071351985611,4.34817422495944,12.2056413062958,3.66253064677424,4.37883255483934,3.63772486821008,13.1912651376069,4.84180070001278,11.7041425261727,5.4978459270841,9.34438704363361,5.59800046135157,8.68558929514137,4.49918980435067,11.3088125772778,5.45402001764929,4.43500301806215,4.97860523732615,3.65219657938618,4.4347127430987,3.4488787796057,5.76394613183785,6.46119462933887,9.32485818353733,0,8.23809884074253,3.5642887402006,3.98309422806199
"hamlet_67",8.03802792310664,6.70156636125378,7.94133292400773,6.13942628020894,8.26902764069372,5.61594635092515,8.06931888613642,6.3289424764882,9.04110185711587,6.79358254153774,8.28039066703122,7.39201213908432,4.79014659582733,5.65770001885612,6.17654719003813,6.63620571015343,8.67219557048018,4.63274886142543,8.76178489627132,7.4937864015517,9.76532523574973,6.37539492253635,5.49486015199006,3.78844692658142,3.59704296230763,5.29733916779579,8.23809884074253,0,9.6158369519325,6.15320342757842
"hera_67",3.21703317231177,5.13581789017135,3.14975129723409,5.79993285208216,12.8713741942588,4.62190738663308,3.18799124340657,4.14646121939662,13.8925421311988,6.47760108929229,12.2983649381873,6.5210033644815,10.3008435105106,7.48653428263647,9.35627246971534,5.2424882524868,12.4075017677194,6.72717071665351,6.50432873044888,5.48551373523025,5.2555899538942,4.764223845871,4.98591784355339,6.95564420798874,8.26358512541224,10.5915837800277,3.5642887402006,9.6158369519325,0,4.85470422486267
"jarjarbinks_68",3.86701220763001,3.40301664641718,3.65628647572806,3.53916637185204,9.62204718792607,1.89362847403956,3.65893202326987,2.48212828672115,10.5763089913063,3.30904139318768,9.17318431649388,3.816421669424,6.54980719783401,3.91997822440746,6.07528661862306,4.05166686465909,10.0697755892669,4.4694917843471,5.12585051027781,3.49056377926208,5.72232549593353,2.17280926339817,2.71511543719038,3.75243945425846,4.23934950878135,7.81343473226479,3.98309422806199,6.15320342757842,4.85470422486267,0
