"ID"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_16"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Marshmallow_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"	"Grogu_70"
"njc34"	0	0.13	0.04	0.01	0.07	0.96	0	0	0.03	0.02	0.07	0	0.11	0.04	0	0	0.02	0.02	0	0.02	0.02	0	0.02	0.04	0.02	0.24	0.07	0	0	0	0	0	0	0	0.1	0.02	0	0	0	0	0	0	0.07	0.02	0	0	0.16	0	0	0	0.02	0	0	0.04	0.02	0.03	0.02	0	0.02	0.07	0.02	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0.02	0	0.27	0.24	0.04	0	0	0.11	0.02	0.02	0.02	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0.11	0	0	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0.07	0	0	0.07	0	0.02	0	0	0.02	0	0	0	0.02	0
"njc35"	0	0.07	0.07	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.04	0.07	0	0.02	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0
"njc36"	0	0.49	0.62	0	1.18	0.24	0	0.09	0.01	0.13	0.07	0.02	0.38	0	0.02	0.18	0.04	0.09	0	0	0.22	0.24	0.09	0	0	0	0.04	0	0	0	0	0.49	0	0	0.09	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0	0	0.02	0	0	4.07	0.04	0.38	0	0.01	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0	0.09	0	0	0.76	0.11	0	0.6	0	0	0.16	0.04	0	0	0.36	0.02	0	0	0.07	0	0	0	0	0.04	0.07	0.09	0.02	0.04	0.2	0	0	0	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0	0	0	0.02	0.02	0	0	0.09	0.07	0.02	0.07
"njc37"	0	0.04	0.02	0	0.2	0.07	0	0	0	0	0	0	0.02	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc38"	0	1.31	2.27	0.01	3.98	0.91	0.04	0.67	0.22	5.36	0.44	0.07	1.51	0.07	0.04	2.82	0.04	0.18	0	0.02	10.1	0.29	4.31	0.18	0.98	0	0.11	0.09	0.16	0.65	0.13	0.78	0.11	0.2	2.52	0.31	0.16	0.02	0.22	0.4	0.2	0.24	0.58	0.49	0.11	0.07	0.1	0.07	0.36	0.09	0.44	10.8	0.8	0.72	0	0.12	0.09	0.07	0	0.09	0.02	0.02	0.27	0.02	0.09	0.2	0.11	0.09	0.09	0.11	0.18	0	0.27	0.16	0.04	4.34	0.18	0.11	1.29	0.16	0.11	0.71	0.22	0.04	0.04	0.58	0.07	0.16	0.22	0.71	0.11	0.02	0.09	0.22	0.04	1.05	0.31	0.07	0.18	2.85	0	0.24	0.18	0.07	0.09	0.78	0.04	0.78	0.13	0.76	0.18	0.04	0.02	0	0.09	0.09	0.04	0.07	0	0.73	0.8	0.11	0.2
"njc39"	19.95	16.45	17.67	18.46	22.65	16.39	21.6	1.73	10.16	10.25	7.05	2.81	4.94	0.33	0.04	4.23	7.4	6.51	2	0.11	10.34	5.8	4.96	0.47	1.02	0.44	1.02	0.18	4.2	4.2	0.16	3.71	0.13	5.51	3.46	0.56	11.27	0.07	4.6	0.42	2.76	0.24	1.42	0.6	0.16	0.09	4.18	0.09	11.43	0.31	0.58	11.16	0.91	1.68	0	1.2	0.16	0.38	0.04	2.21	0.29	0.07	0.91	0.02	0.16	0.29	0.24	0.42	0.13	0.24	0.29	3.18	0.56	6.74	0.29	5.18	0.38	0.11	1.38	0.91	4.92	17.18	0.42	0.16	0.27	2.47	0.13	1.62	1.47	0.96	0.13	0.04	0.13	0.31	0.07	1.8	0.36	0.07	0.27	3.16	0.07	0.27	3.55	0.09	0.09	1.11	0.28	1.4	2.49	1.4	0.24	0.07	0.13	0.62	0.24	0.2	1.47	19.23	0.38	0.98	5.92	2.42	3.58
"njc40"	10.54	9.85	11.39	18.45	13.25	31.31	17.05	14.38	19.51	15.34	24.39	28.23	39.88	59.57	4.19	17.88	13.9	3.05	24.86	28.5	16.54	21.67	18.4	16.18	20.5	41.1	19.99	1.73	14.6	31.14	23.32	21.35	20.72	23.44	18.38	3.44	24.04	34.64	30.18	24.9	27.25	1.22	20.83	22.47	0.71	1.47	12.37	5.23	15.68	4.2	32.75	18.38	12.5	10.86	37.63	22.33	15.88	15.74	21.67	17.49	34.33	33.19	14.83	14.58	3.44	12.31	17.69	37.33	18.58	13.8	21.4	41.86	32.49	11.09	9.98	27.99	17.19	1.53	23.47	11.26	16.93	32.68	14.11	41.31	33.24	39.8	15.37	17.56	8.5	22.81	34.17	39.06	6.56	35.44	16.09	15.84	23.84	10.36	23.96	9.27	30.47	3.56	15.74	27.6	1.96	5.96	38.15	9.86	15.33	20.66	3.47	34.23	15.02	12.89	29.27	25.79	28.21	9.77	30.55	15.87	27.25	26.14	6.04
"njc41"	4.63	4.76	5.84	11.88	8.62	27.97	9.02	14.76	16.33	15.58	22.61	27.39	39.27	59.17	2.19	17.97	13.72	0.22	24.19	28.25	24.09	21.49	21.44	15.49	21.02	41.08	19.92	1.78	12.51	31.03	22.48	21.04	20.4	21.33	20.11	3.49	21.35	33.07	29.22	24.94	25.67	1.22	20.08	22.53	0.62	1.42	11.55	2.76	13.15	3.87	31.35	23.98	12.76	12.65	36.05	22.1	15.52	15.25	21.13	16.89	32.97	31.92	15.08	14.18	3.36	11.42	17.24	37.91	18.2	13.51	21.11	40.59	32.98	8.49	9.74	29.88	16.03	1.4	23.47	10.44	15.31	16.93	13.31	41.04	31.77	39.93	14.92	17.27	9.83	23.17	33.82	38.28	6.43	35.16	15.38	16.51	23.93	9.74	23.74	10.79	29.22	3.36	13.24	26.27	1.93	13.08	37.38	9.59	15.24	20.55	3.24	33.99	14.64	12.67	28.43	25.54	27.95	7.79	30.55	15.13	28.97	25.63	5.6
"njc42"	0.04	0.07	0.11	0.12	0.07	0.04	0.13	0	0.09	0.02	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc43"	0.29	1.47	2.67	0.89	3.85	0.96	0.22	0.67	0.32	1.84	0.31	0.29	1.65	0.98	0.31	0.36	1.02	0.13	0.02	0.78	5.53	1.56	2.48	1.22	0.24	0.07	1.22	0.18	2.11	1.16	0.42	2.51	1.22	2.27	2.41	0.47	2.51	1.02	3.47	0.24	4.6	0.22	1.8	2.16	0.29	0.13	0.23	2.11	2.69	0.49	4.6	8.49	1.78	2.89	2.22	1.13	0.51	1.56	0.42	2.63	2.09	0.91	1.72	0.36	0.44	2.65	0.71	1.18	0.47	0.4	2.51	1.13	2.27	1.11	0.31	4.03	5.02	0.44	2.31	0.29	0.96	1	3.49	0.82	2.2	1.62	1.13	1.13	2.36	0.76	2.73	0.96	0.56	2.56	0.82	1.29	5.73	1.13	2.07	0.98	1.09	0.42	1.81	7.8	0.27	8.5	2.31	1.29	0.71	2.2	0.47	0.38	0.96	0.36	1.02	0.64	0.47	0.67	0.13	7.49	2.38	0.62	0.51
"njc44"	0.04	0.58	0.74	0.12	1.24	0.31	0.16	0.11	0.1	0.22	0.07	0.02	0.47	0.09	0.02	0.2	0.09	0.09	0	0	2.36	0.24	0.69	0	0	0	0.09	0	0.02	0.07	0	0.49	0	0.09	0.56	0.04	0.09	0	0.04	0.04	0.04	0	0.02	0.31	0.02	0	0.04	0	0.09	0	0.02	4.93	0.07	0.45	0	0.06	0.07	0.02	0	0.07	0.02	0	0.18	0	0	0.04	0.02	0.02	0.02	0	0.16	0.02	0.16	0.02	0	1.56	0.18	0	0.6	0	0.09	0.22	0.09	0.04	0	0.44	0.02	0	0	0.16	0	0	0	0.04	0.07	0.11	0.09	0.02	0.07	0.24	0	0	0.02	0.02	0	0.04	0.04	0.13	0.02	0.13	0	0.04	0	0	0.04	0.04	0.04	0.09	0.04	0.09	0.24	0.09	0.09
"njc45"	0.04	0.07	0.11	0.13	0.07	0.04	0.13	0	0.11	0.02	0.02	0.02	0.02	0	0	0	0.04	1.29	0.02	0.02	0	0	0.02	0.04	0	0	0	0	0.02	0	0	0	0	0.09	0.07	0	0.09	0	0.04	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0	0	0	0	0	0.04	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0.04	0.04	0.11	0	0.02
"njc46"	0	0.49	0.62	0	1.18	0.27	0	0.09	0.01	0.13	0.07	0.02	0.45	0	0.02	0.2	0.04	0.09	0	0	2.36	0.24	0.69	0	0	0	0.04	0	0	0.04	0	0.49	0	0	0.51	0.02	0	0	0.02	0.04	0	0	0	0.29	0	0	0	0	0.02	0	0	4.93	0.07	0.43	0	0.01	0.04	0	0	0.02	0	0	0.16	0	0	0.02	0	0	0.02	0	0.16	0	0.16	0	0	1.56	0.11	0	0.6	0	0	0.22	0.04	0	0	0.42	0.02	0	0	0.13	0	0	0	0	0.04	0.09	0.09	0.02	0.04	0.24	0	0	0	0.02	0	0.04	0	0.11	0	0.13	0	0.04	0	0	0	0.02	0.02	0	0	0.09	0.11	0.02	0.07
"njc47"	10.61	10.12	11.63	18.76	13.56	31.87	17.25	15.02	19.92	15.63	24.52	28.37	40.39	59.72	4.46	18.02	14.12	2.34	24.88	29.1	16.98	21.87	18.78	16.94	20.7	41.1	20.3	1.76	15.09	31.32	23.45	21.61	20.89	24.6	19.15	3.56	25.11	34.82	31.31	24.94	27.76	1.24	21.14	23.56	0.73	1.47	13.15	5.43	16.13	4.33	33.55	18.63	13.08	12.63	38.63	22.81	16.01	16.07	21.71	17.91	36.42	33.61	15.32	14.62	3.64	12.83	17.84	38.29	18.73	14.05	22.22	42.44	33.38	11.32	10.05	28.13	17.83	1.6	23.63	12.08	17.29	16.66	14.6	41.86	33.66	40.02	15.75	17.94	10.12	23.05	34.42	39.51	6.65	35.91	16.24	16.2	25.4	10.52	24.4	9.32	30.8	3.6	16.19	27.96	2	13.66	38.82	10.24	15.55	21.19	3.62	34.45	15.27	12.91	29.83	26.28	28.3	9.93	31.06	18.91	29.28	26.52	6.09
"njc48"	0.04	0.58	0.76	0.12	1.24	0.31	0.16	0.11	0.1	0.24	0.07	0.02	0.47	0.09	0.02	0.2	0.09	0.09	0	0	2.36	0.24	0.69	0	0	0	0.13	0	0.02	0.07	0	0.49	0	0.09	0.56	0.04	0.09	0	0.04	0.04	0.04	0	0.02	0.31	0.02	0	0.06	0	0.11	0	0.02	4.93	0.07	0.45	0	0.06	0.07	0.04	0	0.07	0.02	0	0.18	0	0	0.04	0.02	0.02	0.02	0.02	0.16	0.02	0.16	0.02	0	1.56	0.18	0	0.6	0	0.09	0.22	0.11	0.04	0	0.44	0.02	0.02	0.02	0.16	0	0	0	0.07	0.07	0.13	0.09	0.02	0.07	0.27	0	0	0.02	0.02	0	0.04	0.06	0.13	0.04	0.13	0	0.04	0	0	0.04	0.04	0.04	0.11	0.04	0.09	0.24	0.09	0.09
"njc49"	0	0.44	0.6	0	1	0.24	0	0.09	0	0	0.07	0	0.38	0	0	0.16	0.04	0.09	0	0	0.09	0.24	0.02	0	0	0	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	4	0.02	0.36	0	0.01	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0.53	0	0	0.11	0.04	0	0	0.33	0	0	0	0.07	0	0	0	0	0	0.04	0.09	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.07
"njc50"	9.74	8.74	9.45	13.74	10.29	30.78	13.29	11	18.73	10.58	22.68	22.49	39.32	34.65	3.46	14.59	11.38	1.65	24.86	22.69	13.28	18.64	15.61	12.71	16.85	38.88	12.96	1.31	12.58	22.82	17.59	16.54	17.18	19.38	13.48	1.96	19.57	27.49	26.49	20.36	21.29	0.76	14.36	17.27	0.44	0.98	7.75	4.94	13.46	3.13	21.5	12.54	9.3	9.53	27.67	14.55	10.05	9.2	16.6	13.32	21.09	25.76	10.17	11.11	2.56	8.54	10.9	25.29	14.09	10.22	17.04	25	27.04	8.76	5.96	26.48	12.87	1.22	18.44	8.26	10.37	32.46	9.48	24.41	25.19	31.82	11.41	12.92	5.49	22.61	25.17	29.3	4.82	26.58	12.27	15.51	18.91	6.78	19.98	7.96	25.33	2.58	12.26	23.78	1.67	5.29	23.26	8.21	9.34	13.52	2.82	27.74	12.29	10.53	17.86	15.43	23.19	6.7	17.7	14.18	20.76	16	5.31
"njc51"	10.56	9.92	11.54	18.48	13.58	31.33	17.05	14.6	19.8	15.38	24.46	28.28	39.54	59.64	4.42	17.9	13.94	1.05	24.88	28.85	16.89	21.73	18.65	16.71	20.66	41.1	20.1	1.73	14.89	31.27	23.34	21.39	20.76	24.04	18.88	3.51	24.82	34.67	31.11	24.94	27.47	1.24	21.01	23.27	0.71	1.47	12.39	5.41	15.93	4.22	33.19	18.6	12.99	12.52	37.99	22.48	15.88	15.78	21.67	17.64	35.51	33.19	15.21	14.58	3.53	12.71	17.82	38.05	18.6	13.83	21.62	41.88	33.13	11.16	9.98	28.02	17.3	1.56	23.54	11.33	16.97	16.62	14.17	41.46	33.26	39.89	15.32	17.74	10.03	22.85	34.22	39.17	6.58	35.53	16.13	16.15	24.76	10.4	24.36	9.36	30.51	3.58	15.9	27.69	2	13.48	38.42	10.06	15.46	20.99	3.58	34.23	15.24	12.89	29.31	25.79	28.21	9.77	30.59	18.22	28.79	26.18	6.07
"njc52"	0	0.44	0.6	0	1	0.24	0	0.09	0	0	0.07	0	0.38	0	0	0.16	0.04	0.09	0	0	0.09	0.24	0.02	0	0	0	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0.02	0.27	0	0	0.03	0	0	0	0	4	0.02	0.36	0	0.03	0.02	0	0	0.07	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0.53	0.02	0	0.11	0.04	0	0	0.33	0	0	0	0.07	0	0	0	0	0	0.04	0.11	0	0	0.04	0	0	0	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0.07
"njc53"	0.02	0.62	0.82	0.03	1.91	0.42	0	0.29	0.32	0.53	0.18	0.07	1.22	0.07	0.25	0.27	0.09	0.82	0.02	0.38	1.56	0.31	0.74	0.56	0.2	0.09	0.16	0	0.31	0.13	0.04	0.58	0.04	0.6	0.71	0.13	0.82	0.02	0.98	0.11	0.22	0.02	0.27	1.09	0.02	0	0.01	0.18	0.31	0.02	0.49	4.49	0.58	2.06	0.36	0.12	0.04	0.04	0.04	0.18	1.18	0	0.54	0	0.11	0.44	0.16	0.76	0.04	0.02	0.4	0.02	0.76	0.07	0	1.49	0.22	0.04	0.69	0.07	0.07	16.33	0.09	0.16	0.02	0.44	0.02	0.16	1.6	0.16	0.04	0.11	0.02	0.09	0.09	0.51	1.02	0.07	0.47	0.31	0.04	0.04	0.18	0.13	0.09	7.59	0.28	0.24	0.11	0.53	0.11	0.04	0.22	0	0.04	0.04	0.04	0.02	0.04	2.67	1.67	0.07	0.13
"njc54"	40.87	35.68	34.41	46.63	38.63	52.81	53.68	12.04	36.83	20.03	33.33	26.81	44.06	34.7	3.46	17.15	15.61	6.98	28.66	22.63	13.26	21.56	15.52	12.6	16.85	38.88	13.76	1.31	16.65	32.72	17.61	17.97	17.18	23.22	13.39	1.98	30.73	27.51	30.07	20.36	23.49	0.76	15.03	17.31	0.44	0.98	12.88	4.96	23.64	3.51	21.48	12.54	9.32	8.91	27.7	15.31	10.05	9.47	16.64	14.75	21.25	25.74	10.37	11.11	2.56	8.56	10.9	25.31	14.09	10.31	17.11	28.29	27.02	18.9	6	26.84	12.92	1.22	18.44	9.15	18.78	32.52	9.5	24.43	25.26	32.76	11.39	15.07	33.19	22.63	25.17	29.35	4.82	26.58	12.27	15.42	18.91	6.78	20.04	8.01	25.33	2.58	17.77	23.78	1.67	5.21	23.27	8.21	45.03	13.7	2.82	27.72	12.29	37.13	17.84	15.41	28.97	14.65	18.07	14.07	29.99	20.8	12.49
"njc55"	0	0.04	0.02	0	0.2	0.11	0	0	0	0	0.02	0	0.51	0	0	0	0	0.71	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0.04	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	16.08	0	0	0	0	0.2	0	0.02	0	0	0	0	0	0.07	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0
"njc56"	0.04	0.07	0.11	0.12	0.07	0.04	0.13	0	0.09	0.02	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc57"	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc58"	10.54	9.85	11.39	18.45	13.25	31.24	17.05	14.38	19.51	15.34	24.37	28.21	39.39	59.57	4.19	17.88	13.9	2.34	24.86	28.47	16.54	21.67	18.33	16.14	20.48	41.01	19.99	1.73	14.6	31.14	23.32	21.35	20.72	23.4	18.34	3.42	24.04	34.64	30.16	24.88	27.23	1.22	20.83	22.47	0.71	1.47	12.37	5.23	15.68	4.2	32.73	18.38	12.5	10.86	37.63	22.33	15.86	15.74	21.64	17.49	34.33	33.16	14.83	14.58	3.44	12.31	17.66	37.31	18.58	13.78	21.4	41.86	32.47	11.09	9.98	27.97	17.19	1.53	23.47	11.24	16.93	16.6	14.11	41.31	33.24	39.8	15.3	17.54	8.5	22.81	34.17	39.06	6.56	35.44	16.09	15.75	23.84	10.36	23.96	9.25	30.47	3.56	15.74	27.6	1.96	5.9	38.13	9.86	15.33	20.64	3.47	34.21	15.02	12.89	29.27	25.77	28.21	9.77	30.52	15.84	27.25	26.14	6.04
"njc59"	0	0.58	1.2	0	1.11	1.38	0	0.31	0.08	0.04	0.13	0	0.56	0.04	0	0.16	0.04	0.16	0	0.02	0.22	0.29	0.4	0	0.04	0.22	0.07	0.02	0.02	0.02	0.02	0.56	0	0	0.16	0.02	0.11	0	0.09	0	0	0	0.07	0.29	0	0.02	0.09	0	0	0	0	4.29	0.11	0.45	0	0.01	0.02	0.04	0	0.02	0.04	0	0.31	0	0.07	0	0.02	0.24	0	0	0.16	0	0.29	0	0.22	0.85	0.09	0	0.53	0.11	0	0.22	0.04	0	0.07	0.51	0	0	0.13	0.13	0	0	0.02	0	0	0.42	0.09	0	0.02	0.27	0	0.02	0	0	0	0.07	0	0.47	0.02	0.22	0.07	0	0.07	0	0	0	0	0	0	0	0.38	0.04	0.07
"njc60"	0.27	1.47	3.19	0.86	3.25	2	0.2	0.78	0.2	3.51	0.38	0.16	1.56	0.96	0.09	0.93	0.98	0.18	0	0.38	4.26	1.58	2.28	0.62	0.56	0.27	1.2	0.31	1.93	1.07	0.31	2.67	1.18	1.58	1.62	0.44	1.76	1	2.58	0.33	4.33	0.22	1.78	1.24	0.27	0.16	0.29	1.96	2.34	0.42	4.22	7.47	1.47	1.23	1.87	1	0.47	1.51	0.4	2.52	0.96	0.91	1.56	0.33	0.33	2.24	0.65	0.58	0.38	0.24	2.27	1.13	1.73	1.02	0.53	4.36	4.94	0.4	1.98	0.24	0.87	1.43	3.38	0.62	2.2	1.62	1.09	0.8	1.13	1.02	2.6	0.82	0.53	2.27	0.73	1.69	4.8	1.04	1.65	2.34	1.04	0.4	1.63	7.64	0.18	1.18	2	1.29	0.6	1.85	0.42	0.31	0.84	0.36	0.93	0.56	0.4	0.67	0.04	4.87	1.07	0.6	0.47
"njc61"	0.04	0.69	0.76	0.12	1.31	1.22	0.13	0.09	0.13	0.16	0.13	0.02	0.45	0.04	0.02	0.18	0.09	0.11	0	0.02	0.22	0.24	0.09	0	0.02	0.22	0.04	0	0.02	0	0	0.49	0	0.09	0.09	0.02	0.09	0	0.04	0.02	0.02	0	0	0.27	0	0	0.09	0	0.09	0	0	4.07	0.04	0.38	0	0.01	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0.02	0.09	0.02	0.22	0.76	0.11	0	0.6	0.09	0.02	0.16	0.04	0	0	0.38	0.02	0	0	0.07	0	0	0	0	0.04	0.16	0.09	0.02	0.04	0.22	0	0	0.02	0.02	0	0.04	0	0.04	0.02	0.04	0	0.04	0.07	0	0	0.02	0.02	0.02	0.02	0.09	0.18	0.02	0.09
"njc62"	19.97	15.61	16.09	18.47	19.67	15.7	21.49	1.44	10.21	4.82	6.76	2.78	3.87	0.13	0.22	1.53	7.49	5.73	2.02	0.51	0.69	5.82	0.83	0.93	0.24	0.42	0.98	0.04	4.29	3.6	0.09	3.27	0.04	5.98	1.16	0.16	12.03	0.04	5.44	0.07	2.87	0.02	0.93	1.24	0	0.02	3.96	0.2	11.37	0.27	0.6	4.58	0.6	2.31	0.53	1.03	0.11	0.36	0.07	2.16	1.96	0.09	0.98	0	0.22	0.44	0.18	1.05	0.02	0.22	0.42	3.18	1.09	6.65	0.27	1.49	0.29	0.04	0.62	0.76	4.74	16.57	0.18	0.2	0.22	2.31	0.09	1.71	2.74	0.29	0.04	0.2	0.07	0.11	0.04	1.09	1.31	0.04	0.44	0.38	0.09	0.04	3.68	0.13	0.04	7.94	0.4	0.73	2.51	0.8	0.2	0.02	0.31	0.62	0.11	0.09	1.38	19.12	0.38	3.16	6.63	2.27	3.44
"njc63"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc64"	0	0.04	0.02	0	0.2	0.07	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc65"	0.04	0.11	0.13	0.12	0.27	0.11	0.13	0	0.09	0.02	0	0	0.04	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
