"","hera_1","wolverine_1","buddy_11","hamlet_11","hera_11","jarjarbinks_11","joans_11","padme_11","ginger_14","hera_14","iris_14","jarjarbinks_14","kubo_14","wolverine_14","ginger_2","hera_2","jarjarbinks_2","lambchop_2","jarjarbinks_3","goose_4","padme_5","korra_6","padme_6","ginger_7","hera_7","iris_7","padme_7","charles_9","franc_9","grogu_9","henry_9","ivy_9","korra_9"
"padme_6",10.6183398476269,9.46009848970365,6.96397137231937,9.53637802650223,9.77460932351959,6.71240145639422,8.5291159405701,8.31398320006133,11.9112174349597,10.484085173639,9.40901310328196,7.11774421007444,5.19414639838269,8.59648541395046,4.89564379552563,7.47990113085684,7.60195613435654,8.43665326372769,9.34750057542784,10.5897552640864,1.99687227575489,7.4281184707472,0,5.59753402881674,10.4200818234332,7.87346579581772,2.01955143999541,7.00874181841076,5.99376003687901,6.98308597570895,6.69355105852811,5.14981497085949,7.9819888639016
"ginger_7",7.91021880455442,7.40166798717199,3.62060503430453,7.84331938758485,6.34754631671997,5.2451878430428,4.93976365399332,6.91873439250659,8.89996151775616,7.38819608885506,10.9146744452704,6.69949234884172,2.50342569930503,8.25473087576515,3.22511562913268,8.89787929913508,8.67711833378674,10.4915385720043,7.05965818708699,11.3014306637632,4.83537334635075,6.78344027328822,5.59753402881674,0,7.81270480659705,6.72319965271862,6.26775438564682,5.22765622119419,1.90847285620248,5.7702442512461,3.83040679911576,5.34783795808268,6.71448532558693
"hera_7",0.546747058765354,2.90267115572154,5.04467093359072,3.62071733976873,3.50041308633178,5.91480302783828,3.31237009580321,5.47703356535276,3.16264688135549,2.52781999849983,10.9282405510454,5.73876333016452,8.19604429575652,6.71691502295584,9.37107377677407,9.30337132259748,9.70944403130954,11.7542869041659,2.34177059638128,15.0714301313911,10.0655996895532,5.18320428773492,10.4200818234332,7.81270480659705,0,3.78055518156375,10.6242609930855,7.39951206282701,8.47936756734064,4.39274181119465,6.71116820463296,7.6545786506778,5.74639164537129
"iris_7",4.18415837101245,3.88247075575855,4.91286706154859,3.68903751258473,5.12920040234586,4.24277998934372,4.14994196524794,5.12896298036188,5.3682438345198,4.90754497542181,9.15591012082885,3.79115983009397,6.7190123434325,5.58553655693838,7.90033695088702,6.42863078995451,7.35386378738862,8.85353300887957,2.64987056328598,13.6119044566867,7.76167571321819,2.1369951131088,7.87346579581772,6.72319965271862,3.78055518156375,0,8.10966602768019,6.92747658062632,7.66516530049234,2.32787996487165,6.02786496780229,5.37450210723819,3.67457111826316
"padme_7",10.8086684724579,9.47956569769605,7.30666357140658,9.62967174427123,9.85325283130047,6.86038945622059,8.83666143167623,8.25215408210457,11.9533635339427,10.6233007373098,8.2783608993753,7.15063114457796,5.78109996739042,8.00865106751124,5.96529866037687,8.24307341456265,7.07992794992978,9.34798615561861,9.63368214828848,11.2562175099848,3.11286286756715,7.67341636406376,2.01955143999541,6.26775438564682,10.6242609930855,8.10966602768019,0,7.33412268166627,6.7785848103443,7.44222676562227,7.15851195937379,5.2036165621152,8.1695155353003
"charles_9",7.41084661000551,6.56300609543065,3.90867403603511,6.95858234493467,6.06247457152843,5.5344835492506,5.48029247028078,4.7917025879254,8.64961206669208,6.9938592286685,10.7422626102883,7.01950615046031,5.35386080160928,8.06953607108882,6.08091824832848,9.81373081981108,9.27962355885694,11.590180193775,7.3972646714713,12.0045583265554,6.52168919483322,7.28858249156788,7.00874181841076,5.22765622119419,7.39951206282701,6.92747658062632,7.33412268166627,0,5.63757839165151,6.02350627094563,4.39615468993131,6.48283108730394,7.54561517039518
"franc_9",8.53666428543955,8.3337841972141,4.13312032486086,8.52014379017853,7.09176026614303,6.23260655185991,5.54735130433599,7.77410236852236,9.86181093140282,8.1255686592574,11.9958881738578,7.87267956080893,2.91517718361132,9.40108258824508,2.34817062080128,9.17961951965593,10.065766418771,10.6057555554099,7.85666081123036,10.7532177077296,4.85010423729448,7.87514118632556,5.99376003687901,1.90847285620248,8.47936756734064,7.66516530049234,6.7785848103443,5.63757839165151,0,6.34356460845115,3.95337385566832,6.40437396691624,8.2578207601091
"grogu_9",4.68527482193808,4.62922295859082,3.98025004982085,4.08688955185539,5.22673041773535,3.90670805920375,3.61737327673615,5.23220215742655,6.43538283366288,5.38650813816306,9.83330724822514,4.42727128171811,5.54330649445016,6.48421645053496,6.48433521927325,5.70937384705918,8.09693763944596,8.08036142773969,3.32342842419559,12.4051659522253,6.63185723358303,3.08629806479044,6.98308597570895,5.7702442512461,4.39274181119465,2.32787996487165,7.44222676562227,6.02350627094563,6.34356460845115,0,4.90235667621265,5.25624941108129,5.04287571883649
"henry_9",6.80483917994929,6.24834521344625,2.74476721198465,5.68387219937248,4.86510245186863,4.14210174560512,4.33996501970624,5.02572972666299,8.14443428065828,6.16254257449968,10.956720670712,6.73347605839451,3.29248719241802,8.03069001866114,4.50176545850207,8.81467778780262,9.30537845714552,10.672041699587,6.60647509355348,11.9809731455322,5.99372734525701,6.5104846429352,6.69355105852811,3.83040679911576,6.71116820463296,6.02786496780229,7.15851195937379,4.39615468993131,3.95337385566832,4.90235667621265,0,5.87836928152461,7.3280101840081
"ivy_9",7.8969307790419,6.63560609744301,5.283471890504,6.91469095927883,6.99563363652015,4.07145297686919,6.33718895305117,6.35978855625209,8.8311856270623,7.62351888297679,7.09542659598958,3.29004369729737,4.8681668125273,5.02489004160593,6.49777815508615,7.27858956663644,5.07978911388941,9.29612680798021,6.68954936647691,12.3386740779941,5.42388689089023,4.39534524979607,5.14981497085949,5.34783795808268,7.6545786506778,5.37450210723819,5.2036165621152,6.48283108730394,6.40437396691624,5.25624941108129,5.87836928152461,0,5.32763494798587
"korra_9",6.02347534218376,4.95977355321406,6.04491338942881,6.09673610662065,6.28467926190589,5.23235509967098,5.59098899212841,6.14590786292409,6.14502047806821,6.21586510556138,8.89062324025799,3.83596560691532,7.26562610609667,5.70981370866712,8.62558690850011,7.98319414722978,5.82889258624511,10.0676127854158,4.57671797235535,14.229258574752,8.20675937844487,3.50399843600059,7.9819888639016,6.71448532558693,5.74639164537129,3.67457111826316,8.1695155353003,7.54561517039518,8.2578207601091,5.04287571883649,7.3280101840081,5.32763494798587,0
