"Taxa"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"Trehalose -- Consumption"	0.0437311727433261	0.0379568996309084	0.0403753692869142	0.0038394874832708	0.0483563137804783	0.0499249118150386	0.0315267884794054	0.043258214278598	0.0404614959469418	0.0477082775646174	0.0452770567656021	0.049335544180905	0.0485231039188926	0.0450638187027872	0.0416380887059899	0.0455276159575253	0.0503922751961376	0.0433016491997725	0.0490421819735562	0.046193762370941	0.0438746650788925	0.04139288848827	0.0436606791661204	0.0404837896858727	0.0457800555641835	0.0499731828463494	0.0420589285920053	0.0383911094272905	0.0503191365904607	0.0405919661733615	0.0363017583664209	0.0457644489995989	0.0432053422370618	0.047781174391145	0.0458954495150055	0.0473147518694765	0.0392136535047365	0.0498753924329223	0.0422782831947313	0.0410138384821929	0.0432693694993507	0.0393901914390191	0.0442106912695148	0.0447995315081672	0.0507902201810077	0.0291601670608363	0.0432744504476888	0.0478525837510367	0.045229305929695	0.0473714731348357	0.0250531137047154	0.0458105934178281	0.047187058052499	0.0482733898912654	0.0453377768520447	0.050167333278916	0.0181690338911545	0.0451574635718602	0.05081184631309	0.0502888209310228	0.0474982706940281	0.0368395084932923	0.047339102550926	0.0454827886168759	0.0466424137240505	0.0451990276511699	0.0414782661120154
"D-Fructose (Fructose) -- Consumption"	0.0229562688272567	0.0427193713537326	0.0398540230550889	0.000504618354944163	0.0470514917815689	0.0493486536513813	0.0497367606069991	0.0429593320979536	0.0491893883566691	0.0457749620772731	0.0474212842794267	0.049335544180905	0.0485962175862741	0.0461057567074759	0.0358081847279378	0.0457488385812256	0.0485171135442711	0.0427329596230401	0.0483300496118879	0.0411116460707217	0.0397253646918726	0.0477263562397704	0.0461518290284516	0.035864270115908	0.0475919311142172	0.049693351677821	0.041171658043626	0.0230472943107912	0.0503655564581641	0.0485607415839974	0.0514747589336358	0.0473240942916982	0.0347468002225932	0.0485780102284746	0.039710956317948	0.0485384092454113	0.0370365570775072	0.0499077580347606	0.046464251827873	0.0462659703166032	0.0427932477276006	0.0299795654979566	0.0370022134728017	0.0465772906949993	0.0502273852942501	0.045262416343783	0.0419333001238967	0.0464101547005157	0.0334231268083408	0.0472314983303005	0.0414976685152995	0.0444574744786733	0.0358042151012383	0.0452861751702712	0.0433705940891944	0.0502489592686311	0.0116720573758965	0.0447545717035611	0.0508581933909067	0.0493827160493827	0.0353066635923449	0.0277236097079623	0.0511007420501963	0.0473468373306822	0.0464755356785261	0.0452749924035248	0.0427242217801089
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Production"	0.0219175236314532	0.0440290510775092	0.0585645600417077	0.00971938831479409	0.0509464828230895	0.0489120944364894	0.0272323732837824	0.0513878095921254	0.0390337140751658	0.0443472829481574	0.0462476018508069	0.0497560858385601	0.04840124780659	0.0421984891898932	0.0417809785093736	0.049096674286557	0.0477627381670834	0.0440531318547404	0.0455764711467705	0.0486010806184133	0.0467401012206014	0.0433379984344237	0.0430051134128753	0.0517554174365866	0.0466773653603907	0.0516754891215633	0.0344767984513096	0.0087137715476416	0.049553208773355	0.0418279395023581	0.0419171866137266	0.0454079586471191	0.0356816917084029	0.0468394593106646	0.0351539613306425	0.0471787899388171	0.0271229929892312	0.0482894779428423	0.0390690405759893	0.0432268153787141	0.0375703361708267	0.046730479673048	0.0433683963095728	0.0409721205529877	0.0496645504074925	0.0355004277159966	0.0396086395626573	0.0437416609570517	0.0368153247530679	0.044072067027935	0.0316198990149822	0.0427735931321696	0.0377013555931151	0.0433026645955311	0.0393667985836284	0.0506570892172068	0.0477288707636057	0.0450119748416411	0.0505492128721284	0.0487484426322347	0.0355948812543233	0.0440993351032587	0.0504840798372012	0.044364359388592	0.0436052332955076	0.0451990276511699	0.0470046823817849
"Indole -- Production"	0.0421730549496209	0.0418383140850101	0.0397092046573597	0.000329098927137498	0.0455908701409987	0.048824782593511	0.0323526375554867	0.0432183633211788	0.03995486366986	0.0469646946848696	0.0448256404469022	0.0439285800110542	0.0467683759017352	0.0468872102109924	0.0394947416552355	0.044893444436251	0.0490990602638159	0.0429969940693801	0.0486149025565552	0.041700101642326	0.0423303066388806	0.0395663828071257	0.0419562082076832	0.0372921216193516	0.0469016928094425	0.0474780215936385	0.0421741585333533	0.0380753930668687	0.047766043866775	0.0429663359895918	0.0386557005104935	0.0455416425292991	0.0402448525319978	0.0468829230836098	0.0436169520213528	0.0473147518694765	0.0398615988699833	0.0478039939152669	0.044454986883965	0.0432268153787141	0.0430096667147598	0.0357603785760379	0.0412724530371589	0.0424570723443415	0.0495519834301409	0.0398530669752931	0.0427635360386251	0.0470412174101186	0.0419036216701586	0.0470315343238217	0.0376348536269073	0.0445777517177093	0.0453589044875996	0.0472457880272434	0.0436020273554121	0.0483715615051832	0.0116158064969765	0.0441726167826846	0.0498540067048773	0.0491108845848907	0.0464606871109062	0.0303784977562672	0.0474418795864252	0.0438175717658755	0.0458080234964288	0.0460346399270738	0.0400112537931312
"D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol) -- Consumption"	0.0359405837748	0.0408143826646029	0.0453571221688003	0.0153140700761316	0.0557567967593674	0.0395348025006112	0.0274801280066068	0.0429194811405344	0.0356254605747973	0.0372088873025787	0.0379866832185983	0.0466921394756446	0.0334860596607526	0.0343839541547278	0.0476680384087791	0.0482117837917558	0.0379989654280541	0.0364773742789829	0.040781446578204	0.0450435992082598	0.0432606430485263	0.0317622221695092	0.025960403828504	0.0515874349067697	0.0449172576832151	0.0326936081897255	0.0349146722284318	0.0375702468901939	0.0287803179760938	0.0327207676044885	0.0228304027226319	0.0376988547747427	0.0453199777406789	0.0354374628746939	0.0318989649111386	0.0376614547926581	0.0356499539958791	0.0308767841538013	0.0331528715744823	0.0330471216547166	0.0354782859616217	0.0728113572811357	0.0508706979295215	0.0335055319682931	0.0314061866810752	0.0232979419312635	0.0658951859089806	0.0419927157332949	0.0382453689846686	0.0389129956607811	0.0281157740805121	0.0473140589057778	0.0358042151012383	0.0385231210419405	0.0309194843666829	0.0297608358501347	0.144789762340037	0.0692302527027329	0.0363824560861438	0.0384641522256201	0.0401487203135808	0.0686041867349576	0.0399802668091842	0.0353672175966199	0.0417195113810827	0.0378557682568621	0.0487128474106228
"Propanoate (Propionate) -- Production"	0.020359405837748	0.0428384331468032	0.0372472918959625	0.000504618354944163	0.0470514917815689	0.0483532986414277	0.043584184990193	0.0406280510889274	0.0453666175386883	0.0424139674608132	0.0469698679607268	0.0495157763199	0.0460372392279197	0.0421984891898932	0.0302926383173297	0.0443035174397168	0.0477627381670834	0.0393208221626452	0.0458138486006599	0.0396137591611833	0.0361900863352188	0.0436226486704462	0.0413006424544382	0.0318662859062658	0.0466773653603907	0.0485273884756197	0.0356060518765196	0.0087137715476416	0.0492746895671347	0.0406895430151244	0.0406409529211571	0.0454079586471191	0.0280690038953812	0.0471292177969662	0.0327452639802096	0.0455472467709041	0.028781733124263	0.0481600155354889	0.042557347770274	0.0427842199994099	0.0392295484057135	0.0299795654979566	0.0342990342990343	0.0432936649028507	0.049777117384844	0.0390479545111458	0.0389955422717809	0.044877573834337	0.0319265688915494	0.0443720130376532	0.0362552768810529	0.0416008900515689	0.036045669345659	0.0422511650137412	0.0383947788655141	0.0497265529344543	0.00956264941639713	0.0443069140721176	0.0507809482612121	0.0486578321440707	0.0352201982937514	0.0227427577943284	0.0470307714444285	0.0422020628805766	0.0449402576597023	0.0425909044869847	0.0397098129056892
"Succinate -- Production"	0.0345902150202555	0.0425526848434337	0.0539014076348259	0.0083371728208166	0.0494274363168965	0.0387489959138058	0.0474656756477754	0.0485384661366489	0.0441000368459838	0.0370601707266292	0.0377609750592484	0.0415495157763199	0.0321943848703451	0.0372492836676218	0.0453818015546411	0.0387729518472089	0.0372876972152772	0.0399910634495085	0.0405440691243146	0.0339966832504146	0.0446933611193808	0.0345138411177266	0.0275337616362921	0.0485133546111204	0.0454694483270349	0.0300118928246625	0.0376801908207829	0.0359916650880849	0.0267610537309969	0.0390632623190763	0.0341179807146909	0.037030435363843	0.0391986644407346	0.0350752647668169	0.0324197643382592	0.0393745751189667	0.035870255420063	0.0289833964462569	0.0404643634537032	0.0430792835856127	0.0382195931323041	0.0446870294687029	0.0418601006836301	0.0344885282245414	0.0304606240713224	0.0390479545111458	0.0411669285103013	0.04217301936461	0.0319265688915494	0.0397128516866964	0.042601329911983	0.0381729887390435	0.0321824014349281	0.0368741785159517	0.0302714712212733	0.0281283160558322	0.050119533117705	0.0404234841193455	0.0355791067373202	0.0379884471627591	0.0390534931980632	0.0465192773065808	0.0400419330304837	0.0341245184540823	0.0434383552499833	0.0397042438974982	0.0383432808826189
"Nitrate (NO3-) -- Consumption"	0.0193206606419445	0.0358137873556376	0.036957655100504	0.00291801048728581	0.0470514917815689	0.0480040512695142	0.0228347269536492	0.0397712555044135	0.0356715180545321	0.0419083311025847	0.0448256404469022	0.049251435849374	0.0455498147787093	0.0395936441781714	0.0294352994970279	0.043271145195782	0.0474825415984137	0.0373507189861077	0.0453390936928811	0.0389450596479966	0.035501637392081	0.0377161562729796	0.0373672479349679	0.0317318998824122	0.0436230608617625	0.0478278105542989	0.0317343258472281	0.00681947338511082	0.0487872809562493	0.0340217921613271	0.0292966534316506	0.0421549841807406	0.0276683361157485	0.0449560291497037	0.0324197643382592	0.0437797416723317	0.0239480606995218	0.0477554455125093	0.035022604230619	0.0349060222477944	0.0349300245274852	0.029495590449559	0.0338680926916221	0.0394662539476711	0.0492142824980864	0.0217128767674735	0.0378204391309346	0.0427499909848184	0.031427716252619	0.042872282989062	0.0155340341583202	0.0403680483514501	0.0351143458314649	0.0417732106583821	0.0363581661227985	0.0497265529344543	0.00697510898607791	0.0439487879669629	0.0502402323533501	0.0480915165930456	0.0346725847359926	0.0215680285694148	0.0459002240539374	0.0397166645955014	0.0424704625859422	0.0433505520105338	0.0364944434396415
"D-Mannitol (Mannitol) -- Consumption"	0.0359405837748	0.0347422312180021	0.0330475583618143	0.00368590798393997	0.0483173638700631	0.0396570390807809	0.0275420666873129	0.0371809432721621	0.0359018054532056	0.037446833824098	0.0379866832185983	0.0466921394756446	0.0315851043088321	0.0343839541547278	0.0360082304526749	0.0336110906275348	0.0379343046814381	0.0335933057112682	0.040781446578204	0.0285935911838656	0.0361342661506401	0.0319757098465261	0.025567064376557	0.0328237863262221	0.0417939293541095	0.0297787001842222	0.0348801032460274	0.0349182294626508	0.0286642683068353	0.0326231907627256	0.0224900737379467	0.0345795641905441	0.0344129104062326	0.034234965156542	0.0317687650543584	0.0374711080897349	0.0319566654139723	0.030844418551963	0.0330133392867109	0.031424271930601	0.0353628625018035	0.0308399655839966	0.0352392705333882	0.0332336393867777	0.0311360259354316	0.0224676697026116	0.0403111468751197	0.0419386246439003	0.029598589909874	0.0389129956607811	0.0201694120243909	0.0377219490926586	0.031147597530268	0.0362767355717529	0.0297623180355944	0.0298424618398498	0.0169033891154549	0.0405018242048481	0.0365060482936551	0.0385094574697021	0.038909384367074	0.0299555952352983	0.0386441653476947	0.0325587175344849	0.0417195113810827	0.0372733718221412	0.0313498522939652
"Glycerol -- Consumption"	0.0359405837748	0.0347422312180021	0.0330475583618143	0.00493648390706246	0.0483173638700631	0.0394824153948242	0.0273768968720966	0.0371809432721621	0.0355563743551953	0.0368519675202998	0.0379866832185983	0.0465719847163146	0.0315851043088321	0.0343839541547278	0.0360082304526749	0.0336110906275348	0.0379343046814381	0.0335933057112682	0.040781446578204	0.0285935911838656	0.0360040190532897	0.0311929216974642	0.0253048380752589	0.0328237863262221	0.0417594174388708	0.0297087423920901	0.0348801032460274	0.0349182294626508	0.0286642683068353	0.0326231907627256	0.0222631877481565	0.0345795641905441	0.0343461324429605	0.034234965156542	0.0315734652691882	0.0373895309313392	0.0319566654139723	0.0307149561446095	0.0329296199140481	0.031424271930601	0.0353628625018035	0.0308399655839966	0.0352392705333882	0.0332336393867777	0.0310684857490207	0.0223418708800886	0.04027282829444	0.0419386246439003	0.0295320762246832	0.0389129956607811	0.0200866374196397	0.0377219490926586	0.031147597530268	0.0362767355717529	0.0296928880557291	0.0294343318912742	0.0169033891154549	0.0405018242048481	0.0363824560861438	0.0383961943594971	0.0388229190684805	0.0298851114818034	0.038603054533495	0.0325587175344849	0.0417195113810827	0.0372227286539046	0.0313498522939652
