"","jarjarbinks_29","korra_29","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","hamlet_41","hera_41","goose_42","lambchop_42","buddy_57","joans_57","ginger_58","henry_59","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","grogu_70"
"wolverine_37",0.0147722668002399,0.0207745972971776,0.0100521327392429,0.0178174979199803,0.0145406663822768,0.0145140773772932,0.0156821752106465,0.013755222231162,0.0131250851158534,0.0222156202252102,0,0.0100229858445302,0.0103907692620254,0.0191918689647954,0.0171614303821075,0.0124669159434539,0.0196408032617194,0.0237155928166806,0.0243347718149443,0.0156526554799534,0.0207576844580354,0.0273759902762789,0.0164575609630463,0.0112225713706265,0.0164135969446678,0.0182311057087219
"hamlet_41",0.0103682908542328,0.016774976986663,0.00429350893239943,0.0133897045235153,0.0109788156934024,0.0108529982744093,0.0205578414992929,0.00879004785186528,0.0109175935037839,0.019252615478399,0.0100229858445302,0,0.0039773861261352,0.0177768119056923,0.0177366104772024,0.0112613297615637,0.0167937528897668,0.0217928346659045,0.0228231842877259,0.0111138878344838,0.0173805772697117,0.0248984040647361,0.0212320894590591,0.0090001813028485,0.0123422260420154,0.0172114085256051
"hera_41",0.00840067871026054,0.0172630004123971,0.00338509266216045,0.0101620671437713,0.00999021925517698,0.00819553410626779,0.0230204276961176,0.00567370244616633,0.00913740750041606,0.0202691942193118,0.0103907692620254,0.0039773861261352,0,0.0148847030640398,0.0141819118907446,0.00833570634327062,0.0170384476987406,0.0186910972200709,0.0194851257582199,0.00937056959340026,0.0180334705226476,0.0218164992744376,0.0192916056925938,0.00909922927450712,0.00953009700560541,0.0160151485230916
"goose_42",0.0119084454199134,0.0256006355108304,0.0138178801166242,0.0088543170961453,0.01647251844783,0.00845991500502693,0.0338400586720502,0.0133481866918178,0.0120955289084325,0.0295770156167434,0.0191918689647954,0.0177768119056923,0.0148847030640398,0,0.00934019181401903,0.00790213040551515,0.0246495544846839,0.00593048004031568,0.00689503994096726,0.0123329568339019,0.026535717903538,0.00891213934683577,0.0255562543244622,0.0193503084095513,0.00816610746814424,0.0245975165418164
"lambchop_42",0.0139244267133172,0.0258098275390461,0.0146981515584382,0.00991396298901564,0.0171201241986296,0.0110837914488516,0.0323547712721308,0.0113361168738468,0.0136967869557373,0.029368063376694,0.0171614303821075,0.0177366104772024,0.0141819118907446,0.00934019181401903,0,0.00814316219227899,0.0248061525215808,0.0110179878285053,0.0102104793777495,0.0146455416958306,0.0267041267978565,0.0139282989871839,0.0189466039484298,0.0185183199718107,0.0111583886083208,0.0215293724004055
"buddy_57",0.00968514112494998,0.0225618673884897,0.00799498925215438,0.0068458228151483,0.0134880823398397,0.00639846719545164,0.0273364175617833,0.00746194518757367,0.00961628207435918,0.0260396959287565,0.0124669159434539,0.0112613297615637,0.00833570634327062,0.00790213040551515,0.00814316219227899,0,0.0217995186599362,0.0118068500016845,0.012582409692186,0.0105861190823262,0.0233899884751835,0.0153485663522526,0.0201499870451062,0.0144158401597254,0.00767984189041456,0.0206051998933945
"joans_57",0.013404736672055,0.00384628529348509,0.0164101687088706,0.023809362474351,0.00873038785627052,0.0169771717064857,0.0277074289804995,0.019202106257451,0.0130409372948728,0.0058697078701537,0.0196408032617194,0.0167937528897668,0.0170384476987406,0.0246495544846839,0.0248061525215808,0.0217995186599362,0,0.0295673112205275,0.029924930168618,0.0129374850238027,0.00346640693995148,0.0316880989129909,0.0267079091461108,0.00932158864816532,0.0173539473587628,0.01143707558218
"ginger_58",0.0167146874766437,0.0303634764544454,0.0181710350344399,0.00989030811105357,0.0214313257224341,0.0132933353711553,0.0380739375770548,0.0164279794057302,0.017447970443385,0.034495729907809,0.0237155928166806,0.0217928346659045,0.0186910972200709,0.00593048004031568,0.0110179878285053,0.0118068500016845,0.0295673112205275,0,0.00244230980717245,0.0171566545646758,0.0314257375351928,0.00392312721318573,0.0281080938327309,0.024307202982462,0.0125174763041691,0.0287070037794844
"henry_59",0.0174001534823995,0.0307951981004206,0.0192162868316415,0.0107475940686269,0.0219053166389899,0.0140798316831032,0.0389529260977232,0.0168986282986697,0.018019316780741,0.0349197290633374,0.0243347718149443,0.0228231842877259,0.0194851257582199,0.00689503994096726,0.0102104793777495,0.012582409692186,0.029924930168618,0.00244230980717245,0,0.0178434857618491,0.0318560570024238,0.00418130568679105,0.0274743543262033,0.0247893460561694,0.0132078149923751,0.0284426143621658
"joans_60",0.00162271568305476,0.0135037934448183,0.00799726679484617,0.012111945258605,0.00507806272316124,0.00456452320990654,0.0288297767613389,0.0098846746690167,0.00368046770885636,0.0176130433941516,0.0156526554799534,0.0111138878344838,0.00937056959340026,0.0123329568339019,0.0146455416958306,0.0105861190823262,0.0129374850238027,0.0171566545646758,0.0178434857618491,0,0.0145865980630511,0.0193677008681838,0.0242964535149756,0.00929197174904517,0.00483206154599706,0.0157463286834999
"marshmallow_60",0.0149735083662564,0.00259150962221888,0.0175193643624061,0.0252632038993771,0.0103131505277001,0.0186106368523702,0.0278048843801279,0.0203855295149937,0.0148028115416228,0.00371358286661564,0.0207576844580354,0.0173805772697117,0.0180334705226476,0.026535717903538,0.0267041267978565,0.0233899884751835,0.00346640693995148,0.0314257375351928,0.0318560570024238,0.0145865980630511,0,0.0335428019089889,0.027914552552477,0.010332864690738,0.0190371602705586,0.012222854631282
"joans_62",0.0191131828056476,0.0323840096246265,0.0212877909531951,0.0126605947188833,0.0238346037704837,0.0159793414845383,0.0417362041452766,0.0192119392102965,0.0201010374376784,0.0366806222749839,0.0273759902762789,0.0248984040647361,0.0218164992744376,0.00891213934683577,0.0139282989871839,0.0153485663522526,0.0316880989129909,0.00392312721318573,0.00418130568679105,0.0193677008681838,0.0335428019089889,0,0.0314263740507718,0.0271688551207361,0.0148650264379183,0.0311883588943247
"henry_66",0.0232962282043553,0.0278767663407295,0.0211976887630663,0.0229156615524706,0.0226884703117666,0.022728721156071,0.0252944681157502,0.0201010953366884,0.022024255323644,0.0290828797199565,0.0164575609630463,0.0212320894590591,0.0192916056925938,0.0255562543244622,0.0189466039484298,0.0201499870451062,0.0267079091461108,0.0281080938327309,0.0274743543262033,0.0242964535149756,0.027914552552477,0.0314263740507718,0,0.0199384828428318,0.02367567663556,0.0181112150437259
"ivy_67",0.0089275608992447,0.0100602690803395,0.00883454931640422,0.0174793628273398,0.00547944498820749,0.0114708697864003,0.0219289265347091,0.0122399642559725,0.00806578008624962,0.0123586842983231,0.0112225713706265,0.0090001813028485,0.00909922927450712,0.0193503084095513,0.0185183199718107,0.0144158401597254,0.00932158864816532,0.024307202982462,0.0247893460561694,0.00929197174904517,0.010332864690738,0.0271688551207361,0.0199384828428318,0,0.0126596376637227,0.0105076904730242
"franc_68",0.00432460409503666,0.0179175692875376,0.00856227762538808,0.00808662368630839,0.00912812748425926,0.00216312379089054,0.0305336915616077,0.00876343445862007,0.00602347133952823,0.0220598460556716,0.0164135969446678,0.0123422260420154,0.00953009700560541,0.00816610746814424,0.0111583886083208,0.00767984189041456,0.0173539473587628,0.0125174763041691,0.0132078149923751,0.00483206154599706,0.0190371602705586,0.0148650264379183,0.02367567663556,0.0126596376637227,0,0.0181189811765606
"grogu_70",0.0153292523882291,0.01197037067669,0.0171884180983355,0.0223296678101294,0.0116181156653956,0.0177823345748654,0.0273373391674369,0.0174060999470111,0.0147960398052835,0.0132191248144009,0.0182311057087219,0.0172114085256051,0.0160151485230916,0.0245975165418164,0.0215293724004055,0.0206051998933945,0.01143707558218,0.0287070037794844,0.0284426143621658,0.0157463286834999,0.012222854631282,0.0311883588943247,0.0181112150437259,0.0105076904730242,0.0181189811765606,0
