"ID"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"hera_24"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"njc38"	0.38	7.05	3.67	5.96	4.94	0.73	28.03	4.76	2.76	0.04	4.23	5.27	39.86	6.51	2	0.53	5.8	0.62	18.33	5.84	1.07	8.13	0.42	0.09	0.76	2.36	1.02	0.76	1.02	5.56	0.18	0.18	0.8	0.22	3.71	0.62	2.04	0.33	4.26	0.24	0.6	1.58	0.13	1.24	2.04	23.34	0.09	3.25	0.62	0.31	0.31	0.93	1.68	1.09	3.17	0.36	0.4	0.04	2.2	0.27	4.67	1.09	0.29	0.27	3.6	0.62	0.29	0.31	0.4	0.11	4.25	2.62	6.44	0.18	0.42	0.4	1.62	16.45	1.49	0.13	0.13	0.69	0.8	0.36	0.29	0.27	0.2	0.27	0.31	0.09	0.87	1.27	1.27	2.51	1.42	0.24	0.13	3.51	0.84	1.24	17.69	8.45	0.29	2.42	1.31	0.44	0.88	22.65	3.58	21.61	1.73
"njc39"	37.2	24.39	44.81	19.56	39.92	46.09	32.99	20.22	29	4.19	17.89	28.31	21.28	3.05	24.86	18.96	26.4	17.54	26.49	21.67	3.34	23.19	1.45	19.03	11.82	42.57	20.5	14.91	20	20.85	1.73	14.13	46.34	25.17	21.35	18.18	28.56	24.07	15.13	1.22	22.47	15.63	0.69	17.76	11.47	4.83	1.47	35.89	16.51	4.2	14.87	12.52	10.86	21.33	37.41	6.16	21.72	21.68	17.48	34.3	13.98	10.58	12.32	7	31.34	30.87	21.4	9.98	17.2	1.53	14.81	30.76	14.64	22.49	14.11	26.51	13.66	9.85	8.5	34.17	6.56	13.72	30.78	23.86	32.91	23.97	22.18	3.56	16.49	27.6	23.09	28.19	17.89	15.31	20.66	3.47	15.05	18.28	15.78	15.54	11.4	22.71	44.24	26.13	19.6	34.8	18.95	13.25	6.04	17.05	14.4
"njc40"	37.27	22.61	44.83	20.93	39.27	46.31	51.1	21.37	29.98	2.18	17.98	30.64	21.23	0.22	24.19	18.67	28.33	15.94	26.47	21.51	3.41	28.32	1.29	18.54	11.07	42.6	21.01	12.51	19.93	18.83	1.78	14.11	45.63	24.82	21.04	18.24	26.47	22.89	12.45	1.22	22.53	14.77	0.62	18.23	10.31	7.73	1.42	36.45	15.93	3.87	14.89	12.78	12.65	21.31	35.71	3.67	21.7	21.14	16.88	32.92	18.21	10.58	11.43	6.07	28.56	30.87	21.11	9.74	16.07	1.4	15.7	29.72	11.18	22.27	13.31	25.77	10.01	4.76	9.83	33.82	6.43	10.36	30.8	23.95	32.91	23.74	21.8	3.36	12.25	26.27	24.81	27.92	17.89	15.19	20.57	3.24	14.67	17.32	15.18	14.49	5.84	22.4	45.13	25.62	17.58	34.78	18.47	8.63	5.6	9.03	14.76
"njc41"	0	0	0.02	0	0.02	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0.78	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	0.04	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0.02	0	0	0	0.07	0.02	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.47	0.02	0	0.11	0	0	0	0.04	0	0	0.07	0.02	0.13	0
"njc42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc43"	0.27	0.31	0.58	0.93	1.65	0.42	5.98	2.11	1.49	0.31	0.36	3.22	0	0.13	0.02	0.6	4.29	0.33	0.02	1.56	0.58	14.29	0.73	0.53	0.78	1.93	0.24	0.22	1.22	0.82	0.18	0.13	2.47	1	2.51	1.38	0.2	0.29	0.7	0.2	2.16	0.87	0.27	2.47	1.13	7.73	0.13	0.89	0.73	0.49	1.27	1.8	2.89	0.8	6.15	2.38	0.64	0.42	2.63	2.07	4.11	0.42	2.65	1.11	7.8	1.27	2.51	0.31	5.03	0.44	1.58	4.03	0.2	0.47	3.5	1.82	0.6	1.47	2.36	2.73	0.56	0.22	0.45	5.74	0.36	2.07	0.56	0.42	0.22	7.8	2.02	1.74	1.16	0.69	2.2	0.47	0.98	0.38	0.56	3.53	2.68	12.43	1.29	0.62	1	0.38	1.55	3.85	0.51	0.22	0.67
"njc44"	0	0.07	0.07	0.04	0.49	0.02	3.05	0.09	0.09	0.02	0.2	0.64	1.38	0.09	0	0.02	0.85	0.02	0.78	0.27	0.02	0.43	0	0	0.04	0.64	0	0	0.09	0.02	0	0	0.38	0.02	0.49	0.04	0	0.04	0.11	0	0.31	0.07	0.02	0.07	0.04	0.04	0	0.07	0.07	0	0.18	0.07	0.45	0.09	0.91	0	0.13	0	0.07	0.02	0.22	0	0.04	0	0.93	0.18	0.16	0	0.18	0	0.16	0.85	0.09	0.02	0.09	0.11	0.13	0.58	0.02	0	0	0.07	0.22	0.09	0.02	0.07	0	0	0.02	0.02	0.02	0.42	0.51	0	0.13	0	0	0.49	0.04	0.24	0.74	2.45	0	0.09	0.18	0	0.23	1.24	0.09	0.16	0.11
"njc45"	0	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	1.38	1.29	0.02	0	0	0	0.78	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	0.17	0	0	0	0	0.13	0	0.04	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0.02	0	0	0	0.07	0.02	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.47	0.02	0	0.11	0	0	0	0.04	0	0	0.07	0.02	0.13	0
"njc46"	0	0.07	0.02	0.04	0.47	0	3.05	0.09	0.09	0.02	0.2	0.64	0	0.09	0	0	0.85	0.02	0	0.24	0.02	0.43	0	0	0.02	0.64	0	0	0.04	0	0	0	0.36	0.02	0.49	0.04	0	0.02	0.07	0	0.29	0	0	0.04	0	5.2	0	0.04	0	0	0.04	0.07	0.43	0	0.89	0	0.04	0	0.02	0	0.13	0	0.02	0	0.91	0.07	0.16	0	0.11	0	0.13	0.76	0.09	0	0.04	0.11	0.02	0.49	0	0	0	0.02	0	0.09	0.02	0.04	0	0	0.02	0.02	0.02	0.42	0	0	0.13	0	0	0.02	0.02	0.24	0.62	2.42	0	0.02	0.11	0	0.17	1.18	0.07	0	0.09
"njc47"	37.36	24.52	45.05	19.64	40.41	46.18	33.19	20.93	29.58	4.46	18.02	28.51	22.79	2.34	24.88	19.25	27.86	17.63	27.76	21.89	3.43	29.91	1.47	19.14	11.91	42.93	20.7	15.09	20.31	20.94	1.76	14.16	46.85	25.48	21.62	18.56	28.64	24.2	15.56	1.24	23.56	15.81	0.71	18.63	11.69	11.87	1.49	36.09	16.78	4.33	15.18	13.09	12.63	22.22	37.98	6.25	21.88	21.7	17.91	36.36	16.63	10.69	12.83	7.2	31.7	31.04	22.24	10.05	17.87	1.6	14.94	31.38	14.71	22.94	14.6	27.55	13.9	10.12	10.14	34.42	6.65	14.03	31.22	25.42	33.22	24.41	22.49	3.6	16.74	27.96	24.83	28.5	18.47	15.48	21.21	3.62	15.29	18.95	15.96	15.8	11.66	23.11	45.6	26.51	20.25	35.07	19.61	13.56	6.09	17.25	15.05
"njc48"	0	0.07	0.07	0.04	0.49	0.02	3.05	0.09	0.09	0.02	0.2	0.64	1.38	0.09	0	0.02	0.85	0.02	0.78	0.27	0.02	0.43	0	0	0.04	0.64	0	0	0.13	0.02	0	0	0.38	0.02	0.49	0.04	0	0.04	0.12	0	0.31	0.09	0.04	0.07	0.04	0.04	0	0.07	0.07	0	0.18	0.07	0.45	0.11	0.91	0	0.13	0	0.07	0.02	0.22	0	0.04	0	0.93	0.18	0.16	0	0.18	0	0.16	0.85	0.09	0.02	0.11	0.13	0.16	0.58	0.04	0	0	0.07	0.22	0.09	0.02	0.07	0	0	0.02	0.02	0.02	0.42	0.51	0	0.13	0	0	0.51	0.04	0.24	0.76	2.47	0	0.09	0.18	0	0.24	1.24	0.09	0.16	0.11
"njc49"	0	0.07	0	0	0.38	0	0.98	0	0	0	0.16	0.31	0	0.09	0	0	0.33	0	0	0.24	0	0.16	0	0	0	0.42	0	0	0.04	0	0	0	0.24	0	0.4	0	0	0	0.01	0	0.27	0	0	0	0	0	0	0	0	0	0	0.02	0.36	0	0.69	0	0	0	0.02	0	0	0	0	0	0.51	0	0.13	0	0.09	0	0	0.38	0	0	0.04	0.04	0	0.44	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0.07	0.6	1.09	0	0.02	0	0	0.08	1	0.07	0	0.09
"njc50"	33.02	22.68	38.35	14.22	39.34	39.8	23.16	14.95	25.17	3.45	14.59	25.33	16.67	1.65	24.86	14.34	22.08	13.34	15.75	18.64	2.52	15.48	1.2	16.2	9.04	38.19	16.85	11.69	12.97	17.78	1.31	13.2	43.18	24.44	16.55	15.16	23.04	16.4	9.83	0.76	17.27	10.16	0.42	13.29	8.2	7.21	0.98	26.55	10.6	3.13	11.34	9.29	9.53	12.74	30.29	5.54	12.38	16.61	13.32	21.05	7.96	7.77	8.54	4.89	24.67	19.1	17.04	5.96	12.88	1.22	10.63	24.49	11.44	13.78	9.48	23.28	8.9	8.74	5.49	25.17	4.82	9.03	18.26	18.92	23.65	19.98	17	2.58	13.49	23.78	18.76	25.03	14.71	9.32	13.52	2.82	12.29	12.72	10.62	14.23	9.46	16.21	26.51	16	12.17	30.2	15.11	10.29	5.31	13.29	11.02
"njc51"	37.31	24.46	45.01	19.64	39.56	46.15	33.07	20.89	29.53	4.41	17.91	28.37	21.26	1.05	24.88	19.16	27.04	17.58	26.47	21.73	3.38	29.1	1.47	19.05	11.87	42.69	20.65	14.91	20.11	20.85	1.73	14.13	46.5	25.24	21.4	18.53	28.6	24.09	15.39	1.24	23.27	15.65	0.69	18.54	11.53	6.27	1.47	36.11	16.56	4.22	14.94	13.01	12.52	21.75	37.67	6.21	21.74	21.68	17.64	35.47	16.47	10.67	12.72	7.14	31.5	30.82	21.62	9.98	17.33	1.56	15.03	30.94	14.64	22.56	14.2	26.57	13.72	9.92	10.03	34.22	6.58	13.74	30.76	24.77	32.96	24.37	22.22	3.58	16.54	27.69	24.76	28.3	17.93	15.42	20.99	3.58	15.27	18.35	15.78	15.58	11.55	22.89	45.37	26.18	20	34.87	19.01	13.58	6.07	17.05	14.63
"njc52"	0	0.07	0	0	0.38	0	0.98	0	0	0	0.16	0.31	0	0.09	0	0	0.33	0	0	0.24	0	0.34	0	0	0	0.42	0	0	0.04	0	0	0	0.24	0	0.4	0	0	0	0.01	0	0.27	0	0	0.02	0	5.2	0	0	0.02	0	0	0.02	0.36	0	0.71	0	0	0	0.07	0	0	0	0	0	0.51	0	0.13	0	0.09	0	0	0.38	0	0	0.04	0.04	0	0.44	0	0	0	0.02	0	0.11	0	0	0	0	0	0	0	0.22	0	0	0.02	0	0	0.02	0.02	0.07	0.6	1.09	0	0.02	0	0	0.09	1	0.07	0	0.09
"njc53"	0.13	0.18	0.2	0.16	1.25	0.07	3.73	0.76	0.62	0.25	0.27	0.96	0.02	0.82	0.02	0.16	1.65	0.09	0	0.31	0.13	8.13	0.04	0.02	0.13	1.18	0.2	0.02	0.16	0	0	0.02	0.53	0.11	0.58	0.38	0.04	0.04	0.34	0.02	1.09	0.02	0	0.76	0.04	1.53	0	0.2	0	0.02	0.11	0.58	2.06	0.44	1.65	0.07	0.09	0.04	0.18	1.18	2.58	0.07	0.44	0.13	1.49	0.09	0.4	0	0.22	0.04	0.31	1.27	0.11	0.04	0.09	0.22	0.09	0.62	1.6	0.04	0.02	0.04	0.11	1.02	0.09	0.47	0.04	0.04	0.09	0.13	1.69	0.82	0.07	0.09	0.53	0.11	0.22	0.07	0.02	0.42	0.83	2.54	1.2	0.07	0.51	0.07	0.28	1.91	0.13	0	0.29
"njc54"	33.07	33.33	42.31	20.93	44.08	43.37	23.16	16.26	27.46	3.45	17.15	25.37	46.52	6.98	28.66	14.43	22.08	14.63	27.96	21.56	2.58	15.52	1.38	16.18	9.71	38.22	16.85	13.31	13.77	26.54	1.31	13.18	43.18	24.44	17.97	15.22	27.67	16.69	19.13	0.76	17.31	12.12	0.42	13.38	11.91	44.02	0.98	27.24	11.38	3.51	11.4	9.32	8.91	14.01	30.32	5.96	12.45	16.65	14.74	21.23	8.05	8.48	8.56	4.94	27.56	19.15	17.11	6	12.93	1.22	11.18	24.58	27.04	13.89	9.51	23.3	11.5	35.68	33.19	25.17	4.82	10.41	18.22	18.92	23.56	20.05	16.98	2.58	13.91	23.78	19.4	25.03	14.93	44.98	13.7	2.82	12.29	16.81	11.62	14.23	34.43	16.26	26.53	20.8	15.93	30.15	15.19	38.64	12.49	53.69	12.07
"njc55"	0	0.02	0	0	0.51	0	0	0	0	0	0	0	0.13	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41	0	0	0	0	0	0	0.65	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0.2	0	0	0
"njc56"	0	0	0.02	0	0.02	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0.78	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	0.04	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0.02	0	0	0	0.07	0.02	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.47	0.02	0	0.11	0	0	0	0.04	0	0	0.07	0.02	0.13	0
"njc57"	37.2	24.37	44.81	19.56	39.43	46.09	32.99	20.2	29	4.19	17.89	28.31	21.26	2.34	24.86	18.96	26.4	17.54	26.47	21.67	3.34	23.19	1.45	19.03	11.82	42.57	20.48	14.91	20	20.85	1.73	14.11	46.34	25.17	21.35	18.18	28.56	24.07	15.12	1.22	22.47	15.63	0.69	17.76	11.47	4.01	1.47	35.89	16.51	4.2	14.87	12.52	10.86	21.33	37.41	6.16	21.7	21.65	17.48	34.3	13.96	10.58	12.32	7	31.34	30.78	21.4	9.98	17.2	1.53	14.81	30.76	14.64	22.49	14.11	26.51	13.66	9.85	8.5	34.17	6.56	13.72	30.62	23.86	32.87	23.97	22.16	3.56	16.49	27.6	23.07	28.19	17.89	15.31	20.64	3.47	15.05	18.26	15.78	15.54	11.4	22.71	44.24	26.13	19.6	34.78	18.95	13.25	6.04	17.05	14.4
"njc58"	0	0.13	0	0.24	0.56	0.02	1	0.09	0.22	0	0.16	0.33	0.96	0.16	0	0	0.33	0	1.6	0.29	0	0.2	0	0.02	0	0.42	0.04	0	0.07	0	0.02	0	0.24	0	0.56	0.02	0	0	0.01	0	0.29	0	0	0	0	5.34	0.02	0.02	0	0	0.04	0.11	0.45	0	0.69	0.02	0.02	0	0.02	0.04	0.02	0.11	0	0	0.51	0.04	0.16	0.22	0.09	0	0.02	0.38	0	0	0.07	0.04	0	0.58	0.13	0	0.02	0	0.07	0.09	0.02	0.02	0	0.02	0	0	0	0.22	0.07	0.02	0.22	0.07	0.07	0.02	0	0.07	1.2	1.09	0.02	0.04	0	0	0.09	1.11	0.07	0	0.31
"njc59"	0.13	0.38	0.38	1.96	1.51	0.56	23.16	1.91	1.29	0.09	0.93	5.36	0.96	0.18	0	0.44	5.69	0.18	1.6	1.6	0.6	10.62	0.8	0.51	0.64	2.31	0.56	0.22	1.2	0.78	0.31	0.04	2.4	1.09	2.67	1	0.09	0.18	0.4	0.22	1.24	0.82	0.27	1.56	0.98	0.15	0.16	0.8	0.69	0.42	1.24	1.49	1.23	0.36	6.67	2.42	0.6	0.4	2.52	0.96	1.71	0.58	2.25	0.87	8.47	1.33	2.27	0.56	4.94	0.4	1.42	4.31	0.02	0.4	3.41	1.69	0.44	1.47	1.13	2.6	0.53	0.11	0.42	4.8	0.29	1.65	0.38	0.4	0.07	7.64	0.38	1.94	1.2	0.6	1.85	0.42	0.84	0.31	0.53	3.78	3.19	12.81	0.13	0.6	0.51	0.24	1.58	3.25	0.47	0.2	0.78
"njc60"	0	0.13	0.02	0.02	0.47	0	1.98	0.04	0	0.02	0.18	0.49	2.34	0.11	0	0	0.67	0.02	2.38	0.27	0.02	0.36	0	0	0.02	0.62	0.02	0	0.04	0.02	0	0	0.31	0.02	0.49	0	0	0.02	0.09	0	0.27	0.02	0	0	0.02	0.19	0	0.02	0	0	0.18	0.04	0.38	0	0.87	0	0.11	0	0.02	0	0.09	0	0.02	0	0.87	0.16	0.16	0.22	0.11	0	0.07	0.65	0.09	0.02	0.04	0.11	0.02	0.69	0.02	0	0	0.02	0.2	0.09	0.02	0.04	0	0	0.02	0.02	0	0.33	0.53	0	0.04	0	0.07	0.49	0.04	0.18	0.76	1.53	0	0.02	0.16	0	0.16	1.31	0.09	0.13	0.09
"njc61"	0.18	6.76	3.23	3.47	3.87	0.27	1.11	0.87	0.85	0.22	1.54	0.42	39.84	5.73	2.02	0.16	1.62	0.51	18.33	5.84	0.09	7.1	0.2	0.09	0.04	0.49	0.24	0.69	0.98	5.47	0.04	0.07	0.42	0.07	3.27	0.38	2.02	0.16	4.25	0.02	1.24	1.45	0.02	0.8	1.98	28.51	0.02	2.25	0.47	0.27	0.31	0.6	2.31	1.4	0.98	0.22	0.2	0.07	2.16	1.93	3.05	0.4	0.44	0.18	0.78	0.36	0.44	0.27	0.31	0.04	1.71	0.58	6.24	0.2	0.18	0.24	1.11	15.61	2.76	0.04	0.07	0.51	0.8	1.31	0.24	0.45	0.11	0.04	0.18	0.13	2	0.27	1.16	2.49	0.82	0.2	0.31	3.54	0.76	0.11	16.12	1.31	1.25	2.27	1.38	0.11	0.23	19.68	3.44	21.5	1.44
"njc62"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc63"	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0.2	0	0	0
"njc64"	0	0	0.02	0	0.04	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0.78	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	6.65	0	0	0	0	0.13	0	0.65	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0.02	0	0	0	0.11	0.02	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.47	0.02	0	0.13	0	0	0	0.07	0	0	0.27	0.02	0.13	0
"njc65"	0	0	0.02	0	0.04	0	0	0	0	0	0	0	1.38	1.29	0	0	0	0	0.78	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	1.45	0	0	0	0	0.13	0	0.65	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0.02	0	0	0	0.11	0.02	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.47	0.02	0	0.13	0	0	0	0.07	0	0	0.27	0.02	0.13	0
"njc66"	0.04	0.02	0.09	0.04	0	0.02	0.04	0.09	0.09	0	0	0.09	0	1.29	0	0.09	0.09	0.09	0	0.04	0.09	0.02	0	0	0.11	0.13	0.02	0	0.04	0.04	0	0.09	0.02	0	0.04	0.04	0.07	0.11	0.08	0	0.13	0.07	0.02	0.16	0.13	0.01	0.02	0.04	0.09	0.07	0	0.02	0.02	0.09	0.07	0	0.04	0	0.04	0	0.07	0.02	0.04	0.16	0.11	0	0	0.02	0.04	0.02	0.11	0.07	0.07	0.04	0.18	0.11	0.22	0.02	0.02	0.11	0.04	0.11	0	0.11	0	0.04	0.13	0.04	0.09	0.02	0.04	0.09	0	0.09	0.11	0	0	0	0.02	0.07	0.07	0.13	0	0.07	0.09	0.13	0.16	0.02	0	0.04	0.07
"njc67"	0.27	19.28	7.68	10.88	9.17	4	20.76	2.71	3.27	0.25	5.29	3.2	68.75	10.57	6.52	0.36	4.29	1.84	29	8.78	0.33	9.9	0.51	0.09	0.87	1.45	0.69	2.4	1.91	15.71	0.13	0.11	0.69	0.22	4.78	0.49	6.73	0.51	14.34	0.07	1.33	4	0.07	0.91	6.31	72.17	0.02	3.14	1.47	0.73	0.38	0.71	2.36	3.18	2.16	0.76	0.38	0.09	3.72	2.2	3.53	1.25	0.6	0.31	4.96	0.62	0.53	0.11	0.51	0.07	2.56	1.56	23.04	0.31	0.33	0.38	4.27	47.73	30.58	0.09	0.07	2	0.91	1.45	0.24	0.58	0.16	0.07	0.67	0.16	2.8	0.82	1.42	38.26	0.73	0.13	0.29	8.67	1.93	0.69	46.19	3.56	1.22	7.22	5.36	0.2	0.66	53.18	11.02	69.9	2.56
"njc68"	0.04	0.29	0.2	0.6	1.02	0.22	6.91	2.49	1.05	0.02	2.11	2.07	0	0.11	0	0.27	2.78	0.02	0	0.24	0.07	5.09	0.09	0.02	0.4	1.16	0.42	0.02	0.16	0.04	0.02	0.02	0.51	0.04	0.51	0.27	0	0.07	0.13	0.18	0.31	0.09	0.09	0.67	0.07	5.2	0.02	0.4	0.13	0	0.04	0.53	0.54	0.11	1.92	0.07	0.11	0	0.16	0.11	1.42	0.36	0.13	0.07	2	0.11	0.22	0.02	0.27	0.04	0.91	1.51	0.11	0.02	0.13	0.18	0.36	1.07	0.04	0.04	0.02	0.09	0.04	0.11	0.02	0.09	0	0.13	0.07	0.04	0.18	0.56	0.09	0.04	0.31	0.16	0.02	0.04	0.04	0.56	1.81	5	0.11	0.11	0.18	0.04	0.38	2.98	0.07	0.04	0.13
"njc69"	0.4	0.71	0.65	2.87	2.76	0.78	30.36	5.78	2.91	2.36	2.98	7.45	0.02	0.85	0.02	1.29	9.23	1.84	0.02	1.8	1.38	17.38	1.16	1.02	1.96	3.56	1.09	2.58	1.33	1.36	0.33	0.09	3.56	1.62	3.11	1.69	2.13	1.4	2.8	0.47	1.93	1.29	0.42	2.85	1.56	0.95	0.22	1.45	1.18	0.73	1.33	2.31	1.35	0.51	10.25	4.98	0.69	0.91	3.23	3.42	3.69	1.14	3.6	1.96	13.27	1.58	2.8	0.56	6.16	0.62	2.91	6.65	2.4	0.67	4.23	2.71	3.94	2.16	1.36	2.98	0.69	3.42	0.62	5.69	0.4	2.36	0.82	0.78	4.33	9.09	0.87	2.71	1.27	0.73	2.6	0.84	1.4	0.49	1.07	5.69	4.06	19.33	0.49	1.16	2.89	0.56	2.28	5.4	0.56	0.29	0.71
"njc70"	0	0	0.02	0	0.04	0	0.02	0	0	0	0	0.02	1.38	0	0	0	0	0	0.78	0.07	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	1.46	0	0	0	0	0.13	0	0.65	0	0	0	0.04	0	0.02	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0.02	0	0	0	0.11	0.02	0.02	0	0	0.2	0	0	0	0	0	0	0	0	0	0.49	0.02	0	0	0	0.47	0.02	0	0.13	0	0	0	0.07	0	0	0.27	0.02	0.13	0.02
"njc71"	0	0	0	0	0	0	1.36	0	0	0	0.02	0.22	0	0	0	0	0.33	0	0	0	0	1.77	0	0	0	0.38	0	0	0	0	0	0	0.09	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.49	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0.51	0	0	0	0.04	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0.02	0	0	0	0	0.2	0	0.65	0	0	0	0	0.08	0	0	0	0
"njc72"	0	0.07	0	0.02	0.4	0	1.98	0.04	0	0.02	0.18	0.49	0	0.09	0	0	0.67	0.02	0	0.24	0.02	0.36	0	0	0.02	0.62	0	0	0.04	0	0	0	0.31	0.02	0.49	0	0	0.02	0.07	0	0.27	0	0	0	0	0	0	0.02	0	0	0.04	0.04	0.38	0	0.87	0	0.04	0	0.02	0	0.07	0	0.02	0	0.87	0.07	0.16	0	0.11	0	0.07	0.65	0.09	0	0.04	0.11	0.02	0.49	0	0	0	0.02	0	0.09	0.02	0.04	0	0	0.02	0.02	0	0.33	0	0	0.04	0	0	0	0.02	0.18	0.62	1.53	0	0.02	0.11	0	0.16	1.18	0.07	0	0.09
