"ID"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"
"njc109"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc110"	3.09	2.13	3.36	7.47	1.33	3.42	0.09	0.16	4.18	0.76	1.51	0.93	1.64	9.14	5.31	1.96	5.31	0.76	3.13	1.82	3.06	3.13	7.94	2.25	1.07	1.71	2.11	3.67	3.21	3.78	2.14	1.96	2.69	4.45	2.31	3.58	1.87	1.53	0.29	1.11	3.91	0.73	3.74	2.18	3.31	1.64	1.42	1.69	2.33	3.42	1.78	3.91	1.96	3.67	2.82	0.71	6.61	4.89	4	3	2.56	2.47	2.36	4.47	0.91	10.47	1.8	1.45	1.76	2.22	1.29	3.67	4.42	3.02	2.65	4.18	2.14	1.36	0.91	6.2	0.49	3.94	4.13	1.85	2.02	1.84	13.45	2.11	1.13	2.87	0.67	2.98	2.71	2.6	2.02	0.82	7.26	6.47	0.64	3.85	3.36	6.74	2.91	2.49	1.05	4.14	4.25	1.2	1.82	8.19	4.43	3.28	4.34	2.33	4	2.98	2.53	4.12	1.65	2.78	1.38	8.59	4.49	1.69	4.2	3.18	2.42	0.76	3.2	3.69	1.76	2.8	4.47	1.6	1.76	1.85	3.47	5.98	2.16	0.98	2.65	3.74	2.6	1.11	0.84	4.53	4.27	3.61	9.2	0.96	2.47	0.38	2.27	4.34	2.54	1.98	1.51	3.16	1.36	3.25	0.91	0.96
"njc111"	0.22	0.24	0	0.02	0	0.07	0	0.04	0.04	0	0	0.07	0	0	0.13	0	0.13	0	0.24	0.04	0.38	0.2	0	0	0.02	0.02	0	0	0	0.11	0.02	0	0	0	0	0.38	0	0	0.02	0	0.02	0	0	0.04	0.11	0.02	0.04	0	0	0.16	0	0	0.02	0.12	0	0.02	0.2	0.11	0.11	0.11	0.24	0.09	0.74	0	0	0	0.01	0	0	0.04	0	0	0.04	0	0	0.02	0.2	0.11	0	0	0.07	0.18	0	0	0	0	0	0.24	0	0.04	0	0.02	0	0.24	0	0	0.58	0	0	0.04	0.02	0	0	0	0.02	0	0.11	0	0	0.11	0.04	0.16	0	0	0.07	0	0.18	0	0	0.29	0	0.09	0.13	0.13	0.07	0	0	0.02	0	0	0	0	0.18	0.07	0.18	0.09	0.29	0	0	0.02	0.02	0.2	0	0	0.02	0	0	0	0	0	0.22	0	0.07	0	0	0.47	0.02	0.07	0.02	0.22	0.07	0
"njc112"	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc113"	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0
"njc114"	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0.02	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0.02	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0
"njc115"	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0
"njc116"	0	0	0.16	0.31	0.04	0	0.96	0.11	0	0	0.02	0	0	0.33	0.09	0	0	1.6	0.02	0.24	0.02	0	0.6	0	0	0	0	0.42	0.02	0	0	0	0	0.22	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0.02	0.36	0	0	0.69	0	0.02	0.02	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0	0	0.38	0.53	0	0.09	0	0.27	0	0	0	0.04	0.16	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0	0	0	0.18	0	0	0	0.13	0.09	0	0	0	0.07	0	0	0	0	0.04	0	0	0	0.09	0	0	0	0.22	0	0.04	0	0	0	0	0
"njc117"	0	0	0.16	0.31	0.04	0	0.96	0.11	0	0	0.02	0	0	0.33	0.09	0	0	1.6	0.02	0.24	0.02	0	0.6	0	0	0	0	0.42	0.02	0	0	0	0	0.22	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0.02	0.36	0	0	0.69	0	0.02	0.02	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0	0	0.38	0.53	0	0.09	0	0.27	0	0	0	0.04	0.16	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0	0	0	0.18	0	0	0	0.13	0.09	0	0	0	0.07	0	0	0	0	0.04	0	0	0	0.09	0	0	0	0.22	0	0.04	0	0	0	0	0
"njc118"	29.04	39.44	17.25	27.85	13.87	40.85	21.27	66.28	55.39	24.21	28.65	20.3	18.96	26.46	16.44	17.5	38.49	26.51	44.89	21.47	18.44	22.36	37.33	16.42	19.03	11.8	11.8	41.96	14.6	18.39	20.5	26.5	14.89	41.2	18.6	26.17	20.02	19.41	1.78	9.09	14	14.18	46.12	30.99	29.59	23.36	21.6	25.19	19.54	20.89	20.74	22.98	18.23	18.82	29.01	3.53	32.58	65.56	22.63	13.12	27.32	12.45	11.31	37.77	21.2	36.62	22.47	15.86	21.72	15.72	21.69	17.52	34.9	13.14	33.26	14.09	14.8	10.61	14.58	18.54	3.51	33.73	12.33	17.7	7.07	17.72	30.56	37.35	18.6	30.87	13.9	21.29	41.36	32.51	9.27	10.03	27.27	17.19	1.56	16.11	14.72	30.24	22.94	13.38	11.21	21.33	21.63	22.56	15.86	15.73	34.13	32.57	14.22	41.36	33.24	26.51	39.49	13.55	15.57	23.89	17.43	13.6	30.73	8.61	22.85	34.16	39.1	6.6	35.47	13.7	16.11	20.08	19.62	30.99	4.05	40.43	15.97	24.12	10.36	32.98	23.93	9.1	30.5	22.27	3.56	16.47	13.07	15.12	27.62	23.14	18.49	1.96	6.2	38.24	27.89	9.88	17.96	21.87	15.3	20.77	3.47	34.34
"njc119"	0	0	0.02	0.04	0.02	0.02	0	0	0	0	0	0.02	0.02	0.02	0.02	0	0.02	0	0.02	0	0.11	0	0	0	0	0	0.04	0.04	0.27	0.04	0	0	0.02	0.02	0	0	0.11	0.04	0	0.02	0.04	0.02	0.07	0.04	0.02	0	0	0	0.09	0.02	0	0.04	0	0.29	0.04	0.07	0.02	0.02	0	0	0	0.02	0.07	0	0.11	0.11	0.14	0.04	0.07	0.04	0	0.13	0.09	0.04	0.02	0.11	0.07	0.02	0	0.02	0	0.09	0.07	0.04	0.07	0	0.09	0.04	0.02	0.04	0	0.07	0.02	0	0	0.02	0	0.13	0	0.02	0.02	0.13	0	0.02	0.04	0.02	0.07	0	0.11	0.07	0	0	0.09	0.09	0.02	0	0	0.31	0.02	0.02	0	0.02	0.09	0.04	0.02	0.04	0	0	0.11	0.07	0.02	0.02	0.18	0.04	0	0.02	0.04	0.04	0	0	0.02	0.02	0.04	0	0	0.04	0.02	0.02	0.02	0	0.07	0	0.02	0.17	0.04	0.07	0.04	0.04	0.02	0.11	0	0
"njc120"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.65	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0
"njc121"	0.22	0.24	0.16	0.33	0.04	0.07	0.96	0.16	0.04	0	0.02	0.07	0	0.33	0.22	0	0.13	1.6	0.27	0.29	0.4	0.2	0.6	0	0.02	0.02	0	0.42	0.02	0.09	0.02	0	0	0.22	0	0.38	0.04	0	0.02	0	0.02	0	0.24	0.02	0.13	0.02	0.04	0	0	0.56	0	0	0.02	0.16	0	0.02	0.2	0.16	0.11	0.11	0.22	0.11	0.45	0	0	0.69	0	0.02	0.02	0.04	0	0.02	0.04	0	0	0.02	0.31	0.11	0	0	0.07	0.18	0	0	0	0	0.51	0.24	0	0.04	0	0.16	0	0.29	0	0.22	0.85	0.09	0	0.04	0.02	0.38	0.53	0	0.11	0	0.38	0	0	0.11	0.09	0.22	0.04	0	0.07	0.04	0.51	0	0	0.33	0	0.09	0.13	0.13	0.13	0	0	0.02	0	0	0	0	0.36	0.07	0.18	0.09	0.42	0.09	0	0.02	0.02	0.27	0	0	0.02	0	0.04	0	0	0	0.31	0	0.07	0	0.22	0.47	0.07	0.04	0.02	0.22	0.07	0
"njc122"	29.01	39.42	17.25	27.85	13.92	40.85	22.65	0.8	55.39	24.19	28.63	20.3	18.96	26.46	16.37	17.5	38.45	27.25	44.89	21.49	18.37	22.33	37.33	16.31	19.05	11.8	11.8	41.96	14.65	18.39	20.48	26.48	14.89	41.17	18.58	26.17	20.02	19.43	1.78	9.09	14.03	14.14	46.12	30.99	29.57	23.36	21.57	25.19	19.63	20.92	20.74	23.07	18.23	18.64	29.03	3.53	32.58	65.56	22.72	13.12	27.32	12.45	11.29	37.77	21.17	36.62	22.47	15.86	21.74	15.72	21.67	17.52	34.9	13.14	33.26	14.06	14.8	10.55	14.58	18.54	3.51	33.7	12.33	17.7	7.07	17.69	30.56	37.35	18.58	30.87	13.86	21.29	41.36	32.51	9.3	10	27.27	17.19	1.56	16.11	14.72	30.24	22.94	13.38	11.21	21.35	21.63	22.58	15.88	15.73	34.13	32.57	14.22	41.36	33.24	26.51	39.51	13.55	15.3	23.89	17.41	13.6	30.73	8.59	22.8	34.16	39.1	6.6	35.47	13.7	16.05	20.08	19.62	30.97	4.16	40.43	15.88	24.12	10.34	32.9	23.93	9.1	30.5	22.22	3.56	16.47	13.11	15.01	27.62	23.14	18.49	1.96	6.14	38.23	27.89	9.86	18.43	20.75	15.28	20.77	3.47	34.16
"njc123"	2.31	1.16	0.42	3.51	1.13	2.82	0	0.13	3.54	0	1	0.69	0.98	4.89	6.65	1.85	4.71	0	2.62	1.73	2.93	2.67	5.45	1.82	1	1.24	1.58	2.62	2.67	2.8	0.18	1.11	2.56	0	2.13	3.25	1.11	1.31	0.2	0.58	3.6	0.02	3.27	1.31	3.05	1.18	1.38	1.51	2	2.93	1.51	3.67	1.44	1.73	1.91	0.33	4.36	4.27	3.62	2.31	1.62	1.67	1.21	3.78	0.33	8.71	1.12	0.76	0.58	1.87	0.91	3.05	3.29	2.85	2.16	4.25	1.45	0.93	0.73	5.94	0.47	2.38	3.47	1.07	1.85	1.4	11.58	0.4	0.76	1.27	0.58	2.76	1.8	1.78	1.8	0.51	3.45	6.03	0.58	3.45	2.89	5.6	2.6	2.4	0.78	3.96	3.05	0.64	1.25	4.54	4.07	1	4.09	0.98	3.58	2.58	1.62	3.47	1.49	2.25	1.04	5.48	3.33	1.16	0.69	2.96	1.69	0.64	2.58	3.31	1.51	2.56	3.49	0.29	1.29	0.96	1	5.6	1.78	0.33	2.27	0.87	2.29	0.78	0.62	4.29	3.91	3.36	9.09	0.73	1.96	0.29	1.53	2.85	2.42	1.6	1.16	2.2	0.69	2.2	0.69	0.6
"njc124"	3.56	8.53	1.34	1.42	2.62	11.29	4.63	0.74	4.54	0.04	6.54	2.25	4.85	2.62	2.03	5.76	11.39	10.81	1.93	3.02	1.99	4.89	3.83	4.89	3.36	1.87	3.29	3.78	6.48	4.58	3.38	4.4	5.58	2.33	5.29	6.99	6.98	3.56	0.42	2.82	3.78	0.89	3.6	8.32	7.67	6.53	3.71	1.2	6.87	4.82	3.82	6.11	3.16	4.1	12.05	1.42	8.03	4.96	6.36	4.47	2.96	3.11	1.64	11.85	8.54	7.66	7.89	6.09	9.23	6.85	5.58	4.7	15.63	3.29	8.71	5.32	4.63	2.78	3.84	6.89	1.02	10.34	4.93	7.25	3	4.27	8	12.06	4.78	11.91	3.87	4.69	17.58	5.64	3.09	4.22	1.34	5.25	0.44	4.36	3.8	6.18	4.43	5.34	3.68	7.03	5.89	8.98	6.87	4.05	3.96	16.31	5.21	17.19	9.45	3.83	7.67	7.74	4.4	4.94	4.8	3.56	6.84	3.36	0.27	9.25	10.6	1.8	8.98	7.78	4.51	6.11	7.65	12.85	0.8	4.69	0.51	5.62	4.23	9.39	4.54	0.24	6.38	5.51	1.09	7.13	4.44	5.14	5.2	4.45	5.03	0.36	1.02	15.73	3.05	2.03	3.2	6.08	6.05	7.5	0.8	6.69
"njc125"	0	0	0.18	0.49	0.09	0.02	1.38	0.09	0	0	0	0	0	0.67	0.22	0.02	0.02	0.78	0.02	0.27	0.09	0	1.05	0	0.02	0	0	0.62	0.07	0.02	0	0.02	0	0	0	0	0.04	0.02	0	0	0.02	0	0.31	0.02	0.04	0	0	0.02	0.09	0.51	0	0.09	0	0.09	0.02	0.02	0	0.04	0.09	0	0.04	0.04	1.03	0	0	0.87	0.01	0.02	0.09	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.16	0	0.16	0.02	0.09	0.02	0	0.76	0.11	0	0.02	0.07	0.64	0.6	0.09	0	0.02	0.29	0.02	0.02	0.04	0.09	0.16	0.04	0	0	0.11	0.38	0.02	0.02	0.07	0	0	0.04	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0.2	0.13	0	0.04	0.09	0.02	0.02	0.04	0.2	0	0	0	0.02	0.13	0.02	0.02	0	0.09	0	0.04	0	0.33	0.04	0.49	0.04	0	0.04	0	0.04
"njc126"	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc127"	0	0	0.16	0.31	0.09	0	1.38	0.09	0	0	0	0	0	0.33	0.09	0	0	0.78	0.02	0.27	0.02	0	0.6	0	0.02	0	0	0.42	0.07	0	0	0	0	0	0	0	0.04	0.02	0	0	0.02	0	0.24	0	0.02	0	0	0	0.09	0.42	0	0.09	0	0.03	0.02	0	0	0.04	0.09	0	0	0.02	0.36	0	0	0.69	0	0.02	0.04	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0.09	0	0.13	0.02	0.04	0.02	0	0.4	0.09	0	0	0	0.38	0.53	0	0	0.02	0.27	0.02	0.02	0	0.04	0.11	0.04	0	0	0.04	0.36	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0	0	0	0.18	0.2	0.11	0	0.04	0.09	0	0	0	0.04	0	0	0	0	0.09	0.02	0	0	0.09	0	0	0	0.22	0	0.49	0	0	0	0	0
"njc128"	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc129"	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0
"njc130"	3.11	1.73	3	7.74	1.13	2.91	0.96	0.18	3.8	0	1.05	0.8	1.29	9.5	8.07	1.87	4.91	1.62	3	1.76	3.49	2.93	8.45	2.07	1	1.56	1.93	3.67	2.65	3.54	1.09	1.29	2.56	0.27	2.16	3.32	1.13	1.31	0.29	0.64	3.73	0.04	3.54	1.69	3.09	1.2	1.36	1.65	2	3.11	1.58	3.78	1.87	2.74	1.93	0.53	6.09	4.45	3.65	2.78	2.27	2.36	2	3.78	0.36	10.22	1.11	0.76	0.62	1.82	0.89	3.03	3.31	2.89	2.2	3.81	1.49	1.05	0.73	5.96	0.47	2.62	3.53	1.11	1.85	1.62	13.25	0.47	0.76	1.49	0.6	2.76	1.82	1.96	1.87	0.78	6.31	5.98	0.64	3.69	3.16	6.67	2.54	2.4	0.94	3.98	3.05	0.64	1.25	7.74	4.51	1.47	4.05	0.96	3.58	2.71	1.67	3.49	1.53	2.51	1.09	8.37	3.78	1.31	1.29	2.93	1.69	0.69	2.56	3.31	1.51	2.56	3.74	0.42	1.76	1.07	2.05	5.67	1.73	0.45	2.34	3.43	2.29	0.84	0.8	4.29	4.04	3.47	9.09	0.91	2.05	0.33	2.31	2.81	2.8	1.85	1.33	2.54	0.67	2.51	0.87	0.6
"njc131"	0.16	0.04	0.22	0.73	0.04	0.07	0	0.11	0.07	0	0.02	0.02	0.09	0.85	0.4	0.13	0.04	0	0.07	0.24	0.22	0.09	1.38	0.02	0	0.13	0.18	0.89	0.13	0.2	0.04	0.11	0.02	0	0.13	0.07	0.09	0.04	0	0	0.04	0.09	0.36	0.11	0.09	0.09	0.02	0.04	0.07	0.6	0.04	0.09	0.09	0.22	0.04	0.13	0.2	0.07	0.11	0.02	0.13	0.11	1.08	0	0.09	1	0.12	0.04	0.09	0.07	0	0.04	0	0.11	0	0.22	0.18	0	0.02	0.13	0.09	0.16	0.09	0.04	0.16	0.04	1	0.07	0.09	0.07	0.11	0.18	0	0.11	0.11	0.04	1.47	0.18	0.04	0.33	0.29	0.8	0.87	0.18	0.11	0.04	0.42	0.04	0.09	0.18	0.11	0.25	0.2	0.04	0.04	0.22	0.38	0.24	0.02	0.13	0.16	0.29	0.11	0.04	0.18	0.09	0.02	0.04	0.2	0.13	0.04	0.02	0.24	0	0.07	0.07	0.2	0.22	0.04	0.02	0.11	0.33	0	0.13	0.07	0.13	0.29	0.07	0.07	0.07	0.2	0.04	0.13	0.03	0.42	0.24	0.02	0.18	0.04	0.18	0	0.04
"njc132"	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0.33	0.89	0	0	0	0.02	0	0.36	0	0.53	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.04	0	0	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.16	0	0	0	0.31	0	0.02	0	0	0.04	0	0	0	0.02	0	0	0.18	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.44	0	0	0	0	0.02	0	0
"njc133"	0	0	0.18	0.49	0.04	0.02	0	0.09	0	0	0	0	0	0.67	0.22	0.02	0.02	0	0.02	0.24	0.09	0	1.05	0	0	0	0	0.62	0.02	0	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.09	0	0.02	0	0.04	0	0	0.02	0.04	0.38	0	0	0.87	0	0.02	0.04	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.07	0	0.16	0	0.09	0	0	0.76	0.11	0	0.02	0.07	0.64	0.6	0.09	0	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.02	0.02	0.07	0	0	0.04	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0	0.04	0.09	0.02	0.02	0.04	0.2	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.04	0	0.02	0	0.04	0	0.04
"njc134"	0	0	0.16	0.31	0.04	0	0	0.09	0	0	0	0	0	0.33	0.09	0	0	0	0.02	0.24	0.02	0	0.6	0	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0.02	0.36	0	0	0.69	0	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0	0.53	0.09	0	0	0	0.38	0.53	0	0	0	0.27	0	0	0	0.04	0.16	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0	0	0	0.18	0	0	0	0.04	0.09	0	0	0	0.04	0	0	0	0	0.04	0	0	0	0.09	0	0	0	0.22	0	0	0	0	0	0	0
