"ID"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"njc61"	0	0	0.03	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.05	0	0	0	0.03	0	0	0	0	0.08	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0	0.03	0	0	0	0.5	0
"njc62"	0	0	0.03	1.3	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.05	0	0	0	0.03	0	0	0	0	0.08	0	0	0	0	0.05	0	0.03	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0	0.03	0	0	0	0.5	0
"njc63"	0	0	0	1.3	0	0	0.08	0	0.13	0.05	0.03	0	0.05	0	0	0.08	0.1	0.03	0.03	0.08	0.07	0.09	0.05	0.05	0.05	0.08	0.08	0	0.03	0	0.08	0.03	0.13	0.1	0.18	0.05	0.13	0	0.15	0.13	0.05	0.05	0.1	0.03	0.05	0.03	0.03	0.13	0.22	0.05	0.15	0.05	0.13	0.05	0.08	0	0.03	0.05	0	0.15	0.12	0.03	0.05	0.13	0.08	0	0.05
"njc64"	0.25	5.23	11.76	10.53	6.5	0.5	2.01	8.73	1.08	0.95	0.65	0.25	1.88	0.12	9.18	13.81	0.03	4.83	0.08	10.94	10.6	1.63	0.38	24.65	3.03	3.2	2.2	0.78	0.38	1.9	3.5	1.25	9.35	1.6	0.3	1.13	4.93	0.6	0.65	2.55	1.53	23.08	14.11	0.73	0.33	2.48	21.48	0.4	4.22	0.45	4.88	7.91	2	1.73	1.7	0.95	62.49	26.64	0.2	0.17	0.68	28.73	2.8	2.78	0.8	1.43	14.02
"njc65"	0.03	2.1	0.08	0.1	0	0	1.55	0.28	0.93	0.03	0.43	0.05	0.15	0.03	0.05	0.3	0	0.5	0.03	0.03	0.07	1.26	0.22	0.03	0.85	0.1	1.95	0.08	0.12	0.73	1.43	0.35	0.03	0.75	0.08	0.23	2	0.08	0.9	0.9	1.5	0.1	0.03	0.63	0.03	4.23	0.4	0.18	0.35	0.3	4.45	0.45	0.1	0.03	0.55	0.05	0.63	0.08	0.03	0	0.07	0.12	0.18	0.38	0.53	0.05	0.78
"njc66"	2.38	2.93	1.15	0.85	0	1.03	5.82	1.83	2.93	2	1.05	0.13	1.3	0.32	3.72	1.63	1.18	3.1	1.6	1.5	3.83	2.67	0.65	3.6	2.23	0.48	10.27	5	0.7	2.85	3.68	1.15	5.98	2.7	1.95	1.53	13.28	1.5	3.45	2.93	6.63	2.4	4	2.93	0.7	7.73	4.45	2.7	3.92	2.43	8.28	3.88	3.43	2.55	3.93	0.65	1.68	1.08	0.4	0.82	4.35	3.9	0.88	2.13	2.65	1.25	2.58
"njc67"	0	0	0.03	0	0	0	0	0.03	0	0.03	0	0	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.05	0	0	0	0.03	0.03	0	0	0	0.08	0	0	0	0	0.05	0	0.03	0	0	0	0	0	0	0	0	0.03	0	0.2	0.1	0	0	0	0.03	0.03	0	0	0	0.5	0
"njc68"	0	0.03	0	0	0	0	0.88	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0.5	0	0	0.15	0	0	0.3	0.05	0	0.03	0	0.18	0	0	0.03	0	0	0.05	0	0	0	0	0	0.03	0.45	0	0
"njc69"	0.03	0.18	0.05	0.08	0	0	0.25	0.28	0.08	0	0	0	0.05	0	0	0	0	0.48	0	0	0	0.09	0.03	0	0.03	0	0.88	0	0.05	0.03	0.08	0	0	0.03	0	0	0.88	0.05	0.03	0.05	0.63	0.07	0	0.28	0	0.05	0.1	0.1	0.03	0.05	0	0.08	0.03	0	0.18	0	0	0	0.03	0	0.03	0.1	0	0.1	0.33	0	0
"njc70"	3.46	14.59	11.41	2.25	24.81	22.61	13.26	18.66	15.44	12.39	16.83	38.76	12.96	1.32	12.6	22.79	17.6	16.54	17.18	10.69	19.35	13.15	1.93	19.54	24.2	12.74	30.27	5.53	12.35	10.03	7.85	7.76	15.43	23.63	4.85	13.75	24.66	18.98	11.8	10.65	24.51	11.47	17.99	15.89	13.8	8.88	31.53	23.26	8.88	19.46	7.28	25.09	9.03	15.18	12.83	18.03	6.01	36.19	23.55	16.95	13.47	12.72	18.78	13.1	25	14.7	15.6
"njc71"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc72"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc73"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc74"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc75"	0	0	0	0	0	0	0	0	0	0.03	0	0	0.03	0	0	0	0.03	0	0	0	0	0.01	0	0	0	0	0.03	0	0	0	0	0.03	0	0.03	0	0.03	0.03	0	0	0	0	0	0.03	0	0	0.03	0	0	0.05	0.03	0	0	0	0.03	0.03	0	0	0	0	0	0.03	0	0	0.03	0.03	0	0.03
"njc76"	0.28	2.85	0.23	0.25	0	0.45	10.63	0.48	4.86	0.75	1.13	0.38	0.45	0.15	0.6	0.75	0.15	1	0.13	0.2	0.98	3.65	0.58	1.2	2.13	0.78	3.51	0.38	0.4	3.48	6.75	1.03	0.35	2.15	0.28	1.15	3.53	0.43	2.83	2.7	2.7	0.12	0.18	2.2	0.15	8.41	1.73	0.5	0.75	1.28	8.21	1.65	0.25	0.15	1.73	0.48	1.4	0.63	0.2	0.1	0.2	0.6	2.25	2.53	1.23	0.8	2.83
"njc77"	0	0	0	0.73	0	0.08	0.08	0	0.15	0.15	0	0.1	0	0	0	0	0	0	0	0	0.07	0.26	0.03	0	0	0.03	0	0	0.03	0	0.03	0	0.03	0	0	0.03	0	0.15	0	0	0	0	0.03	0	0	0	0.03	0	0	0	0	0	0	0	0.03	0.28	0	0	0.1	0.05	0	0	0.03	0	0	0.03	0
"njc78"	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0.03	0	0	0	0.03	0	0	0	0	0	0.03	0.05	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	0.03	0.03	0	0	0	0	0
"njc79"	0.1	2.15	0.95	0.13	0	0.35	4.14	1.53	2.01	0.58	0.45	0	0.98	0.2	1.77	1.13	0.3	2.35	1.15	0.68	1.5	1.8	0.3	1.65	1.2	0.18	6.61	2.38	0.5	1.73	2.55	0.65	2.83	1.3	0.78	0.8	8.53	1.13	2.08	1.95	4.28	0.07	1.45	2.03	0.4	5.41	2.13	1.7	0.05	1.48	5.81	1.68	0.03	1.4	2.05	0.25	1.25	0.28	0.28	0.35	0.03	2.22	0.43	1.43	1.63	1.1	1.23
"njc80"	0	0	0	0.73	0	0.03	0	0	0.08	0.05	0	0.08	0	0	0	0	0	0	0	0	0.05	0.05	0.03	0	0	0	0	0	0.03	0	0	0	0.03	0	0	0	0	0.1	0	0	0	0	0.03	0	0	0	0.03	0	0	0	0	0	0	0	0.03	0.15	0	0	0.05	0.03	0	0	0.03	0	0	0	0
"njc81"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc82"	0.03	0.18	0.05	0.1	0	0.03	0.25	0.28	0.08	0	0	0.23	0.05	0	0	0	0	0.48	0	0	0	0.09	0.03	0	0.03	0	0.88	0	0.07	0.03	0.08	0	0	0.03	0	0	0.88	0.05	0.03	0.05	0.63	0.07	0	0.28	0	0.05	0.1	0.1	0.03	0.05	0	0.08	0.03	0	0.18	0	0	0	0.03	0	0.03	0.1	0	0.1	0.33	0.05	0
"njc83"	0	0	0.03	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.05	0	0	0	0.03	0	0	0	0	0.08	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0	0.03	0	0	0	0.5	0
"njc84"	4.06	17.57	13.71	0.15	23.41	27.96	15.67	21.69	17.35	15.79	19.86	36.56	19.19	1.8	13.82	30.44	22.78	21.17	20.48	15.59	22.75	16.68	3.2	22.2	27.18	20.36	36.6	6.03	20.58	13.21	13.63	10.22	18.08	32.36	6.7	17.4	30.76	29.54	15.93	14.65	29.81	13.3	21.07	20.3	22.01	15.84	33.48	26.09	12.6	23.52	13.64	29.65	13.15	19.77	18.84	29.63	4.13	39.47	32.27	21.68	16.12	12.93	23.08	17.63	27.45	18.18	19.91
"njc85"	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc86"	0	0	0.03	0	0	0	0.05	0.03	0.13	0	0	0.05	0.18	0.05	0.05	0.05	0	0.05	0.03	0.05	0.05	0.46	0.15	0	0.03	0.15	0.15	0.03	0.1	0.08	0.15	0.1	0.05	0.15	0.1	0	0.13	0.03	0.05	0.03	0.2	0.03	0.03	0.08	0.03	0.15	0.03	0	0.4	0.03	0.08	0.1	0.13	0.03	0.23	0.05	0	0.03	0	0.03	0.07	0.05	0	0.1	0.03	0	0.2
"njc87"	0	0.15	0.05	0.08	0	0	0.13	0.25	0	0	0	0	0.05	0	0	0.03	0.03	0.43	0	0	0	0.03	0	0	0	0	0.78	0	0	0.08	0.05	0.03	0	0	0	0.05	0.63	0	0.13	0.15	0.53	0	0	0.25	0	0.05	0.05	0.08	0.03	0.08	0	0.05	0	0	0.2	0	0	0	0	0	0	0.07	0	0.15	0.3	0	0.03
"njc88"	0	0	0.03	0	0	0	0.05	0.03	0.13	0	0	0.05	0.18	0.05	0.05	0.05	0	0.05	0.03	0.05	0.05	0.46	0.15	0	0.03	0.15	0.15	0.03	0.1	0.08	0.15	0.1	0.05	0.15	0.1	0	0.13	0.03	0.05	0.03	0.2	0.03	0.03	0.08	0.03	0.15	0.03	0	0.4	0.03	0.08	0.1	0.13	0.03	0.23	0.05	0	0.03	0	0.03	0.07	0.05	0	0.1	0.03	0	0.2
"njc89"	0.03	0.2	0.05	0.08	0	0	1.15	0.28	0.43	0.03	0	0	0.05	0	0	0.03	0.03	0.5	0	0	0.05	0.13	0.03	0.03	0.03	0	1.48	0.05	0.07	0.1	0.18	0.03	0	0.03	0.03	0.05	1.63	0.08	0.18	0.2	1.33	0.07	0	0.43	0.03	0.13	0.43	0.18	0.07	0.1	0.03	0.28	0.03	0	0.25	0.03	0	0.05	0.03	0	0.05	0.17	0	0.2	0.85	0	0.03
"njc90"	0	0	0	2.03	0	0.03	0	0	0.08	0.05	0	0.08	0	0	0	0	0	0	0	0	0.05	0.04	0.03	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0.03	0	0	0	0	0.05	0	0	0	0.03	0	0	0	0	0	0	0	0.03	0.03	0	0	0.03	0.03	0	0	0.03	0	0	0	0
"njc91"	0.03	0	0.03	0.03	0	0.03	0	0	0	0.03	0	0.25	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.1	0.05	0	0.05	0	0	0	0.03	0	0	0.08	0.03	0	0	0	0	0	0.03	0.05	0	0	0.03	0	0.03	0.03	0	0	0	0.13	0	0	0.03	0	0.03	0.03	0	0	0	0.05	0
"njc92"	0.03	0	0.03	0.03	0	0.03	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc93"	0.08	0.2	0.95	0.13	0	0.38	2.71	1.5	1.18	0.55	0.03	0.23	0.98	0.17	1.75	0.88	0.3	2.28	1.13	0.68	1.48	0.89	0.17	1.63	0.35	0.18	5.48	2.3	0.48	1.05	1.25	0.33	2.83	0.65	0.78	0.58	7.13	1.08	1.2	1.08	3.33	0	1.45	1.7	0.4	1.28	1.78	1.58	0.03	1.25	1.35	1.35	0	1.4	1.88	0.25	0.63	0.23	0.25	0.35	0	2.17	0.25	1.23	1.35	1.1	0.5
"njc94"	0.03	0.18	0.05	0.08	0	0	0.25	0.28	0.08	0	0	0	0.05	0	0	0	0	0.48	0	0	0	0.1	0.03	0	0.03	0	0.88	0	0.05	0.03	0.08	0	0	0.03	0.03	0	0.88	0.05	0.03	0.05	0.63	0.07	0	0.28	0	0.05	0.1	0.1	0.05	0.05	0	0.08	0.03	0	0.18	0	0	0	0.03	0	0.03	0.1	0	0.1	0.33	0	0
"njc95"	0	0	0.03	1.33	0	0.03	0	0.03	0	0	0	0.23	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.07	0	0	0	0.03	0	0	0	0	0.08	0	0	0	0	0.05	0	0.03	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0	0.03	0	0	0	0.55	0
"njc96"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc97"	0	0	0.03	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.05	0	0	0	0.03	0	0	0	0	0.08	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0	0.03	0	0	0	0.5	0
"njc98"	0.05	0.1	0.08	0	0.03	0.18	0.05	0.15	0.13	0.13	0.03	0.05	0.2	0.03	0.15	0.08	0.08	0.28	0.13	0.25	0.32	0.24	0.05	0.05	0.05	0.33	0.3	0	0.07	0.08	0.05	0.03	0.2	0.03	0.05	0.08	0.28	0.08	0.05	0.03	0.53	0.05	0.25	0.05	0.33	0.05	0.08	0.88	0.17	0.05	0	0.1	0.3	0.2	0.25	0.23	0	0.15	0.28	0.25	0.2	0.07	0.03	0.13	0.3	0	0.03
"njc99"	2.11	18.49	20.22	4.43	26.16	28.01	13.19	25.79	16.95	14.91	20.49	41.41	19.86	1.62	14.62	33.29	22.16	21.69	19.2	18.17	25.12	18.27	3.28	30.81	27.05	22.16	29.92	1.38	21.35	12.86	14.78	10.19	16.03	32.33	5.4	17.35	20.93	29.84	14	14.65	26.04	17.38	22.14	19.59	22.06	14.11	31.01	24.26	11.07	22.04	11.46	28.45	10.93	18.12	17.01	31.03	16.97	40.22	32.72	21.52	12.35	18.77	24.56	17.85	26.13	17.85	23.39
"njc100"	0	0.15	0.05	0.1	0	0.03	0.1	0.25	0	0	0	0.23	0.05	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0	0.7	0	0.03	0	0	0	0	0	0	0	0.53	0	0	0	0.38	0	0	0.25	0	0.03	0.05	0.05	0	0.05	0	0.03	0	0	0.18	0	0	0	0	0	0	0.05	0	0.1	0.23	0.05	0
"njc101"	0	0	0.03	1.3	0	0	0	0.05	0	0	0	0.03	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.07	0	0	0	0.03	0	0	0	0	0.1	0	0	0	0	0.05	0	0.03	0.03	0	0	0	0	0	0	0	0.1	0	0.23	0.1	0	0.05	0	0	0.03	0	0	0	0.5	0
"njc102"	0.08	0.2	0.95	0.1	0	0.35	2.71	1.5	1.18	0.55	0.03	0	0.98	0.17	1.75	0.88	0.3	2.28	1.13	0.68	1.48	0.89	0.17	1.63	0.35	0.18	5.48	2.3	0.45	1.05	1.25	0.33	2.83	0.65	0.78	0.58	7.13	1.08	1.2	1.08	3.33	0	1.45	1.7	0.4	1.28	1.78	1.58	0.03	1.25	1.35	1.35	0	1.4	1.88	0.25	0.63	0.23	0.25	0.35	0	2.17	0.25	1.23	1.35	1.05	0.5
"njc103"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc104"	0	0.15	0.05	0.1	0	0.03	0.1	0.25	0	0	0	0.23	0.05	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0	0.7	0	0.03	0	0	0	0	0	0	0	0.53	0	0	0	0.38	0	0	0.25	0	0.03	0.05	0.05	0	0.05	0	0.03	0	0	0.18	0	0	0	0	0	0	0.05	0	0.1	0.23	0.05	0
"njc105"	2.56	3.33	1.35	0.15	0.75	1.5	5.34	1.88	3.06	2.18	2.13	4.45	1.85	0.28	3.9	2.18	1.68	3.43	1.8	1.93	3.95	3.68	0.75	4	2.55	0.9	10.49	5.18	1.75	3.03	4.15	1.38	6.18	3.93	2	1.83	13.45	2.83	3.85	3.38	6.75	2.48	4.15	4.18	1.23	8.23	4.38	2.95	4.15	2.78	8.53	4.5	3.7	2.78	4.48	1.63	1.73	1.83	0.98	1.1	4.55	4.28	0.98	2.53	2.48	1.5	3.18
"njc106"	0	0	0	0.05	0	0	0.15	0.03	0.38	0	0.03	0	0	0.03	0.03	0.03	0.03	0.15	0	0	0	0.11	0.03	0.1	0.23	0	0	0.03	0	0	0.03	0.13	0	0.18	0	0	0	0.05	0.05	0.03	0	0	0	0.1	0	0.1	0.05	0	0	0.28	0.08	0.13	0	0	0.18	0.08	0.18	0.1	0.03	0	0	0	0	0.23	0	0	0.05
"njc107"	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc108"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc109"	0	0	0.03	0	0	0	0	0.03	0	0	0	0	0	0	0.03	0	0	0.03	0	0.03	0.1	0	0	0.1	0	0.03	0	0	0.05	0	0	0	0.03	0	0	0	0	0.08	0	0	0	0	0.03	0	0.03	0	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0	0.03	0	0	0	0.5	0
"njc110"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc111"	0	0.15	0.05	0.1	0	0.03	0.1	0.25	0	0	0	0.23	0.05	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0	0.7	0	0.03	0	0	0	0	0	0	0	0.53	0	0	0	0.38	0	0	0.25	0	0.03	0.05	0.05	0	0.05	0	0.03	0	0	0.18	0	0	0	0	0	0	0.05	0	0.1	0.23	0.05	0
"njc112"	0	0.15	0.05	0.1	0	0.03	0.1	0.25	0	0	0	0.23	0.05	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0	0.7	0	0.03	0	0	0	0	0	0	0	0.53	0	0	0	0.38	0	0	0.25	0	0.03	0.05	0.05	0	0.05	0	0.03	0	0	0.18	0	0	0	0	0	0	0.05	0	0.1	0.23	0.05	0
"njc113"	4.19	17.19	13.89	66.02	24.16	28.66	16.45	21.46	18.38	16.22	20.49	41.16	20.04	1.8	13.97	30.97	23.41	20.87	20.73	16.14	23.05	18.83	3.52	22.62	27.33	21.21	36.65	6.18	21.68	13.16	14.08	10.64	18.53	33.73	7.1	17.68	30.53	30.87	16.08	14.73	30.22	13.38	21.34	21.57	22.63	15.74	34.11	26.51	13.6	23.89	13.56	30.72	13.7	20.05	19.66	30.98	4.05	40.4	32.94	22.25	16.48	13.07	23.21	18.48	27.83	17.95	21.84
"njc114"	0	0	0.03	0	0	0	0.03	0	0.1	0	0	0.03	0.1	0	0.03	0.05	0	0.03	0	0.03	0.05	0.3	0.07	0	0	0.1	0.13	0	0.07	0.05	0.13	0.03	0.03	0.08	0.08	0	0.08	0.03	0.03	0.03	0.15	0.03	0.03	0.05	0	0.08	0	0	0.3	0.03	0	0.08	0.08	0.03	0.2	0.05	0	0.03	0	0	0.05	0.03	0	0.08	0.03	0	0.05
"njc115"	0	0.15	0.05	0.15	0	0.03	0.25	0.28	0.38	0	0.03	0.23	0.05	0.03	0.03	0.03	0.03	0.55	0	0	0	0.14	0.03	0.1	0.23	0	0.7	0.03	0.03	0	0.03	0.13	0	0.18	0	0	0.53	0.05	0.05	0.03	0.38	0	0	0.35	0	0.13	0.1	0.05	0	0.33	0.08	0.15	0	0	0.35	0.08	0.18	0.1	0.03	0	0	0.05	0	0.33	0.23	0.05	0.05
"njc116"	4.19	17.19	13.91	0.83	24.16	28.64	16.37	21.49	18.33	16.14	20.49	41.14	19.99	1.8	14	30.97	23.41	20.89	20.73	16.17	23.15	18.64	3.52	22.72	27.33	21.18	36.63	6.18	21.7	13.16	14.05	10.57	18.56	33.71	7.1	17.65	30.53	30.82	16.08	14.73	30.22	13.38	21.37	21.57	22.66	15.74	34.11	26.51	13.57	23.89	13.56	30.72	13.7	20.05	19.66	30.96	4.15	40.4	32.87	22.23	16.48	13.1	23.21	18.48	27.83	18.42	20.76
"njc117"	2.36	0.4	1.15	0.13	0	1	6.67	1.78	2.91	1.8	0.18	0	1.13	0.2	3.58	1.33	1.2	2.9	1.53	1.43	3.7	1.73	0.32	3.6	1.63	0.33	8.74	4.9	0.55	2.83	4.23	0.95	5.9	2.38	1.83	1.43	11.58	1.25	3.48	2.9	5.6	2.4	3.95	3	0.68	4.53	4.03	2.58	3.48	2.25	5.48	3.35	3.3	2.52	3.48	0.3	1.3	0.93	0.33	0.78	4.3	3.92	0.75	1.98	2.4	1.18	2.2
"njc118"	2.98	1.33	2.65	0.75	0.03	6.55	2.03	3.03	1.98	4.85	3.35	2.33	6.96	0.42	3.75	8.3	6.55	4.8	3.85	7.23	6.15	4.09	1.43	6.33	2.98	8.54	7.69	3.05	9.2	3.28	5.33	2.78	6.9	10.33	3	4.28	7.98	11.93	4.33	3.8	6.18	5.35	7.01	5.88	9	4.03	3.9	3.83	7.75	4.9	3.55	6.83	7.75	6.1	7.68	12.83	0.83	4.65	9.39	5.5	7.12	4.47	4.48	5	3.03	3.22	6.09
"njc119"	0.03	0.18	0.08	0.08	0	0	0.25	0.3	0.08	0	0	0	0.05	0	0.03	0	0	0.5	0	0.03	0.1	0.09	0.03	0.1	0.03	0.03	0.88	0	0.1	0.03	0.08	0	0.03	0.03	0	0	0.88	0.13	0.03	0.05	0.63	0.07	0.03	0.28	0.03	0.05	0.1	0.1	0.03	0.05	0	0.08	0.03	0	0.18	0.2	0.1	0	0.03	0	0.03	0.12	0	0.1	0.33	0.5	0
"njc120"	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc121"	0	0.15	0.08	0.08	0	0	0.1	0.28	0	0	0	0	0.05	0	0.03	0	0	0.43	0	0.03	0.1	0.03	0	0.1	0	0.03	0.7	0	0.05	0	0	0	0.03	0	0	0	0.53	0.08	0	0	0.38	0	0.03	0.25	0.03	0.03	0.05	0.05	0	0.05	0	0.03	0	0	0.18	0.2	0.1	0	0	0	0	0.07	0	0.1	0.23	0.5	0
"njc122"	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc123"	0	0	0	0.03	0	0.03	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0
"njc124"	2.38	3	1.15	0.18	0	1.05	8.07	1.8	3.48	2.03	1.08	0.28	1.15	0.28	3.72	1.68	1.23	3.1	1.6	1.48	3.8	2.74	0.55	3.65	2.25	0.38	10.27	5.08	0.62	2.9	3.78	1.05	5.95	2.63	1.83	1.63	13.28	1.48	3.68	3.15	6.65	2.42	4	2.98	0.68	7.73	4.45	2.7	3.5	2.48	8.36	3.8	3.3	2.52	3.73	0.45	1.73	1.05	0.45	0.82	4.3	4.05	0.93	2.05	2.75	1.38	2.5
"njc125"	0.03	0.23	0.08	0.1	0	0.03	0.43	0.28	0.2	0.03	0.05	0	0.1	0	0.03	0.1	0.1	0.55	0.03	0.08	0.07	0.23	0.12	0.08	0.13	0.08	1.03	0.03	0.07	0.1	0.23	0	0.13	0.15	0.18	0.05	1.03	0.05	0.33	0.3	0.78	0.15	0.05	0.38	0.05	0.18	0.13	0.23	0.25	0.13	0.3	0.13	0.15	0.03	0.25	0	0.05	0.05	0.03	0.15	0.15	0.28	0.08	0.2	0.4	0.03	0.15
