"Taxa"	"Hera_1"	"Wolverine_1"	"JarJarBinks_3"	"Goose_4"	"Korra_6"	"Hera_7"	"Iris_7"	"Korra_9"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Iris_17"	"Kubo_17"	"Lambchop_17"	"Wolverine_17"	"Hamlet_18"	"Hera_18"	"Iris_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Ophelia_19"	"Wolverine_19"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Hamlet_21"	"JarJarBinks_21"	"Korra_21"	"Kubo_21"	"Goose_22"	"Hamlet_22"	"Hera_22"	"Iris_22"	"Kubo_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Hera_24"	"Kubo_24"	"Ophelia_24"	"Wolverine_24"	"Kubo_25"	"JarJarBinks_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Goose_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Hamlet_41"	"Hera_41"	"Goose_42"	"Lambchop_42"	"Ophelia_43"	"Goose_44"	"Iris_44"	"Lambchop_44"	"Hamlet_45"	"Hera_45"	"JarJarBinks_45"	"Korra_45"	"Ophelia_45"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Lambchop_46"	"Hamlet_48"	"Hera_48"	"Iris_48"	"JarJarBinks_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Ophelia_48"	"Wolverine_48"	"Iris_49"	"JarJarBinks_49"	"Kubo_49"	"Ophelia_49"	"Wolverine_49"	"JarJarBinks_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Lambchop_51"	"Goose_52"	"JarJarBinks_52"	"Kubo_52"	"Hera_53"	"Kubo_53"	"Iris_55"	"Lambchop_55"	"Ophelia_55"	"Ophelia_57"	"Wolverine_57"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Wolverine_60"	"Hera_67"	"JarJarBinks_68"
"Human Diseases|Infectious diseases: Bacterial"	0.003927238366493	0.00449247281295741	0.00383803323315908	0.0073256478230309	0.00435494546675441	0.0037636063818797	0.0040495706748296	0.00503950613434519	0.00425163293273945	0.00547074761330291	0.00548528682301691	0.00484223760394292	0.00555478796229969	0.00466156986796077	0.00729638117253712	0.00424178422615693	0.00471729242882626	0.00542161965207681	0.00444970461259811	0.00482370354644899	0.00779782994249093	0.00458281572491976	0.00402325430137839	0.00399826985774121	0.00471709502110726	0.00456965450610942	0.00434437218122324	0.00611943448643421	0.00437299762100674	0.0040054559209304	0.00500273121484727	0.0036284451321018	0.00714630837499539	0.00422208473746667	0.00436503059995273	0.0068440830614475	0.00720816484364627	0.00569513264683721	0.0042827952484271	0.00656843320354558	0.00530487226787442	0.00629346676864488	0.00761593983326865	0.00396447474486471	0.00454283430785443	0.00524675585165135	0.00444566755600972	0.00399484289190619	0.00687948002744105	0.00414049569171741	0.00580311441542458	0.00455871849894388	0.00477612626770584	0.00454466881291643	0.00538854605556028	0.00727843153941937	0.00482835940569247	0.00434980862619311	0.00601687191223794	0.00499861350127536	0.00448646986898073	0.00454988953243532	0.00542452792636849	0.00762847041909074	0.0046030182701368	0.00487679872375003	0.00492289867942872	0.00405403408969749	0.00446832909223427	0.00581783615193722	0.00394675002059024	0.00519738924432203	0.00392920505068586	0.00478368743933285	0.0047107981543065	0.00686318148631462	0.00626172596015286	0.00528906093224089	0.00417026030903567	0.0044678473873699	0.00603411815421635	0.00414711304118743	0.00448342668199094	0.00489285119170503	0.00475565995727988	0.00687152723676055	0.00613759243226298	0.00466133627919026	0.00358507941854769	0.00512953788383573	0.00665829016270047	0.00408919964097079	0.00477881398282551	0.00422742759417553	0.00541536801211803	0.00538185475629082	0.0041261614733404	0.00478598715146311	0.00438008696351871	0.00376366183115973	0.00768285116740048	0.00673440948426977	0.00357888847043528	0.00361929326282489	0.00392542596378237	0.00728893304294875	0.00419659992486292	0.0043952275645258	0.00431854709478563	0.00481799978511539	0.00654205845778958	0.00560537094712853	0.00725384803052245	0.00530719124231	0.00669509522349868	0.00422796954140727	0.00551040243551341	0.00485789970925391	0.00685960869915385	0.00596648294554828	0.00503834265759379	0.00358477885027655	0.00522337543158894
"Organismal Systems|Endocrine system"	0.0040732055928276	0.00440802203317841	0.00410646667900543	0.00342819586540827	0.00416899243409374	0.00417282341445416	0.0040635616171386	0.00403979949102577	0.00415313703184486	0.00365437591066858	0.00396517829216667	0.00384584751402483	0.00445753133335302	0.00390427792755407	0.00330819755077673	0.00383002678461173	0.00377749441849639	0.00362575343947153	0.00406996281677315	0.00370418720903368	0.0032365269575465	0.00441470147131443	0.00413336434001121	0.00427258317049288	0.0041062391260419	0.00406124181152047	0.00397359621910564	0.00360991130712101	0.00427036815337338	0.00421668482336741	0.00424702209079034	0.00420014859332915	0.00330781836295012	0.00415887421357719	0.00416455594429117	0.00340810229386422	0.00326685181650645	0.00365260273719273	0.00418450539737033	0.00349338057882951	0.00382488531262633	0.00352453725406913	0.00314513787549608	0.0038937372837474	0.00427148923855143	0.00384213871674525	0.00430460180095143	0.00418687425810707	0.00337696904942548	0.00428921004433091	0.00358868242870797	0.00412096042770529	0.00415422130013803	0.00415666668383526	0.00372747135197292	0.00326769802971524	0.00380123743279041	0.00401088754747888	0.00362751749338285	0.00380473912609663	0.00408497374495375	0.00418176467042346	0.00372619007418365	0.00320036944097638	0.00412891390095949	0.00389638495164219	0.00401535540807653	0.00401831076731232	0.004210656469761	0.00329819203013756	0.00403410220363963	0.00418756489164214	0.00401452594172102	0.00475346934448309	0.00456501888066321	0.00263220765058514	0.00371259595862225	0.00339696243160709	0.00414391179509978	0.00431822947847954	0.00421314785963038	0.0041083987343105	0.00438393048156241	0.00419746302673145	0.00420575075561176	0.00337615105982643	0.00359039942692494	0.00454882164365374	0.00416822961784735	0.00389730274558301	0.00358443718007107	0.00413427903114811	0.00382268674920439	0.00421752598800911	0.00383697179903029	0.0039502970407368	0.00408993047529828	0.00395868528539399	0.00418193163652199	0.00410075774220703	0.00312646625929381	0.00340102728678266	0.00418814061719901	0.00420039961591675	0.00411460854022619	0.00336115023186275	0.0039208581487585	0.00414664478336063	0.00417275280783369	0.0041420807968067	0.00315621752269255	0.00423954901506436	0.00327625936814509	0.0037902663823429	0.00341214420030459	0.00399595632612146	0.0039355831739596	0.00420095658434783	0.00320092794609382	0.00438261065166906	0.00393056204536578	0.00395482913909423	0.00408775989079406
"Human Diseases|Cancers: Overview"	0.00252208227621202	0.00287803051602188	0.00248949924245122	0.00387185049836194	0.00265465135087669	0.00253030434545838	0.00253929962595906	0.00282698249809726	0.00295527227440256	0.00303025231447875	0.0032347940654169	0.00287550775004749	0.00282323062644486	0.00288809576943997	0.00372938508620872	0.00234641670508135	0.00291552252397781	0.00310178984109375	0.00258745915897377	0.0027566377678072	0.00377533382584557	0.00276663246779479	0.00261049719767161	0.00259913240043132	0.00279541572944413	0.00280303209792702	0.00249373063630769	0.00332655321922141	0.00284583712471421	0.00260547092979985	0.00271481997936439	0.00264230767946294	0.00370971535393102	0.00264856624817345	0.00261838984882662	0.00345917409120071	0.00377438299923397	0.00317852260162884	0.00282200003968329	0.00342663020709049	0.0030066523574982	0.00337910142611953	0.00389913438638083	0.00228229975148802	0.00273490593423553	0.0029398217055441	0.00287843109369989	0.00266778279371248	0.00351637379920676	0.00267168841350446	0.00313388846378897	0.00277113085477631	0.00281527201774456	0.00266463488079394	0.00304397080268631	0.00368533103228595	0.00284918005432917	0.00263616145270681	0.00329639734652056	0.00288290486339132	0.00292945676233364	0.00282181647621835	0.00308720854316997	0.00385043522524969	0.00281840005876815	0.00281928519475868	0.00289760688719545	0.00265878888329609	0.00273193637846827	0.00348366950504113	0.0026918616179863	0.00270322794163193	0.00245050832611424	0.00296392350215977	0.00296254154156218	0.0041914076808711	0.00325866551311967	0.0032237472761472	0.00262319054226488	0.0028284279343142	0.00306391172041297	0.00252926259045131	0.00277589418073798	0.00286530850109201	0.00269613133100338	0.00356387161442185	0.00328738711936807	0.0027848044290004	0.00260187306885509	0.00322235725230398	0.0035865124966539	0.00257502753166965	0.00282093910654376	0.00255267934115214	0.00316843996519794	0.00312494802445916	0.00271883993912415	0.0027435093278208	0.00265514281595948	0.00254801905246239	0.00392413694811985	0.00360463207707309	0.00258482125981778	0.00261051591143535	0.00256632392990639	0.00365094242071469	0.00255888975621276	0.00263431811582124	0.00259968975992079	0.0029046317702885	0.00362563265520336	0.0032377772664737	0.0038076603243321	0.00313331774183567	0.00360226029583139	0.00274422101861189	0.00315379625853644	0.00275377333735791	0.00385369279975244	0.00296157731392697	0.00306865430075583	0.00235071583994286	0.00307372794748876
"Organismal Systems|Aging"	0.00151718504714136	0.00161354625116513	0.00137591847498659	0.00264355908957522	0.00161671685282239	0.00137175122155454	0.00139334088865492	0.00168725503792013	0.00129809217008434	0.00183051307999434	0.00180815702054637	0.00170126765530619	0.00176653329158719	0.00170389547266201	0.00238812274765224	0.00149819327033519	0.00171323614123565	0.00181265926136187	0.00166821705167691	0.00162785102671515	0.00247000522262056	0.00159759324247076	0.00148745128990525	0.00150156306602198	0.00171060090609327	0.00160785592549174	0.00149907290330297	0.00202848917937449	0.00157622893900017	0.00148553641060082	0.00162787720966831	0.00133888662913434	0.00239773363564655	0.00164839309787282	0.00147377680864621	0.00223897246215562	0.00241614090033757	0.00196307692668576	0.00154090731156935	0.00215717543660344	0.00180410047286748	0.00208522328755313	0.00252754035424982	0.00140623878832345	0.00154432805460382	0.00177159763509766	0.00160318742876513	0.00143573811685797	0.00224488148283383	0.00156584320778853	0.00194745402610924	0.00161398788940735	0.00161268012907341	0.00156101875659545	0.00182912714489812	0.00237224824073894	0.0016736385870494	0.00155782473129841	0.00203256847084444	0.00169420496630026	0.00166762018564582	0.00158570841012237	0.00183514728290821	0.00248815946729652	0.00155175990225078	0.00172015642897952	0.00175217062112273	0.00144994671963065	0.00139879494878308	0.00219437623944379	0.00142922564226847	0.00167175981520303	0.00130567327814608	0.00178795618531172	0.00179804880131675	0.00278392463822157	0.00205016253640705	0.00202278323436997	0.00140246804394399	0.0016508823529586	0.00195894475004939	0.00138614814781155	0.00170064929421654	0.00182412633786341	0.00165854949327436	0.00225778667801159	0.00202961794559513	0.00166240819508863	0.00132626400387801	0.00193321123817217	0.00224101706271169	0.00140407869312389	0.00167832087910032	0.00153661408204625	0.00195801180531944	0.00186017198042207	0.00149107869273385	0.00162434113426937	0.00159822008571169	0.00144884678708807	0.00255286425390536	0.00226366717844786	0.00134800665973272	0.00133629274289915	0.0013908156812461	0.00236139502639938	0.00152728824516638	0.00160794880970221	0.00150391062808478	0.00165015238080736	0.00229026131487425	0.00195462969368928	0.00242856974475453	0.00182870725660533	0.00226502541757081	0.00149750866423603	0.00190801359386141	0.00167584613324571	0.00249361163540232	0.00197086040070012	0.0017959733704958	0.00131351897334363	0.00186962506235821
"Human Diseases|Drug resistance: Antineoplastic"	0.00186406888591232	0.00180781094351782	0.00189389903310655	0.00178604117740183	0.00178760772588344	0.00184695482063115	0.00176845507940178	0.00169884376421794	0.00188532703529344	0.00175615575508663	0.00177575895970664	0.00184795021014893	0.00162722158503229	0.00162436236768296	0.00164554498808557	0.00164288673665091	0.00166950060635968	0.00174840039357158	0.0016133396600914	0.00175061358824814	0.00163587914752604	0.001794696905107	0.00174783362989505	0.00182178479292376	0.00162570340947939	0.00183691584890258	0.00181290195850799	0.0017526290917682	0.00172691699787154	0.00180858942750367	0.00167220964084622	0.00182354057994783	0.00169683222894465	0.00172197013183677	0.001738998355896	0.00167468109811313	0.00171233473607969	0.00176274925940399	0.00181410987618461	0.00168948191992327	0.00173942450771729	0.00169644873725921	0.00169663995221788	0.00179354550003151	0.0018014328062328	0.00178756662051064	0.00182184566144489	0.00174538778399459	0.0016705262132813	0.00179590323405231	0.00176667869155251	0.00178832891455839	0.00175211355155086	0.00180542931091676	0.00178511950297195	0.0016628429810395	0.00183008194678057	0.00196239896070554	0.00172938514778235	0.00181803488943032	0.00165940724170274	0.00188758503157865	0.00174291677711072	0.00162834757389741	0.00172674126438086	0.00183468032130321	0.00187306112793127	0.0018684174200959	0.00185741177737964	0.00179426095935466	0.00187772077706023	0.00171230244218058	0.00201740753210729	0.00180260799441472	0.00179396757149194	0.00197807707176505	0.00171655206677425	0.00188868524229044	0.00179605155222958	0.00181068360490319	0.00171504324061146	0.00201442399514068	0.00173993842513395	0.00171597759414648	0.00174331609236425	0.00166204519381084	0.00171126564374018	0.00178221470331938	0.001933216781445	0.00172233680772996	0.0017149570715707	0.00176121283376387	0.00176864613614744	0.00174273077072285	0.00164997597627248	0.00175969776504313	0.00183502543896052	0.00185541390826785	0.00178907920240365	0.00208042133891403	0.00164095234313112	0.00175055311604541	0.00197160212830533	0.00190329479383656	0.00179560048847733	0.00164547397597003	0.001776360030587	0.00173971652492089	0.00172051013291264	0.00187259352552294	0.00176363856573746	0.00170848055794533	0.00170453357151032	0.00181266289110491	0.00170510441913265	0.00185485857262269	0.00174971542720326	0.00163512742857946	0.00178646360849536	0.00156278817713448	0.00186618751938586	0.00194822651430776	0.00191606705194271
"Cellular Processes|Transport and catabolism"	0.00135974113077775	0.00210556528336909	0.000929285846091998	0.00148299038090256	0.00238045869793103	0.0010878950464142	0.00129240515036959	0.00200775122733142	0.00210052163900807	0.00159998876361909	0.00229813259779413	0.00163258666601398	0.00390997765266536	0.00204331563757009	0.00160328358820317	0.00196968275011396	0.00171171425589911	0.00167285060883656	0.00226748589322158	0.00140742716024055	0.00140388488609615	0.00226777573627234	0.00147994492795393	0.0015459687087611	0.00232557923640091	0.0014203690601043	0.0016334188916477	0.00110421613123501	0.0017270109271592	0.00169571404143393	0.0027899569817643	0.000748797194645158	0.00165849093656029	0.00198062843781856	0.00183427694092775	0.00157585181396097	0.00154442878678683	0.00145645429837533	0.00101407461513416	0.00141542414176176	0.00172176592685168	0.00126988923993054	0.00146771030029234	0.00164648938767185	0.00181811364939291	0.00156443065537764	0.00209143007893546	0.00118978943683981	0.00139458135630135	0.00182052139208968	0.00132719106102099	0.00216607305480677	0.00201206368127833	0.00201823152748614	0.0012105582576852	0.0013975353499978	0.00133774636441505	0.00144772117932636	0.00140832744471828	0.00116688343456087	0.00205890515610102	0.00206337564295784	0.00122512562704564	0.00153885652350995	0.00181287816494999	0.00172793360077681	0.00188618479041043	0.000920093612490851	0.00151711304922654	0.00161306980429886	0.000760384231522472	0.00261560009303529	0.00103236562412531	0.00339444191814293	0.0030253726820124	0.00141684843587276	0.00171999297582167	0.00149111624776066	0.00142700828695009	0.00211475261466138	0.00300993924176874	0.00143686162848514	0.00249649475758018	0.00240091133260889	0.00226386986298712	0.00140525795773992	0.00134749007333124	0.00311970383876293	0.000692871503402087	0.00226580970869628	0.00184031443569761	0.00120996463882494	0.0012716132063685	0.00215091242765721	0.00222229969649317	0.00192944860771799	0.000879863809014831	0.00130201109644045	0.00201275155239868	0.000994894792847117	0.00153080166974903	0.00143757012108786	0.000704371334123212	0.000728201744752143	0.000854517896142527	0.00166038878095104	0.00146496863084743	0.00212977795814038	0.00181109949917208	0.00153665667787637	0.0015385861320519	0.00288405267065453	0.00155013102368709	0.00103944636070652	0.00154694343111097	0.000903216377638789	0.0019726147114617	0.00236378910031777	0.00176473805670866	0.00380033310553099	0.00160892333515205	0.000808279235433729	0.00151218743138307
"Organismal Systems|Immune system"	0.00160360830713869	0.00188846804902382	0.00154452825832011	0.000988702218845623	0.001863416673951	0.00162495073067777	0.00167802550532267	0.00178116969404327	0.00206989146849967	0.00146238773863752	0.00173611831430733	0.00156287731929884	0.00235747302294488	0.00171848602113124	0.00113078108101935	0.00178278501984209	0.00158174106890148	0.00142236947644003	0.00186855115047724	0.00149970042679797	0.00099190602640473	0.00194747602598046	0.00170265345785023	0.00172078252048849	0.00191583535456534	0.00157700272336308	0.00169860753113469	0.00121587765848122	0.0018150840139643	0.0017535498404966	0.00206204195690599	0.00160931073445883	0.00115913226389481	0.00174953571951171	0.00184086462597841	0.00121303361640616	0.00111115407199557	0.00137673353531864	0.00155579004358249	0.00123193973521315	0.00155255793297678	0.00122841167331278	0.00100809909235546	0.00170025040965228	0.00183824160752192	0.00152689407196545	0.00184756555088202	0.00172463277414418	0.00115466955100453	0.00178760299812917	0.00131070282473356	0.00182132829358328	0.00185761265492016	0.0018148359706533	0.00135621800734712	0.0010704635901617	0.00149485155734068	0.00162192795344149	0.0012992069068051	0.00143170109413138	0.00180431400714813	0.00178950502195377	0.00138557340112627	0.00105229358030613	0.00180573979939681	0.00158506706198576	0.00165784497250737	0.00153629778095177	0.0017171274524882	0.00139632828051347	0.00150369336198261	0.00200237068244873	0.00156071654176327	0.00221613260940316	0.00207460258113959	0.00117593896787835	0.00143561028706811	0.00145230751339675	0.00171297305485863	0.00184941108401659	0.00201780058858745	0.00164696574511193	0.00195814031772569	0.00181086808989626	0.00195042789853431	0.00115147198599658	0.00129219180861124	0.00209681517194621	0.00155488615482971	0.00175337661516968	0.00136029505712789	0.0017012861618835	0.00145891286971739	0.00185671073583358	0.0016804835771411	0.00162782398017684	0.001518897542158	0.00155162023931799	0.00182151213049758	0.00153576337074288	0.00104564506498092	0.00117190504079539	0.00154596302922957	0.00157816434436045	0.00156042686181936	0.00117586555371039	0.00160196308052429	0.00180588461873878	0.00184824210408144	0.00164585839646732	0.00127890516423718	0.00196591459499227	0.00111360314728256	0.00133960049846238	0.00122033769940569	0.00149852785823642	0.00161680892042554	0.00196520916970704	0.00130012511456316	0.00230070541724543	0.00156720214200352	0.00151806027209089	0.00147995650471199
"Human Diseases|Endocrine and metabolic diseases"	0.00157193762815881	0.00170850312835808	0.00174209594172214	0.00141956684664791	0.00144432535745712	0.00176427367476405	0.00170909191927909	0.00157207070096604	0.0012062311612185	0.00136577934755902	0.00137667595521065	0.00147700589768194	0.00153828446945087	0.00147277809227461	0.00141444805054841	0.00131550625895296	0.00150022154269647	0.00143582940605837	0.00164624234124943	0.00146119101476122	0.00146405711964328	0.00173995820604124	0.00165904544336556	0.00172213999368918	0.00164355334339659	0.00165887384109286	0.00147164125354811	0.0016705998853588	0.00181567977894053	0.00166429112228511	0.00159878427605737	0.00199411925957602	0.00152145475572567	0.00161932987532086	0.0016802427724068	0.00143788827214799	0.00154065598398096	0.00158492060776198	0.00192255115135057	0.0015253235577165	0.00155215254214318	0.00159473469721983	0.00151862172607456	0.00121057234330546	0.00183085814927201	0.00155849608754037	0.00162928885083967	0.00191067791949431	0.0014696316735275	0.00175772841123236	0.00149867957953612	0.00155028056658732	0.00166961008202836	0.00156272206594314	0.00158669241763665	0.00144915670384791	0.00153725186549605	0.00155426808814062	0.0015724036440362	0.00164163633913264	0.00156076819030306	0.001516387341666	0.00166643524275378	0.00143218678807275	0.00167369597116125	0.00146241758650004	0.00151898878295211	0.00180404124568744	0.00173583907517275	0.0013463513455919	0.00187647126627385	0.0015443735460883	0.00158978546015161	0.00164655253614176	0.00161303597142474	0.00116982793289884	0.00156937989443565	0.00133662337997761	0.00172932210925586	0.00165894080399425	0.00162082449496512	0.00157950842257022	0.00161816373434577	0.00157589599861417	0.00164298579998579	0.00148659651931558	0.00157539050227363	0.00154995837303279	0.00195662621054462	0.00148562140691594	0.00161387104576876	0.00178369259692828	0.0016045160669989	0.00153899352327472	0.00145381112974509	0.00161234491282651	0.00185909901669454	0.00166952010875211	0.00157106998337719	0.00168781151660815	0.00140579584241493	0.00159212988718946	0.00192451111887998	0.00196255351563549	0.00182308501383576	0.00146314250214423	0.00151058001808884	0.00152751910085703	0.00167554417702213	0.00179388332670819	0.00135419250159156	0.00165364962359404	0.00156503575170371	0.00174234523676246	0.00158276037575133	0.00182817770907781	0.0015712164775279	0.00163504565613154	0.0013646416161026	0.00153959034894529	0.00164844680480765	0.00161981408175345	0.0015842299577403
"Human Diseases|Cardiovascular diseases"	0.000979513638296821	0.00132099765325656	0.000865107525719703	0.00106391678671034	0.0012139503056106	0.00092948075511854	0.000991961195927988	0.00116996858224601	0.00126987963290716	0.00103082335034553	0.0012818052913454	0.00105823209001288	0.00169095890716317	0.0010912400666049	0.00107700227124521	0.00104941398124319	0.00100966190897401	0.00103101831053652	0.00119313573816464	0.000949250784269827	0.00102088266708663	0.00130514568089992	0.00104265585450097	0.00106116357620574	0.0012394778187684	0.00103449488559627	0.00104728752603252	0.000956490176412264	0.00115635699614442	0.00108415415175638	0.00139986350821372	0.000918465622048467	0.00113990588995534	0.00111638333507787	0.00115674755709615	0.00105183809556927	0.00111226521806687	0.00105612506487641	0.000965028190054964	0.00103057068400945	0.00108413805942085	0.00100175212739771	0.00109993023593695	0.00100689388512324	0.00119122181242293	0.00104523960502523	0.00122703375324075	0.00103625499154698	0.00101370833173975	0.00113285437804864	0.00097658168407309	0.00117499397592714	0.00119118771960506	0.00116686423427071	0.000959363704027523	0.00101779965638237	0.000978045264016101	0.00101616631766034	0.00101974901853403	0.000952351054641729	0.0011366984220551	0.00120577775220347	0.000989428180586652	0.00106726723962004	0.00117118548559478	0.00106569182543917	0.00115053651192673	0.000903154036859417	0.00113013051583501	0.00121565214545503	0.000876548305669297	0.00136196300316092	0.000904702344394288	0.0016043385810502	0.00147320466147558	0.00144792829715583	0.00112329071075714	0.00116292274923726	0.00106403756306312	0.00124313173152534	0.00151976321165359	0.00101622441359245	0.00131413986448421	0.00126304249972102	0.0012795181208226	0.00102244379747175	0.00101035217346679	0.00147791680039964	0.000870932386639021	0.00128513604847269	0.00121321999513483	0.000997818561916758	0.000943817845830799	0.0011899737637783	0.00123161075440737	0.00119831171284442	0.000906528935716604	0.000995186479884531	0.00116536876000011	0.000898072343649488	0.00109509384194716	0.00109456206262562	0.000871688760420781	0.000892261215920153	0.00088694530126793	0.00109563950823447	0.000975451107414093	0.0011676298624004	0.00116005162878061	0.00110878641399893	0.0011311373203158	0.00145846783925097	0.00113324946506918	0.000961199041405356	0.00111664922580414	0.000911532201384005	0.00117049758728602	0.00128379339438293	0.00131704997166633	0.0016753894765241	0.00115726079555503	0.000800006143804131	0.00114861572828909
"Organismal Systems|Environmental adaptation"	0.000967144936145571	0.00121318532341508	0.000776728677900493	0.00103775709969213	0.00118843823031738	0.000842872162456749	0.000929237812061036	0.00115719519341848	0.00113079212551608	0.00106403805666623	0.0012287789526312	0.000976415084295765	0.00138748518494812	0.00112915623861839	0.00120050183085118	0.00107923963095809	0.00103539217717546	0.00105350546651626	0.00113441864941131	0.000973134493774283	0.00117791162817382	0.00118499663256507	0.00102821813902446	0.000993822912802677	0.00115240513684092	0.000973014253601775	0.00102647512676424	0.000968459284901886	0.00109016930144088	0.00102874342344126	0.00121837667581099	0.000770515876249516	0.00111417263964409	0.0011022368390157	0.00100854174544245	0.00116027117208691	0.00107342659085366	0.0010091341110327	0.000875047890785416	0.00109993076141079	0.0010794332649648	0.00105382597599832	0.00108652651855328	0.00105132075090405	0.00101526542547981	0.00102254872728998	0.00111606822467609	0.000916647805884956	0.00112240180874179	0.00102983958672478	0.00100560798701941	0.00111011963792789	0.00111382329255117	0.00108499130114863	0.000966460031995206	0.00113465731018809	0.000931298085313075	0.000871586892383829	0.00105785665848025	0.000911810668840277	0.00112568158984636	0.00107578314838832	0.000984782643017938	0.00119188104672053	0.00108456251039572	0.00102683819787266	0.00106228757646792	0.000794515955473271	0.000923049948696685	0.00106384824897562	0.00075210285593727	0.00123588710248509	0.000692415289201261	0.00148021261886167	0.0013662542952793	0.00101317400938327	0.00114429139464185	0.000968765032312186	0.00096340669976197	0.00114759019177139	0.00134533964518215	0.00079118235289865	0.0012503001545782	0.00123953206268525	0.00113616243643475	0.00112079505700804	0.0010553283654503	0.00135112913245209	0.000667773935051869	0.00119026180959219	0.00112737734915159	0.000935748921977021	0.000979754019017877	0.00116053650162646	0.00124250828487331	0.0011064899663737	0.00082216286012004	0.000916823859421539	0.00111658104187908	0.000672809592386928	0.00119123956402019	0.00102470677956668	0.000654955111889637	0.000711271871832265	0.000842146434034743	0.00119814470267389	0.00096018668303806	0.00117257062165393	0.00105381020087562	0.000952651018900743	0.00110492251814429	0.00134221564088365	0.00108421624167397	0.000899989057964753	0.00106895205334598	0.00079145627821203	0.00113349106617789	0.00126726396871644	0.00115648153185532	0.00158569939017341	0.000985193620498812	0.000686053659967296	0.00118417634548685
"Genetic Information Processing|Transcription"	0.0011815737517593	0.00100468550481804	0.0012849714256681	0.000975244939632398	0.00112926657712883	0.00121075339876377	0.00112658575807355	0.00105681388880248	0.000932365328846167	0.0009997405115673	0.00090237974901147	0.00112163794596241	0.000869868369968527	0.0010115253944753	0.000776839232637187	0.00107355771544219	0.00102732482078169	0.00101651141052814	0.000974648102504387	0.00112808055112688	0.000786370562554824	0.00110751987988242	0.00108197629449294	0.00115814006157135	0.000986446111007534	0.00114024919500497	0.00119320384297138	0.00100134988260191	0.00104719229887237	0.00113923590352553	0.000959930404625682	0.00117711135367888	0.000777857891747471	0.00105792710611918	0.00106808744069007	0.000881542240479051	0.000789865553521114	0.000979503861279361	0.00112182845389046	0.000892499767098248	0.00104533182818769	0.000907098509271723	0.000743597789877356	0.00121564438835276	0.00112007900913057	0.00110590759882463	0.00105864764243275	0.00108046656139422	0.000856908545834496	0.00112652842219271	0.00104177611158378	0.00115086139464526	0.00111825649223698	0.00116625382282467	0.00106491574643934	0.000817095585479867	0.00116593215490741	0.00132268733631901	0.000957401556581462	0.00113319683664944	0.00103950773166677	0.00113391970524741	0.00101403610550316	0.000739019001408837	0.00102851131891702	0.00115831882804777	0.0011470423323642	0.00123386150578189	0.00113487876744606	0.000880319010938306	0.00122274517279655	0.00104889126013784	0.00140912590863238	0.00100534558542164	0.0010433168277286	0.000740104699486535	0.000960799338018331	0.00104568625885971	0.00111551561646076	0.00110623388877311	0.000971925855592682	0.00138155430752916	0.00104284057971854	0.00100520834420798	0.00108632071377893	0.000831617015885518	0.000947042593940514	0.0010392674963373	0.00130985899579653	0.000959373561138188	0.000831122033274905	0.00112632538567578	0.00109758853974252	0.00107832189460137	0.000910878138347595	0.00100296733276292	0.00116920022168952	0.00120454748579702	0.00113421802846661	0.00147025909173278	0.000718362450367331	0.00085346289717182	0.00134478727568741	0.00126535516079374	0.0011543952910119	0.000801382441891785	0.00112195599630851	0.00105151232472025	0.00105530376594076	0.00117372885371927	0.000847315501184415	0.000954532804579848	0.000761908483576342	0.0010712108024643	0.000817338401696582	0.00119876626025519	0.000993778620861991	0.000976775823068329	0.000787130447516505	0.00087200047962711	0.00108327814419927	0.00139106458598533	0.00104807774984754
