"","Hera_1","Wolverine_1","Hamlet_11","Hera_11","JarJarBinks_11","Hera_14","Iris_14","Kubo_14","Wolverine_14","JarJarBinks_15","Kubo_15","Iris_17","Kubo_17","Lambchop_17","Wolverine_17","Hamlet_18","Hera_18","Iris_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Ophelia_19","Wolverine_19","Goose_20","Hera_20","Iris_20","Ophelia_20","Hamlet_21","JarJarBinks_21","Korra_21","Goose_22","Hamlet_22","Hera_22","Iris_22","Kubo_22","Hamlet_23","Iris_23","Korra_23","Hera_24","Kubo_24","Ophelia_24","Wolverine_24","Kubo_25","JarJarBinks_29","Korra_29","JarJarBinks_3","Kubo_30","Hamlet_31","JarJarBinks_32","Goose_37","Hera_37","Kubo_37","Lambchop_37","Ophelia_37","Wolverine_37","Goose_4","Hamlet_41","Hera_41","Goose_42","Lambchop_42","Ophelia_43","Goose_44","Iris_44","Lambchop_44","Hamlet_45","Hera_45","JarJarBinks_45","Korra_45","Ophelia_45","Hamlet_46","Iris_46","Lambchop_46","Hamlet_48","Hera_48","Korra_48","Kubo_48","Lambchop_48","Ophelia_48","Wolverine_48","Iris_49","JarJarBinks_49","Kubo_49","Ophelia_49","Wolverine_49","JarJarBinks_50","Korra_50","Lambchop_50","Ophelia_50","Wolverine_50","Lambchop_51","Goose_52","JarJarBinks_52","Kubo_52","Kubo_53","Iris_55","Lambchop_55","Ophelia_55","Ophelia_57","Wolverine_57","Goose_58","Wolverine_58","Goose_59","Hamlet_59","Iris_59","Ophelia_59","Korra_6","Iris_60","Wolverine_60","Hera_67","JarJarBinks_68","Hera_7","Iris_7","Korra_9"
"Lambchop_42",17.7176037439556,18.8030248970861,21.0786535700865,22.5657907255868,20.8726377378654,20.0875793932215,22.2051068664648,20.2704310640045,22.9455955720725,22.7981972403738,20.1093646622617,21.6006396707731,19.7134177240552,20.3174142038319,17.2385106696765,20.1038784739823,19.9452147066279,21.6517674507744,16.0512443823987,17.4455575271485,21.6477326350174,17.8490645425726,20.0330655640715,21.2488630647186,15.5481351268869,20.2305736238873,19.7831730547919,22.7025269170225,20.6477318574636,16.2829031663104,18.011015245976,17.2775560365192,20.7754568237548,17.6451832440541,18.5365535707608,17.7840069896616,20.4061866520491,19.9441145908399,18.4703837689512,18.9427215731559,18.5021379157853,22.854217335351,17.508020354575,16.9279286970318,16.6614690603462,17.8738018578277,16.5520856680014,16.5503375622739,20.9703487446865,21.9648924935399,16.1646043526195,21.7467033953922,16.421174141313,17.2491154619842,22.7202098926304,19.0132249098597,31.8753949217924,24.8105581038835,21.1071239387147,17.464320695369,0,23.1842584905703,16.9082949213645,21.3156093023747,7.3458922360389,21.1281876038351,22.1440608063187,24.6177382853337,18.4298851038475,22.8168933729967,20.3295508098815,21.6662265664099,7.94018549765476,20.8450416430298,21.4832765732792,18.307514547929,16.9344942808217,14.8717959774847,22.9429385683592,19.7035703340788,19.3939947894043,18.9978974361346,15.5096921798059,23.6466232594982,19.7660261587846,17.8895870589793,16.1918835772649,10.1576436173306,24.3776394270565,17.5832999956167,9.12745423850832,15.0790291853685,16.4311695504328,19.0443502389362,17.5418101190758,20.3779159016573,7.68549239824375,23.9837141751134,22.8632676387437,19.2513618109318,15.7776861179729,18.401948102531,15.3344148218828,22.3685921654027,20.8685961374291,24.9167760992904,22.0814131814441,23.9701379119687,19.5756594311328,19.5668949938491,17.4957575198457,17.9573249296475,24.15159746644,18.870359017138
"Ophelia_43",17.4784965602778,19.4536002719201,16.2215571331883,16.8262758152621,16.7462784855629,16.7982887570002,23.3091083780937,17.9130224943442,22.1190402257291,13.4416948942334,15.5386324942167,22.3193710071496,17.6840509804261,25.7170332647129,18.3358660411972,15.8615191521681,17.4470141276435,23.6668321062052,19.9874592921652,19.7133713620906,27.8353213125195,17.9145745791194,16.0295360067489,22.8114435655729,23.040015218264,17.1391770736429,21.4149952669576,15.30759175211,16.854457575507,20.8468573242948,21.0641269292265,20.7770863876193,18.7445187290922,25.0862022395225,22.8234445882931,19.0774231647571,17.6218301233683,23.6425592560279,20.970420471177,17.4841711743121,20.1860375088486,16.1723483360625,18.57120858515,20.6107518872033,19.9752931228954,20.3494818403004,19.3487124479697,20.2281058462473,15.8705954294073,23.8753191750026,23.0690435309345,18.4877426582017,19.3378030931506,23.6561161092967,15.4348946873796,19.6514922286314,34.7320563862768,16.3319718439669,13.6620081281845,24.6244067975186,23.1842584905703,0,24.1215072078349,23.3950062582242,23.7094486879396,18.5160393562539,19.1177429014706,12.2487655337409,21.5232244680027,9.38397364721334,17.3526424901232,23.8797383631446,23.1249419557512,17.0703979918972,15.8090857970342,20.2903270051403,20.4872699254205,24.5816098713704,13.6947271782254,20.6751642974194,23.7168254884983,22.5034794236715,19.2530697218361,13.6181902721824,21.8182984860017,23.0295867215314,20.1998667948228,24.648051635744,15.4266654497322,19.7214935226482,23.8735719724599,24.7965486192735,20.6492138585879,19.2933014597412,19.8671093798854,21.6058776184955,22.1917884837513,16.5781145796365,15.594891504718,18.7881733201922,25.4011360800647,18.2672161446749,23.2888252543357,15.5994026037459,22.7591742641505,17.0627885636529,22.2528204011399,25.3357684921217,20.8755685688883,19.8002254973455,21.6026512298056,18.6769571164532,26.5777603258352,20.102055187641
"Goose_44",17.9252044298549,21.9212623798492,22.5360656542503,20.4889755858774,23.9759993820384,19.9117735022698,25.6125990132301,21.0711673566799,23.4672272277029,23.4693624381827,20.4719556706053,22.9269861659719,17.0604139335745,21.2675761990199,18.63707315388,19.533997211214,19.2563597431356,22.8324133601733,15.2917849959285,16.9313172417057,21.3941036509101,19.6238544382097,19.8596565517198,23.2366497875788,13.660782545635,19.7035642412436,21.5318209575076,22.5396521968314,19.1399272209067,14.8528688723449,16.0205616745777,13.5446522644844,19.1619438522895,18.5691587557512,19.9865401473627,17.2693054964509,21.5387821897528,20.4545909096746,15.8093506158304,19.6139118795743,15.9538004226699,23.1575216414674,19.031713923771,18.3936805442603,13.8582521908652,16.9739966339715,13.9632373357332,14.0174877881145,20.452382011411,16.4470060017139,11.3606918660285,21.2067291686227,19.008280442654,10.552964684795,22.4480184478812,20.6221071196221,33.3038828282055,22.0736365387888,20.9147678587772,10.8736063326284,16.9082949213645,24.1215072078349,0,22.2224031823442,15.0582807332756,22.1159234235004,22.1691544411965,25.7150007335985,15.9252609859753,23.3209881531694,20.0426002949718,22.6556641387904,17.3861590322313,20.8956645584932,20.9514993900695,14.4387774904543,21.4159075814063,10.935845810102,24.3299045239791,20.6328343148287,18.6445788124276,14.1150350697955,19.591177826066,23.6530274154716,20.141700990746,13.6240589595641,14.6500056934315,16.7570314467332,25.0525235861097,18.6596137499307,15.3170743345701,12.2738949584384,12.9822766022358,18.1134373963982,19.7359972499015,20.8024813439599,16.4142744052486,23.271556846835,23.6633639636543,20.9621489794783,12.5658595305563,19.7747259410942,11.0190063866273,21.7450326160683,21.9223888629583,24.4910892534484,22.248171822307,25.0472191586909,21.1544194185093,16.5022871100694,15.7543438933537,17.6088409632869,22.4531543272202,17.8068016484667
"Iris_44",21.1425156655129,17.4345597055654,21.8395695044334,23.3708790746857,23.852578409817,21.1088911901557,11.5951570002094,24.3916065616519,12.9803438851431,21.3907539496415,22.6077878758655,11.4300914758113,21.8558582323867,27.4560080394891,16.1462220408205,20.1656098313458,20.0808194927791,11.1408997667026,21.9649801897245,20.404119109483,28.2107962595252,15.8856347824821,20.6474500009951,9.22471996021662,19.8505080747261,19.8357077182204,10.3800346971223,23.2087452084333,21.5538409510892,22.2969622770079,23.5226413810561,21.9897636946052,24.1189522525437,21.0463759936947,10.412639394462,22.5727489958956,22.8423850109539,12.7177817227192,23.1681747451347,20.1760246654695,22.5508631147874,20.3994219420252,14.8329327715426,21.8069813827302,22.6597477089651,24.0072855945553,20.9773408894772,22.8897795704133,21.9678311022418,26.139238809195,20.3908317662187,20.3310779865537,20.1458974130464,21.693340504638,24.5407635017974,14.2256505875492,37.5373149577682,24.4534992047703,22.3365383225741,21.2394236410418,21.3156093023747,23.3950062582242,22.2224031823442,0,21.3219198408114,21.6717731122112,22.3277044031354,25.8691897937507,23.2845082508621,22.5864233113382,21.5506775937406,10.3552258175936,21.474815988309,20.7163604170317,21.5762284438895,22.9922899798667,18.7281544185505,20.746154198217,21.903270480462,15.7660179831115,11.6441227557097,23.2283786452409,18.4404648813839,23.0793704446353,15.4012281733746,23.4859707799253,21.9496264108256,23.5163133963959,27.2571219516374,18.5290106700087,22.0584167662813,20.7429071984336,21.427297015289,23.121724639541,19.5050824166749,9.9161912658335,21.8129721771015,24.6315995313582,22.4679740274323,18.3025148403784,24.1187676829467,17.7648722353119,21.3974743944435,22.9818547907771,10.4432948596044,26.6935747301128,24.073767642146,10.1615130088795,18.3375478651345,20.1065512863215,22.8802929522098,20.5597062572625,13.4640838912414,21.6365597475725
"Lambchop_44",17.6958662805644,19.4694134082446,21.1510563805238,21.9104428882594,21.7843897062055,19.6220240143969,22.9630242159363,20.7496726799822,22.5757930017522,23.0565522878857,20.6526829269005,21.8339654870531,19.746759766854,20.9231626072409,17.5030683091564,20.371056700946,20.1632109107864,22.0548204599917,15.988979455027,18.0716854997612,21.9446581367111,18.2506784006163,20.731476006083,21.7311858516655,15.2071325136804,20.3022689352003,19.9281900746819,23.0255004881656,20.7919676132416,16.4771692195171,18.4669920434359,16.9969610505827,20.7601356660899,15.8842519758206,18.7907108465612,17.9455172937797,21.0310248372668,20.2478190004671,18.5950139883951,19.2683639952895,18.3408797452923,23.2242888995175,18.0998880372869,17.2499870057739,16.3654175098418,18.4124682577418,15.7279477640365,16.0274616161015,21.1358549404383,21.1792521991203,14.8589976307447,22.0342819365569,16.3316844029663,15.8932650785044,23.1809821710896,19.4130652808167,31.8031658939493,24.3077076298056,21.3669623738313,16.0089241947978,7.3458922360389,23.7094486879396,15.0582807332756,21.3219198408114,0,21.9751038340369,22.5543321724864,24.7540705529405,19.189045181645,22.8574709612221,21.0696785895581,21.6522672278345,7.86731733758313,21.2466396917472,21.6998636924405,18.8016747969401,17.4868532688066,13.7106024949648,23.4203227922931,20.5722080579412,19.2943871313483,17.7332675588211,16.7056563684422,24.2481644700839,20.047459010483,17.113532911961,16.3685480899207,9.32744641485011,25.0945897568234,18.166820624983,8.92824039485442,14.128326635649,15.8981919177316,19.6073026075695,18.028091375635,20.3354297231897,8.91121786178302,24.1463279895033,23.482287948297,19.8561697638434,15.3582070763953,19.0375367345647,14.2024658724155,22.7861138334252,21.3160243507273,25.5931887500791,21.4448484780166,24.3472656775604,19.9188279560116,18.6737923287589,17.1667721599508,17.7446319443144,23.3387592451037,19.3523224009982
"Hamlet_45",13.7949576336921,18.0084687727429,13.6674930387937,17.1908040448773,19.746228034693,13.8261437986276,21.8947145419066,20.1323096751495,22.6249942029023,16.8066591151334,19.0870182375826,22.0150856224889,18.7071096986699,26.3268794083411,16.1349412393802,12.3014412847595,12.3551594963722,20.4459211587864,18.4615345403002,16.917118038737,27.7015507973415,17.1699965725484,12.6327241394357,21.2204998271662,19.6735884538161,13.3321776929575,20.5480325561718,17.3624659837818,14.0933943834939,19.3189751068718,19.8845323789488,22.9085793637533,17.7614081760022,23.7353729780769,21.0183767401201,19.458519872825,13.9697507879123,22.2390585943859,20.5280601830024,10.5945341065551,20.061151336723,15.4015221854485,17.2645362554561,17.6920497024065,19.1703669639348,21.192760357971,17.6418266566443,19.8483759872334,13.4460488519579,22.3285538389171,22.0294336326225,10.3662719101202,19.176642648531,22.3158634270462,19.6089604326343,18.6327945760768,35.9741770419731,16.2949516136767,12.0539325815347,22.4533519819088,21.1281876038351,18.5160393562539,22.1159234235004,21.6717731122112,21.9751038340369,0,9.10038487879464,21.519231287926,18.2662562043791,17.2520778576088,9.40054437916601,22.4494531823657,21.9516767084262,10.7663301096063,12.4832743153954,18.7057980034262,18.3547207851084,21.6091471383522,14.1344042812395,20.0720431153116,21.5314871316636,21.2781102070528,16.9424392159268,15.5684489202404,19.7800990949812,20.5144246664848,18.347431698829,23.587601100947,22.3203939480069,20.1228840544737,21.8987373129818,20.6989720983324,18.6701347564358,19.6984431549824,18.134469082788,21.1455282957006,20.5095385360714,18.7699946278989,14.0507948160402,20.4037856911129,23.6965321281962,19.5829827045167,21.6803132973826,12.8129392536476,20.5647745318671,19.7258021952776,20.520677040135,22.6263518684092,20.7129697023244,15.9626831164556,20.1142430527719,13.8746921564757,25.6882436400073,16.6940330925287
"Hera_45",15.1570328080359,18.9019119644919,13.8109363168185,15.7714564252893,19.4135108258744,13.9032700245683,22.5732528694031,19.8035981450322,22.0682115456803,17.8270410024277,18.9737569053922,22.7365465374228,18.8125324420072,26.7039381536986,17.4231586717631,14.0339165511237,13.8407082093751,20.7564790444842,19.6796302533659,17.3628030411102,27.9264141665672,18.5629632284638,15.1553687964571,22.1578775851398,21.4464128679819,13.9028879253245,21.8620347881832,18.9033815704217,15.0084402601518,20.5791953899865,20.5025495615586,23.7357745652162,18.1368380639064,24.883558978892,22.0564500812982,19.8748729557551,14.4963983823967,23.4115747145182,21.0496059431403,12.1429083601571,20.6042225271408,16.8232583447787,18.8912705192039,18.6333077358221,20.3202637950043,22.0731075595649,18.5107233044546,19.4977801649012,13.7035921512095,22.0465828561247,22.6975459679065,10.5972294564117,18.4886634805017,22.5141172140537,19.6799375751564,19.598685705982,36.4652459251259,14.4629806786217,12.5213957570895,22.9826041181876,22.1440608063187,19.1177429014706,22.1691544411965,22.3277044031354,22.5543321724864,9.10038487879464,0,21.9093328785161,19.2084246868239,17.5933258270285,11.54165173436,22.786040597309,22.9729088554819,10.7906542043123,12.2923934636107,19.6410987512358,17.9692948554937,22.573926309298,14.063215817559,20.7676589927944,22.0463612037154,20.7737055835086,17.2975497358809,15.0150407142376,20.2059821995759,20.9381139700785,19.4842618629277,24.5021848595558,22.5165354138329,20.739176497716,22.969836630738,22.1686813468487,19.6504859250664,20.4672012248312,17.417967318245,21.9628239450618,21.4919575048295,18.6143281246579,15.5699158207559,21.0879961564508,24.3762501003694,20.1721899930244,22.2676345188107,12.8851994219823,21.4892009948186,19.6865968024408,19.4562863723662,22.883735843033,21.2028355751849,15.645534676528,20.6415339586489,14.8880603092155,25.5067846252331,17.6711886427042
"JarJarBinks_45",21.187656151479,22.8850727273726,20.4021325495211,20.6669903193245,21.2390869371349,20.0863449742036,26.3191252354751,20.9973842344148,24.9405059774314,19.7648974134069,20.2808306638051,25.2974545373084,20.8926774584992,25.488025856426,20.4826056567046,19.7772670324913,20.8375235302354,26.248215639084,22.6581454544014,22.5513730167704,27.8047142976511,20.8545732604739,20.0042967273276,25.8493526505,25.0986351580456,20.8041392666401,24.2596567121284,19.8484933492983,20.7583937868583,23.0900382814672,23.5963166239234,23.8769027756856,20.7153805621797,25.5833869214349,24.777137238577,21.7131314788392,21.0286095537231,25.5403979337978,23.1657771726826,20.881159384429,22.5818929345598,20.6344457558103,20.8982525331862,22.5292724309134,22.6446495690446,22.5467225260302,22.4318885833367,21.3283442500064,17.8666552918856,26.5815909817926,25.0548657345519,21.7979462780924,22.5184457198214,25.4659904112183,18.8697035909539,22.8259263301489,33.5463249200338,19.8452070112585,17.5481495676297,26.1159858211522,24.6177382853337,12.2487655337409,25.7150007335985,25.8691897937507,24.7540705529405,21.519231287926,21.9093328785161,0,23.7271687364674,10.7950453346428,20.2299280566879,26.5732373839377,24.4566917387181,21.0369468642132,20.3618304611554,23.0210761125655,23.4809845024492,25.9609072551217,15.4278752364564,23.8153685706512,25.6012693858828,24.626921022214,22.5694203342044,16.5460329291762,24.3447932690835,25.0074654435673,22.5755490837106,25.6619796503368,15.7614790427022,22.4592273601514,24.9096030658439,26.0784624547448,23.3777790935355,22.6945561380634,23.2974819531839,24.5748203059051,23.7808862728372,18.5214994046699,19.9691924872463,22.0140780981339,26.5680983391768,21.6213194807045,25.1901558515112,19.9297678108476,25.5427852983218,14.7712398601601,25.7128890435833,27.2427830204843,21.1698897789963,21.8516489644818,24.1014760535162,22.0414287374771,29.0517688046472,23.071186751067
"Korra_45",15.3463421264364,22.2151257808592,20.9995541043673,19.3165879168117,21.0326511509819,18.8925726235357,25.7722656738569,18.4330447093828,25.4628121084362,21.4887527406099,18.4133974839847,23.927136818779,14.0849533399156,22.0933626674431,18.0942421371817,17.8864940977903,16.9861219130853,23.6586103010544,12.8193182593836,14.2627434908488,23.3704225364762,19.4619788809967,16.3770157950653,24.0054314085437,16.5509787294033,17.6693884507753,22.804697711867,18.4324353649798,16.6172421384372,11.9335422423727,10.4914841923525,14.4090451989361,16.4908965726089,21.575131161668,21.8109933720125,14.8696777032165,19.4233244132956,22.3701089929387,11.0496776173775,17.2317869514662,12.0747055960482,20.0835926810359,18.9399364207261,17.0267169698308,10.7412594065007,13.7562108796184,12.9790604287419,16.0596801373531,17.5623015836617,13.7736223915914,14.1955940251436,18.2630726082544,19.2116127298842,13.8110529560964,18.3807072126796,21.9875622639467,32.5063761470337,20.2487938106372,18.2207782463969,15.7982670914775,18.4298851038475,21.5232244680027,15.9252609859753,23.2845082508621,19.189045181645,18.2662562043791,19.2084246868239,23.7271687364674,0,20.6193108716761,16.2208098287556,23.0449964608175,19.2440210822807,17.5533369545081,17.8776511372761,7.99440484690502,20.9296382218283,16.2846992259966,21.2695620263147,20.5360542893765,20.7367397614422,14.007649375072,18.5458422102988,18.8851582567921,21.0291018668396,12.7338661442626,9.42936740537213,20.2625568304264,21.4687095299707,18.8610287541905,18.8262577441829,16.0960776099912,12.6020396534223,11.257681352531,19.6158959222051,22.4337181258262,17.5853103898084,20.4103178859284,18.7415306163093,20.4660963150845,16.243790423526,20.0485095417217,15.0124750365395,17.4972838009157,22.4852511949235,19.9078168373771,21.6392792686949,25.4016298063139,22.3887867370884,18.4903172686099,13.5246873619411,16.1248280707489,25.7111044676932,11.2688264318995
"Ophelia_45",17.3893542776306,19.5681242123486,17.0287897690756,17.4246296009369,18.4433921447272,16.0711021134638,23.4668425187774,18.6345925434229,21.8050024388346,15.3806865968664,16.8133401927975,22.8430124732177,17.4070646483555,25.8292692424891,17.5393553548689,15.908166977532,16.8154619414363,23.4754666102495,19.6432805096158,18.7595161086228,27.4734112512499,18.0346295908567,15.7754011764299,23.0216217096892,22.6047754075511,16.5662053582693,21.5838668165,16.4837653759429,16.8405441961109,20.4246123684613,20.9516376732569,21.8294505385366,19.0428288843775,24.6152393841064,22.2808624683145,19.0787495051238,17.8843615045871,23.7367856309625,20.5113819559287,16.8609937195241,19.3883764042049,15.7210570024985,18.4271823459176,19.7946327976122,19.9932589375519,21.0119369619485,18.5820146963115,19.3570896355628,13.6335629993251,22.921944184495,22.6384884025198,16.9189994466237,18.8914449559472,22.979945471271,16.6784754688689,20.186894259864,35.5402471499912,15.3125708470082,13.9841517067663,23.5413714004633,22.8168933729967,9.38397364721334,23.3209881531694,22.5864233113382,22.8574709612221,17.2520778576088,17.5933258270285,10.7950453346428,20.6193108716761,0,16.3629154459966,23.4659290073071,22.5038905444939,16.2171545851865,16.1112704410475,20.3930076240918,19.4177008142467,23.532453606746,10.6935170038349,21.3699215436438,22.7961709800802,21.1708521865654,18.8621083397816,12.4394677809441,21.2266660521705,21.750401146188,19.6879795104289,24.1462299759565,17.0107598171282,20.0192013783747,23.4036593730194,23.7034834020953,20.0821768399134,20.0560267576202,19.5811334143934,21.6329392046109,22.1886125779126,15.8496598303633,15.4745893912735,20.0984901335266,25.0226834620555,19.5493887923152,22.7201094921642,16.3959728856293,22.5459473520271,14.3808145341493,20.97388741988,24.4163641261681,19.921990817142,18.3556036986108,20.7268768683312,17.8117950791613,25.5289024311565,19.2589933815539
"Hamlet_46",12.8269003650605,18.1674765892761,15.1605440043434,16.844308660614,19.8972257146718,13.6525315707972,22.6986470799151,19.1316621962641,22.465459863343,16.5335246778189,18.1555948947996,21.4903249600376,16.1885902834922,24.5751293443271,14.9655611467278,11.07947032735,10.4386264932654,20.7659409430745,16.0895145409649,15.2279552646892,25.5720821034833,16.3217001006061,10.9923810467595,21.6201204206652,17.6815867312983,11.6005424868036,20.2029548598461,16.4589024037485,12.4080551330424,16.6586820293264,17.1823705088971,20.4654649185574,16.567616353146,22.7292441553404,20.3982352765663,17.2391037741578,13.7275061157047,21.4179815793391,17.5284361506492,10.4092292765141,17.40977379936,15.1869002533645,16.3768341584899,16.6739794059006,16.5360880094676,18.6485582510103,14.7191970225808,18.543382314038,12.284043744699,19.8709739713285,19.9443564819573,10.4697140230311,19.0965678225047,20.0392328166772,18.9077518886392,18.7215273017628,35.4058807301879,15.2370218060846,11.6819129142472,20.0997928296233,20.3295508098815,17.3526424901232,20.0426002949718,21.5506775937406,21.0696785895581,9.40054437916601,11.54165173436,20.2299280566879,16.2208098287556,16.3629154459966,0,22.0645344380889,21.1472555676295,10.3074837783992,11.0535736833653,16.5190324613979,18.5326630237568,19.5233097531526,14.8776997653517,19.5077306738116,20.1485294337606,18.7869324189535,16.582673037215,14.6490879616566,19.2729204887457,18.2618835702079,15.8877560760357,22.3342328641515,21.6075580304709,18.8252872356734,20.545642321369,18.7961852942928,16.038378301336,18.0080964928515,18.1122394155473,20.1808915279626,19.9040547311603,18.2497625693982,14.7179699124601,19.423228464735,21.7313004980527,18.3920375568572,19.4115913222556,12.9129390406451,20.0544876050089,18.6935015822195,20.4181053775299,22.5799010803407,20.088003531474,14.345727690438,18.2025808955658,11.8307791652221,24.4126460113191,14.4078683241799
"Iris_46",22.0131011156369,19.612563122866,22.1306559025601,22.5895446291998,23.4200954334469,19.9652151058496,13.2863998097468,22.5466271365138,16.734989821292,22.1789306013703,22.5769220657397,13.1235258528555,22.4727831798002,26.5983818311008,17.7632415410386,20.7536473330916,20.7263698399772,13.5924463957279,21.8742832984122,21.6729873858101,27.5424708025348,18.0444982201552,21.8401413510907,12.3670613971925,20.8166529179275,19.8582459461675,12.4052062539589,21.3333204569546,20.4072135718906,22.0436270251435,22.5705835693471,21.8524438598925,21.5981166515958,22.0349176353934,12.2564777470212,22.475687026913,22.2282542971426,14.2012224979147,21.7893512292555,21.1477052622606,21.8212183156144,21.8286538752213,16.8004334648079,22.2615658775485,22.2493843957933,21.8402530860554,21.3750223352401,23.341259997048,21.5708121070906,24.8953738018515,19.8784554591078,21.0075026827625,19.9984359112754,21.0498483139027,22.6668945556746,15.8392306134167,36.6282519086669,23.7869829205991,21.8117366485006,20.9475645923019,21.6662265664099,23.8797383631446,22.6556641387904,10.3552258175936,21.6522672278345,22.4494531823657,22.786040597309,26.5732373839377,23.0449964608175,23.4659290073071,22.0645344380889,0,21.699462095995,21.183028036428,21.5052334497201,23.2794519697748,19.4264989845046,20.9082547241715,22.8404207449501,13.6852195576881,12.8206593141528,22.5810465765181,19.7320566038205,22.7024820291368,12.773866307471,22.98517145197,21.6771796502218,23.9751474451655,25.7843641297505,16.0455415023462,22.8089210874082,21.4235783036279,21.8176731103359,21.6051996010236,20.2493692470301,12.311222442096,22.1587588532961,24.6755853080199,23.2595318389902,15.7785515133517,23.5751507137516,16.5835001386148,21.1504665413205,22.8280778430819,12.4138070432678,26.1684427046867,24.4379016072361,11.3090635294904,17.405303516422,22.0255226371294,23.2039041138144,21.0682488814725,13.4948451584439,22.1538280498027
"Lambchop_46",17.9410880898299,19.4740840355729,20.792811627205,22.1413251590133,20.793315871697,19.7595567928531,22.3099567823524,19.8539343881775,22.8348040178915,22.7341778504239,20.1885861053055,21.8514707224963,19.7461125965689,20.2397930239565,17.2693425693964,20.4358280735912,20.4415860570066,22.3496370296778,16.1134599248455,18.0370534533383,21.3545310988936,18.1998430571094,20.2350020157602,21.7918187335613,16.098590732635,20.7188611630163,19.8767079543969,22.3822160877518,21.2877771757545,16.4502079843366,19.1124320977941,16.9100396750789,20.9525990195181,16.395830690988,19.1041618658518,17.6668462839144,20.4801016132614,20.6035162353528,18.7430754008496,19.5955000414907,18.6590201992267,22.8051326862458,17.8148715175352,16.8956575984976,16.7992941604316,18.260177458398,16.6644549337902,16.8880876675128,20.8794904873537,21.9056403525638,16.0908314842314,22.5608820392229,15.8540739393715,17.3473925118969,22.5215914980325,19.9972692738915,30.7451168637248,24.5939612170721,21.2397542204132,17.1742693535268,7.94018549765476,23.1249419557512,17.3861590322313,21.474815988309,7.86731733758313,21.9516767084262,22.9729088554819,24.4566917387181,19.2440210822807,22.5038905444939,21.1472555676295,21.699462095995,0,21.3303679745232,21.7787632392787,18.9912595118845,17.1207817021145,15.1079941278958,23.0342228382517,20.3613512107555,20.1136163946193,18.8696844230832,16.2813345190222,23.7773294163863,20.0667334122647,18.0975298631278,16.7131929577305,8.07187215814842,24.5000630172386,17.8143045900902,9.16867716846801,15.5934684357366,16.9401398359468,19.489677334766,18.6022099612058,20.4876103653967,8.30204574655966,24.1340970686699,23.0811524140521,19.6105752228027,15.957145326087,18.9262835230811,15.1832356946238,22.7902729568167,21.4380051683401,25.3833810595427,21.5805817799096,24.3642184092981,19.7438168286638,19.8806278968565,17.7541556192353,18.0180974317699,23.8908228611407,19.8110667088495
"Hamlet_48",11.8681497961427,17.0977249395072,13.144170288413,15.8247980881785,18.36363665265,13.1142492421287,20.6927305494731,18.8060056528221,20.0648544747172,14.7290379098961,17.114801160409,19.1884061829323,16.1153159132198,25.7064000823618,14.6948851206273,8.98625532103361,9.30371749683349,19.4231173116836,16.1447877950368,15.0491492769463,27.0878915459777,14.930424142938,11.283817998062,20.1962330930437,18.3546753582951,9.04986992290843,18.9287024511225,15.4582179232384,12.2322859407199,16.9229942290584,18.3054944007195,20.4186779455373,17.7319404711485,23.0324514907369,19.9371030102333,16.3927795024324,11.4059113790424,20.6399185893317,18.8802728849156,9.72488069620611,18.2597918772275,13.1684780702497,16.2869715845612,15.5421309264568,17.2457941025431,19.9649585447602,14.5658918167516,18.1952301531505,12.5078706336299,20.2209114017742,20.6763311818701,8.85965677275484,17.6534865711106,20.6572604727773,18.4410860099978,18.0438304853559,35.8604205205655,14.2660410921964,11.5058513001948,20.83339638554,20.8450416430298,17.0703979918972,20.8956645584932,20.7163604170317,21.2466396917472,10.7663301096063,10.7906542043123,21.0369468642132,17.5533369545081,16.2171545851865,10.3074837783992,21.183028036428,21.3303679745232,0,7.02976575015335,17.6126229207296,16.1773536039297,20.5393350143801,14.3919197843235,19.6900087899658,19.74100170928,18.4585163933548,14.713299918975,13.8299098238946,19.4028370227972,18.9330590443606,16.3219418319052,22.8332541775842,21.972649922131,19.4475045758804,21.0506874906828,19.718542200667,16.2539558473684,17.4780213238955,15.9721623326692,18.9700477127982,20.2147399531296,18.1540610345918,13.6901221521219,19.0752374029366,23.1660707016075,18.2289098980633,20.1889464039677,11.0119916437941,18.7908061460326,19.6696536113806,17.8187017202064,21.0535857668734,21.6007476999299,13.6635031395308,18.7658948684849,11.2587936092679,23.1129347448552,15.2641256363249
