"Taxa"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"CO2 -- Consumption"	0.000202769248595099	0.000403500365672206	0.00258947748760463	0.000230582309015768	0.000219341002144668	0.00236158488585673	0.00248449936238512	0.00158568814799756	0.00159024648820567	0.00599874487799476	6.30596544330937e-05	0.00314692380979877	0.000268866894083248	0.00208236096650271	0	0.00352157397037259	3.00670495204306e-05	0.000290036142965508	0.00173785537784777	0.000243427458617332	0	0.00056276599486476	0.00643182562606081	0.00308988764044944	0.0077361443292881	0.00411471321695761	0.00151781434733983	0.00015890672175433	0.00115123464041538	0.00239127185771932	0.00216450216450216	8.84541996790376e-05	0.00325399216631516	0.000302860870375547
"NH3 (Ammonia, NH4+, Ammonium) -- Consumption"	0.000318637390649441	0.00017653140998159	0.00244896320533151	0.000159633906241686	9.74848898420745e-05	0.00236158488585673	0.00248449936238512	0.00148404147184387	0.00148423005565863	0.00586954114216102	3.15298272165469e-05	0.00307474665819788	0.000302475255843654	0.00208236096650271	0	0.00345229710538166	3.00670495204306e-05	0	0.00157493143617455	5.40949908038516e-05	2.36891041965248e-05	0.000316555872111428	0.00637227168507876	0.00252808988764045	0.00741134437653173	0.00401080631753948	0.001417958140278	0	0.00115123464041538	0.00204254471180192	0.00216450216450216	2.5272628479725e-05	0.00317364668072713	0.000163078930202218
"Nitrite (NO2-) -- Consumption"	0.00052140663924454	0.000731344412780874	0.000481763253507839	0.000478901718725057	0.00151101579255215	0	0.000197880480189965	0.000589550721691401	0.000424065730188179	0.00304551663036657	0.00132425274309497	0.000707336085688714	0.000554537969046699	0.000789861056259649	0.000902527075812274	0.000715860938239675	0.000661475089449472	0.000535451340859399	0.00073315773752953	0.000973709834469328	0.00105416513674535	0.00056276599486476	0.0025459309769824	0	0.000649599905512741	0.00263923524522028	0.00057916600095862	0.00026002918105254	0.00037591335197237	0.000946545110347233	0.000962000962000962	0.00149108508030378	0.00124535502661444	0.00156089833193551
"Xylan -- Macromolecule"	0.00026070331962227	0.000907875822762464	0.000762791818054078	7.09484027740826e-05	0.000584909339052447	0.00288638152715823	0.000439734400422145	0.00162634681845904	0.000424065730188179	0.00197497139060135	0.000204943876907555	0.000894996679851026	0.000117629266161421	0.000789861056259649	0	0.00192820607558106	6.01340990408611e-05	8.92418901432332e-05	0.000353001873625329	0.000189332467813481	4.73782083930496e-05	0.000246210122753333	0.00556829348182116	0.00112359550561798	0.00171258156907904	0.00133000831255195	0.000539223518133887	5.77842624561201e-05	0.000986772548927472	0.00067254520998356	0.000962000962000962	0.000341180484476288	0.000903886712865321	0.000163078930202218
"D-Ribose (Ribose) -- Consumption"	0.000318637390649441	0.000277406501399642	0.000401469377923199	0.000585324322886181	0.000389939559368298	0	4.39734400422145e-05	0.0011791014433828	0.00100715610919693	0.001938056037506	0.000283768444948922	0.00125588243785547	0.00137794283217665	7.1805550569059e-05	0.000470883691728143	0.00190511378725075	0	0.000490830395787783	0.00157493143617455	0.000108189981607703	2.36891041965248e-05	0.000246210122753333	0.00218860733109013	0.00112359550561798	0.000915345321404317	0.00133000831255195	0.000659050966608084	5.77842624561201e-05	0.000681342950449921	0.00254072634882678	0.00216450216450216	0.000530725198074226	0.00218941448227378	0.000256266890317771
"FOS (Fructooligosaccharide) -- Consumption"	0.000202769248595099	0.000680906867071848	0.00146536322941968	7.09484027740826e-05	0.000389939559368298	0.000524796641301496	0.000681588320654325	0.00103679609676764	0.000715610919692552	0.00251024401048396	6.30596544330937e-05	0.00204983110546525	3.3608361760406e-05	0.00104118048325136	0	0.00221685967970996	3.00670495204306e-05	4.46209450716166e-05	0.000651695766692916	0.000108189981607703	2.36891041965248e-05	7.0345749358095e-05	0.00192061459667093	0.00112359550561798	0.00268698142734816	0.00139235245220283	0.000619108483783352	5.77842624561201e-05	0.000258440429481005	0.000896726946644747	0.000962000962000962	0.000366453112956013	0.00156673696896656	9.31879601155531e-05
"NH3 (Ammonia, NH4+, Ammonium) -- Production"	0.000318637390649441	0.000453937911381232	0.000321175502338559	0.000744958229127867	0.000316825891986742	0.000524796641301496	8.7946880084429e-05	0.00136206546045944	5.30082162735224e-05	0.000664476355716342	0.000141884222474461	0.000389756618644802	0.00033608361760406	0.000394930528129824	0	0.00113152212818529	6.01340990408611e-05	0.000156173307750658	5.4307980557743e-05	0.000108189981607703	0.000106600968884362	0.00014069149871619	0.00221838430158116	0	0.000265745415891576	0.000914380714879468	0.000798849656494648	5.77842624561201e-05	0.000422902520968917	0.000996363274049719	0	0.00025272628479725	0.00255096916741991	0.000209672910259994
"N-Acetyl-D-Glucosamine (N-Acetylglucosamine) -- Consumption"	0.000202769248595099	0.000327844047108668	0.000401469377923199	0.000124159704854644	0.000219341002144668	0	4.39734400422145e-05	0.00121976011384428	0.000238536973230851	0.000498357266787257	6.30596544330937e-05	0.000288708606403557	0.000184845989682233	7.1805550569059e-05	0	0.0011546144165156	0	0.000290036142965508	0.000108615961115486	0.000243427458617332	0	0.000316555872111428	0.00218860733109013	0.00112359550561798	0.000856290784539522	0.000872817955112219	0.000259626138360761	0.00013001459052627	0.000681342950449921	0.000498181637024859	0.000962000962000962	5.05452569594501e-05	0.000361554685146128	9.31879601155531e-05
"Pectin -- Macromolecule"	0.000202769248595099	0.000907875822762464	8.02938755846398e-05	0	0.000584909339052447	0.00104959328260299	0	0.00113844277292133	0	0.000701391708811695	0.000204943876907555	5.77417212807114e-05	0	0	0	0.00172037548060825	3.00670495204306e-05	8.92418901432332e-05	0	0.000189332467813481	4.73782083930496e-05	7.0345749358095e-05	0.00113152487865885	0	0.000265745415891576	0.00116375727348296	0.000259626138360761	5.77842624561201e-05	0.000305429598477551	0.000498181637024859	0	0.000341180484476288	0.000401727427940143	0.000163078930202218
"D-Glucuronic acid (D-Glucuronate) -- Consumption"	0.00026070331962227	0.000504375457090258	8.02938755846398e-05	0	0.000316825891986742	0	4.39734400422145e-05	0.00099613742630616	0.000106016432547045	0.0012366643286943	0.000110354395257914	2.88708606403557e-05	0.000151237627921827	0	0	0.0010506991190292	0	0	5.4307980557743e-05	5.40949908038516e-05	2.36891041965248e-05	7.0345749358095e-05	0.00232260369829974	0	0.000472436294918357	0.000685785536159601	0.000139798689886563	0	0.000305429598477551	0.000273999900363673	0	0.000113726828158763	8.03454855880285e-05	9.31879601155531e-05
"Chenodeoxycholic acid (Chenodeoxycholate) -- Consumption"	0.00026070331962227	0.00017653140998159	0.000180661220065439	0.000674009826353784	0.00017059855722363	0.000524796641301496	8.7946880084429e-05	0.00113844277292133	0	0.000332238177858171	3.15298272165469e-05	0.000288708606403557	0.00033608361760406	0.000394930528129824	0	0.000796683947395767	0	0	0	0	2.36891041965248e-05	7.0345749358095e-05	0.00126552124586845	0	5.90545368647946e-05	0.000789692435577722	0.000659050966608084	0	0.000211451260484458	0.000772181537388532	0	0	8.03454855880285e-05	9.31879601155531e-05
"Cholic acid (Cholate) -- Consumption"	0.00026070331962227	0.00017653140998159	0.000180661220065439	0.000674009826353784	0.00017059855722363	0.000524796641301496	8.7946880084429e-05	0.00113844277292133	0	0.000332238177858171	3.15298272165469e-05	0.000288708606403557	0.00033608361760406	0.000394930528129824	0	0.000796683947395767	0	0	0	0	2.36891041965248e-05	7.0345749358095e-05	0.00126552124586845	0	5.90545368647946e-05	0.000789692435577722	0.000659050966608084	0	0.000211451260484458	0.000772181537388532	0	0	8.03454855880285e-05	9.31879601155531e-05
"D-Galacturonate -- Consumption"	0.00026070331962227	0.000504375457090258	8.02938755846398e-05	0	0.000219341002144668	0	4.39734400422145e-05	0.00099613742630616	0.000106016432547045	0.0012366643286943	6.30596544330937e-05	2.88708606403557e-05	0.000151237627921827	0	0	0.0010506991190292	0	0	5.4307980557743e-05	5.40949908038516e-05	2.36891041965248e-05	7.0345749358095e-05	0.00232260369829974	0	0.000472436294918357	0.000685785536159601	0.000139798689886563	0	0.000305429598477551	0.000224181736661187	0	8.84541996790376e-05	8.03454855880285e-05	4.65939800577765e-05
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Consumption"	0.00026070331962227	0.000100875091418052	4.01469377923199e-05	7.09484027740826e-05	0.000487424449210372	0.000524796641301496	0	0.000589550721691401	5.30082162735224e-05	0.000332238177858171	0.000378357926598562	5.77417212807114e-05	0.000117629266161421	0	0.000640925024852195	0.000357930469119837	0.00054120689136775	0.000446209450716166	0.000244385912509843	0.000297522449421184	0.000663294917502695	0.000457247370827618	0	0.000561797752808989	5.90545368647946e-05	0.00014546965918537	7.98849656494648e-05	0.0002889213122806	0.000211451260484458	0.000273999900363673	0	0.000341180484476288	4.01727427940143e-05	0.000209672910259994
"Deoxycholic acid -- Production"	0.000115868142054342	5.04375457090258e-05	0.000180661220065439	0.000674009826353784	0.00017059855722363	0.000524796641301496	8.7946880084429e-05	0.00113844277292133	0	0.000332238177858171	0	0.000288708606403557	0.000184845989682233	0.000394930528129824	0	0.000796683947395767	0	0	0	0	0	0	0.00126552124586845	0	5.90545368647946e-05	0.000789692435577722	0.000659050966608084	0	9.39783379930926e-05	0.000772181537388532	0	0	8.03454855880285e-05	4.65939800577765e-05
"Lithocholic acid -- Production"	0.000115868142054342	5.04375457090258e-05	0.000180661220065439	0.000674009826353784	0.00017059855722363	0.000524796641301496	8.7946880084429e-05	0.00113844277292133	0	0.000332238177858171	0	0.000288708606403557	0.000184845989682233	0.000394930528129824	0	0.000796683947395767	0	0	0	0	0	0	0.00126552124586845	0	5.90545368647946e-05	0.000789692435577722	0.000659050966608084	0	9.39783379930926e-05	0.000772181537388532	0	0	8.03454855880285e-05	4.65939800577765e-05
"Putrescine -- Production"	0.00026070331962227	0.00017653140998159	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	3.15298272165469e-05	0	0.000151237627921827	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	2.36891041965248e-05	7.0345749358095e-05	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000305429598477551	0.000224181736661187	0	0	0.00222958722506779	4.65939800577765e-05
"Isovalerate (3-Methylbutanoic acid) -- Production"	0.000115868142054342	0.00017653140998159	0	3.54742013870413e-05	0.00017059855722363	0	0	0.00103679609676764	5.30082162735224e-05	0.000332238177858171	3.15298272165469e-05	2.88708606403557e-05	3.3608361760406e-05	7.1805550569059e-05	0	0.00167419090394763	0	0	0.0001900779319521	5.40949908038516e-05	0	7.0345749358095e-05	0.00113152487865885	0	0.000531490831783152	0.000914380714879468	0.000219683655536028	2.889213122806e-05	0.00037591335197237	0.000448363473322373	0	8.84541996790376e-05	8.03454855880285e-05	9.31879601155531e-05
"D-Glucosamine (Glucosamine) -- Consumption"	0.000115868142054342	5.04375457090258e-05	4.01469377923199e-05	0	9.74848898420745e-05	0	4.39734400422145e-05	0.00099613742630616	0.000106016432547045	0.00118129129905128	0	2.88708606403557e-05	0	0	0	0.00102760683069889	0	0	5.4307980557743e-05	5.40949908038516e-05	0	0	0.00232260369829974	0	0.000383854489621165	0.000644222776392352	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"Polypeptide -- Macromolecule"	0.000202769248595099	0.000680906867071848	0.00014051428227312	0	0.000487424449210372	0	0	0.00089449075015247	0	0.000295322824762819	0.000141884222474461	2.88708606403557e-05	0	0	0	0.000923691533212484	3.00670495204306e-05	4.46209450716166e-05	0	5.40949908038516e-05	2.36891041965248e-05	0	0.000595539409820445	0	5.90545368647946e-05	0.000685785536159601	0.000139798689886563	5.77842624561201e-05	0.000164462091487912	0.000448363473322373	0	0.000341180484476288	0.00014060459977905	9.31879601155531e-05
"Pantothenic acid (Vitamin B5, Pantothenate) -- Consumption"	0	0	0.000220808157857759	0.000744958229127867	4.87424449210372e-05	0.000524796641301496	8.7946880084429e-05	0.000325269363691807	5.30082162735224e-05	0.000295322824762819	3.15298272165469e-05	0.000317579467043913	0.000184845989682233	0.000394930528129824	0	2.30922883303121e-05	3.00670495204306e-05	4.46209450716166e-05	5.4307980557743e-05	0	2.36891041965248e-05	0	0.00129529821635947	0	5.90545368647946e-05	0.000228595178719867	0.000619108483783352	0	0	0.000597817964429831	0	2.5272628479725e-05	0.00014060459977905	4.65939800577765e-05
"Urea -- Consumption"	0	0	0.000220808157857759	0.000674009826353784	4.87424449210372e-05	0.000524796641301496	8.7946880084429e-05	0.000325269363691807	0	0.000203034442024438	3.15298272165469e-05	0.000317579467043913	0.000184845989682233	0.000466736078698883	0	0	0	4.46209450716166e-05	0	0	2.36891041965248e-05	7.0345749358095e-05	0.00108685942292231	0	5.90545368647946e-05	0.000228595178719867	0.00057916600095862	0	9.39783379930926e-05	0.000547999800727345	0	0	0.000220950085367078	4.65939800577765e-05
"Menaquinone (Vitamin K2) -- Production"	0.00026070331962227	0.00017653140998159	4.01469377923199e-05	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	3.15298272165469e-05	0	0.000151237627921827	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	2.36891041965248e-05	7.0345749358095e-05	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000305429598477551	0.000224181736661187	0	0	8.03454855880285e-05	4.65939800577765e-05
"Dimethylamine -- Production"	0.00026070331962227	0.00017653140998159	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	3.15298272165469e-05	0	0.000151237627921827	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	2.36891041965248e-05	7.0345749358095e-05	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000305429598477551	0.000224181736661187	0	0	4.01727427940143e-05	4.65939800577765e-05
"Cellulose (Beta-D-glucan) -- Macromolecule"	5.79340710271711e-05	0.000554813002799284	0.000180661220065439	7.09484027740826e-05	0.000268083447065705	0	0	0.000142305346615166	0.000106016432547045	0.00023994979511979	0.000110354395257914	0.000101048012241245	0.000117629266161421	0	0	0.000150099874147029	3.00670495204306e-05	0.000356967560572933	5.4307980557743e-05	0.000243427458617332	2.36891041965248e-05	0.000316555872111428	5.95539409820445e-05	0.000561797752808989	0.000324799952756371	0.000187032418952618	7.98849656494648e-05	0.00018779885298239	0.000164462091487912	0.000448363473322373	0	0.000277998913276975	8.03454855880285e-05	0.000163078930202218
"Acetone -- Production"	0	0	0.000180661220065439	0.000674009826353784	4.87424449210372e-05	0.000524796641301496	8.7946880084429e-05	0.000325269363691807	0	0.000203034442024438	0	0.000288708606403557	0.000184845989682233	0.000394930528129824	0	0	0	0	0	0	0	0	0.00108685942292231	0	5.90545368647946e-05	0.000228595178719867	0.00057916600095862	0	0	0.000547999800727345	0	0	8.03454855880285e-05	4.65939800577765e-05
"Acetate -- Consumption"	5.79340710271711e-05	0.000832219504198926	8.02938755846398e-05	0	0.000487424449210372	0.00104959328260299	0	0.000142305346615166	0	0.000406068884048876	0.000204943876907555	5.77417212807114e-05	0	0	0	0.000150099874147029	3.00670495204306e-05	8.92418901432332e-05	0	0.000108189981607703	4.73782083930496e-05	7.0345749358095e-05	0	0	5.90545368647946e-05	0.000228595178719867	7.98849656494648e-05	5.77842624561201e-05	9.39783379930926e-05	0.000224181736661187	0	0.000366453112956013	0.000361554685146128	0.000163078930202218
"L-Serine (Serine, D-Serine) -- Consumption"	0	0	0.000220808157857759	0.000674009826353784	4.87424449210372e-05	0.000524796641301496	8.7946880084429e-05	0.000325269363691807	0	0.000203034442024438	0	0.000288708606403557	0.000184845989682233	0.000394930528129824	0	0	0	0	0	0	0	0	0.000863532144239645	0	5.90545368647946e-05	0.000228595178719867	0.00057916600095862	0	0	0.000547999800727345	0	0	0.00014060459977905	4.65939800577765e-05
"Isobutyrate (2-Methylpropanoic acid) -- Consumption"	5.79340710271711e-05	0.000832219504198926	8.02938755846398e-05	0	0.000487424449210372	0.00104959328260299	0	0.000142305346615166	0	0.000369153530953524	0.000204943876907555	5.77417212807114e-05	0	0	0	0.000150099874147029	3.00670495204306e-05	8.92418901432332e-05	0	0.000108189981607703	4.73782083930496e-05	7.0345749358095e-05	0	0	5.90545368647946e-05	0.000228595178719867	7.98849656494648e-05	5.77842624561201e-05	9.39783379930926e-05	0.000224181736661187	0	0.000341180484476288	0.000361554685146128	0.000163078930202218
"Isovalerate (3-Methylbutanoic acid) -- Consumption"	5.79340710271711e-05	0.000832219504198926	8.02938755846398e-05	0	0.000487424449210372	0.00104959328260299	0	0.000142305346615166	0	0.000369153530953524	0.000204943876907555	5.77417212807114e-05	0	0	0	0.000150099874147029	3.00670495204306e-05	8.92418901432332e-05	0	0.000108189981607703	4.73782083930496e-05	7.0345749358095e-05	0	0	5.90545368647946e-05	0.000228595178719867	7.98849656494648e-05	5.77842624561201e-05	9.39783379930926e-05	0.000224181736661187	0	0.000341180484476288	0.000361554685146128	0.000163078930202218
"Propanoate (Propionate) -- Consumption"	5.79340710271711e-05	0.000832219504198926	8.02938755846398e-05	0	0.000487424449210372	0.00104959328260299	0	0.000142305346615166	0	0.000369153530953524	0.000204943876907555	5.77417212807114e-05	0	0	0	0.000150099874147029	3.00670495204306e-05	8.92418901432332e-05	0	0.000108189981607703	4.73782083930496e-05	7.0345749358095e-05	0	0	5.90545368647946e-05	0.000228595178719867	7.98849656494648e-05	5.77842624561201e-05	9.39783379930926e-05	0.000224181736661187	0	0.000341180484476288	0.000361554685146128	0.000163078930202218
"Valerate (Pentanoic acid, Pentanoate) -- Consumption"	5.79340710271711e-05	0.000832219504198926	8.02938755846398e-05	0	0.000487424449210372	0.00104959328260299	0	0.000142305346615166	0	0.000369153530953524	0.000204943876907555	5.77417212807114e-05	0	0	0	0.000150099874147029	3.00670495204306e-05	8.92418901432332e-05	0	0.000108189981607703	4.73782083930496e-05	7.0345749358095e-05	0	0	5.90545368647946e-05	0.000228595178719867	7.98849656494648e-05	5.77842624561201e-05	9.39783379930926e-05	0.000224181736661187	0	0.000341180484476288	0.000361554685146128	0.000163078930202218
"Tyramine -- Production"	0.000115868142054342	5.04375457090258e-05	4.01469377923199e-05	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	8.03454855880285e-05	0
"Butylamine -- Production"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"Chondroitin 4-sulfate (Chondroitin 6-sulfate) -- Macromolecule"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"Galactan -- Macromolecule"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"Hyaluronan (Hyaluronate, Hyaluronic acid) -- Macromolecule"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"L-Fucose -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"N-Acetylgalactosamine (N-Acetyl-D-galactosamine) -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"Phenylethylamine -- Production"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.00099613742630616	0	0.00023994979511979	0	0	0	0	0	0.00100451454236858	0	0	0	5.40949908038516e-05	0	0	0.00113152487865885	0	0.000206690879026781	0.000602660016625104	0.000139798689886563	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	0
"Isobutyrate (2-Methylpropanoic acid) -- Production"	0.000115868142054342	0.000100875091418052	0	3.54742013870413e-05	9.74848898420745e-05	0	0	0.000853832079690994	5.30082162735224e-05	0.000129203735833733	0	0	0	0	0	0.000877506956551859	0	0	0.0001900779319521	0	0	0	0.000595539409820445	0	0.000324799952756371	0.000561097256857855	0.000139798689886563	0	0.000164462091487912	0.000323818064066159	0	0	4.01727427940143e-05	4.65939800577765e-05
"Trimethylamine -- Production"	0.00026070331962227	0.00017653140998159	4.01469377923199e-05	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000203034442024438	3.15298272165469e-05	0	0.000151237627921827	0	0	0.000796683947395767	0	0	5.4307980557743e-05	0	4.73782083930496e-05	7.0345749358095e-05	0.000595539409820445	0	0	0.000561097256857855	7.98849656494648e-05	0	0.000211451260484458	0.000224181736661187	0	0	4.01727427940143e-05	4.65939800577765e-05
"Formate -- Consumption"	0	0.000327844047108668	0.00014051428227312	7.09484027740826e-05	9.74848898420745e-05	0	0	8.13173409229518e-05	0.000106016432547045	0.000129203735833733	6.30596544330937e-05	5.77417212807114e-05	0.000117629266161421	0	0	8.08230091560923e-05	0	0.000290036142965508	0.0001900779319521	0.000189332467813481	0	0.000316555872111428	5.95539409820445e-05	0.000561797752808989	0.000324799952756371	8.31255195344971e-05	7.98849656494648e-05	0.00015890672175433	9.39783379930926e-05	0.000323818064066159	0	5.05452569594501e-05	8.03454855880285e-05	0.000209672910259994
"Methanol -- Production"	0.00026070331962227	0.00017653140998159	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	3.15298272165469e-05	0	0.000151237627921827	0	0	0.000796683947395767	0	0	0	0	2.36891041965248e-05	7.0345749358095e-05	0.000595539409820445	0	0	0.000561097256857855	7.98849656494648e-05	0	0.000211451260484458	0.000224181736661187	0	0	0	4.65939800577765e-05
"Stachyose -- Consumption"	0	0.000277406501399642	0.00014051428227312	7.09484027740826e-05	9.74848898420745e-05	0	0	8.13173409229518e-05	0.000106016432547045	0.000129203735833733	6.30596544330937e-05	5.77417212807114e-05	0.000117629266161421	0	0	4.61845766606242e-05	0	0.000290036142965508	5.4307980557743e-05	0.000189332467813481	0	0.000316555872111428	0.0002679927344192	0.000561797752808989	0.000324799952756371	8.31255195344971e-05	3.99424828247324e-05	0.00013001459052627	9.39783379930926e-05	0.000273999900363673	0	5.05452569594501e-05	4.01727427940143e-05	9.31879601155531e-05
"L-Leucine (Leucine) -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.00078908971801209	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
"L-Phenylalanine (Phenylalanine, D-Phenylalanine) -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.00078908971801209	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
"L-Tyrosine (Tyrosine) -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.00078908971801209	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
"L-Valine (Valine, D-Valine) -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.00078908971801209	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
"N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid) -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.00078908971801209	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
"Pyruvate -- Production"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	3.15298272165469e-05	2.88708606403557e-05	0	0	0	0.000796683947395767	0	0	0	0	0	7.0345749358095e-05	0.000595539409820445	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	4.65939800577765e-05
"D-Psicose -- Consumption"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000853832079690994	0	0.000129203735833733	0	0	0	0	0	0.000819776235726079	0	0	0	0	0	0	0.000595539409820445	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000273999900363673	0	2.5272628479725e-05	0	0
"1,2-Ethanediol (Ethylene glycol) -- Production"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.000595539409820445	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
"1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol) -- Production"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.000595539409820445	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
"Arabinan -- Macromolecule"	0.000115868142054342	5.04375457090258e-05	0	0	9.74848898420745e-05	0	0	0.000813173409229518	0	0.000129203735833733	0	0	0	0	0	0.000796683947395767	0	0	0	0	0	0	0.000595539409820445	0	0	0.000561097256857855	7.98849656494648e-05	0	9.39783379930926e-05	0.000224181736661187	0	0	0	0
