"","JarJarBinks_15","Kubo_15","Buddy_16","Buddy_17","Iris_17","Ivy_17","Kubo_17","Lambchop_17","Padme_17","Wolverine_17","Buddy_18","Ginger_18","Hamlet_18","Hera_18","Iris_18","Ivy_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Franc_19","Ivy_19","Ophelia_19","Wolverine_19","Ginger_20","Goose_20","Hamlet_20","Hera_20","Iris_20","Korra_20","Ophelia_20","Buddy_21","Hamlet_21","JarJarBinks_21","Joans_21","Korra_21","Kubo_21","Franc_22","Goose_22","Grogu_22","Hamlet_22","Henry_22","Hera_22","Iris_22","Joans_22","Kubo_22","Marshmallow_22","Hamlet_23","Iris_23","Korra_23","Franc_24","Ginger_24","Henry_24","Hera_24","Ivy_24","Kubo_24","Marshmallow_24","Ophelia_24","Wolverine_24","Henry_25","Kubo_25","Ophelia_43","Buddy_44","Franc_44","Ginger_44","Goose_44","Iris_44","Ivy_44","JarJarBinks_44","Joans_44","Lambchop_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Hamlet_45","Henry_45","Hera_45","Ivy_45","JarJarBinks_45","Joans_45","Korra_45","Marshmallow_45","Ophelia_45","Buddy_46","Charles_46","Goose_46","Hamlet_46","Iris_46","Ivy_46","Joans_46","Lambchop_46","Marshmallow_46","Franc_47","Ginger_47","Ivy_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Hamlet_48","Hera_48","Iris_48","Ivy_48","JarJarBinks_48","Joans_48","Korra_48","Kubo_48","Lambchop_48","Marshmallow_48","Ophelia_48","Wolverine_48","Charles_49","Franc_49","Ginger_49","Henry_49","Iris_49","Ivy_49","JarJarBinks_49","Joans_49","Kubo_49","Marshmallow_49","Ophelia_49","Wolverine_49","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","JarJarBinks_50","Joans_50","Korra_50","Kubo_50","Lambchop_50","Ophelia_50","Wolverine_50","Charles_51","Franc_51","Joans_51","Lambchop_51","Buddy_52","Charles_52","Ginger_52","Goose_52","Grogu_52","JarJarBinks_52","Kubo_52","Marshmallow_52","Franc_53","Hera_53","Kubo_53","Marshmallow_53","Charles_55","Ginger_55","Iris_55","Ivy_55","Lambchop_55","Ophelia_55","Buddy_56","Franc_56","Grogu_56","Joans_56"
"Hamlet_20",0.373983739837398,0.378151260504202,0.672,0.475806451612903,0.507692307692308,0.526717557251908,0.418604651162791,0.804123711340206,0.848739495798319,0.457142857142857,0.721153846153846,0.565217391304348,0.276190476190476,0.396396396396396,0.518518518518518,0.542253521126761,0.436363636363636,0.387096774193548,0.848214285714286,0.446428571428571,0.463636363636364,0.557823129251701,0.385964912280702,0.492063492063492,0.508064516129032,0.52212389380531,0,0.339285714285714,0.546153846153846,0.55,0.421487603305785,0.508333333333333,0.361344537815126,0.448598130841121,0.694656488549618,0.459459459459459,0.403361344537815,0.545454545454545,0.495934959349594,0.494736842105263,0.383928571428571,0.47787610619469,0.59349593495935,0.550387596899225,0.414634146341463,0.422764227642276,0.509433962264151,0.431034482758621,0.548387096774194,0.47787610619469,0.510489510489511,0.545454545454545,0.48695652173913,0.317307692307692,0.562874251497006,0.531468531468531,0.525423728813559,0.437956204379562,0.462962962962963,0.464285714285714,0.428571428571429,0.40650406504065,0.465116279069767,0.526315789473684,0.596153846153846,0.580882352941176,0.584795321637427,0.589285714285714,0.6,0.607142857142857,0.658333333333333,0.516666666666667,0.582608695652174,0.583850931677019,0.548387096774194,0.41025641025641,0.574257425742574,0.449275362318841,0.507246376811594,0.48936170212766,0.554545454545455,0.439655172413793,0.391752577319588,0.512345679012346,0.527397260273973,0.551470588235294,0.535433070866142,0.424,0.559006211180124,0.556390977443609,0.551724137931034,0.653543307086614,0.537037037037037,0.478991596638655,0.621848739495798,0.473684210526316,0.451327433628319,0.530434782608696,0.468468468468469,0.60625,0.467391304347826,0.330578512396694,0.324786324786325,0.597402597402597,0.523809523809524,0.462962962962963,0.553333333333333,0.444444444444444,0.480314960629921,0.62406015037594,0.526717557251908,0.503225806451613,0.462809917355372,0.535714285714286,0.596026490066225,0.594594594594595,0.586776859504132,0.560283687943262,0.414414414414414,0.535947712418301,0.611570247933884,0.422413793103448,0.495495495495495,0.496774193548387,0.532846715328467,0.507462686567164,0.51219512195122,0.552631578947368,0.542857142857143,0.47,0.581395348837209,0.573529411764706,0.573770491803279,0.415841584158416,0.485507246376812,0.678832116788321,0.458333333333333,0.447368421052632,0.58974358974359,0.515625,0.644444444444444,0.63716814159292,0.445378151260504,0.508064516129032,0.59,0.580645161290323,0.354838709677419,0.45045045045045,0.421487603305785,0.496296296296296,0.53448275862069,0.267326732673267,0.488888888888889,0.51685393258427,0.504132231404959,0.617021276595745,0.503759398496241,0.492537313432836,0.556603773584906,0.512345679012346,0.570422535211268,0.517730496453901,0.447916666666667,0.589285714285714
"Hera_20",0.390977443609023,0.37007874015748,0.636363636363636,0.518248175182482,0.524822695035461,0.466666666666667,0.373134328358209,0.828828828828829,0.864661654135338,0.442477876106195,0.764705882352941,0.590551181102362,0.289473684210526,0.27027027027027,0.482269503546099,0.516778523489933,0.423728813559322,0.366412213740458,0.846774193548387,0.433333333333333,0.487603305785124,0.551282051282051,0.403225806451613,0.510948905109489,0.536764705882353,0.563492063492063,0.339285714285714,0,0.485074626865672,0.460992907801418,0.410852713178295,0.559701492537313,0.392307692307692,0.448275862068966,0.724137931034483,0.445378151260504,0.380952380952381,0.5,0.514925373134328,0.546296296296296,0.401639344262295,0.475409836065574,0.583333333333333,0.511111111111111,0.37984496124031,0.387596899224806,0.504347826086956,0.444444444444444,0.552238805970149,0.462809917355372,0.45578231292517,0.523364485981308,0.471544715447154,0.370689655172414,0.488095238095238,0.455172413793103,0.471544715447154,0.405594405594406,0.524590163934426,0.5,0.429752066115703,0.455882352941176,0.452554744525547,0.454545454545455,0.545454545454545,0.5625,0.520231213872832,0.540697674418605,0.610294117647059,0.568493150684932,0.622047244094488,0.464,0.638461538461539,0.4875,0.507692307692308,0.373983739837398,0.55045871559633,0.416666666666667,0.450704225352113,0.445205479452055,0.59349593495935,0.414634146341463,0.440366972477064,0.517441860465116,0.493421052631579,0.492857142857143,0.484848484848485,0.413533834586466,0.49079754601227,0.485294117647059,0.555555555555556,0.619402985074627,0.566666666666667,0.452380952380952,0.598425196850394,0.496,0.398305084745763,0.547619047619048,0.516129032258065,0.509433962264151,0.523809523809524,0.3125,0.235294117647059,0.516129032258065,0.461538461538462,0.448275862068966,0.537974683544304,0.40650406504065,0.419847328244275,0.631944444444444,0.455223880597015,0.472049689440994,0.496240601503759,0.630769230769231,0.513157894736842,0.508771929824561,0.5546875,0.503448275862069,0.442622950819672,0.464516129032258,0.610687022900763,0.358333333333333,0.491666666666667,0.475308641975309,0.475177304964539,0.54421768707483,0.507575757575758,0.520661157024793,0.535087719298246,0.508928571428572,0.49618320610687,0.514285714285714,0.542635658914729,0.432432432432432,0.39568345323741,0.664383561643836,0.503759398496241,0.459677419354839,0.590361445783133,0.466165413533835,0.572463768115942,0.656,0.457364341085271,0.503759398496241,0.577981651376147,0.560606060606061,0.40952380952381,0.423728813559322,0.373015873015873,0.471830985915493,0.491803278688525,0.342105263157895,0.431654676258993,0.596153846153846,0.5,0.548611111111111,0.5,0.457142857142857,0.596638655462185,0.463855421686747,0.553333333333333,0.440559440559441,0.476635514018692,0.624
"Iris_20",0.553333333333333,0.531468531468531,0.711267605633803,0.528571428571429,0.325396825396825,0.478260869565217,0.516778523489933,0.882352941176471,0.892086330935252,0.508333333333333,0.8,0.641791044776119,0.476923076923077,0.533834586466165,0.330769230769231,0.545454545454545,0.58955223880597,0.533783783783784,0.885496183206107,0.459677419354839,0.5,0.577639751552795,0.574468085106383,0.30327868852459,0.625850340136054,0.595419847328244,0.546153846153846,0.485074626865672,0,0.625,0.56551724137931,0.558823529411765,0.547945205479452,0.62406015037594,0.647482014388489,0.617647058823529,0.510791366906475,0.509933774834437,0.546762589928058,0.666666666666667,0.575539568345324,0.578947368421053,0.602941176470588,0.31404958677686,0.49645390070922,0.544827586206897,0.6,0.578571428571429,0.330508474576271,0.58955223880597,0.435374149659864,0.6,0.615942028985507,0.545454545454545,0.548022598870056,0.590062111801242,0.595588235294118,0.519230769230769,0.408695652173913,0.610294117647059,0.580882352941176,0.570469798657718,0.430656934306569,0.539393939393939,0.652892561983471,0.618421052631579,0.401234567901235,0.548571428571429,0.693877551020408,0.586666666666667,0.681481481481482,0.607142857142857,0.604651162790698,0.487654320987654,0.631944444444444,0.485074626865672,0.623931623931624,0.565217391304348,0.561290322580645,0.571428571428572,0.557377049180328,0.605633802816901,0.581967213114754,0.590163934426229,0.473684210526316,0.471428571428571,0.539568345323741,0.554054054054054,0.403846153846154,0.578231292517007,0.531746031746032,0.703448275862069,0.674242424242424,0.453125,0.669117647058823,0.472,0.608695652173913,0.523809523809524,0.515873015873016,0.481012658227848,0.64957264957265,0.5,0.5,0.359154929577465,0.473684210526316,0.603053435114504,0.607142857142857,0.578571428571429,0.467153284671533,0.591549295774648,0.609271523178808,0.568965517241379,0.4140625,0.596899224806202,0.483443708609272,0.616,0.575757575757576,0.358208955223881,0.480314960629921,0.598837209302326,0.598484848484849,0.484848484848485,0.626865671641791,0.579545454545455,0.431654676258993,0.626582278481013,0.518518518518518,0.483333333333333,0.60655737704918,0.64,0.473282442748092,0.664556962025316,0.530769230769231,0.627906976744186,0.541935483870968,0.72258064516129,0.587412587412587,0.435483870967742,0.580838323353293,0.431818181818182,0.550724637681159,0.674418604651163,0.46969696969697,0.481203007518797,0.637931034482759,0.559701492537313,0.571428571428572,0.578947368421053,0.524822695035461,0.625,0.428571428571429,0.534351145038168,0.496598639455782,0.657657657657658,0.533333333333333,0.641025641025641,0.299212598425197,0.530201342281879,0.682170542635659,0.574585635359116,0.598726114649682,0.513157894736842,0.593220338983051,0.6328125
"Korra_20",0.547169811320755,0.496644295302013,0.677852348993289,0.571428571428572,0.619631901840491,0.506666666666667,0.474025974025974,0.833333333333333,0.87248322147651,0.580882352941176,0.802919708029197,0.657534246575342,0.517482517482517,0.538461538461538,0.608433734939759,0.647727272727273,0.518248175182482,0.490196078431373,0.840579710144927,0.595890410958904,0.550724637681159,0.657458563535912,0.506944444444444,0.635802469135802,0.597402597402597,0.605633802816901,0.55,0.460992907801418,0.625,0,0.51006711409396,0.618421052631579,0.532467532467533,0.529850746268657,0.7375,0.446153846153846,0.516778523489933,0.467948717948718,0.550335570469799,0.651162790697674,0.527777777777778,0.539568345323741,0.621621621621622,0.620253164556962,0.541935483870968,0.47972972972973,0.620437956204379,0.651898734177215,0.68944099378882,0.473684210526316,0.51219512195122,0.611111111111111,0.556338028169014,0.569444444444444,0.558510638297872,0.371621621621622,0.535714285714286,0.478260869565217,0.650684931506849,0.55,0.582191780821918,0.544871794871795,0.595092024539877,0.60655737704918,0.6171875,0.516556291390728,0.540106951871658,0.450867052023121,0.67948717948718,0.551282051282051,0.638297872340426,0.474452554744526,0.633802816901408,0.43030303030303,0.554794520547945,0.523809523809524,0.622047244094488,0.487654320987654,0.51875,0.51219512195122,0.642857142857143,0.507042253521127,0.572519083969466,0.497237569060773,0.509090909090909,0.538461538461538,0.503448275862069,0.519480519480519,0.479768786127168,0.532894736842105,0.608391608391608,0.671052631578947,0.630434782608696,0.537931034482759,0.576642335766423,0.633333333333333,0.474074074074074,0.601398601398601,0.623287671232877,0.514619883040936,0.65625,0.515923566878981,0.525974025974026,0.538461538461538,0.590909090909091,0.507575757575758,0.558139534883721,0.48936170212766,0.496644295302013,0.554054054054054,0.422535211267606,0.497142857142857,0.617834394904459,0.655172413793103,0.432258064516129,0.5390625,0.514705882352941,0.573170731707317,0.582191780821918,0.344155844155844,0.627586206896552,0.534246575342466,0.575539568345324,0.456140350877193,0.567901234567901,0.591463414634146,0.554054054054054,0.558823529411765,0.5625,0.606060606060606,0.534246575342466,0.415492957746479,0.605442176870748,0.496062992125984,0.441558441558442,0.675,0.588235294117647,0.585034013605442,0.597765363128492,0.564935064935065,0.601307189542484,0.724137931034483,0.578947368421053,0.597402597402597,0.601626016260163,0.62,0.584615384615385,0.507352941176471,0.479452054794521,0.5375,0.584507042253521,0.539007092198582,0.464052287581699,0.706349206349206,0.641025641025641,0.452054794520548,0.597560975609756,0.596385542168675,0.713286713286713,0.454545454545455,0.509554140127389,0.52760736196319,0.625954198473282,0.659574468085106
"Ophelia_20",0.32824427480916,0.381679389312977,0.697183098591549,0.492753623188406,0.58,0.537931034482759,0.407142857142857,0.826086956521739,0.835820895522388,0.516393442622951,0.754098360655738,0.606060606060606,0.412698412698413,0.436507936507937,0.568627450980392,0.522875816993464,0.434426229508197,0.424460431654676,0.834645669291339,0.480314960629921,0.553846153846154,0.547169811320755,0.376,0.558620689655173,0.510948905109489,0.632352941176471,0.421487603305785,0.410852713178295,0.56551724137931,0.51006711409396,0,0.575539568345324,0.426470588235294,0.471074380165289,0.758169934640523,0.48,0.428571428571429,0.535483870967742,0.532374100719424,0.553571428571429,0.449612403100775,0.472,0.666666666666667,0.569444444444444,0.390977443609023,0.433823529411765,0.595238095238095,0.488721804511278,0.618055555555556,0.51937984496124,0.512820512820513,0.582608695652174,0.503875968992248,0.40983606557377,0.553072625698324,0.463087248322148,0.537878787878788,0.404109589041096,0.52,0.5078125,0.452380952380952,0.419117647058823,0.523809523809524,0.518292682926829,0.647540983606557,0.557823129251701,0.589189189189189,0.593406593406593,0.614285714285714,0.61038961038961,0.656716417910448,0.484615384615385,0.651851851851852,0.588571428571429,0.536764705882353,0.435114503816794,0.61864406779661,0.477124183006536,0.48993288590604,0.432432432432432,0.651515151515151,0.473282442748092,0.516949152542373,0.44311377245509,0.573170731707317,0.56,0.535714285714286,0.48951048951049,0.557471264367816,0.574324324324324,0.614814814814815,0.633093525179856,0.57258064516129,0.550724637681159,0.581395348837209,0.515384615384615,0.496124031007752,0.607407407407407,0.578947368421053,0.601156069364162,0.571428571428572,0.398550724637681,0.383458646616541,0.575757575757576,0.514492753623188,0.471074380165289,0.54320987654321,0.441860465116279,0.49645390070922,0.635135135135135,0.537931034482759,0.43125,0.546099290780142,0.634328358208955,0.616766467065868,0.565573770491803,0.527131782945736,0.62111801242236,0.488372093023256,0.536144578313253,0.654676258992806,0.458015267175573,0.558139534883721,0.463414634146341,0.543046357615894,0.530201342281879,0.536231884057971,0.573643410852713,0.578512396694215,0.578512396694215,0.577464788732394,0.531034482758621,0.631205673758865,0.47008547008547,0.490066225165563,0.639455782312925,0.442748091603053,0.50381679389313,0.61046511627907,0.568493150684932,0.635135135135135,0.637795275590551,0.532374100719424,0.573426573426573,0.596491228070175,0.626760563380282,0.504347826086956,0.5078125,0.409090909090909,0.489795918367347,0.578947368421053,0.422764227642276,0.493243243243243,0.63963963963964,0.54014598540146,0.592105263157895,0.575163398692811,0.486301369863014,0.590163934426229,0.433734939759036,0.549019607843137,0.509803921568628,0.551724137931034,0.659090909090909
"Buddy_21",0.572413793103448,0.550724637681159,0.616,0.50381679389313,0.604166666666667,0.571428571428572,0.544827586206897,0.839622641509434,0.848,0.555555555555556,0.715596330275229,0.554621848739496,0.53125,0.5546875,0.521428571428571,0.628205128205128,0.568,0.5625,0.837606837606838,0.563492063492063,0.557377049180328,0.63125,0.541984732824427,0.551470588235294,0.577777777777778,0.5,0.508333333333333,0.559701492537313,0.558823529411765,0.618421052631579,0.575539568345324,0,0.525547445255474,0.570247933884298,0.651515151515151,0.609375,0.572463768115942,0.612903225806452,0.567164179104478,0.584905660377358,0.53125,0.532786885245902,0.524590163934426,0.573529411764706,0.503703703703704,0.522058823529412,0.565217391304348,0.568181818181818,0.583333333333333,0.6015625,0.571428571428572,0.548076923076923,0.596899224806202,0.483333333333333,0.657608695652174,0.6,0.528455284552846,0.564935064935065,0.581967213114754,0.508333333333333,0.5,0.619047619047619,0.423076923076923,0.608433734939759,0.646017699115044,0.550724637681159,0.608938547486033,0.629213483146067,0.631578947368421,0.514705882352941,0.611570247933884,0.52,0.482142857142857,0.625730994152047,0.550387596899225,0.515384615384615,0.614678899082569,0.592356687898089,0.634615384615385,0.607594936708861,0.433962264150943,0.586466165413534,0.462264150943396,0.629834254143646,0.458333333333333,0.521739130434783,0.503875968992248,0.532374100719424,0.60233918128655,0.598591549295775,0.451327433628319,0.587301587301587,0.565217391304348,0.564885496183206,0.694656488549618,0.540322580645161,0.555555555555556,0.508474576271186,0.57258064516129,0.606060606060606,0.549019607843137,0.538461538461538,0.570422535211268,0.623456790123457,0.591240875912409,0.546218487394958,0.465753424657534,0.546153846153846,0.550724637681159,0.527131782945736,0.620689655172414,0.61046511627907,0.580882352941176,0.586776859504132,0.596153846153846,0.594827586206897,0.516666666666667,0.581081081081081,0.547619047619048,0.6,0.529411764705882,0.549618320610687,0.525423728813559,0.604651162790698,0.594594594594595,0.510791366906475,0.582089552238806,0.566666666666667,0.644067796610169,0.545454545454545,0.571428571428572,0.63265306122449,0.491666666666667,0.572649572649573,0.597402597402597,0.676056338028169,0.638297872340426,0.53968253968254,0.590062111801242,0.572463768115942,0.503937007874016,0.587719298245614,0.4,0.545454545454545,0.62962962962963,0.5,0.431372549019608,0.590551181102362,0.585714285714286,0.561643835616438,0.57258064516129,0.520325203252033,0.602649006622517,0.56701030927835,0.542635658914729,0.644295302013423,0.579310344827586,0.568493150684932,0.620689655172414,0.629834254143646,0.571428571428572,0.624203821656051,0.514285714285714,0.526785714285714
"Hamlet_21",0.39568345323741,0.388059701492537,0.65,0.517482517482517,0.572368421052632,0.530612244897959,0.390070921985816,0.841666666666667,0.881118881118881,0.483606557377049,0.8,0.597014925373134,0.368,0.404761904761905,0.513333333333333,0.544303797468354,0.5,0.39568345323741,0.857142857142857,0.529850746268657,0.545454545454545,0.58433734939759,0.407692307692308,0.520833333333333,0.503597122302158,0.633093525179856,0.361344537815126,0.392307692307692,0.547945205479452,0.532467532467533,0.426470588235294,0.525547445255474,0,0.475806451612903,0.74025974025974,0.507692307692308,0.422222222222222,0.537974683544304,0.56551724137931,0.605042016806723,0.368,0.452380952380952,0.619718309859155,0.531468531468531,0.385185185185185,0.45,0.5859375,0.535714285714286,0.55,0.464566929133858,0.487179487179487,0.560344827586207,0.529850746268657,0.403225806451613,0.514124293785311,0.456953642384106,0.518796992481203,0.42,0.557251908396946,0.401639344262295,0.4453125,0.457746478873239,0.475862068965517,0.512048192771084,0.603305785123967,0.56,0.527777777777778,0.547486033519553,0.615384615384615,0.584415584415584,0.666666666666667,0.5,0.622222222222222,0.549132947976879,0.507352941176471,0.3671875,0.608333333333333,0.36551724137931,0.493421052631579,0.426666666666667,0.610687022900763,0.418604651162791,0.495798319327731,0.437869822485207,0.484076433121019,0.523489932885906,0.485507246376812,0.394160583941606,0.5,0.537414965986394,0.585185185185185,0.671232876712329,0.607692307692308,0.5,0.593984962406015,0.518796992481203,0.488549618320611,0.545454545454545,0.548872180451128,0.518072289156627,0.56140350877193,0.333333333333333,0.365671641791045,0.542682926829268,0.538461538461538,0.475806451612903,0.571428571428572,0.481481481481481,0.446043165467626,0.608108108108108,0.48951048951049,0.445121951219512,0.507142857142857,0.604477611940299,0.575757575757576,0.579365079365079,0.541353383458647,0.5875,0.492424242424242,0.484662576687117,0.62589928057554,0.439393939393939,0.503937007874016,0.439024390243902,0.516556291390728,0.503355704697987,0.539007092198582,0.607407407407407,0.592,0.545454545454545,0.608108108108108,0.503448275862069,0.592857142857143,0.5,0.463576158940397,0.708860759493671,0.492753623188406,0.507462686567164,0.562130177514793,0.541095890410959,0.598639455782313,0.648854961832061,0.481751824817518,0.524822695035461,0.621848739495798,0.578571428571429,0.495726495726496,0.5,0.378787878787879,0.503311258278146,0.57037037037037,0.403225806451613,0.445205479452055,0.640350877192982,0.5,0.565789473684211,0.558441558441558,0.519736842105263,0.656488549618321,0.419161676646707,0.551282051282051,0.483660130718954,0.554621848739496,0.639097744360902
"JarJarBinks_21",0.53030303030303,0.515873015873016,0.632478632478633,0.5,0.627737226277372,0.504,0.453125,0.764044943820225,0.84070796460177,0.528301886792453,0.73,0.641025641025641,0.451327433628319,0.491228070175439,0.60431654676259,0.66,0.388349514563107,0.484375,0.782178217821782,0.551724137931034,0.531531531531532,0.67948717948718,0.491525423728814,0.584615384615385,0.556451612903226,0.5625,0.448598130841121,0.448275862068966,0.62406015037594,0.529850746268657,0.471074380165289,0.570247933884298,0.475806451612903,0,0.72093023255814,0.472222222222222,0.479338842975207,0.546762589928058,0.429824561403509,0.510869565217391,0.451327433628319,0.433962264150943,0.619834710743802,0.596899224806202,0.475806451612903,0.496,0.524271844660194,0.569105691056911,0.596774193548387,0.433962264150943,0.521428571428571,0.531914893617021,0.551724137931034,0.504424778761062,0.631578947368421,0.5,0.564102564102564,0.535211267605634,0.584070796460177,0.568965517241379,0.495575221238938,0.527131782945736,0.545454545454545,0.628930817610063,0.541666666666667,0.491935483870968,0.619883040935672,0.574074074074074,0.591666666666667,0.578947368421053,0.577981651376147,0.45045045045045,0.559633027522936,0.549019607843137,0.418181818181818,0.5,0.516129032258065,0.545454545454545,0.561151079136691,0.531914893617021,0.542857142857143,0.37962962962963,0.421052631578947,0.567073170731707,0.568493150684932,0.553030303030303,0.461538461538462,0.530769230769231,0.604938271604938,0.622222222222222,0.485981308411215,0.625,0.538461538461538,0.478260869565217,0.563636363636364,0.611570247933884,0.375,0.504587155963303,0.598290598290598,0.553333333333333,0.465909090909091,0.46875,0.48,0.590604026845638,0.582677165354331,0.333333333333333,0.564625850340136,0.414414414414414,0.52755905511811,0.549180327868853,0.428571428571429,0.541935483870968,0.548387096774194,0.683333333333333,0.559440559440559,0.5,0.513513513513513,0.592857142857143,0.559322033898305,0.475524475524476,0.527272727272727,0.525,0.436893203883495,0.544871794871795,0.566176470588235,0.53030303030303,0.595238095238095,0.541284403669725,0.558823529411765,0.436170212765957,0.525,0.459016393442623,0.551724137931034,0.395833333333333,0.560283687943262,0.694029850746269,0.532786885245902,0.525862068965517,0.679012345679012,0.528,0.57258064516129,0.62962962962963,0.508333333333333,0.623076923076923,0.516483516483517,0.521739130434783,0.436170212765957,0.419047619047619,0.432203389830508,0.49618320610687,0.535714285714286,0.477477477477477,0.565217391304348,0.534883720930233,0.577235772357724,0.58955223880597,0.591240875912409,0.6,0.626168224299065,0.558282208588957,0.540740740740741,0.560283687943262,0.525773195876289,0.552380952380952
"Joans_21",0.716129032258065,0.711409395973154,0.76865671641791,0.676056338028169,0.65034965034965,0.628571428571429,0.715189873417722,0.872549019607843,0.885245901639344,0.761538461538462,0.705882352941176,0.688,0.705035971223022,0.74468085106383,0.673333333333333,0.736196319018405,0.742647058823529,0.707792207792208,0.87719298245614,0.746376811594203,0.6875,0.705521472392638,0.737931034482759,0.659574468085106,0.704225352112676,0.650406504065041,0.694656488549618,0.724137931034483,0.647482014388489,0.7375,0.758169934640523,0.651515151515151,0.74025974025974,0.72093023255814,0,0.740740740740741,0.705479452054794,0.638157894736842,0.695035460992908,0.732142857142857,0.723404255319149,0.714285714285714,0.504347826086956,0.661870503597122,0.756410256410256,0.730263157894737,0.7734375,0.734265734265734,0.654135338345865,0.694656488549618,0.64968152866242,0.734513274336283,0.689393939393939,0.720588235294118,0.72192513368984,0.709876543209876,0.708955223880597,0.701219512195122,0.7109375,0.742647058823529,0.703703703703704,0.741935483870968,0.650684931506849,0.695906432748538,0.75,0.647887323943662,0.638418079096045,0.635838150289017,0.765957446808511,0.552238805970149,0.73015873015873,0.67910447761194,0.578947368421053,0.607361963190184,0.674074074074074,0.758389261744966,0.745614035087719,0.716867469879518,0.75,0.738095238095238,0.614035087719298,0.695652173913044,0.71900826446281,0.743455497382199,0.601307189542484,0.619718309859155,0.62962962962963,0.759493670886076,0.641176470588235,0.735099337748344,0.608333333333333,0.692307692307692,0.691666666666667,0.646616541353383,0.7265625,0.718518518518519,0.72992700729927,0.588235294117647,0.729323308270677,0.662650602409638,0.771929824561403,0.711538461538462,0.75,0.621794871794872,0.732876712328767,0.759398496240601,0.615384615384615,0.697841726618705,0.736842105263158,0.621212121212121,0.745098039215686,0.737704918032787,0.639705882352941,0.685483870967742,0.664556962025316,0.75,0.721804511278195,0.644295302013423,0.713235294117647,0.718390804597701,0.653225806451613,0.71830985915493,0.692913385826772,0.739130434782609,0.63013698630137,0.655405405405405,0.7,0.67741935483871,0.743801652892562,0.733333333333333,0.661764705882353,0.738562091503268,0.637795275590551,0.707317073170732,0.739393939393939,0.714285714285714,0.756756756756757,0.676691729323308,0.664634146341463,0.659574468085106,0.641791044776119,0.692307692307692,0.647058823529412,0.704225352112676,0.75,0.588709677419355,0.733333333333333,0.742647058823529,0.733333333333333,0.745341614906832,0.669291338582677,0.720588235294118,0.739130434782609,0.740384615384615,0.686131386861314,0.73202614379085,0.625,0.735849056603774,0.689655172413793,0.75,0.625850340136054,0.746987951807229,0.724137931034483,0.669491525423729
"Korra_21",0.503759398496241,0.451612903225806,0.636363636363636,0.53125,0.640845070422535,0.545454545454545,0.450381679389313,0.789473684210526,0.847457627118644,0.509259259259259,0.754716981132076,0.573913043478261,0.461538461538462,0.460869565217391,0.608391608391608,0.635761589403974,0.445454545454545,0.4453125,0.792452830188679,0.546218487394958,0.5,0.62987012987013,0.475,0.6,0.528,0.543859649122807,0.459459459459459,0.445378151260504,0.617647058823529,0.446153846153846,0.48,0.609375,0.507692307692308,0.472222222222222,0.740740740740741,0,0.475806451612903,0.542253521126761,0.516129032258065,0.634615384615385,0.536585365853658,0.538461538461538,0.634920634920635,0.622222222222222,0.562962962962963,0.503875968992248,0.518867924528302,0.574803149606299,0.664179104477612,0.473214285714286,0.557823129251701,0.555555555555556,0.508620689655172,0.473684210526316,0.61849710982659,0.428571428571429,0.581967213114754,0.541095890410959,0.565217391304348,0.525862068965517,0.529411764705882,0.555555555555556,0.540740740740741,0.60625,0.55,0.523076923076923,0.653631284916201,0.578313253012048,0.651162790697674,0.614285714285714,0.620689655172414,0.474137931034483,0.627118644067797,0.525974025974026,0.508333333333333,0.531746031746032,0.510416666666667,0.551020408163265,0.576388888888889,0.596026490066225,0.614035087719298,0.421052631578947,0.523809523809524,0.596491228070175,0.592105263157895,0.579710144927536,0.52,0.537313432835821,0.608433734939759,0.56390977443609,0.596638655462185,0.629032258064516,0.414141414141414,0.512396694214876,0.490740740740741,0.546218487394958,0.473684210526316,0.588235294117647,0.579831932773109,0.6125,0.571428571428572,0.465648854961832,0.488372093023256,0.647798742138365,0.565891472868217,0.486238532110092,0.540540540540541,0.412280701754386,0.523076923076923,0.589147286821705,0.523076923076923,0.574074074074074,0.543307086614173,0.663934426229508,0.564625850340136,0.45,0.521739130434783,0.577464788732394,0.529411764705882,0.513333333333333,0.584745762711864,0.483333333333333,0.419047619047619,0.585365853658537,0.571428571428572,0.557971014492754,0.532258064516129,0.535714285714286,0.448979591836735,0.579439252336449,0.555555555555556,0.526717557251908,0.616,0.41,0.503597122302158,0.625954198473282,0.573643410852713,0.533333333333333,0.622641509433962,0.557251908396946,0.610687022900763,0.609090909090909,0.53968253968254,0.573643410852713,0.494623655913978,0.553719008264463,0.538461538461538,0.445454545454545,0.467741935483871,0.546762589928058,0.543103448275862,0.388888888888889,0.473684210526316,0.649484536082474,0.548387096774194,0.519083969465649,0.605633802816901,0.564285714285714,0.642857142857143,0.588235294117647,0.546762589928058,0.575342465753425,0.59047619047619,0.585585585585586
