"Taxa"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"jarjarbinks_3"	"goose_4"	"padme_5"	"korra_6"	"padme_6"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"
"Xylan -- Macromolecule"	9.42164555769412e-05	0.00035725398453436	0.000325868530151891	0.00054064681018382	0.000235859170633389	0.00217430332528775	3.45285983115515e-05	0.000792160862912765	0.000172425684529968	0.000288282901620791	0.0189419079889615	0.00167346063076593	0.000871193971337718	0.00720566019280303	0	0.00372640942420964	0.00242704336705034	0.00393120393120393	0.00023084510293593	0.00907342657342657	0.00172851509749905	0.00174201801899888	0.00217870139819958	5.72803299347004e-05	0.000186854095698044	0.00138456213222568	0.00352717053020729	0.000432157305259114	0.000136102037641935	0.000863254148415769	0.000321298044098157	0.00681019857105307	0.000139966408062065
"FOS (Fructooligosaccharide) -- Consumption"	5.3837974615395e-05	0.000414875594943127	0.000525010409689158	0.000688095940233953	0.000214417427848536	0.00119686421575472	3.45285983115515e-05	0.00110685490434386	0.000112076694944479	0.000234897179098422	0.00603451287246306	0.00534220124436816	0.000675175327786732	0.00244535979393768	0	0.000841447289337661	0.00741192884548308	0.00221130221130221	0.000146901429141046	0.00907342657342657	0.00288986117863123	0.00223196058684232	0.00438134457000575	1.90934433115668e-05	5.74935679070904e-05	0.000939524304010285	0.00562083859893996	0.000828301501746636	7.77725929382485e-05	0.000415640886274259	0.000180730149805213	0.00659513966880929	7.99808046068944e-05
"D-Ribose (Ribose) -- Consumption"	0.000174973417500034	0.00179779424475355	0.000325868530151891	0.000212982076739081	0.000214417427848536	0.000319163790867926	0.00012085009409043	0.00135643983375473	6.03489895854887e-05	4.27085780178949e-05	0.00325741432912984	0.00163055138382321	0.000283138040684758	0.00210844355566182	5.40409089680888e-05	0.00156268782305566	0.0117428206022556	0.000982800982800983	8.39436737948836e-05	0.00267482517482517	0.00167449900070221	0.000544380630937151	0.00196322543574028	5.72803299347004e-05	0.000100613743837408	0.000692281066112842	0.00360261802817964	0.0005041835228023	0	0.00092719890015027	0.000642596088196313	0.00126645797988004	0.00145964968407582
"Nitrite (NO2-) -- Consumption"	0.00113059746692329	0.000311156696207346	0.00132157792783822	0.00104852714702317	0.00305544834684163	0.000359059264726417	0.000656043367919479	0.00577300793246015	0.0015863162976757	0.00240235751350659	0.000113529185733748	0.000236000858184939	0.00095831336847149	0.00120637749834259	5.40409089680888e-05	0.00324558240173098	0.000581327752586908	0	0.000650563471910348	0	0.000729217306757414	0.00111598029342116	9.57670944263551e-05	0.000630083629281705	0.00156669972546821	0.00123621618948722	0.00013203312145161	0.00165660300349327	0.000388862964691243	0.000703392269079515	0.00427728021205671	0.00222227532318574	0.000579860833399984
"NH3 (Ammonia, NH4+, Ammonium) -- Production"	2.69189873076975e-05	0.000414875594943127	0.000325868530151891	3.27664733444739e-05	9.6487842531841e-05	0.000578484370948116	0.00012085009409043	0.0015192126138053	0.000112076694944479	4.27085780178949e-05	0.0017640688860167	0.000514910963312594	0.000479156684235745	0.00116290443533925	0.000108081817936178	0.000240413511239332	0.000653993721660272	0.000491400491400491	8.39436737948836e-05	0.00590909090909091	0.00226867606546751	0.00100710416723373	0.00356732426738173	0.000267308206361935	0.000100613743837408	0.000593383770953864	0.00311220929135938	0.00211276904793345	0.000311090371752994	0.000991143651884772	0.00042170368287883	0.000573490405983417	3.99904023034472e-05
"Deoxycholic acid -- Production"	0	0.000380302628697867	0.000235349493998588	3.27664733444739e-05	0	0.000478745686301889	0	0.000607685045522121	3.44851369059935e-05	2.13542890089474e-05	0.000873301428721137	0.000193091611242223	0.000196018643550987	0.000478203693036702	0	0	0.000348796651552145	0	0	0.00931818181818182	0.00156646680710852	0.000326628378562291	0.00287301283279065	0	0	0.000222518914107699	0.00209366806873267	0.00165660300349327	0	0.000991143651884772	0.000160649022049078	9.55817343305694e-05	0
"Lithocholic acid -- Production"	0	0.000380302628697867	0.000235349493998588	3.27664733444739e-05	0	0.000478745686301889	0	0.000607685045522121	3.44851369059935e-05	2.13542890089474e-05	0.000873301428721137	0.000193091611242223	0.000196018643550987	0.000478203693036702	0	0	0.000348796651552145	0	0	0.00931818181818182	0.00156646680710852	0.000326628378562291	0.00287301283279065	0	0	0.000222518914107699	0.00209366806873267	0.00165660300349327	0	0.000991143651884772	0.000160649022049078	9.55817343305694e-05	0
"N-Acetyl-D-Glucosamine (N-Acetylglucosamine) -- Consumption"	9.42164555769412e-05	0.000184389153308057	0.000162934265075945	0.000147449130050133	7.50460997469874e-05	0.000219425106221699	0.00012085009409043	0.000705348713552462	6.03489895854887e-05	2.13542890089474e-05	0.00203479232892025	0.000386183222484445	0.000152458944984101	0.00106509004358175	0	0.00192330808991465	0.000712126496918963	0.000491400491400491	0.000272816939833372	0.00244755244755245	0.00167449900070221	0.000489942567843436	0.00203505075656005	1.90934433115668e-05	0.000186854095698044	0.000766454037482075	0.00360261802817964	0.000456166044440176	7.77725929382485e-05	0.000415640886274259	6.02433832684044e-05	0.00138593514779326	0.000219947212668959
"D-Glucosamine (Glucosamine) -- Consumption"	0	0.000149816187062796	0.000126726650614624	0	2.14417427848536e-05	7.97909477169815e-05	3.45285983115515e-05	0.00051002137749178	0	0	0.00266356935759947	0.000193091611242223	0	0.00142374281335927	0	0.000240413511239332	0.000770259272177654	0	4.19718368974418e-05	0.00907342657342657	0.00132339437152271	5.44380630937151e-05	0.0014843899636085	0	0	0.000420313504425654	0.00222570119018428	0.000324117978944336	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	0
"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6) -- Consumption"	0	2.30486441635071e-05	0.000126726650614624	0	4.28834855697071e-05	0	0	0.00106344882966371	7.75915580384854e-05	2.13542890089474e-05	1.74660285744228e-05	0	0.000196018643550987	4.34730630033366e-05	0.000108081817936178	0	0.0004795953958842	0	4.19718368974418e-05	0.0121328671328671	0.000648193161562146	0.000462723536296579	0.00038306837770542	0.000248214763050369	2.87467839535452e-05	0.000197794590317955	0.000679027481751137	0.00183666854735124	0.000311090371752994	0	0.000261054660829752	0.000167268035078497	3.99904023034472e-05
"Pectin -- Macromolecule"	0	0.000541643137842416	0.000126726650614624	0	9.6487842531841e-05	3.98954738584908e-05	3.45285983115515e-05	0.000477466821481666	0.000172425684529968	0.000117448589549211	0.00295175882907744	8.58184938854323e-05	4.35596985668859e-05	0.00183673691189097	0	0.000480827022478663	0.00332810138356005	0	0.000188873266038488	0	0.00137741046831956	0.000871009009499442	0.00155621528442827	5.72803299347004e-05	5.74935679070904e-05	0.00123621618948722	0.00226342493917045	0.000324117978944336	0.000136102037641935	0.000351696134539758	6.02433832684044e-05	0.000788549308227198	0
"Urea -- Consumption"	2.69189873076975e-05	0.000311156696207346	0.000162934265075945	3.27664733444739e-05	2.14417427848536e-05	0.000478745686301889	0	0.00086812149360303	7.75915580384854e-05	2.13542890089474e-05	1.74660285744228e-05	0.000343273975541729	0.000196018643550987	0.000141287454760844	0	0	0.0004795953958842	0	0	0.00947552447552447	0.000540160967968455	0.000353847410109148	0.00160409883164145	0	0	2.47243237897444e-05	0.000339513740875568	0.00154856367717849	0	0.000703392269079515	0.000160649022049078	9.55817343305694e-05	0
"Isovalerate (3-Methylbutanoic acid) -- Production"	0	0.000507070171597156	0.000126726650614624	0	4.28834855697071e-05	3.98954738584908e-05	3.45285983115515e-05	0.000455763784141591	0	0	0.00293429280050302	0.000150182364299507	4.35596985668859e-05	0.00179326384888763	0	0.000240413511239332	0.003197302639228	0	4.19718368974418e-05	0	0.0014314265651164	0.000217752252374861	0.0016998659260678	3.81868866231336e-05	2.87467839535452e-05	0.000667556742323098	0.00243318180960824	0.000288104870172743	0	0.000415640886274259	2.00811277561348e-05	0.000382326937322278	7.99808046068944e-05
"D-Psicose -- Consumption"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000653993721660272	0	0	0.00907342657342657	0.0011883541295306	0	0.00143650641639533	1.90934433115668e-05	0	0.000222518914107699	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	3.99904023034472e-05
"Pantothenic acid (Vitamin B5, Pantothenate) -- Consumption"	0	0.000311156696207346	0.000162934265075945	3.27664733444739e-05	0	0.000478745686301889	3.45285983115515e-05	0.00181220361789632	3.44851369059935e-05	2.13542890089474e-05	1.74660285744228e-05	0.000278910105127655	0.000283138040684758	0.000141287454760844	0	0	5.81327752586908e-05	0	0	0.00562937062937063	0.000783233403554259	0.000462723536296579	0.00181957479410075	0	5.74935679070904e-05	2.47243237897444e-05	0.000716751230737311	0.00229283459179141	0	0.000703392269079515	0.000180730149805213	9.55817343305694e-05	3.99904023034472e-05
"Chenodeoxycholic acid (Chenodeoxycholate) -- Consumption"	0	0.000380302628697867	0.000235349493998588	3.27664733444739e-05	2.14417427848536e-05	0.000478745686301889	0	0.000629388082862197	3.44851369059935e-05	2.13542890089474e-05	0.000873301428721137	0.000193091611242223	0.000392037287101973	0.000478203693036702	0.000108081817936178	0	0.000290663876293454	0	0	0.000332167832167832	0.00172851509749905	0.000326628378562291	0.00313637234246313	0.000229121319738802	0	0.000222518914107699	0.00222570119018428	0.0017046204818554	0.000252760927049308	0.000991143651884772	0.000341379171854291	0.000167268035078497	0
"Cholic acid (Cholate) -- Consumption"	0	0.000380302628697867	0.000235349493998588	3.27664733444739e-05	2.14417427848536e-05	0.000478745686301889	0	0.000629388082862197	3.44851369059935e-05	2.13542890089474e-05	0.000873301428721137	0.000193091611242223	0.000392037287101973	0.000478203693036702	0.000108081817936178	0	0.000290663876293454	0	0	0.000332167832167832	0.00172851509749905	0.000326628378562291	0.00313637234246313	0.000229121319738802	0	0.000222518914107699	0.00222570119018428	0.0017046204818554	0.000252760927049308	0.000991143651884772	0.000341379171854291	0.000167268035078497	0
"Menaquinone (Vitamin K2) -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	2.14417427848536e-05	3.98954738584908e-05	3.45285983115515e-05	0.000477466821481666	0	0	0.00172913682886785	8.58184938854323e-05	0.000196018643550987	0.00094553912032257	0.000108081817936178	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0.00253496503496503	0.00162048290390536	2.72190315468576e-05	0.00181957479410075	0.000229121319738802	0	0.00039558918063591	0.00273497180149763	0.000432157305259114	0.000252760927049308	0.000287751382805256	0.000200811277561348	0.000382326937322278	0
"Thiamine (Vitamin B1, Thiamin) -- Consumption"	0	0	3.62076144613212e-05	0	2.14417427848536e-05	0	0	9.76636680303408e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0.000421462620625509	0.000491400491400491	0	0.0118881118881119	0.000351104629179496	0	0.00038306837770542	0.000248214763050369	0	0	0.000509270611313352	0.000132048065495841	0.000349976668222118	0	0.000200811277561348	4.77908671652847e-05	3.99904023034472e-05
"D-Glucuronic acid (D-Glucuronate) -- Consumption"	0	0.000149816187062796	0.000126726650614624	0	7.50460997469874e-05	7.97909477169815e-05	3.45285983115515e-05	0.000531724414831856	7.75915580384854e-05	2.13542890089474e-05	0.00266356935759947	0.000193091611242223	0.000239578342117873	0.00149982067361511	0.000108081817936178	0.000240413511239332	0.000610394140216254	0	8.39436737948836e-05	6.99300699300699e-05	0.00156646680710852	0.000163314189281145	0.00186745834131392	0.000229121319738802	0	0.000593383770953864	0.0023388724371428	0.00037213545730646	0.000311090371752994	0.000351696134539758	0.000200811277561348	0.000525699538818132	3.99904023034472e-05
"Polypeptide -- Macromolecule"	0	0.000103718898735782	0.000235349493998588	0	7.50460997469874e-05	0	0	0.000575130489512007	0.000155183116076971	4.27085780178949e-05	0.000873301428721137	0	4.35596985668859e-05	0.000456467161535034	0	0	0.000290663876293454	0	8.39436737948836e-05	0.00297202797202797	0.00172851509749905	0.000544380630937151	0.00165198237885463	1.90934433115668e-05	2.87467839535452e-05	0.00056865944716412	0.00243318180960824	0.00152455493799743	7.77725929382485e-05	0.000351696134539758	8.03245110245391e-05	0.000262849769409066	7.99808046068944e-05
"D-Galacturonate -- Consumption"	0	0.000149816187062796	0.000126726650614624	0	7.50460997469874e-05	7.97909477169815e-05	3.45285983115515e-05	0.000531724414831856	7.75915580384854e-05	2.13542890089474e-05	0.00266356935759947	0.000193091611242223	0.000239578342117873	0.00147808414211344	0.000108081817936178	0.000240413511239332	0.000610394140216254	0	8.39436737948836e-05	6.99300699300699e-05	0.00156646680710852	0.000163314189281145	0.00181957479410075	0.000229121319738802	0	0.00056865944716412	0.0023388724371428	0.00037213545730646	0.000311090371752994	0.000351696134539758	0.000200811277561348	0.000525699538818132	0
"Dimethylamine -- Production"	0	8.06702545722748e-05	0.000235349493998588	0	2.14417427848536e-05	3.98954738584908e-05	3.45285983115515e-05	0.00051002137749178	3.44851369059935e-05	0	0.00172913682886785	8.58184938854323e-05	0.000196018643550987	0.00094553912032257	0.000108081817936178	0.000240413511239332	0.000581327752586908	0	4.19718368974418e-05	0.000332167832167832	0.00186355533949117	2.72190315468576e-05	0.00181957479410075	0.000229121319738802	0	0.00039558918063591	0.00247090555859441	0.00146453309004478	0.000252760927049308	0.000287751382805256	0.000261054660829752	0.000382326937322278	0
"Folic acid (Folate, Vitamin B9) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	4.34060746801515e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0.0001598651319614	0	0	0.0116083916083916	0.00029708853238265	0	0.000311243056885654	0.000229121319738802	0	0	0.000509270611313352	0.000132048065495841	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Taurocholate -- Consumption"	0	0	0.000126726650614624	0	2.14417427848536e-05	0.000179529632363208	0	0.00100919123631352	3.44851369059935e-05	2.13542890089474e-05	0	4.29092469427162e-05	8.71193971337718e-05	0	0	0.000240413511239332	5.81327752586908e-05	0	4.19718368974418e-05	0.00931818181818182	0.000351104629179496	0.000217752252374861	9.57670944263551e-05	1.90934433115668e-05	0	0.00017307026652821	0.00013203312145161	0.0017046204818554	0	0	6.02433832684044e-05	4.77908671652847e-05	3.99904023034472e-05
"Tyramine -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000455763784141591	0	0	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0.00244755244755245	0.0014314265651164	2.72190315468576e-05	0.00155621528442827	0	0	0.00039558918063591	0.00260293868004602	0.00037213545730646	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	0
"Trimethylamine -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	2.14417427848536e-05	0	0	0.000455763784141591	0	0	0.000855835400146715	4.29092469427162e-05	0.000283138040684758	0.000336916238275858	0.000108081817936178	0	0.000232531101034763	0	0	0.00344405594405594	0.00167449900070221	5.44380630937151e-05	0.0019153418885271	0.000229121319738802	2.87467839535452e-05	0.000197794590317955	0.00239545806062206	0.000480174783621238	0.000252760927049308	0.000287751382805256	0.000200811277561348	4.77908671652847e-05	0
"Putrescine -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	2.14417427848536e-05	3.98954738584908e-05	3.45285983115515e-05	0.000575130489512007	0	0	0.00172913682886785	8.58184938854323e-05	0.000196018643550987	0.00094553912032257	0.000108081817936178	0.000240413511239332	0.000523194977328218	0.000491400491400491	4.19718368974418e-05	6.99300699300699e-05	0.00151245071031167	2.72190315468576e-05	0.00174774947328098	0.000229121319738802	0	0.00039558918063591	0.0023388724371428	0.000348126718125398	0.000252760927049308	0.000287751382805256	0.000200811277561348	0.000382326937322278	0
"Hyaluronan (Hyaluronate, Hyaluronic acid) -- Macromolecule"	0	8.06702545722748e-05	0.000235349493998588	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000477466821481666	3.44851369059935e-05	0	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0.000244755244755245	0.00167449900070221	2.72190315468576e-05	0.00155621528442827	0	0	0.00039558918063591	0.0023388724371428	0.00141651561168265	0	0.000287751382805256	8.03245110245391e-05	0.000310640636574351	0
"Folic acid (Folate, Vitamin B9) -- Consumption"	0	0	0	0	0	0	0	2.17030373400757e-05	0	0	0	0	0	0	0	0	0.000421462620625509	0	0	0.011520979020979	0.000108032193593691	0	4.78835472131776e-05	0	0	0	0.000377237489861743	8.40305871337167e-05	0	0	0	0	0
"Cholic acid (Cholate) -- Production"	0	0	0.000126726650614624	0	2.14417427848536e-05	0.000179529632363208	0	0.000119366705370417	3.44851369059935e-05	2.13542890089474e-05	0	4.29092469427162e-05	8.71193971337718e-05	0	0	0.000240413511239332	5.81327752586908e-05	0	4.19718368974418e-05	0.00931818181818182	0.000351104629179496	0.000217752252374861	9.57670944263551e-05	1.90934433115668e-05	0	0.00017307026652821	0.00013203312145161	0.00115241948069097	0	0	6.02433832684044e-05	4.77908671652847e-05	3.99904023034472e-05
"Chenodeoxycholic acid (Chenodeoxycholate) -- Production"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Glycochenodeoxycholate -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Glycocholate -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Glycodeoxycholate -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Glycolithocholate -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Taurochenodeoxycholate -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Taurodeoxycholate -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Taurolithocholate -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00931818181818182	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"L-Leucine (Leucine) -- Consumption"	0	8.06702545722748e-05	0.000235349493998588	0	0	0	0	0.00135643983375473	3.44851369059935e-05	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0.000244755244755245	0.00156646680710852	0	0.0014843899636085	0	0	0.000197794590317955	0.00201822057076032	0.00198072098243761	0	0.000287751382805256	6.02433832684044e-05	0	0
"L-Phenylalanine (Phenylalanine, D-Phenylalanine) -- Consumption"	0	8.06702545722748e-05	0.000235349493998588	0	0	0	0	0.00135643983375473	3.44851369059935e-05	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0.000244755244755245	0.00156646680710852	0	0.0014843899636085	0	0	0.000197794590317955	0.00201822057076032	0.00198072098243761	0	0.000287751382805256	6.02433832684044e-05	0	0
"L-Tyrosine (Tyrosine) -- Consumption"	0	8.06702545722748e-05	0.000235349493998588	0	0	0	0	0.00135643983375473	3.44851369059935e-05	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0.000244755244755245	0.00156646680710852	0	0.0014843899636085	0	0	0.000197794590317955	0.00201822057076032	0.00198072098243761	0	0.000287751382805256	6.02433832684044e-05	0	0
"L-Valine (Valine, D-Valine) -- Consumption"	0	8.06702545722748e-05	0.000235349493998588	0	0	0	0	0.00135643983375473	3.44851369059935e-05	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0.000244755244755245	0.00156646680710852	0	0.0014843899636085	0	0	0.000197794590317955	0.00201822057076032	0.00198072098243761	0	0.000287751382805256	6.02433832684044e-05	0	0
"L-Fucose -- Consumption"	0	8.06702545722748e-05	0.000126726650614624	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000434060746801515	0	2.13542890089474e-05	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0	0.00132339437152271	2.72190315468576e-05	0.0014843899636085	0	0	0.00039558918063591	0.00222570119018428	0.000288104870172743	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	3.99904023034472e-05
"Butylamine -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000434060746801515	0	0	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0	0.00132339437152271	2.72190315468576e-05	0.0014843899636085	0	0	0.00039558918063591	0.00222570119018428	0.000288104870172743	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	0
"Chondroitin 4-sulfate (Chondroitin 6-sulfate) -- Macromolecule"	0	8.06702545722748e-05	0.000126726650614624	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000434060746801515	0	0	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0	0.00132339437152271	2.72190315468576e-05	0.0014843899636085	0	0	0.00039558918063591	0.00222570119018428	0.000288104870172743	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	0
"Galactan -- Macromolecule"	0	8.06702545722748e-05	0.000126726650614624	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000434060746801515	0	0	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0	0.00132339437152271	2.72190315468576e-05	0.0014843899636085	0	0	0.00039558918063591	0.00222570119018428	0.000288104870172743	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	0
"N-Acetylgalactosamine (N-Acetyl-D-galactosamine) -- Consumption"	0	8.06702545722748e-05	0.000126726650614624	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000434060746801515	0	0	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0	0.00132339437152271	2.72190315468576e-05	0.0014843899636085	0	0	0.00039558918063591	0.00222570119018428	0.000288104870172743	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	0
"Phenylethylamine -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000434060746801515	0	0	0.00172913682886785	8.58184938854323e-05	0	0.00094553912032257	0	0.000240413511239332	0.000523194977328218	0	4.19718368974418e-05	0	0.00132339437152271	2.72190315468576e-05	0.0014843899636085	0	0	0.00039558918063591	0.00222570119018428	0.000288104870172743	0	0.000287751382805256	2.00811277561348e-05	0.000310640636574351	0
"L-Arginine (Arginine) -- Consumption"	0	0	0.000126726650614624	0	0	0	0	0.000987488198973446	6.03489895854887e-05	0	0	0	0	0	0	0.000841447289337661	2.90663876293454e-05	0.00171990171990172	0	0.00286713286713287	0.0005941770647653	2.72190315468576e-05	9.57670944263551e-05	1.90934433115668e-05	0	2.47243237897444e-05	0.000509270611313352	0.00176464232980805	0	0	6.02433832684044e-05	0	0
"D-Galactosamine (Galactosamine) -- Consumption"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101732356702709	0	0	0.00907342657342657	0	0	0	0	0	0	0	0	0	0	0	0	0
"Methanol -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	2.14417427848536e-05	0	0	0.000434060746801515	0	0	0.000855835400146715	0	0.000196018643550987	0.000336916238275858	0.000108081817936178	0	0.000232531101034763	0	0	6.99300699300699e-05	0.00137741046831956	0	0.0016998659260678	0.000229121319738802	0	0.000197794590317955	0.00201822057076032	0.000348126718125398	0.000252760927049308	0.000287751382805256	0.000180730149805213	4.77908671652847e-05	0
"L-Serine (Serine, D-Serine) -- Consumption"	0	0.000311156696207346	0	3.27664733444739e-05	0	0.000478745686301889	0	0.00106344882966371	0	2.13542890089474e-05	1.74660285744228e-05	0.000193091611242223	0.000196018643550987	0.000141287454760844	0	0	5.81327752586908e-05	0	0	0.00244755244755245	0.000108032193593691	0.000326628378562291	0.00143650641639533	0	0	2.47243237897444e-05	0.000452684987834091	0.00087631898010876	0	0.000703392269079515	8.03245110245391e-05	9.55817343305694e-05	0
"Pyruvate -- Consumption"	0	0.000437924239106635	0	0	4.28834855697071e-05	0	0	7.59606306902651e-05	0	0	0.00118768994306075	4.29092469427162e-05	0	0.000825988197063395	0	0	0.0025578421113824	0	0	0.00272727272727273	0.000108032193593691	8.16570946405727e-05	4.78835472131776e-05	0	2.87467839535452e-05	0.000222518914107699	0.000377237489861743	8.40305871337167e-05	0	6.39447517345014e-05	2.00811277561348e-05	0	7.99808046068944e-05
"N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid) -- Consumption"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.00130218224040454	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000852310240927698	0	0.000287751382805256	0	0	0
"Isobutyrate (2-Methylpropanoic acid) -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	4.28834855697071e-05	0	0	0.000434060746801515	0	0	0.000873301428721137	4.29092469427162e-05	4.35596985668859e-05	0.000391257567030029	0	0	0.000261597488664109	0	0	0	0.0011883541295306	0.00010887612618743	0.00165198237885463	0	2.87467839535452e-05	0.000222518914107699	0.00209366806873267	0.000288104870172743	0	0.000415640886274259	0	0	7.99808046068944e-05
