"","buddy_16","buddy_17","ivy_17","padme_17","buddy_18","ginger_18","ivy_18","franc_19","ivy_19","ginger_20","buddy_21","joans_21","franc_22","grogu_22","henry_22","joans_22","marshmallow_22","franc_24","ginger_24","henry_24","ivy_24","marshmallow_24","henry_25","ophelia_43","goose_44","iris_44","jarjarbinks_44","lambchop_44","hamlet_45","hera_45","jarjarbinks_45","korra_45","ophelia_45","goose_46","hamlet_46","iris_46","lambchop_46","hamlet_48","hera_48","iris_48","jarjarbinks_48","korra_48","kubo_48","lambchop_48","ophelia_48","wolverine_48","iris_49","jarjarbinks_49","kubo_49","ophelia_49","wolverine_49","jarjarbinks_50","korra_50","kubo_50","lambchop_50","ophelia_50","wolverine_50","lambchop_51","goose_52","jarjarbinks_52","kubo_52","hera_53","kubo_53","iris_55","lambchop_55","ophelia_55"
"buddy_21",0.0276994566371455,0.0089976041521015,0.0175456017386827,0.029432882497097,0.0235185606290756,0.0211158565673712,0.0251471038100014,0.0169285004067004,0.0165869859285326,0.0195955154956406,0,0.0158047649163192,0.0185110485989341,0.0202562499388523,0.0170159408396226,0.0154679867974829,0.0266310775678828,0.0170681075309143,0.0209642685544628,0.0169470228436912,0.0132772581163258,0.0158935711666602,0.0192904221934613,0.0232440606158624,0.0243700018307492,0.0181866017274467,0.0305228760935492,0.0224398753100355,0.020920700787739,0.0194701502767604,0.0305261267629632,0.016737755874203,0.0185282000085756,0.0168805694816541,0.0173573780646415,0.0227064753951151,0.0220300056763463,0.0187469056565482,0.0168639620762008,0.0185430881234466,0.0196851743944459,0.017162762434875,0.0174108025527839,0.0298333393578478,0.0258938723591466,0.0191583139923285,0.0200123364274836,0.0163628837579619,0.0158121107820261,0.0236876075077044,0.0163605387573271,0.0245179171985002,0.0201687118486876,0.0159288935727159,0.0262198123338858,0.023777334699579,0.019353130157061,0.029975828109401,0.0290446343117308,0.0232595085980458,0.0202685260497306,0.0151056021360506,0.0152211160071681,0.016500367746371,0.0221102083883536,0.0200786793766302
"joans_21",0.0309363198126963,0.0173218550719897,0.0198251720296995,0.0283087032779014,0.0232153767460016,0.0221081265155069,0.028556896204744,0.0194261190670074,0.0175412008162086,0.0223780197892594,0.0158047649163192,0,0.0191323460322715,0.0228339643714148,0.0201427828700517,0.0173292449445479,0.0284724397445632,0.0193778216290883,0.0230001892321517,0.019780684623635,0.0126593831377489,0.00836729049940528,0.0215587045408652,0.0192809461472616,0.0264894166736072,0.0196787843519174,0.0353412530420594,0.0241996085913476,0.0225480298498321,0.0195919293856241,0.0278922330953106,0.0190661072887568,0.0129113596679458,0.0192031107391892,0.0177032596218027,0.0264623374664494,0.0241362370327812,0.0174529923990964,0.0150010466712189,0.0195695480706019,0.0210867867377575,0.0187584871621072,0.0188868811291282,0.0326205902906877,0.0222800554565096,0.0217205623300879,0.0211743261593801,0.0154936759802089,0.0121378583361143,0.0198735368158442,0.0172899931803296,0.0271825232560364,0.0220644974577582,0.0132294787574649,0.027061688597649,0.0250713742253982,0.0220474567942393,0.0326406529373901,0.0319169925237196,0.0248135726392408,0.021921640202716,0.00940383538608235,0.0108293782152523,0.0164410704320722,0.0260832425971751,0.0192551315401691
"franc_22",0.0124257912537834,0.0127813506661251,0.0141851452965812,0.0365696906281048,0.0275317122939528,0.00481189486877033,0.0254052276725896,0.0109194271713094,0.0166764372529403,0.00460707042520424,0.0185110485989341,0.0191323460322715,0,0.00642130034406525,0.0139044970523038,0.0123194917252638,0.0110903428180676,0.00969640434048618,0.00446397889012037,0.0116090881857966,0.0161051465563047,0.0138954072801721,0.0196182451612891,0.0282050744564064,0.00910467245804994,0.0160917419880149,0.0245529595743823,0.0109966134948167,0.0161976902148436,0.0159669632890111,0.0369365423913163,0.0124797173205367,0.0215860806301028,0.00459579838929537,0.00681587980983159,0.0186568621964422,0.0109326174077339,0.0143298368891101,0.0145433486250239,0.0117181682569878,0.020487191380979,0.0136934375945471,0.0143028477390124,0.0148660621448713,0.0286719110967013,0.0185732377994491,0.00584344871560604,0.00790767744462033,0.0121496077608486,0.0270453248090514,0.0123364585176108,0.00929317237820575,0.00354484128062878,0.0103305365447668,0.0129018950141619,0.0272347903950406,0.0184429004802112,0.0152564549305087,0.013977543414988,0.00847438819178653,0.0219217377248814,0.0126169576506833,0.0148681901183634,0.00938788955831207,0.00784309497290378,0.024880870760177
"grogu_22",0.0105138971373073,0.0148667499353118,0.0166573239122086,0.0389677764560531,0.0299986530684125,0.00740579387679808,0.021813428164797,0.0133054291940938,0.0158780565331535,0.00649671634572236,0.0202562499388523,0.0228339643714148,0.00642130034406525,0,0.0158983469461764,0.0146253842307194,0.0128029730245457,0.00872250330813191,0.00515059004613696,0.0142683405068892,0.0171576305571445,0.0175063684034778,0.0217905505921452,0.0302507495819097,0.0121285501660758,0.0135681440711658,0.0189116393572863,0.0127021928244869,0.0126078513220499,0.0137135960357278,0.0390262521869023,0.0140073368030909,0.0240232700124873,0.00676498196239825,0.00690120832641856,0.0142387179201475,0.0112372640589479,0.0135872536521609,0.0151483100528994,0.0092766557340055,0.0232109386195133,0.0165209602226888,0.0117627218258209,0.0156838448685862,0.0288697230756424,0.0196744381909064,0.00841200780108374,0.0124051771779171,0.0139292761310186,0.0278973661078763,0.0129039273880646,0.0114886874448419,0.00623626711662435,0.0118023185639196,0.0147681334354485,0.0294884315155216,0.0207587664045819,0.0161915853601683,0.0148656440885894,0.0117092051074067,0.0239507163265413,0.0170235308429484,0.0169631091751593,0.010551304856996,0.00622368886130676,0.0271612580576612
"henry_22",0.0215969252235128,0.00913222796367581,0.00170029317072758,0.0259745167641826,0.0150112620570655,0.0154827613239767,0.0221571088827347,0.00325361635960599,0.0142119925570317,0.0167392850640389,0.0170159408396226,0.0201427828700517,0.0139044970523038,0.0158983469461764,0,0.00408102066992675,0.0229173572845836,0.00928269608421395,0.016589057562046,0.00290921612476316,0.0146551190198457,0.0167996487043803,0.00648211837582386,0.0198927134309413,0.0192231251456663,0.0165420129941193,0.0254466023194994,0.0224190236516726,0.0176453309260412,0.0164025385267656,0.0273476613114507,0.00296367047400148,0.0158495594507678,0.0134164790124747,0.0122391767900905,0.0183017604362793,0.0219214997098783,0.0149000799014235,0.0121882479507135,0.0149055336718864,0.00769354826674495,0.002473744509931,0.0161446129134228,0.0256961905019784,0.0234615602345031,0.00596062344129449,0.0146235566064971,0.00885872008937042,0.0135574690769177,0.0203698607258029,0.00799477856518877,0.0184196046007255,0.014546435095437,0.0130073839239896,0.0247282353779232,0.0140677550201336,0.00557989426786003,0.0263340532204308,0.0245323438514585,0.0174364053957228,0.00869834424309053,0.0133362325348219,0.0135411616585806,0.0124900810316035,0.0169691628072064,0.013973546558954
"joans_22",0.0214740921135958,0.00839483423035118,0.00433726270490258,0.0261322987216551,0.0158954675541075,0.0144464623883964,0.0218062165122958,0.00443776428893978,0.0132067036617817,0.0155085330225022,0.0154679867974829,0.0173292449445479,0.0123194917252638,0.0146253842307194,0.00408102066992675,0,0.0220405743771091,0.0081391566485214,0.0156538777648413,0.0041147259667252,0.013044937833316,0.0144057447921003,0.00785308741699411,0.0194674363728818,0.0188570182069509,0.0151488002367349,0.0253198289648635,0.0203204182523738,0.0162816948107445,0.0147464722812847,0.0273386640954331,0.00312743007942666,0.014240448804975,0.0125401970857008,0.0105487751059148,0.0176541379785937,0.0197016025471707,0.0135176855528535,0.0107205737542754,0.0136265262142163,0.0090667746554873,0.00389198665776452,0.0142210525143556,0.0252676415451714,0.0227212856081766,0.00748379119990892,0.0142798880735889,0.00764020458871854,0.0116350278484177,0.0197836779517641,0.0066967036418577,0.018435071216533,0.0133443335261511,0.0108940076472287,0.0228911059101388,0.0153136687353267,0.00727712279336359,0.0257226894761976,0.02428884646377,0.0174291823056941,0.00998227638574064,0.0113344931875823,0.0116794916891993,0.0115340950840629,0.016230959005771,0.0138547225931493
"marshmallow_22",0.00962056174546633,0.0214822531014355,0.023117223756807,0.0459187427489929,0.0370786056336346,0.00993986119336884,0.0342636053562945,0.0200332033385542,0.0270740924840724,0.00816989451652312,0.0266310775678828,0.0284724397445632,0.0110903428180676,0.0128029730245457,0.0229173572845836,0.0220405743771091,0,0.0196757127066787,0.00878595864553884,0.0202451470483739,0.0266495686269586,0.0232833519508563,0.0284818466915439,0.0386603238833311,0.00507985562664162,0.0257683036803588,0.0295389243972678,0.00942000563840869,0.0250058917886704,0.0257731098233041,0.0467033084657764,0.0220994120387539,0.0320656171671587,0.0134497164198548,0.0171471736638264,0.0265709688415654,0.0110830055550838,0.024511321045376,0.0253797042336527,0.0211358393762175,0.0293527381204658,0.0228444228949655,0.0238805917766415,0.00441539585599326,0.0391158730398472,0.0279943902435664,0.0125238520977711,0.0177768900157845,0.0228651594529801,0.0377959851572211,0.022863406241564,0.00679198540519172,0.00928608968261966,0.02112661934204,0.00765040311749729,0.0362449644703339,0.026847534094075,0.0044460570171172,0.00453487626812967,0.00927956538932288,0.0311858518378694,0.0223812296902733,0.02565409676107,0.0194923755283567,0.00920364867591927,0.0349079510420158
"franc_24",0.0169537161845378,0.0107205751344311,0.010215671959094,0.0317474696372512,0.0220544317565374,0.0117316683057088,0.0168234946839562,0.00764375685005312,0.00974176238807864,0.0124692710397483,0.0170681075309143,0.0193778216290883,0.00969640434048618,0.00872250330813191,0.00928269608421395,0.0081391566485214,0.0196757127066787,0,0.0115126206105283,0.00900810291148218,0.0118966769542125,0.0151843755994591,0.0146014721892236,0.0228422598121046,0.0173521923096696,0.00912989376770935,0.0186185160716444,0.0186072011519345,0.00925233909532148,0.0089156912841332,0.0317212540828923,0.00691265204254705,0.0174353994756345,0.00875959224457011,0.00496392257499871,0.011017804786166,0.0171692263128903,0.00860481357601107,0.00851599111339405,0.00643014038321404,0.0161300041226493,0.010209510338088,0.00803998225557852,0.0227369621803047,0.0222174327155267,0.0118005419592248,0.0109073713437479,0.00920219609096888,0.00950666589217611,0.0205426101809831,0.00512248878980641,0.0164073541460872,0.0107841624629126,0.00782396611922711,0.0212418553148276,0.0218026842902008,0.0141311484254904,0.0233445858546513,0.0216667969296464,0.0155154626216131,0.0162413950495688,0.0135006533203927,0.0115018647288981,0.00748618200860479,0.0124662077726407,0.0194880038905148
"ginger_24",0.00861885474574383,0.0153078962306668,0.0170848909632243,0.0400566505217874,0.0309195802994278,0.0047427885345639,0.0259312459518322,0.013589567315595,0.0185812365516619,0.00346286577285747,0.0209642685544628,0.0230001892321517,0.00446397889012037,0.00515059004613696,0.016589057562046,0.0156538777648413,0.00878595864553884,0.0115126206105283,0,0.0144043571447814,0.0187723151266056,0.0175799455602101,0.02269680462469,0.0314926651050982,0.00758544294511992,0.0172735552221844,0.0231990707502509,0.0110934711291846,0.016752435948546,0.0173346935458751,0.0402264360481404,0.01527582691871,0.0251740374769192,0.00550629612927225,0.00881769636180094,0.0186897851984863,0.0109054760238466,0.016032752454043,0.0171629874892543,0.0125215966356433,0.0237198382531773,0.0167919975972776,0.0156509595088016,0.0119815282857581,0.0310206575303844,0.0211499911936289,0.00560144869450058,0.0115246482807986,0.0150783605666759,0.0298063135821933,0.0148872451524836,0.0071263188240069,0.00409569931093446,0.0132073138368795,0.0124040207159608,0.0304415254577365,0.0213320975828728,0.0125990200190597,0.0109268547243584,0.00719010527181569,0.0250418909356744,0.0164637948805773,0.0180767542583493,0.0112529150415171,0.00564905535769615,0.0283915650037441
"henry_24",0.0195812445410073,0.00870001947939386,0.00302136801159851,0.0278082588766537,0.0172221279202955,0.0131857616820702,0.0236256929556834,0.00199073900087078,0.0151806855067462,0.0143527734308205,0.0169470228436912,0.019780684623635,0.0116090881857966,0.0142683405068892,0.00290921612476316,0.0041147259667252,0.0202451470483739,0.00900810291148218,0.0144043571447814,0,0.0152013750680704,0.0159732264104542,0.00851817160195315,0.0217341106191684,0.0165466475286568,0.0171015890760969,0.0258133232553048,0.0199329367003393,0.0179712820139749,0.016914910527823,0.0292516257378696,0.00383228893310169,0.0169662267287501,0.0116534486629501,0.0111743212528735,0.0189366392397546,0.0196654308119619,0.0152559008520837,0.0128811527292957,0.014749415505059,0.00952566618181899,0.00316578678567312,0.0162973245366087,0.0230871988083715,0.0251753721921738,0.00860574108884784,0.0127346101653253,0.00713910728848597,0.0133785256121895,0.0222496712194164,0.00865011746452976,0.0159191792140057,0.0121083922042102,0.0125654455976658,0.0220597418690803,0.0162752474451499,0.00724851315809377,0.0236753522207917,0.0219757585903446,0.0150697228953323,0.0110611358608533,0.0125237854058376,0.0138536260175849,0.0119005351796166,0.0148192431088175,0.0159937086844532
"ivy_24",0.0254523405364638,0.0122552162875842,0.0151320912433079,0.0282049063270266,0.0208744175920933,0.0183820744798113,0.0182689688168517,0.014001829726098,0.00617356765098295,0.0190820056116375,0.0132772581163258,0.0126593831377489,0.0161051465563047,0.0171576305571445,0.0146551190198457,0.013044937833316,0.0266495686269586,0.0118966769542125,0.0187723151266056,0.0152013750680704,0,0.0107068830713884,0.0178880153540282,0.0163335954564404,0.0240099417680055,0.010801453777113,0.0266164978102454,0.0245580663307009,0.0138692291552033,0.010425605764703,0.0268375761720425,0.0135044456729581,0.0115896356494385,0.0137845774040164,0.011326153623029,0.017582910312682,0.0237247728247668,0.00785806744766347,0.00577529352001705,0.0109310717790784,0.0179757728018269,0.0143603191003065,0.011162535684107,0.0301575880723496,0.0151739095356819,0.0151363678960401,0.0159494907969481,0.0121372475425723,0.0061441583042921,0.0135271613752243,0.00910885726227075,0.0234316975349567,0.0189476678054395,0.00721706497490509,0.0276553352406434,0.0222046499269882,0.0179911452959093,0.0306599503717541,0.0289413188485485,0.0210298794498655,0.0180249234530574,0.0099460680234609,0.00465823327795319,0.00862760633364856,0.0217717173058921,0.0168720874488332
"marshmallow_24",0.0254235513789687,0.014364193883751,0.0165662148703646,0.0299904289595244,0.0234926010496936,0.0167954143110709,0.0265691262808686,0.0153707927497252,0.0147194192801555,0.0169967839339242,0.0158935711666602,0.00836729049940528,0.0138954072801721,0.0175063684034778,0.0167996487043803,0.0144057447921003,0.0232833519508563,0.0151843755994591,0.0175799455602101,0.0159732264104542,0.0107068830713884,0,0.0198113177496397,0.0209395567845298,0.020919876984749,0.0170873611243204,0.0317519023697086,0.0204528823609564,0.0193923471819595,0.0168913732956119,0.0301270101620328,0.0156380782476254,0.014382274787862,0.0138100744103006,0.0128338973507803,0.023363808256505,0.0204773368637632,0.0142638282582137,0.0120389466585471,0.0156229349195385,0.0195419515232522,0.0155847956152038,0.0159065824220127,0.0271796089373989,0.0230891223154851,0.0194593269670416,0.0154675936752886,0.0105818640376878,0.00822900200779387,0.0206765155050032,0.0140782048191361,0.0215211206723896,0.0169600517532802,0.00905905985403326,0.0228234860487176,0.0247625534149269,0.0197701795505771,0.0273427375541965,0.0263296032493804,0.0191569059818048,0.0207198431171976,0.00545798133102672,0.00822494657781084,0.011581677818457,0.0209297915243207,0.019749109182923
