task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
143	52/fe26e3	87932	minimap_pipeline:getAlignmentStats (KUB-58-MGE-L206)	COMPLETED	0	2025-03-24 11:02:27.949	2.9s	2.5s	202.8%	785.2 MB	1.9 GB	463.2 MB	1.1 MB
144	9d/ecd979	88426	minimap_pipeline:getAlignmentStats (HAM-4-MGE-L133)	COMPLETED	0	2025-03-24 11:02:30.831	2.9s	2.5s	196.9%	789.9 MB	2 GB	463.1 MB	971.6 KB
145	3a/ec5988	88920	minimap_pipeline:getAlignmentStats (GRO-36-MGE-L214)	COMPLETED	0	2025-03-24 11:02:33.703	2.9s	2.5s	216.3%	809.3 MB	2 GB	463.1 MB	1 MB
146	b2/09d5fa	89416	minimap_pipeline:getAlignmentStats (HAM-17-MGE-L175)	COMPLETED	0	2025-03-24 11:02:36.565	2.7s	2.4s	197.5%	833.4 MB	2 GB	463.1 MB	1 MB
147	8b/cef49b	89907	minimap_pipeline:getAlignmentStats (HAM-67-MGE-L208)	COMPLETED	0	2025-03-24 11:02:39.255	3.6s	3.3s	170.0%	504.7 MB	1.8 GB	503.8 MB	6.4 MB
148	16/7d197f	90398	minimap_pipeline:getAlignmentStats (JAR-44-DRS-L203)	COMPLETED	0	2025-03-24 11:02:42.903	3.8s	3.4s	179.8%	837.4 MB	1.9 GB	495 MB	5.3 MB
149	9f/2f7d84	91025	minimap_pipeline:getAlignmentStats (HER-58-MGE-L180)	COMPLETED	0	2025-03-24 11:02:46.706	3.2s	2.8s	204.9%	742.2 MB	1.9 GB	463.1 MB	963.7 KB
150	9c/870d67	91518	minimap_pipeline:getAlignmentStats (KOR-44-DRS-L191)	COMPLETED	0	2025-03-24 11:02:49.881	3.1s	2.7s	206.4%	743.9 MB	1.9 GB	463.1 MB	1 MB
151	ba/3ec92a	92012	minimap_pipeline:createAbundanceTables	COMPLETED	0	2025-03-24 11:02:52.955	2.6s	2s	231.7%	51.1 MB	4 GB	11.5 MB	81.2 KB
152	9c/650d57	92421	minimap_pipeline:makeReport (1)	COMPLETED	0	2025-03-24 11:02:55.717	8m 43s	8m 42s	99.7%	797.8 MB	5 GB	91.2 MB	20.1 MB
