task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
67	17/d687a0	2110995	minimap_pipeline:getAlignmentStats (GOO-59-MGE-S43)	COMPLETED	0	2025-03-24 10:58:33.113	3.3s	2.9s	186.3%	719.6 MB	1.9 GB	481 MB	4.7 MB
68	2e/d3153a	2111487	minimap_pipeline:getAlignmentStats (KUB-50-MGE-S41)	COMPLETED	0	2025-03-24 10:58:36.387	3s	2.7s	193.4%	754.7 MB	1.9 GB	479.6 MB	5.2 MB
69	88/823f62	2111981	minimap_pipeline:getAlignmentStats (MAR-36-MGE-S28)	COMPLETED	0	2025-03-24 10:58:39.409	3s	2.6s	200.0%	770.1 MB	1.9 GB	467.2 MB	2.1 MB
70	04/9f11dd	2112477	minimap_pipeline:getAlignmentStats (GRO-24-MGE-S46)	COMPLETED	0	2025-03-24 10:58:42.380	3.2s	2.8s	196.4%	741.7 MB	1.9 GB	476.8 MB	4 MB
71	12/d32897	2112970	minimap_pipeline:getAlignmentStats (LAM-18-MGE-S26)	COMPLETED	0	2025-03-24 10:58:45.548	3.5s	3.2s	192.5%	740.8 MB	2 GB	483.7 MB	2.6 MB
72	d6/67673c	2113470	minimap_pipeline:getAlignmentStats (KUB-20-MGE-S30)	COMPLETED	0	2025-03-24 10:58:49.077	3s	2.6s	201.2%	761.6 MB	1.9 GB	473 MB	4.9 MB
73	9f/4fbf65	2113964	minimap_pipeline:getAlignmentStats (MAR-48-MGE-S40)	COMPLETED	0	2025-03-24 10:58:52.074	3.2s	2.8s	185.9%	719.5 MB	1.9 GB	483.3 MB	4.6 MB
74	68/6b80af	2114455	minimap_pipeline:getAlignmentStats (IRI-48-MGE-S39)	COMPLETED	0	2025-03-24 10:58:55.253	3s	2.7s	192.3%	750.2 MB	1.9 GB	479.9 MB	5.6 MB
75	a9/a91feb	2114944	minimap_pipeline:getAlignmentStats (IRI-11-MGE-S25)	COMPLETED	0	2025-03-24 10:58:58.258	2.9s	2.5s	199.1%	785.1 MB	1.9 GB	466.6 MB	3.1 MB
76	fd/a0097a	2115441	minimap_pipeline:getAlignmentStats (HAM-31-MGE-S32)	COMPLETED	0	2025-03-24 10:59:01.127	3.4s	3.1s	173.5%	567.2 MB	1.8 GB	495.4 MB	6.8 MB
77	5c/30e169	2115933	minimap_pipeline:createAbundanceTables	COMPLETED	0	2025-03-24 10:59:04.577	2.6s	2.1s	223.4%	51.4 MB	4 GB	11.7 MB	67.3 KB
78	78/e9cfca	2116321	minimap_pipeline:makeReport (1)	COMPLETED	0	2025-03-24 10:59:07.297	6m 25s	6m 25s	99.4%	882.9 MB	5.1 GB	95.7 MB	27.3 MB
