"ID"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"buddy_16"	"buddy_17"	"iris_17"	"ivy_17"	"kubo_17"	"lambchop_17"	"padme_17"	"wolverine_17"	"buddy_18"	"ginger_18"	"hamlet_18"	"hera_18"	"iris_18"	"ivy_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"franc_19"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"ginger_20"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"buddy_21"	"hamlet_21"	"jarjarbinks_21"	"joans_21"	"korra_21"	"kubo_21"	"franc_22"	"goose_22"	"grogu_22"	"hamlet_22"	"henry_22"	"hera_22"	"iris_22"	"joans_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"iris_23"	"korra_23"	"franc_24"	"ginger_24"	"henry_24"	"hera_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"jarjarbinks_29"	"joans_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"grogu_41"	"hamlet_41"	"hera_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"ophelia_43"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"iris_44"	"ivy_44"	"jarjarbinks_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"hamlet_45"	"henry_45"	"hera_45"	"ivy_45"	"jarjarbinks_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"buddy_46"	"charles_46"	"goose_46"	"hamlet_46"	"iris_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"hamlet_48"	"hera_48"	"iris_48"	"ivy_48"	"jarjarbinks_48"	"joans_48"	"korra_48"	"kubo_48"	"lambchop_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"iris_49"	"ivy_49"	"jarjarbinks_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"jarjarbinks_50"	"joans_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"kubo_52"	"marshmallow_52"	"franc_53"	"hera_53"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"iris_55"	"ivy_55"	"lambchop_55"	"ophelia_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"henry_59"	"iris_59"	"ophelia_59"	"korra_6"	"padme_6"	"iris_60"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"hera_67"	"ivy_67"	"franc_68"	"jarjarbinks_68"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"
"njc40"	37.27	42.02	22.61	27.24	44.81	20.93	27.39	39.25	59.17	46.3	51.11	21.37	11.91	43.75	29.97	39.56	2.18	17.98	30.64	13.73	40.1	21.28	0.22	54.51	24.19	28.27	20.32	18.67	28.33	24.11	15.94	36.81	26.49	44.24	21.5	21.44	20.76	39.21	4.65	3.41	28.39	1.29	15.48	18.54	11.69	11.05	42.61	13.57	16.94	21	26.52	12.51	41.05	17.92	24.97	19.9	18.83	1.78	9.57	12.51	14.11	45.63	30.96	28.23	22.47	22.09	24.82	18.47	21.04	20.41	21.33	18.27	20.11	28.12	3.49	31.17	64.47	21.34	12.29	33.07	29.22	26.49	24.96	28.96	22.89	15.27	37.17	12.44	25.67	1.22	20.08	22.53	14.76	0.62	18.25	44.62	10.29	8.08	41.58	7.75	1.42	26.96	36.42	11.55	2.76	13.14	15.94	3.87	31.35	23.98	14.89	27.6	12.78	12.68	36.05	21.31	35.7	22.1	3.69	15.54	21.7	15.25	21.14	16.89	32.99	14.92	31.92	18.17	15.08	10.57	14.18	15.6	3.36	33.53	11.43	17.2	6.07	17.87	28.56	37.87	18.2	30.87	13.51	21.11	40.6	32.99	8.49	9.76	29.88	16.07	1.4	16.69	15.69	29.71	23.49	11.18	10.43	18.89	22.36	22.27	15.3	17.96	32.9	16.93	13.3	41.03	31.78	25.78	39.93	10.01	14.92	23.62	17.27	15.11	29.56	4.76	9.81	23.13	33.82	38.28	6.43	35.16	10.36	15.38	18.96	18.74	30.79	4.2	39.99	16.51	23.94	9.74	32.93	23.74	10.79	29.23	21.8	3.36	12.25	11.8	13.23	26.27	24.81	19.07	1.93	13.08	37.38	27.92	9.59	17.89	21.26	15.24	20.55	3.27	34.01	14.64	12.67	23.53	26.32	28.41	17.32	46.71	15.18	24.76	25.58	14.49	10.2	16.53	5.84	22.41	27.95	7.75	41.43	30.55	15.14	11.4	45.13	28.97	25.62	17.58	11.88	34.77	18.47	8.63	5.6	27.98	9.02	14.76	16.33	15.56	20.45
"njc41"	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.11	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0.47	0	0.02	0	0	0	0	0	0.11	0	0	0.02	0	0.02	0	0	0	0.11	0	0.04	0.12	0	0	0.07	0.02	0.04	0.13	0	0.09	0.02	0
"njc42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc43"	0.27	1.89	0.31	0.44	0.58	0.93	0.29	1.65	0.98	0.4	5.98	2.11	0.49	3.3	1.49	0.71	0.31	0.36	3.22	1.02	2.16	0.02	0.13	2.71	0.02	0.78	0.4	0.6	4.29	5.53	0.33	3.25	0.04	1.96	1.56	2.46	0.96	4.18	0.29	0.58	14.33	0.73	1.22	0.53	1.11	0.76	1.93	2.14	0.89	0.24	1.22	0.22	0.07	1.65	2.31	1.22	0.82	0.18	1.07	2.11	0.13	2.47	1.13	1.69	0.42	0.6	1	1.13	2.51	1.22	2.27	1.4	2.42	1.24	0.47	2.49	3.13	2.51	1.22	1.02	3.47	0.22	0.24	0.4	0.29	1.87	1.51	0.7	4.6	0.22	1.8	2.16	0.87	0.27	2.49	0.69	1.13	0.93	3.44	7.75	0.13	0.93	0.89	0.23	2.14	2.71	0.73	0.49	4.6	8.49	1.27	0.62	1.8	2.9	2.22	0.8	6.17	1.13	2.4	0.53	0.64	1.56	0.42	2.63	2.11	2.69	0.91	4.09	1.72	0.42	0.36	3.25	0.44	1.11	2.65	0.69	1.11	1.2	7.8	1.16	0.47	1.25	0.4	2.51	1.13	2.27	1.11	0.31	4.01	5.05	0.44	1.78	1.58	4.02	2.32	0.2	0.27	1.62	2.07	0.47	0.96	2.71	2.56	0.98	3.49	0.82	2.22	1.82	1.62	0.6	1.13	1.58	1.13	2.09	2.11	1.47	2.36	0.71	2.74	0.96	0.56	2.56	0.22	0.82	1.49	2.6	0.45	0.85	0.53	1.27	5.73	1.13	0.36	2.07	0.98	1.09	0.56	0.42	0.22	2.49	1.8	7.8	2.02	2.36	0.27	8.5	2.3	1.73	1.29	1.16	1.65	0.71	2.2	0.47	0.4	0.96	0.36	4.8	0.82	1	0.38	1.09	0.56	2	0.67	3.53	3.63	1.88	2.67	12.43	0.47	0.65	2.81	0.13	7.49	4.34	1.29	2.38	0.62	0.98	0.89	0.38	1.55	3.85	0.51	0.96	0.22	0.67	0.32	1.85	4.82
"njc44"	0	0.13	0.07	0	0.07	0.04	0.02	0.49	0.09	0.02	3.05	0.09	0.11	1.36	0.09	0	0.02	0.2	0.64	0.09	0.04	1.38	0.09	0	0	0	0.02	0.02	0.85	2.36	0.02	0.04	0.78	0.02	0.24	0.69	0	1.16	0.04	0.02	0.43	0	0	0.02	0.02	0.02	0.64	0.2	0.04	0	0	0	0	0	0	0.09	0.02	0	0.02	0.02	0	0.38	0.07	0.07	0	0.02	0.02	0.13	0.49	0	0.09	0.04	0.56	0.04	0.04	0.02	0.07	0.09	0	0	0.04	0	0.04	0	0.04	0.04	0.04	0.11	0.04	0	0.02	0.31	0.07	0.02	0.09	0.18	0.04	0.11	0.09	0.04	0	0.1	0.07	0.04	0	0.09	0.07	0	0.02	4.93	0.18	0.02	0.07	0.45	0	0.09	0.91	0.04	0	0.07	0.13	0.02	0	0.07	0.02	0.07	0	0.2	0.18	0	0	0.02	0	0.09	0.04	0	0	0.02	0.93	0.02	0.02	0.18	0	0.16	0.02	0.16	0.02	0	1.56	0.18	0	0.07	0.16	0.85	0.6	0.09	0	0.02	0.33	0.02	0.09	0.09	0.11	0.22	0.09	0.04	0	0.11	0.44	0.13	0.02	0.07	0	0.02	0.11	0.58	0	0.16	0	0	0	0.04	0.07	0.07	0	0.27	0.22	0.16	0.02	0.09	0.09	0.02	0.02	0.07	0.24	0	0	0	0.02	0.13	0.02	0.02	0.02	0.09	0	0.07	0.04	0.42	0.13	0.51	0.04	0	0.13	0	0.04	0	0	0.07	0.09	0.04	0.49	0.02	0.04	0.04	0.04	0.24	0.04	0.06	0.74	2.45	0.04	0.09	0.07	0.04	0.09	0.07	0	0.24	0.09	0.18	0.12	0	0.23	1.24	0.09	0.31	0.16	0.11	0.1	0.22	0
"njc45"	0	0	0.02	0	0.02	0.02	0.02	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	1.4	1.29	0	0.02	0.02	0	0	0	0	0	0	0.78	0.02	0	0.02	0.02	0	0.04	0	0	0	0.04	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0.02	0	0	0	0.09	0	0	0.09	0	0.07	0.04	0	0.02	0	0.09	0	0	0.04	0	0	0	0	0.02	0.02	0.02	0.02	0	0	0	0.02	0	0	0.02	0.02	0.11	0	0.17	0	0	0	0	0	0.09	0	0	0	0	0.13	0.02	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0	0	0.04	0.04	0	0.02	0.02	0.02	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.29	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0.02	0	0	0	0	0	0.02	0	0	0.47	0.02	0.02	0	0.02	0	0	0.01	0.11	0	0	0.02	0.04	0.04	0.04	0	0	0.11	0	0.04	0.13	0	0	0.07	0.02	0.04	0.13	0	0.11	0.02	0
"njc46"	0	0.13	0.07	0	0.02	0.04	0.02	0.47	0	0	3.05	0.09	0	1.31	0.09	0	0.02	0.2	0.64	0.04	0.02	0	0.09	0	0	0	0.02	0	0.85	2.36	0.02	0.02	0	0.02	0.24	0.67	0	1.13	0	0.02	0.43	0	0	0	0.02	0	0.64	0.02	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0.36	0.04	0.04	0	0.02	0.02	0	0.49	0	0	0.04	0.51	0	0.02	0.02	0.07	0	0	0	0.02	0	0.04	0	0.02	0.02	0	0.07	0	0	0	0.29	0	0	0.07	0.18	0	0	0.09	5.21	0	0.03	0.04	0	0	0.02	0	0	0	4.93	0.04	0.02	0.07	0.43	0	0	0.89	0	0	0.04	0.04	0	0	0.02	0	0.04	0	0.13	0.16	0	0	0	0	0.04	0.02	0	0	0.02	0.91	0	0.02	0.07	0	0.16	0	0.16	0	0	1.56	0.11	0	0.07	0.13	0.76	0.6	0.09	0	0	0.31	0	0	0.09	0.11	0.22	0.04	0	0	0.11	0.42	0.02	0.02	0.07	0	0.02	0.07	0.49	0	0.13	0	0	0	0	0.02	0.04	0	0.18	0	0.04	0	0.09	0.09	0.02	0.02	0.04	0.24	0	0	0	0.02	0.09	0	0.02	0.02	0.09	0	0.07	0	0.42	0.11	0	0.02	0	0.13	0	0.04	0	0	0.07	0.09	0	0.02	0.02	0.02	0.04	0.02	0.24	0.02	0.02	0.62	2.42	0.02	0	0.04	0	0.09	0.07	0	0.11	0.02	0.11	0	0	0.17	1.18	0.07	0.27	0	0.09	0.01	0.13	0
"njc47"	37.36	42.73	24.52	26.62	45.03	19.64	28.37	40.39	59.72	46.14	33.19	20.93	11.89	38.76	29.57	39.53	4.46	18.02	28.51	14.1	41.1	22.73	2.34	55.51	24.88	29.11	20.41	19.25	27.86	17	17.63	38.99	27.78	45.09	21.88	18.76	23.09	38.81	10.63	3.43	29.99	1.47	16.92	19.16	11.85	11.9	42.94	14.71	18.5	20.69	27.03	15.09	41.08	19.01	26.48	20.28	20.94	1.76	10.04	15.09	14.16	46.83	31.27	29.72	23.45	21.57	25.48	19.78	21.61	20.9	24.6	18.58	19.15	29.3	3.56	33.27	65.9	25.1	13.11	34.82	31.31	28.67	24.96	29.38	24.2	16.18	38.19	15.55	27.76	1.24	21.15	23.56	15.83	0.71	18.63	44.6	11.67	11.79	42.89	11.9	1.47	26.88	36.11	13.15	5.43	16.14	16.78	4.33	33.55	18.63	15.18	27.54	13.09	12.66	38.63	22.24	37.97	22.8	6.27	16.01	21.88	16.07	21.72	17.91	36.41	14.7	33.61	16.57	15.32	10.68	14.62	19.87	3.64	33.93	12.83	17.8	7.2	18.32	31.7	38.25	18.73	31.05	14.07	22.22	42.45	33.39	11.32	10.07	28.12	17.87	1.6	16.31	14.94	31.38	23.64	14.71	12.08	23	22	22.94	17.27	16.85	34.9	16.66	14.59	41.88	33.67	27.56	40.02	13.9	15.75	24.17	17.94	14.02	31.4	10.11	10.1	23.02	34.42	39.5	6.65	35.91	14.03	16.24	20.34	20.45	31.24	7.38	40.84	16.2	25.41	10.52	33.24	24.4	9.32	30.81	22.49	3.6	16.76	15.91	16.17	27.96	24.83	19.58	2	13.63	38.81	28.5	10.24	18.47	22.38	15.5	21.19	3.62	34.47	15.27	12.91	26.67	26.65	29.81	18.92	47.13	15.96	24.21	26.27	15.8	12.65	16.94	11.65	23.1	28.3	9.88	42.45	31.06	18.92	9.8	45.6	29.28	26.51	20.25	18.76	35.06	19.59	13.56	6.09	31.9	17.25	15.03	19.92	15.63	23.19
"njc48"	0	0.13	0.07	0	0.07	0.04	0.02	0.49	0.09	0.02	3.05	0.09	0.11	1.38	0.09	0	0.02	0.2	0.64	0.09	0.04	1.38	0.09	0	0	0	0.02	0.02	0.85	2.36	0.02	0.04	0.78	0.02	0.24	0.69	0	1.16	0.04	0.02	0.43	0	0	0.02	0.02	0.02	0.64	0.2	0.04	0	0	0	0	0.02	0	0.13	0.02	0	0.02	0.02	0	0.38	0.07	0.07	0	0.02	0.02	0.13	0.49	0	0.09	0.04	0.56	0.07	0.04	0.02	0.09	0.09	0	0	0.04	0	0.04	0	0.04	0.04	0.04	0.12	0.04	0	0.02	0.31	0.09	0.04	0.09	0.2	0.04	0.11	0.09	0.04	0	0.1	0.07	0.06	0	0.09	0.07	0	0.02	4.93	0.18	0.02	0.07	0.45	0	0.11	0.91	0.04	0	0.07	0.13	0.04	0	0.07	0.02	0.07	0	0.2	0.18	0	0	0.02	0	0.09	0.04	0	0	0.02	0.93	0.02	0.02	0.18	0.02	0.16	0.02	0.16	0.02	0	1.56	0.18	0	0.07	0.16	0.85	0.6	0.09	0	0.02	0.33	0.02	0.09	0.09	0.11	0.22	0.11	0.04	0	0.13	0.44	0.16	0.02	0.07	0.02	0.02	0.11	0.58	0.02	0.16	0	0	0	0.07	0.07	0.07	0	0.27	0.22	0.16	0.02	0.11	0.09	0.02	0.02	0.07	0.27	0	0	0	0.02	0.13	0.02	0.02	0.02	0.11	0	0.07	0.06	0.42	0.13	0.51	0.04	0.02	0.13	0	0.04	0	0	0.07	0.09	0.04	0.51	0.02	0.04	0.04	0.04	0.24	0.07	0.06	0.76	2.47	0.04	0.11	0.07	0.04	0.09	0.07	0	0.24	0.09	0.18	0.12	0	0.24	1.24	0.09	0.31	0.16	0.11	0.1	0.22	0.02
"njc49"	0	0.07	0.07	0	0	0	0	0.38	0	0	0.98	0	0	0.31	0	0	0	0.16	0.31	0.04	0	0	0.09	0	0	0	0	0	0.33	0.09	0	0	0	0.02	0.24	0	0	0.6	0	0	0.16	0	0	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.27	0	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0	0	0	0	4	0	0	0.02	0.36	0	0	0.69	0	0	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0	0	0.38	0.53	0	0	0	0.27	0	0	0	0.04	0.11	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0.44	0	0.07	0	0	0	0	0	0	0	0.18	0	0	0	0.04	0.09	0	0	0	0.04	0	0	0	0	0.04	0	0	0	0.09	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0	0.07	0.02	0	0.6	1.09	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0	0.08	1	0.07	0.24	0	0.09	0	0	0
"njc50"	33.02	39.33	22.68	24.16	38.34	14.21	22.49	39.32	34.65	39.79	23.17	14.94	7.07	29.29	25.17	30.84	3.46	14.59	25.33	11.41	30.32	16.71	1.65	51.62	24.86	22.73	18.21	14.34	22.08	13.29	13.34	28.71	15.77	43.47	18.65	15.63	19.64	33.65	9.74	2.52	15.52	1.2	12.7	16.2	10.05	9.05	38.2	8.63	15.08	16.84	22.32	11.69	38.88	14.12	20.16	12.94	17.78	1.31	6.72	12.6	13.2	43.18	22.78	23.37	17.58	17.79	24.44	13.58	16.54	17.19	19.38	15.18	13.48	17.78	1.96	25.72	61.74	19.56	9.38	27.49	26.49	23.04	20.38	22.87	16.4	8.88	21.88	9.83	21.29	0.76	14.37	17.27	10.16	0.42	13.29	37.15	8.2	8.7	38.2	7.22	0.98	16.16	26.57	7.75	4.96	13.45	10.6	3.13	21.5	12.54	11.34	24.27	9.29	9.55	27.67	12.74	30.29	14.56	5.54	10.03	12.39	9.2	16.6	13.32	21.09	10.03	25.76	7.94	10.17	7.77	11.11	15.47	2.56	23.65	8.54	10.9	4.89	13.78	24.67	25.26	14.09	19.08	10.22	17.04	25.01	27.06	8.76	5.96	26.49	12.89	1.22	11.85	10.62	24.48	18.46	11.44	8.25	18	15.87	13.78	10.36	8.92	31.57	32.49	9.48	24.43	25.21	23.29	31.82	8.9	11.41	19.46	12.92	7.3	25.07	8.74	5.47	22.62	25.17	29.3	4.82	26.58	9.02	12.27	15.21	12.86	18.28	6	36.25	15.53	18.92	6.79	23.66	19.98	7.96	25.34	17	2.58	13.51	12.76	12.25	23.78	18.76	13.1	1.67	5.29	23.25	25.01	8.21	14.71	15.63	9.34	13.52	2.82	27.72	12.29	10.54	22.07	25.16	17.86	12.7	45.33	10.62	18.29	15.43	14.23	9.6	9.56	9.45	16.21	23.19	6.65	33.72	17.7	14.18	6.17	26.51	20.76	16	12.15	13.73	30.19	15.1	10.29	5.31	30.81	13.29	11	18.73	10.58	18.07
"njc51"	37.31	42.58	24.46	26.62	44.99	19.64	28.28	39.54	59.64	46.12	33.08	20.88	11.82	38.58	29.52	39.49	4.41	17.91	28.37	13.93	41.01	21.3	1.05	55.47	24.88	28.87	20.41	19.16	27.04	16.91	17.58	38.75	26.49	45.04	21.74	18.62	23	38.68	10.58	3.38	29.18	1.47	16.7	19.07	11.85	11.85	42.7	14.62	18.48	20.65	26.97	14.91	41.08	18.83	26.26	20.08	20.85	1.73	10.04	14.89	14.14	46.5	31.23	29.68	23.34	21.57	25.24	19.54	21.39	20.76	24.04	18.56	18.89	29.07	3.51	33.2	65.76	24.81	13.09	34.67	31.11	28.62	24.96	29.33	24.09	15.76	38.08	15.39	27.47	1.24	21.01	23.27	15.65	0.69	18.54	44.51	11.51	11.68	42.24	6.28	1.47	26.85	36.14	12.38	5.41	15.97	16.56	4.22	33.19	18.6	14.94	27.51	13.01	12.54	37.99	21.77	37.64	22.47	6.23	15.92	21.75	15.78	21.67	17.64	35.5	14.65	33.19	16.43	15.21	10.66	14.58	19.6	3.53	33.86	12.72	17.78	7.14	18.25	31.5	38.01	18.6	30.83	13.83	21.62	41.89	33.15	11.16	10.01	28.01	17.34	1.56	16.4	15.03	30.93	23.53	14.64	11.34	22.69	21.94	22.56	16.96	16.74	34.66	16.61	14.17	41.48	33.27	26.58	39.89	13.73	15.32	24.08	17.74	14	31.13	9.91	10.01	22.84	34.22	39.16	6.58	35.53	13.74	16.13	20.25	20	30.77	7.25	40.61	16.15	24.76	10.41	32.97	24.36	9.34	30.52	22.22	3.58	16.56	15.8	15.88	27.69	24.76	19.09	2	13.46	38.42	28.3	10.06	17.93	22.33	15.44	20.99	3.58	34.25	15.24	12.89	26.62	26.54	29.3	18.32	46.98	15.78	24.23	25.81	15.58	12.56	16.86	11.54	22.88	28.21	9.73	41.96	30.59	18.23	9.78	45.37	28.79	26.18	19.99	18.48	34.86	18.99	13.58	6.07	31.37	17.05	14.6	19.8	15.38	23.1
"njc52"	0	0.07	0.07	0	0	0	0	0.38	0	0	0.98	0	0	0.31	0	0	0	0.16	0.31	0.04	0	0	0.09	0	0	0	0	0	0.33	0.09	0	0	0	0.02	0.24	0	0	0.6	0	0	0.34	0	0	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.42	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.02	0.27	0	0	0.02	0.18	0	0	0.04	5.21	0	0	0	0.03	0	0	0.02	0	0	4	0	0	0.02	0.36	0	0	0.71	0.02	0	0.02	0	0	0	0.07	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0	0	0.38	0.53	0	0.02	0	0.27	0	0	0	0.04	0.11	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0.44	0	0.07	0	0	0	0	0.02	0	0	0.18	0.02	0	0	0.04	0.09	0	0	0	0.04	0	0	0	0	0.04	0	0	0	0.09	0	0	0.01	0.22	0	0	0	0	0.02	0	0	0	0	0	0.07	0	0.02	0.02	0.02	0	0	0.07	0.02	0	0.6	1.11	0	0	0.02	0.02	0	0.18	0	0.02	0.02	0.02	0.01	0	0.09	1	0.07	0.24	0	0.09	0	0	0.02
"njc53"	0.13	1.56	0.18	0.13	0.2	0.16	0.07	1.25	0.07	0.04	3.73	0.76	0.13	1.94	0.62	0.11	0.25	0.27	0.96	0.11	0.18	0.04	0.83	0.09	0.02	0.38	0.13	0.16	1.65	1.56	0.09	0.51	0	0.22	0.31	0.69	0.8	2.11	0.02	0.13	8.15	0.04	0.56	0.02	0.13	0.11	1.18	0.11	0.2	0.2	0.58	0.02	0.09	0.27	0.29	0.16	0	0	0.76	0.33	0.02	0.53	0.11	0.18	0.04	0.02	0.11	0.04	0.58	0.04	0.6	0.38	0.71	0.18	0.13	0.87	0.29	0.82	0.02	0.02	0.98	0.04	0.11	0.02	0.04	1.22	0.27	0.34	0.22	0.02	0.27	1.09	0.02	0	0.78	0.36	0.04	0.27	2.07	1.53	0	0.2	0.2	0.01	0.2	0.33	0	0.02	0.49	4.49	0.11	0.22	0.58	2.07	0.36	0.44	1.65	0.12	0.09	0.09	0.09	0.04	0.04	0.18	1.18	1.58	0	2.58	0.54	0.07	0	0.22	0.11	0.29	0.44	0.16	0.13	0.58	1.49	0.73	0.04	0.07	0.02	0.4	0.02	0.76	0.07	0	1.49	0.24	0.04	0.36	0.31	1.27	0.69	0.11	0.07	0.09	0.64	0.04	0.07	1.31	1.07	16.35	0.09	0.16	0.04	0.22	0.44	0.09	0.02	0.33	0.16	0.53	0.8	0.62	1.6	0.18	0.04	0.11	0.02	0.09	0.04	0.09	0.02	0.65	0.11	0.16	0.29	0.51	1.02	0.07	0.09	0.47	0.33	0.04	0.04	0.04	0.09	0.29	0.18	0.13	1.69	1.02	0.09	7.58	0.28	0.82	0.24	0.07	1.07	0.11	0.53	0.11	0.07	0.22	0	1.42	0.31	0.02	0.07	0.42	0.02	0.84	0.07	0.42	0.82	0.2	0.82	2.53	0.04	0	1.78	0.04	2.67	0.47	1.2	1.67	0.07	0.49	0.03	0.07	0.28	1.91	0.13	0.42	0	0.29	0.32	0.53	0.73
