"","jarjarbinks_29","korra_29","kubo_30","hamlet_31","jarjarbinks_32","goose_37","hera_37","kubo_37","lambchop_37","ophelia_37","wolverine_37","hamlet_41","hera_41","goose_42","lambchop_42","buddy_57","joans_57","ginger_58","henry_59","joans_60","marshmallow_60","joans_62","henry_66","ivy_67","franc_68","grogu_70"
"buddy_57",3.67423544295181,6.99897588211055,2.16118154334843,2.62731016351079,4.84449396921582,2.3855077872285,2.39513876100742,2.20456818083294,3.15298659722062,7.74322809179085,1.60021937520273,2.74707474986507,2.83867957581283,1.26529851337135,1.44303074615463,0,5.40008001270412,1.18041743781752,1.35917215140689,3.189917440529,6.32179271193431,1.75172369181822,2.2190167839043,4.81516995908672,3.52144094341649,5.00063900427241
"joans_57",2.98143684026904,3.62508653274539,3.73487025837927,4.29808716409283,2.77531912087711,3.46008906815896,5.20816441823199,4.32105128533882,2.96816985386161,4.23590704345004,5.10193547404064,3.91777086182617,3.97790344453725,4.51486823479646,5.74437283362352,5.40008001270412,0,5.60761506895642,5.1642290305756,2.56467017378563,3.99326654204045,5.20281126175327,5.14430687552497,3.06095011056044,3.01282414076897,3.70243489001188
"ginger_58",3.66568814148221,7.012722023356,2.33062556491731,2.38821601018835,4.87283126673634,2.53938853459625,2.3321942546656,1.82422148502396,3.28823404425513,7.78856729239224,1.59818436194432,2.66230187860319,2.70481641710728,1.59961256300852,0.883912309182994,1.18041743781752,5.60761506895642,0,1.40814761745701,3.26875898053011,6.36438327928482,1.4628436044563,2.35159311095814,4.76394883652016,3.48621131890724,4.7982236918868
"henry_59",3.40971523772015,6.71691667227366,2.44500392633952,2.00917146980444,4.53730497110744,2.25865082827277,2.19156659678135,1.85743083818304,2.97046417350611,7.50965928305291,1.95635055708452,2.42291614065066,2.36864883775873,1.36218903802981,1.62615532523663,1.35917215140689,5.1642290305756,1.40814761745701,0,2.94556892729701,6.13971805037696,1.39033939340335,1.86148023973686,4.36182951463451,3.18719092650736,4.21918770217418
"joans_60",1.62006419631636,4.39078847847167,1.83975102831685,2.16177033774715,2.37282725262277,1.11518179976879,3.0994294650507,1.96281163973534,1.02308445854007,5.18024816878762,2.69792574575274,1.79495051182354,1.90517804204184,2.14748513621658,3.47783271185184,3.189917440529,2.56467017378563,3.26875898053011,2.94556892729701,0,4.09984823766143,2.81160956579931,2.99484873955369,2.3658706235081,1.12818722104798,2.79080226617015
"marshmallow_60",3.02317003899112,1.63142468517558,4.50266001582195,4.58762347789395,2.1708472791285,4.32435850561745,4.91354854117029,4.66832076159349,3.72912372564678,2.20562205389728,5.58610573877349,3.88673435769654,3.94185578846635,5.59122839915413,6.7811101165162,6.32179271193431,3.99326654204045,6.36438327928482,6.13971805037696,4.09984823766143,0,6.42256089745239,5.09404247734684,2.54256343839819,3.45447887853418,3.77154414483133
"joans_62",3.63778491083875,6.90699687692788,2.70604465734881,2.46406001875551,4.71780209608652,2.28940420661653,2.88542528180589,2.00213327869875,2.99664388823387,7.69835258392735,1.83210933590537,2.76733904079908,2.79191739354782,1.26389876078997,1.42274840146189,1.75172369181822,5.20281126175327,1.4628436044563,1.39033939340335,2.81160956579931,6.42256089745239,0,2.61633928594636,4.49808994530275,3.15365698474607,4.28136108875646
"henry_66",2.96717069143902,5.97928490719841,2.55498168434976,1.59062061140899,3.91331877377044,2.23572865285897,0.876128002979804,1.80148260861937,2.73710371517194,6.75459331510869,1.89648849433785,1.68880100057623,1.6501475984901,2.03648848747647,2.88560648407299,2.2190167839043,5.14430687552497,2.35159311095814,1.86148023973686,2.99484873955369,5.09404247734684,2.61633928594636,0,3.73149238904658,2.84245151117834,3.85931339303946
"ivy_67",1.40936181511677,2.68473405348936,3.2286444667955,3.05990121537129,0.763496398895823,2.55736030365708,3.81921615092029,3.05820031094687,1.88965765881819,3.47615410757191,4.25770141560458,2.49399526525571,2.53948728826621,3.8374953388696,4.99378746166807,4.81516995908672,3.06095011056044,4.76394883652016,4.36182951463451,2.3658706235081,2.54256343839819,4.49808994530275,3.73149238904658,0,1.49715048761831,1.48425075709038
"franc_68",0.913063161944529,3.79041836221597,2.0600420272611,2.11314244760623,1.61165377928927,1.19378731489202,2.92188923252246,1.84782555371266,0.659400844133514,4.58452752903726,2.9123576544217,1.55755691344612,1.67522911236813,2.4706603454197,3.74984078393927,3.52144094341649,3.01282414076897,3.48621131890724,3.18719092650736,1.12818722104798,3.45447887853418,3.15365698474607,2.84245151117834,1.49715048761831,0,2.05376327211577
"grogu_70",2.29462070406792,3.72676979718435,3.84650182816543,3.14317493050529,2.13107259557942,2.96286742044636,4.07918872674208,3.21684597909613,2.50365347122039,4.49699506753103,4.51640852115975,2.91775868869653,2.8517387217356,3.96582027490849,4.93965151803193,5.00063900427241,3.70243489001188,4.7982236918868,4.21918770217418,2.79080226617015,3.77154414483133,4.28136108875646,3.85931339303946,1.48425075709038,2.05376327211577,0
