"","Buddy_11","Joans_11","Padme_11","Ginger_14","Buddy_17","Ivy_17","Padme_17","Buddy_18","Ginger_18","Ivy_18","Franc_19","Ivy_19","Ginger_2","Ginger_20","Buddy_21","Joans_21","Franc_22","Grogu_22","Henry_22","Joans_22","Marshmallow_22","Franc_24","Ivy_24","Marshmallow_24","Henry_25","Ginger_29","Henry_29","Joans_29","Ginger_36","Grogu_36","Henry_36","Franc_37","Grogu_37","Grogu_41","Joans_41","Ginger_42","Grogu_42","Henry_42","Ivy_42","Buddy_44","Franc_44","Ginger_44","Ivy_44","Joans_44","Marshmallow_44","Buddy_45","Franc_45","Grogu_45","Ivy_45","Joans_45","Marshmallow_45","Buddy_46","Charles_46","Ivy_46","Joans_46","Franc_47","Ginger_47","Marshmallow_47","Buddy_48","Charles_48","Franc_48","Grogu_48","Ivy_48","Joans_48","Marshmallow_48","Charles_49","Franc_49","Ginger_49","Henry_49","Ivy_49","Padme_5","Buddy_50","Charles_50","Franc_50","Ginger_50","Grogu_50","Ivy_50","Joans_50","Charles_51","Franc_51","Joans_51","Buddy_52","Ginger_52","Grogu_52","Marshmallow_52","Franc_53","Marshmallow_53","Charles_55","Ginger_55","Ivy_55","Buddy_56","Franc_56","Grogu_56","Joans_56","Buddy_57","Joans_57","Ginger_58","Henry_59","Padme_6","Joans_60","Marshmallow_60","Joans_62","Henry_66","Franc_68","Ginger_7","Padme_7","Charles_9","Franc_9","Grogu_9","Henry_9","Ivy_9"
"Ginger_47",16.7955257284688,16.1947011495705,23.2788172197601,15.2741591529584,18.2053647640154,15.4219341146958,28.6686823722845,21.5898992798939,18.1132911471185,25.865674159757,16.6990540276745,24.3589833244008,17.6410567956524,17.4929381613136,21.223199373319,23.8882289401094,16.030341932626,20.3158582978674,14.7403326632081,19.3361649806328,16.9678006464263,17.42176681907,25.3064804349024,21.2813350229211,14.8463936243391,12.9367570745533,15.7271542631236,19.582557871826,12.8217449312495,21.1981770408024,16.6775215509818,19.3691141691479,21.20535371937,20.0376956874301,18.5195425826587,14.9065429023082,16.5408239898208,15.4618675668151,23.4571164897253,21.0150686089712,23.2370626271218,11.8732723971527,18.0491541477633,19.8845221847353,14.5246455104729,19.4033138471154,14.7908406778475,15.8810087042848,18.106012250719,20.2547195055939,19.2061181023437,20.6778095308724,18.9454335076892,18.3450615448303,18.9885937887471,15.8371494651502,0,15.0559669205972,19.0023658339295,26.596783414663,17.6298476825248,19.5963306135891,20.7196033960263,18.2664423543298,13.2778545976045,24.9202937390058,18.3529840238118,10.9736119800278,12.5419254489316,17.5634830044075,18.9286829481255,18.4772527427867,19.751613759899,17.0320468945358,11.3026906738873,17.9630134579462,16.2412268699986,19.7302867611809,22.5643459311035,18.6636968494107,21.3703419211725,19.6455490557984,11.5261635877193,19.8315976747016,17.3571215984357,16.8918088907104,19.7572021253675,20.6690721118361,14.871534482523,20.8467354276549,17.5844455292895,21.7135841319046,20.6935328220814,18.8089697965395,19.1414192099633,17.8412277677094,12.9706004597923,15.7753334223977,19.7252338333591,17.6326646933652,15.8206989170358,15.2818925492063,20.7368877223604,14.7008857023149,11.2215780330129,21.2936520928056,21.3543572734812,12.5330872810002,16.2253446458405,19.8629737139197,17.6492231605693
"Marshmallow_47",12.5284501538099,11.6172811962138,21.9675700007023,18.8246781780809,16.0020401749522,15.2861050255205,28.2607043223978,17.9043331744547,20.4632208593314,26.8953104009076,16.9166404565056,25.6355721660545,12.3173503590599,18.3878966405778,18.3845160533829,22.0176552626715,17.4377883483615,16.6612429491689,14.6412498359688,18.3680929499774,13.2800345789303,18.087333503704,26.7414654767104,17.1152828759922,15.2455939071721,16.8400721346693,15.5496985273242,16.4873231031115,15.7839111699934,15.7966744734036,17.0631111871476,18.3610723087438,15.7321315971704,14.6097771719998,15.8050564243462,14.5711339766828,9.00023269618238,19.9007746753541,24.0830560193648,17.2346374405761,24.8788755571005,18.3400063206825,17.9817854456573,17.4520746848807,10.4152624245117,16.169147578705,16.123405436419,13.162513815575,20.965566327622,17.075007768735,13.532787797403,17.5792004660138,16.2245712091314,20.8519095157351,15.9853128891677,16.9246190787601,15.0559669205972,0,15.2558108691421,24.5836325184313,18.8819794707021,14.2963863704456,21.8855456290383,15.5876695365865,8.59276183171397,23.9409062657709,18.897068539354,17.5184455390723,15.8434557826229,19.3269054606392,16.4347883457464,14.5341566098652,20.5421621220824,18.430073654816,16.6746460904536,13.3144120029705,17.9567469207248,17.1805602167123,21.8843075130126,19.4276968133142,19.7375347743094,16.4107492288118,16.5939266847969,14.0458800715976,12.3110042388473,18.3175018045973,15.3927957702298,19.4331293505779,20.5496967640795,21.6456257256705,13.7256294135872,23.025285961545,15.6054941266447,17.2346959527689,15.2213922947769,13.6349555127209,17.8290217689808,19.4444921009143,17.7920843944509,14.7444109444056,10.558738899626,16.4532733574771,20.8628139577957,13.4921867578676,14.5303551059473,18.5167964119716,19.2586249695668,13.0513487925192,16.3072038175692,21.9113051259602,13.7508185093576
"Buddy_48",16.0344448380276,13.1213452005109,22.2996630784306,15.989452362439,16.5124584362301,17.06474567154,29.0873327081025,18.5794095280708,17.0517727840296,24.2249831798575,17.5165101988494,23.2301048293227,17.3754577496871,16.7290177357674,12.9584035667949,15.6563790202348,16.5925822325138,13.9828729696868,19.0462718747092,21.4193920598923,10.9219770336509,17.9177317129337,24.9027232298403,15.0054982371395,20.7089133682328,15.6361332371228,20.0183835323655,10.7494648456664,19.4117445736085,13.0868928587381,18.0545530890338,15.7933557740882,12.7003344570145,11.476795347243,15.6010060641066,20.1800619425154,10.9484131381447,18.566915454592,22.3071238378197,12.1405523081281,22.3097346594372,17.2638514541563,18.0274327157247,11.9987480876136,12.0984517908657,10.9906340884259,16.3215944949773,14.7538074693183,21.0498104152055,11.5680901220143,11.8032582198638,12.345868707459,9.98241143111127,18.6527681809035,10.7725240671252,14.510774992916,19.0023658339295,15.2558108691421,0,22.6584215861709,16.0231089754125,11.5509352287928,20.2904488763749,14.1012399419743,15.9065036923214,21.7031624763258,15.6608410482272,16.6248025611555,15.8738324806453,19.6649249913338,21.5028987891514,15.2393258063394,18.8154069964789,15.2902825531578,15.8758658434968,10.8101851000311,14.3394735751673,12.3325438211128,19.5178772454995,16.1693048139533,14.60271496562,11.7013872930592,15.6318629440195,11.7857610550287,18.2059170700492,15.122219395149,12.7865176148956,18.5101165488277,19.8536755084299,20.6785722425897,15.0975157783374,21.6882780933975,13.8251743454997,12.2337912268124,8.38966281152712,13.8985175550538,16.4568078154708,16.8165087659833,22.5793118252134,14.9231305414424,17.607819536551,13.6707901049335,20.8875125184527,15.2618504024931,22.1285470293711,22.3387579032195,21.6687555027491,20.4970040575385,17.3206269509796,24.9566027715843,19.6972740330416
"Charles_48",21.5411898265379,24.4204916450175,17.0965592026798,23.2694762733282,22.107902850834,24.9291456523743,30.8880538999867,24.3941194351146,23.8886474852716,24.0048094821292,24.0190093171927,23.8556311174545,25.3318942808163,22.2525076784166,22.2787269598054,25.8272897990653,25.395191417388,23.2817230814126,23.4624122451701,22.7874371883545,23.2712829720872,23.5284221042677,25.1062098847161,23.2225707574557,24.6058608299531,23.4593744622479,23.3259879834327,22.0492746134076,25.0791199206286,21.9453470678729,22.1628877477603,22.9370198826825,22.8123047814482,22.048349280784,25.7868083093203,24.3373826104897,23.2396615667643,25.1592774065833,20.6043365904625,20.941826385317,23.8238151823835,25.0632764144079,28.6333130726172,25.4292493173155,24.7522403724159,24.9482688048764,26.3498477836306,25.7778081251316,24.0031914339789,25.0115157861284,22.0557902762459,24.3240979624336,22.1727644114758,22.7392722465451,24.1002942437394,24.294926900534,26.596783414663,24.5836325184313,22.6584215861709,0,26.7150084392108,22.6369786825856,21.1480107634725,24.1122257543776,25.8764576621979,13.0331942121813,26.8215516590121,24.8321292629398,22.6560917207555,20.329266231135,23.2157851834271,24.423350537284,15.7338766224804,26.5769696109309,23.8219455021865,23.0425085367782,25.9319725899593,24.3689232634184,15.0343611275558,25.8375555261229,26.4328137529728,22.4200083825465,23.9391777225864,21.8915417693151,26.0176141347649,25.5167598580751,22.0609126940466,18.3205914323613,27.2745947002335,23.2420620631638,25.6859389219267,23.264200313481,21.0458886910733,24.1402030736781,22.579726860422,24.7473624765519,24.8399069051698,24.5504913480884,22.1532584731947,24.5155698138109,26.4106850282579,26.1048606932365,24.2513015752122,25.7421772120745,28.6170605533706,20.5196735205421,19.1708590423404,25.9983581374628,23.2721304663686,27.6114710354065,24.9663252043796
"Franc_48",20.1308827672099,17.875246493841,27.03455668019,16.1281679463413,20.8222327234354,13.485280547814,33.2434186335725,25.2446287559606,20.3065612254355,25.959817160378,14.9591589311815,24.6967774173983,23.1584760854988,19.2082761217128,19.3417819075898,20.4292152995533,11.1680121005426,18.6789592930079,20.0724577291389,22.6364465623806,15.8465233711855,14.089396829426,24.1795385298532,17.957238399434,21.9270943851946,14.7829985690982,20.8860741355092,16.201439208268,18.3218198836049,19.2807421716954,19.0235033481333,12.4472165447816,18.9150304494365,17.7832118181746,17.7533058129441,21.4315114712155,16.0512535818051,16.4867336150357,22.6165095722555,16.1882031860765,23.1989028393616,14.5036869625884,11.4058863678289,13.3690635386616,14.9895580911567,15.3303591947276,9.88831248140433,16.2793466603165,18.6620057279019,14.5633234417549,16.1218919659323,14.2067811232086,13.5699367475515,17.8126675448772,13.4711314599653,10.0664558786326,17.6298476825248,18.8819794707021,16.0231089754125,26.7150084392108,0,17.3081008951483,19.6376052983281,19.2554953212779,18.0711987661593,26.2299391359965,7.67503431569466,14.4572862924662,16.1726166985565,19.587344918931,24.9127891589147,19.532626937849,21.8086660593046,10.1599896862273,14.4263068199414,15.6944262677531,9.17797100973514,14.3711358681701,23.1286992632621,9.18055038515676,15.1896222240684,14.3417609941275,13.8266518784244,16.8434635950683,20.6758747406787,10.1477021240254,18.2077524155741,20.643358882003,14.8235444253026,19.3264213260293,18.9704324482658,19.1604273611864,17.9785040394391,15.1260486361319,15.7716822115135,18.5489236925032,13.6101904315782,18.8979755228171,25.7802025344673,17.2359444851993,21.0689899215247,15.9752737419706,21.6254959967168,13.8152255617407,22.2401055462624,26.6773054569498,26.9697041121487,22.0078397375223,16.8036928083981,27.2933321499057,19.9153758450178
"Grogu_48",17.8523325137918,15.790090710918,23.3193015558297,18.0236110448571,18.3502372701081,18.1192411130915,25.7106935922306,17.0078339457025,18.5205412886918,23.9716351117508,18.8280757251715,23.3065553400485,15.5352695355657,17.1800259390459,15.6223360022132,18.4795855175623,18.8431907227242,8.71878064976298,18.5845524738699,19.9394931771965,11.1782878576773,19.5445686943038,26.175456292878,11.4508507803267,20.2594122426511,15.9661746514675,19.2765108077823,12.4616401008096,19.5514719503606,5.4862699256487,19.0007525021946,17.2677508017284,6.20030020604766,4.78141961649,18.0704313497397,19.5341866923921,9.16851795332117,19.0720544694335,21.674387739723,13.6141682129533,22.902009388323,17.4554367832562,20.7462654980152,14.6537554848156,11.8807690698009,13.3300678954179,18.4062983366988,14.5068335350142,20.5039610510562,13.8356022379099,6.96603344718098,14.5348099328878,13.084766874204,19.9535228194082,13.5672337278333,16.3544715214308,19.5963306135891,14.2963863704456,11.5509352287928,22.6369786825856,17.3081008951483,0,19.9873446485554,17.082737861186,15.4295246745758,20.6979925066984,17.6713685936904,17.2964870491278,16.7192556494975,19.6766722076655,21.4459574179167,16.1192172034124,19.7864544553584,16.5133647495248,16.6023246637597,6.6035082691543,16.4100285856442,14.3291581793429,20.9099792024025,18.305266263796,16.4278417571131,13.9029630535426,16.360923073844,5.10983257949123,17.2773778358457,16.5896861654141,5.43848189011708,18.632372269587,20.9116327807886,19.7461614579985,16.1066809932099,21.3831139298998,7.22767273632738,14.8469605023851,12.6028946309212,14.602355497445,17.1017283291965,17.8319601588554,21.8744831774628,16.6011345554196,17.3004517121945,16.9586320188094,19.7923888083187,17.4496380243799,22.2309336972261,22.2381515106907,22.2017437653588,19.7750099247156,17.8822215949683,25.3123961177762,18.2919116846529
"Ivy_48",21.3379865362619,22.2842844148809,22.4351097236377,16.4508060126607,20.9690536298775,20.0428203407151,31.6613922623345,24.3212600251205,20.2061468569866,15.9840839755491,19.4979489640924,14.8080700651948,23.6876918666434,18.2218619502572,21.4066222005143,24.7588114071507,18.9943511841464,19.5405679403898,19.835334733649,18.5157178349481,20.1949601497274,17.9163794125387,17.5899976071644,18.4143659177385,21.9539363703832,16.5663072264096,20.0408404081215,19.7881064744586,18.7485349763823,19.5230185165546,17.8911990928297,16.3688847578613,20.9905241382072,19.3662014382588,21.481379614903,21.2957074367728,20.3531052478123,18.3156789414527,11.9726658427899,20.0407378445057,16.889030420012,18.1076659304849,22.0666437558262,22.1914332920452,20.4560526220008,22.2992455207352,20.0434413872192,21.8106021091833,15.6630964729125,22.2304741802825,18.9169183012869,22.3702557431534,20.6369275945216,15.0966188281405,20.5724247505414,17.2046563922858,20.7196033960263,21.8855456290383,20.2904488763749,21.1480107634725,19.6376052983281,19.9873446485554,0,20.094575900204,22.4063234127734,22.9238032896274,19.4801890433534,18.6873715479175,17.4613903461722,10.5429195923913,24.65888518151,23.0675548236615,20.8532284227605,19.4204736361813,17.1705200982703,18.7441652244755,18.337250737148,21.7584276314506,21.0494742676499,19.3343093489135,23.8836574833312,20.2020504772135,17.3838141706166,18.8185045417962,22.8565057648885,19.0896992103996,19.7336869064695,19.0370767236887,19.5537436469569,11.1438481835188,23.1482374373765,13.3483724103943,18.475370430858,20.9511952767546,20.2013543071895,22.5044494379536,17.7839323767754,20.3505323840985,24.6617943171592,21.3581019324438,24.4652205953698,22.7126586917538,20.2249072437798,20.8389845189451,24.1851858020885,23.7188454853273,23.4294822143342,22.9014980203978,16.8719014019303,25.3330697514257,20.545508881164
"Joans_48",15.0577215175825,13.1240966701871,23.2409517550488,17.356278330404,16.6408855737605,17.4157043785636,30.915026553206,21.0234795814995,17.7335355907661,25.7689547120482,18.2628716338147,23.7106556354051,17.1385839356925,16.6116501477968,16.4622153714243,20.7306147972446,17.6289948817561,18.8694637729923,16.8762228519831,20.167631103086,15.8473932515214,18.7463305619228,25.6526341056932,18.694266872655,18.1862006346418,17.3092491589902,18.0517225901648,15.7400169153337,18.212063875532,17.6828935578412,17.2381987043547,18.1651805455064,17.9253255809214,16.6586577594832,12.7745479289947,17.7103592540509,14.5750252828101,20.647465158175,23.9720073535955,16.2171056570285,24.0425276547692,19.0861400070215,18.8044819372532,15.6266759935268,14.664616326084,14.8993062015371,17.0123556446083,17.0273355719462,21.6261368405169,15.2264640783961,15.4428266354229,16.562137668472,15.9423132266987,19.2333975393932,13.9141147609033,16.7371049104139,18.2664423543298,15.5876695365865,14.1012399419743,24.1122257543776,19.2554953212779,17.082737861186,20.094575900204,0,15.9689546321833,24.2892146944802,18.9567317881259,18.9128149501222,15.7726185593398,19.2547530108528,20.1182514684568,16.9665919633803,19.7313259472953,18.5339613831538,17.9626079643608,16.1003129822879,17.6528050547186,15.6906686848098,20.6519152973905,19.0281735161789,17.3647329666525,16.0058924334202,17.8363636849263,16.323398470288,18.2075588919043,18.3630040574087,17.8000592746919,19.0502352587917,21.0932497706872,20.7893182382314,15.9815638689702,22.3552928768036,17.7070618308519,15.3364838717585,13.4269082776002,15.7425849339717,18.3149373015227,17.2911618568646,21.3451714972963,14.4299447185499,17.8176284816431,15.1039036341632,21.064181712182,15.6914627263683,19.4330302162032,22.0800264732095,21.6788753534745,18.9105198575318,18.0475363617047,23.3096671752663,19.223895302122
"Marshmallow_48",13.7841151725558,12.8531426326708,23.2515511468186,17.1942268133268,16.912864553556,15.8171823016918,29.0504342300097,19.4188781363792,20.2674110493623,28.1219634138434,17.4874250474729,26.516839195936,14.0039612878073,18.4482481197649,19.3867775281842,23.1840911785495,16.8444113145259,17.3761720955608,15.1339224122853,18.683285451724,13.744063908618,18.8137888131772,26.4891372624444,17.094501150562,15.9806718514293,15.9461213928016,16.8166898654366,17.3782256083074,15.8160074308913,16.9861340257596,16.8406681815318,18.6713494265955,16.7315524236409,15.6569611449321,14.6507108955291,15.5576452824607,10.9864002494936,19.1720607677375,25.4427678389299,18.3767690966951,25.761703134676,17.0438054671915,16.8145347177486,17.5854534587245,9.88456560699992,16.8033087361207,15.5019909891066,12.3463829125697,21.231472326433,18.0061615938283,14.2586340431366,18.4536063970675,16.1575876572068,20.1946641966093,16.4206835742758,16.5361562883095,13.2778545976045,8.59276183171397,15.9065036923214,25.8764576621979,18.0711987661593,15.4295246745758,22.4063234127734,15.9689546321833,0,25.0777856247463,18.2801259009862,15.2757127106021,15.1811620402394,19.9735933458907,16.7972122007915,15.2589332648023,20.2993355027465,18.3177465362604,15.6277726911273,13.3412699184358,17.0183641879412,18.1503048149618,22.4488438665115,19.2882929046313,19.9473638851361,17.0451012236948,15.9886147997668,15.0730125590027,14.7181120951156,18.0946578137372,16.2132743609252,20.4856018839081,18.5510365822722,22.3545333377736,13.4575989199594,22.8933516464724,16.7777309582128,17.6745872796594,16.3137389921965,13.9282232174658,15.8454827025191,18.4472551584588,18.4355039691689,14.9313239089187,10.8194942031561,15.5751001824308,21.9136332939541,12.6822015830167,13.6235152621516,20.1850435585428,20.6658410156031,12.7645217783802,16.5849386417104,21.8854444264327,14.696068935111
"Charles_49",21.432818562009,23.7542731359373,17.2873268270601,22.9121492482398,22.564279223006,24.2635059181298,26.2656167080912,21.3546471682189,23.3350533515178,25.4246934691229,23.5517164850338,25.1436771976714,23.5801927572981,22.4101336370072,22.237498616692,22.8476274665162,24.7602174285499,21.2998870654408,23.4892576695958,23.0134237593917,22.4747147540278,23.8290859936463,27.7535557419955,22.7389092301161,24.2755232743519,22.667247676701,23.7866278315514,21.3152927758578,25.0655231017598,20.125893776238,23.0682731100988,23.6767394042268,20.549847518293,20.1982024919374,25.2024874411201,24.4373243411015,22.1091138598647,24.8859988739573,22.7976610792827,21.8864756465345,24.7834528262191,24.0055264350015,28.6088849753728,24.1332895612386,23.4989178659967,23.3486502063156,25.7986876350024,24.7160250384933,24.2101750822135,24.0014745254152,21.3303798933088,23.7885970800368,21.1794046100311,23.5848896417653,23.6864953271009,24.200772684153,24.9202937390058,23.9409062657709,21.7031624763258,13.0331942121813,26.2299391359965,20.6979925066984,22.9238032896274,24.2892146944802,25.0777856247463,0,26.4944456785241,23.4049086718175,22.1511620363535,21.4207855347699,22.2603704580727,23.4660858290421,15.7432191977629,25.5178549190715,22.8516602837353,21.6170155676531,25.1503914599555,23.8391307896104,16.7315535251793,25.8413093466886,25.4278005525265,22.7202434543803,23.0234644715206,20.966474964713,25.6861420293823,24.8565802493574,19.8640890336575,20.5423426780356,27.1847186814157,24.6853706146276,24.4224868832707,24.8606429531242,20.087838070756,23.3924843384064,22.2530437481892,23.5737266617339,23.9070123583753,23.4831797494044,21.5763700882449,24.113720382243,25.1487336017802,24.5612085542853,24.820760240397,25.0480605977088,27.2828234794254,21.0110046244574,18.5602000784811,23.9682914732634,23.420554826855,26.9159530114295,25.6561303769315
"Franc_49",20.2473751531612,17.8086604477176,27.1186308977854,16.1584054317616,21.2281986264724,14.3245927101023,33.4433261493204,25.4706161257424,20.6410734576692,26.0248879024301,15.583380624911,24.3149072023287,23.2128125550219,19.4357512488457,19.73740289255,21.2524283823715,11.5788440773852,19.0192623441179,20.4034752442454,22.8580152167644,15.5820792695262,14.6976400528462,24.0125151461583,18.1485959245281,22.5097935064284,14.9717835862532,21.6058995270934,16.5596248725507,18.6795963935414,19.474145012694,18.8834221429312,12.7061384233434,18.9634108508436,17.8111840690369,16.9868296399905,21.8714824135856,15.988171248881,17.1415971045895,22.5372384416945,16.4558133888692,23.2796768689311,15.5995195542789,11.7001263654579,13.6772067876165,15.2084401270702,15.6126396776805,10.5914005615699,16.9250506378636,19.3790955062992,14.6390747323803,16.1575155551675,14.8480310492178,13.6230185384211,17.8342851402283,13.6243664517219,10.2013592580166,18.3529840238118,18.897068539354,15.6608410482272,26.8215516590121,7.67503431569466,17.6713685936904,19.4801890433534,18.9567317881259,18.2801259009862,26.4944456785241,0,15.1276385726144,16.2498493405448,19.7387978812965,24.8442993204515,19.6507711003223,21.8161462663443,10.4869646140567,14.9448886387638,15.8211700618268,9.48336797450068,14.8011459060441,22.789579002888,9.97115275237236,15.9195703318431,14.649082667308,14.5037735144205,17.0404052624226,20.8570831470304,10.1027553121151,18.5672068286134,21.056424032886,15.6095258154617,18.9434430146896,19.2426850677879,19.1605950708316,18.3358360341907,15.4658212855015,15.7282575611097,18.5774551830446,13.9636265964248,19.204371842746,25.7301160705682,17.1907985485915,20.9816232334882,16.0204161933949,22.3907260061595,14.0760661880636,22.4512490216661,26.8162882676588,26.9015701516446,21.9764042998447,17.1580834202684,27.7425499247673,20.5268254841038
"Ginger_49",18.8150240522,17.6797989313815,24.139893034028,11.7550982262483,19.1611722183732,16.1688983079655,29.9077240139663,23.6466654653877,15.718514927546,24.5430348832634,16.8941851146113,22.3230317256821,21.7035401156028,15.4281401158159,18.3943488875511,22.8065565000817,14.9864396295895,18.5413742249822,16.7745865625898,20.2919593941283,13.7266532253228,17.3618590960922,23.0811599090717,18.1545371213728,18.4744608255292,9.68649936437192,17.6366054991144,16.7847808275469,14.3131459682591,19.1974712259367,16.4804149238062,16.1898946999408,18.8681056423,17.6856709378026,18.2577820110989,18.1481609478863,15.4842755834394,12.0678813462873,21.7562081605248,18.1618228442072,21.9568815181618,7.23768452783222,17.0400531860677,17.4211466897058,13.5890829084271,17.473052545849,14.7369725014756,13.7923008333015,17.6340701233125,18.2548835611525,15.9072495080858,18.0621060413224,15.7185112397959,14.9324883108181,16.5363884170088,13.2767558627883,10.9736119800278,17.5184455390723,16.6248025611555,24.8321292629398,14.4572862924662,17.2964870491278,18.6873715479175,18.9128149501222,15.2757127106021,23.4049086718175,15.1276385726144,0,11.1316927495334,17.7963932158919,21.5221690636061,18.4372247370938,17.5874255531567,14.6905460875054,6.4789181052985,14.7872917692134,12.8692089835953,17.4464865960012,19.8785740142286,15.5084545038672,19.3377037173238,16.9186876626983,7.83435073663791,17.1587098610216,18.9607819636941,14.1638753833356,17.560047422884,18.0249940175331,10.2709379246196,18.6527732275041,18.8065773788037,19.2186144454697,18.1178897090198,16.3798083658677,16.7831489608914,18.5803550242204,7.91100859425033,14.147007077949,22.4857367140119,17.5087791524147,18.7822795499137,14.4033368422472,19.0032374369343,15.8195161023167,17.1745498033455,23.9429792057054,23.7563707467198,17.2336610027958,16.2963968878555,23.1587397697232,19.7421137499203
"Henry_49",16.9107332472046,15.4919696422919,22.2111717922989,12.6045714124474,18.1559465404515,16.0762589239218,30.2829276438458,23.0796720890759,13.5929368404876,23.222850628834,16.6153847245189,21.4629940058592,18.8557340727911,11.7742943927642,17.4366273373161,22.2674595953562,15.5834790827333,18.6839873734411,11.7609550140442,17.8035456354066,13.0283875918366,16.7566198386659,22.9237002948548,19.3035206845443,13.9290662979948,10.0580066084885,13.5627730425533,16.588051205048,13.6138824777484,18.1465154297184,12.1494292025907,16.8361514623529,18.6577303309894,17.031914558828,17.1305589470639,13.1657244042986,14.7631614814211,13.9848265053976,20.5040544053816,16.2891036103224,20.984451305791,10.8341715750831,17.9616090253731,15.7237442862125,12.5576918324025,14.9818064555934,15.0223101358393,14.7306924853391,16.934289596297,15.5139210442922,15.7665461013886,15.6541210791916,14.9004987346434,16.4364189740097,14.2231113304224,14.1290982672792,12.5419254489316,15.8434557826229,15.8738324806453,22.6560917207555,16.1726166985565,16.7192556494975,17.4613903461722,15.7726185593398,15.1811620402394,22.1511620363535,16.2498493405448,11.1316927495334,0,16.07380919711,18.8629756550027,18.1596721334619,16.5251920502398,14.9080324987554,9.74704645742181,15.1387207015981,14.2777733379426,14.8635354402173,18.1599235941118,16.50107466535,16.7003959483791,15.6265929753205,9.67005626760724,16.1031740346289,16.4646646186664,14.6487412781248,17.5213413038667,16.5555735786844,13.3990126504847,17.8428061691689,17.1040643083213,18.6518513544148,17.0793554583526,14.4917011392557,14.9379447072159,16.7822930306681,10.922438884991,10.3883319033864,20.0282615046073,16.0834549136179,17.6096343420093,15.0243390486186,16.0588038446795,16.3228625407089,17.5145963591492,21.4068101258304,21.4997867752959,17.6925449968445,16.1685369110374,22.4894181111929,19.5383975327799
"Ivy_49",17.6329056844677,19.1371667947238,19.3036817912125,15.5474468859107,17.6209812118744,16.6629293905575,29.9018730410241,21.7295129796513,19.0382215738453,17.8118344773618,15.7768999786563,16.9171731882059,20.1187323679138,17.5781957323256,19.7316533064939,22.8030006628057,16.7764840106437,19.0423436896083,17.2938138231685,15.4376717025612,19.4876817330962,14.8648841946881,17.9224172915276,18.9727401252312,18.2819289745563,15.7484613908156,17.189109055403,18.4851600526322,16.0129319453952,19.452081131613,16.6536189587871,15.8473414341418,20.9065564269416,19.1360229127858,19.9238853022599,18.2607140016919,18.8290055491125,17.6611618825604,12.5711338379481,18.6403594069126,15.7649765186383,16.8428571796315,20.2018677108981,21.6038100784068,18.7161250065344,21.1773182803709,17.7264645060934,19.6319635245148,13.0020468777545,21.3851249410187,18.6099569544483,21.5927478130905,19.6493532545005,13.6596431289832,19.9790687368116,16.1898916354107,17.5634830044075,19.3269054606392,19.6649249913338,20.329266231135,19.587344918931,19.6766722076655,10.5429195923913,19.2547530108528,19.9735933458907,21.4207855347699,19.7387978812965,17.7963932158919,16.07380919711,0,21.8911023430712,20.2321939987932,19.4001065203031,18.8362691229713,16.0560582499398,18.4673496800462,18.1563686567717,20.9325954840622,20.063439822858,18.7805807309103,23.2174283467899,18.9526512644408,16.6230609816062,18.6971776435539,20.4891336869211,18.8108658291193,19.1588584891475,17.3414300725065,19.3689045918506,12.5456618849744,20.2700519416845,13.4893466854496,18.2583194262967,20.0334255949551,18.993022739102,19.9964141741583,17.7920240087771,19.0491187308542,21.8173140138692,19.3770276397766,21.8812311598687,20.4062173516634,19.6019840150781,18.0077728327883,21.4428232856165,20.7173490671371,19.8852135162228,19.6361362092426,13.5862950839137,21.4377212860117,18.3791566175665
"Padme_5",14.513287727636,17.9335358149746,19.2376696718284,22.338690731347,18.2084287509507,19.7020075426016,26.9843356361668,21.6170018153844,22.4401632902918,28.8177247926515,20.4014643731205,27.9902390326384,17.2897101431813,19.9140475619761,22.1678029203637,26.2082549859133,21.9115713452697,23.1437582367824,16.6484084758864,18.7208000486326,20.5932367905151,21.9906051092019,29.6187032954824,23.9548396156505,17.1842245498791,21.0425969201913,18.3236979111669,21.6324368971568,19.8680835905588,21.7448638853771,18.9625228463784,23.602164851439,21.6129582278399,21.1845649829269,20.506226624979,16.3947826271352,18.4846160299139,23.822490478068,25.9050824110939,22.487085817316,27.3896357750372,22.938798435709,24.1001517664805,22.9677156174833,19.1880828791561,21.9191192386674,21.6219463848926,20.8813533716941,24.9924966387515,22.8665730890591,21.4495701337384,23.1915079242369,21.1968827082709,24.6939240906969,22.4788233226621,22.20390760399,18.9286829481255,16.4347883457464,21.5028987891514,23.2157851834271,24.9127891589147,21.4459574179167,24.65888518151,20.1182514684568,16.7972122007915,22.2603704580727,24.8442993204515,21.5221690636061,18.8629756550027,21.8911023430712,0,19.5610743761968,19.129044245179,24.2811120636635,21.2522225095714,21.2935154149805,23.3428743418299,23.0013353153315,20.5537515710029,24.6470202137682,24.3551970968861,22.589803747236,21.3721656393337,21.1705924192275,19.604524471397,23.092457011355,21.4181291339591,20.6867513991435,25.6101243404709,25.6114347539843,19.0083485004546,26.6976787348772,21.9149301283689,22.0735047561242,21.3992680916889,19.0496855112951,22.2551183783413,20.4707227796154,9.79762120651273,19.3483735614486,16.1296919471577,20.1917154524676,23.3474537449417,19.6539929601883,17.7405683394109,11.5099712459111,15.741908994654,14.4823873233645,20.3687597576604,21.4053425339431,20.2931092487776
