"ID"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"lambchop_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"lambchop_18"	"franc_19"	"ivy_19"	"ginger_2"	"lambchop_2"	"ginger_20"	"goose_20"	"buddy_21"	"joans_21"	"franc_22"	"goose_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"goose_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"lambchop_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"goose_37"	"grogu_37"	"lambchop_37"	"goose_4"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"ivy_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"goose_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"lambchop_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"lambchop_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"goose_58"	"goose_59"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"fpt11"	45.65	46.86	45.63	20.11	29.51	52.7	44.26	75.63	99.45	71.39	34.93	47.64	52.67	46.07	49.02	87.49	68.08	50.09	55.12	54.07	42.09	37.01	55.51	92.12	56.36	39.53	54.75	36.34	41.41	52.9	55.42	48.23	46.45	87.05	50.98	35.56	39.55	42.75	60.08	44.11	94	49.42	56.77	40.33	58.1	96.07	61.6	97.04	60.3	94.28	55.48	21.33	53.42	54.78	80.3	35.63	40.98	42.06	66.83	46.3	30.38	52.38	46.22	55.24	44.62	65.46	48.45	42.36	45.12	32.33	44.33	47.15	87.3	57.69	47.92	52.25	29.74	49.58	26.07	70.29	40.12	29.44	29.12	77.14	77.04	54.53	45.33	94.15	44.37	39.2	50.35	49.91	63.55	75.04	47.97	28.03	41.17	31.42	48.12	65.22	74.99	79.69	44.61	45.21	35.69	85.9	40.27	37.6	32.95	46.07	46.2	41.3	33.38	57.5	49	42.3	50.17	88.85	57.5	53.6	94.97	56.71	34.38	45.44	21.77	71.75	39.59	90.12	35.21	65.7	73.85	37.86	57.83	59.05	33.71	68.3	49.22	73.12	28.76	42.12	44.25	44.2	72.44	73.04	18.8	60.33	81.97	39.91	60.61	60.25
"fpt12"	1.98	1.63	0.93	2.83	13.36	4.25	2.1	1.73	2.64	2.55	8.33	7.7	3.42	1.3	4.02	2.1	6.38	1.03	3.2	2.3	2.85	2.78	1.63	0.12	2	0.7	1.38	3.73	1.5	2.13	1.53	2.9	1.64	0.07	4.13	3.1	1.65	3.33	1.27	4.9	0.25	1.83	3.65	1.25	2.5	0.23	2.83	0.89	3.98	0.32	4.53	7.02	4.88	2.98	0.8	5	3.35	2.53	0.65	9.03	1.57	1.15	2.6	2.2	1.18	1.1	2.42	4.01	0.8	1.6	3.51	3.38	0.15	1.88	1.05	6.01	1.58	2.45	4.75	1.05	1.8	2.05	9.4	1.68	1.83	12.17	2.8	0.3	0.83	2.93	3.96	1.9	0.58	51.29	3.1	0.55	1.6	5.22	1.88	0.93	0.88	1.05	11.38	2.73	1.3	0.2	2.2	2.92	2.75	7.54	3.4	1.1	1.95	0.9	4.55	2.67	2.67	0.4	4.32	1.73	0.1	1.05	1.53	3.41	3.1	1.13	2.95	0.17	2.23	1.75	0.92	1.28	3.63	2.55	3.38	0.93	1.7	0.9	3.18	4.85	4.91	2.68	1.46	1.08	10.32	0.58	0.85	1.48	1.95	2.78
"fpt13"	0	0	0	0.03	0	0	0	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	0	0	9.94	0	0	0.1	0	0	0	0	0	0	0	15.51	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt14"	0	0	0	0.03	0	0	0	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	0	0	9.94	0	0	0.1	0	0	0	0	0	0	0	15.51	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt15"	0	0	0	0	0	0	0	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt16"	10.53	4.31	4.55	0.05	0	2.48	4.21	31.14	5.32	3.75	0	0	12.82	2.85	0	30.89	0.1	0.03	0.03	0	0.03	0.68	8.73	0	4.03	2.65	0	1.43	0	1.18	5.86	3.98	0.01	0	10.84	3.23	0.03	3.6	0	2.23	0	0.58	0	0.03	1.9	0	3.5	39.46	8.71	0	3.94	0.03	10.11	0.68	0.38	0	0	0.2	0	0.03	0	1.28	0.68	0	0.1	0.28	0.03	1.3	0.15	0	0.2	0	0	0	0	0.03	0	0	0.18	0.15	0.07	3.25	0	9.98	0	0.05	0	0	0.05	0	0.7	0.13	8.16	0.05	0	0	0.07	0.98	0	2.15	26.24	2.1	0.08	0	0.03	0	0	0	0.25	0.03	0	0	0	0	0.03	0	0.03	0	5.42	0	0	0.03	0	0	0.75	3.48	0	0	0	0	2.15	0	4.55	0.98	0.03	24.26	1.25	6.11	0.25	0.05	7.01	3.58	32.04	28.18	6.97	21.98	39.18	1.03	17.58	9.2
"fpt17"	0	0	0.83	0.03	0	0	0.03	1.38	0	0	0	0	0.78	0	0	0.05	0	0	0.03	0	0.03	0	0.03	0	0.03	0	0	0.03	0	0	0.03	0.1	0	0	0.1	1.8	0	0.03	0	0.05	0	0	0	0	0.03	0	0	0.04	0.08	0	0	0	0.05	0	0	0.58	0	0.13	0	9.94	0	0.03	0.1	0	0.05	0	0	0	0	0	15.51	0	0	0	0	0	0	0	0.08	0	0	0.05	0	0.03	0	0.13	0	0	0	0	0	0.03	0.03	0.05	0	0	0	0.03	0	0	0.08	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.5	0	0	0	0.03	0	0	0	0.48	0.03	0	0.1	0	0.03	0	0	0.1	0	0.13	0.05	0.03	0.5	0.15	0	0.1	0.03
"fpt18"	19.03	7.84	9.03	0.15	0	4.43	11.59	69.77	77.05	6.5	0.13	0.2	30.58	8.33	0.33	56.85	0.38	0.28	0.05	0.03	0.33	1.43	15.63	0.03	8.7	13.46	0	4.15	0	2.2	10.76	9.78	0.3	0.03	23.69	4.18	0.05	8.43	0	5.1	0	1.25	0	0.05	3.8	0	6.03	72.32	18.46	0	9.53	0.03	22.58	1.23	0.68	0.6	0.05	0.25	0	11.05	0	2.43	1.69	0	0.18	0.55	0.03	3.28	0.28	0.03	15.99	0	0	0	0	0.03	0	0	0.38	0.3	0.07	7	0.05	18.56	0.23	0.23	0	0	0.25	0.13	1.75	0.2	14.12	0.15	0	0	0.28	2.62	0.13	3.88	47.17	28.79	0.15	0	0.03	0	0	0	0.63	0.35	0	0	0.15	0.08	0.08	0.05	0.07	0	9.88	0	0	0.25	0.04	0.05	1.32	38.05	0.03	0	0.05	0.07	27.23	0.03	8.53	1.88	0.2	45.24	7.13	28.69	0.78	0.25	13.72	6.93	57.44	51.99	10.9	41.5	69.64	2.08	31.27	15.55
"fpt19"	8.55	3.21	5.68	0.58	2.31	4.55	7.68	39.88	90.18	2.5	0.68	5.97	18.7	6.15	3.11	23.21	0.78	1.48	0.58	1.1	0.28	1.15	6.98	0.2	7.65	5.05	0.95	4.43	0.5	1.95	5.18	9.28	2.91	0.48	17.45	2.75	1.65	7.58	0.62	5.15	0.3	2.48	0.25	2.33	2.2	0.2	2.88	25.18	12.78	0.1	4.27	2.78	17.47	1.05	0.6	2.4	6.86	0.43	1.43	1.54	1.9	1.18	1.39	0.38	0.3	0.83	0.5	2.86	2.75	1.3	1.53	0.42	0.25	1.6	0.85	1.13	0.43	0.45	0.55	0.45	0.82	4.9	0.9	8.55	0.58	17.08	1.53	0.28	1.35	1.65	1.78	0.45	6.38	52.24	1.3	0.43	1.73	2.58	0.43	2	19.73	1.9	10.93	0.4	0.88	0.2	0.45	0.8	0.5	7.11	1.2	0.73	0.15	0.98	3.95	1.32	0.45	0.48	7.9	1.5	0.17	1.78	1.09	2.55	1.32	2.63	2.65	0.55	0.28	0.78	0.88	0.9	4.38	1.48	0.58	21.21	1.65	28.94	0.38	4.03	7.46	3.78	23.03	25.68	4.32	19.95	26.76	1.98	12.55	11.9
"fpt20"	21.06	8.34	12.08	0.65	2.31	7.63	11.94	69.79	96.91	7	0.78	6.17	31.02	9.03	3.44	60.13	0.95	1.7	0.58	1.1	0.38	1.88	17.15	0.2	12.4	15.14	0.95	5.86	0.5	3.33	12.52	13.85	3.18	0.5	30.15	4.18	1.68	11.75	0.62	7.78	0.3	3.15	0.25	2.35	4.62	0.2	7.1	75.99	22.74	0.1	10.04	2.81	29.06	1.9	1.05	2.98	6.88	0.5	1.43	11.91	1.9	2.81	2.23	0.38	0.38	1.18	0.52	4.23	2.93	1.33	17.24	0.42	0.25	1.6	0.85	1.15	0.43	0.45	0.78	0.68	0.9	8.78	0.95	20.61	0.58	17.25	1.53	0.28	1.53	1.75	2.93	0.55	15.87	52.35	1.3	0.43	1.85	3.52	0.55	4.48	51.98	29.67	11.05	0.4	0.9	0.2	0.45	0.8	0.8	7.29	1.2	0.73	0.28	1.03	4	1.35	0.52	0.48	14.4	1.5	0.17	1.93	1.13	2.58	1.6	38.38	2.68	0.55	0.33	0.78	27.48	0.93	9.7	2.58	0.73	51.85	7.43	38.6	0.88	4.22	16.65	8.55	62.15	59.19	11.88	46.58	75.04	3.18	33.99	22.82
"fpt21"	8.55	3.21	5.68	0.58	2.31	4.55	7.68	39.88	90.18	2.5	0.68	5.97	18.7	6.15	3.11	23.21	0.78	1.48	0.58	1.1	0.28	1.15	6.98	0.2	7.65	5.05	0.95	4.43	0.5	1.95	5.18	9.28	2.91	0.48	17.45	2.75	1.65	7.58	0.62	5.15	0.3	2.48	0.25	2.33	2.2	0.2	2.88	25.18	12.78	0.1	4.27	2.78	17.47	1.05	0.6	2.4	6.86	0.43	1.43	1.54	1.9	1.18	1.39	0.38	0.3	0.83	0.5	2.86	2.75	1.3	1.53	0.42	0.25	1.6	0.85	1.13	0.43	0.45	0.55	0.45	0.82	4.9	0.9	8.55	0.58	17.08	1.53	0.28	1.35	1.65	1.78	0.45	6.38	52.24	1.3	0.43	1.73	2.58	0.43	2	19.73	1.9	10.93	0.4	0.88	0.2	0.45	0.8	0.5	7.11	1.2	0.73	0.15	0.98	3.95	1.32	0.45	0.48	7.9	1.5	0.17	1.78	1.09	2.55	1.32	2.63	2.65	0.55	0.28	0.78	0.88	0.9	4.38	1.48	0.58	21.21	1.65	28.94	0.38	4.03	7.46	3.78	23.03	25.68	4.32	19.95	26.76	1.98	12.55	11.9
"fpt22"	23.01	9.72	12.66	0.7	16.68	7.96	12.29	69.79	97.39	7.28	3.55	7.02	31.1	9.2	5.87	61.06	6.2	4.96	3.15	2.1	1.68	2.35	18.35	0.55	16.18	16.91	2.53	6.16	0.5	5.18	14.39	17.7	3.21	1.12	34.45	4.28	1.68	16.55	1.02	7.78	1.07	6.18	1.45	2.45	6.95	1.18	9.3	78.21	24.24	0.52	10.67	31.35	34.02	4.3	2.12	3	6.96	0.5	3.78	11.99	1.9	3.43	2.79	3.45	0.53	2.63	4.5	4.93	3.88	1.35	17.27	4.03	1	6.68	2.15	6.28	0.45	2.55	0.85	1.85	0.95	8.83	0.98	22.04	1.58	19.53	2.55	1.05	3.65	2.38	6.74	2.48	16.73	53.52	2.08	0.43	4.58	3.55	3.2	5.95	59.03	30.5	14.55	1.05	0.93	0.7	1	4.42	0.95	13.43	2.17	6.48	0.33	2.6	12.49	1.35	3	1.43	18.29	1.98	0.45	6.01	1.16	2.95	1.65	39.85	2.73	1.2	2.7	3.22	28.45	1	11.08	4.1	5.63	53.88	8.08	39.32	1.7	10.12	16.68	8.9	62.35	61.54	14.57	47.61	75.07	3.18	34.03	23
"fpt23"	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0.25	0.03	0	0	0	0	0	0	0	0	0	0	0
"fpt24"	0	0	0.1	0	0	0.03	0.03	1.38	65.5	0	0.03	0.13	1.2	0	0.23	0.05	0.03	0.03	0.03	0	0	0	0.03	0	0.03	0	0	0.03	0	0	0.03	0.1	0	0	0.1	1.8	0	0.03	0	0.03	0	0	0	0	0.03	0	0	0.3	0.08	0	0	0	0.05	0	0	0	0	0.13	0	0	0	0.03	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.03	0	0.03	0	0	0	0	0	0.08	0.08	0.03	0.03	0	0	0	0	0.03	0	0	0.08	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.03	0.5	0	0	0	0	0	0	0	0.45	0.03	0.03	0.13	0	0.03	0	0	0.1	0	0.16	0.05	0.03	0.05	0.15	0	0.1	0.03
"fpt25"	12.51	5.11	5.98	0.08	0.03	3.13	4.33	31.31	93.77	4.55	0.03	0.4	13.47	2.9	1.26	36.99	0.2	0.1	0.03	0.05	0.05	0.75	10.2	0	4.8	10.16	0.03	1.5	0	1.38	7.41	4.6	0.03	0.03	12.79	3.25	0.05	4.2	0	2.6	0	0.68	0	0.05	2.55	0	4.3	44.81	10.03	0	5.84	0.03	11.61	0.93	0.45	0.03	0.05	0.2	0	0.05	0.03	1.65	0.78	0.03	0.15	0.4	0.05	1.43	0.18	0	0.8	0	0	0.03	0	0.08	0.05	0	0.25	0.18	0.1	3.9	0.05	12.11	0	0.05	0.05	0	0.08	0.45	1.4	0.15	9.56	0.08	0.03	0.05	0.17	0.98	0.03	2.45	32.27	27.72	0.08	0	0.08	0	0.03	0	0.3	0.03	0	0	0.05	0.05	0.03	0.03	0.07	0	8.71	0	0	0.05	0.01	0.4	0.75	35.75	0.03	0	0.03	0	26.6	0.05	5.6	1.18	0.3	30.7	5.78	10.41	0.53	0.1	9.32	4.8	39.32	33.56	7.58	26.11	48.46	1.2	21.55	11
"fpt26"	0	0	0.1	0	0	0.03	0.03	1.38	65.5	0	0.03	0.13	1.2	0	0.23	0.05	0.03	0.03	0.03	0	0	0	0.03	0	0.03	0	0	0.03	0	0	0.03	0.1	0	0	0.1	1.8	0	0.03	0	0.03	0	0	0	0	0.03	0	0	0.3	0.08	0	0	0	0.05	0	0	0	0	0.13	0	0	0	0.03	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.03	0	0.03	0	0	0	0	0	0.08	0.08	0.03	0.03	0	0	0	0	0.03	0	0	0.08	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.03	0.5	0	0	0	0	0	0	0	0.45	0.03	0.03	0.13	0	0.03	0	0	0.1	0	0.16	0.05	0.03	0.05	0.15	0	0.1	0.03
