"ID"	"Hera_1"	"Wolverine_1"	"Ginger_2"	"JarJarBinks_3"	"Goose_4"	"Padme_5"	"Korra_6"	"Padme_6"	"Ginger_7"	"Hera_7"	"Iris_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Korra_9"	"Buddy_11"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ginger_29"	"Henry_29"	"JarJarBinks_29"	"Joans_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Goose_37"	"Grogu_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Grogu_41"	"Hamlet_41"	"Hera_41"	"Joans_41"	"Ginger_42"	"Goose_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Lambchop_42"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ophelia_57"	"Wolverine_57"	"Ginger_58"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Henry_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Joans_60"	"Marshmallow_60"	"Wolverine_60"	"Joans_62"	"Henry_66"	"Hera_67"	"Ivy_67"	"Franc_68"	"JarJarBinks_68"
"njc41"	0.27	1.89	0.29	0.29	4.27	1.47	1.88	2.7	0.89	0.38	1.55	3.85	0.96	0.22	0.67	0.33	1.87	4.82	0.31	0.44	0.58	0.93	0.29	1.62	0.98	0.4	5.98	2.11	0.49	3.3	1.49	0.71	0.36	3.22	1.02	2.16	0.02	0.13	2.71	0.02	0.78	0.4	0.6	4.29	5.53	0.33	3.25	0	1.96	1.58	2.46	0.93	4.16	1.22	0.51	1.11	0.76	1.93	2.14	0.89	0.24	1.22	0.22	0.07	1.64	2.31	1.22	0.82	0.18	1.07	2.11	0.13	2.47	1.16	1.69	0.42	0.6	1	1.16	2.51	1.22	2.27	1.4	2.41	1.24	0.47	2.51	3.13	2.51	1.24	1.02	3.47	0.22	0.24	0.4	1.83	1.53	0.7	4.6	0.22	1.8	2.13	0.87	0.29	2.47	0.67	1.13	0.96	3.42	0.13	0.91	0.89	0.22	2.67	0.73	0.49	4.6	8.49	1.27	0.62	1.78	2.88	2.22	0.8	6.17	1.12	0.51	0.64	1.56	0.42	2.63	2.09	2.69	0.91	4.09	1.72	0.42	0.36	3.25	0.44	1.11	2.65	0.69	1.13	1.2	7.8	1.18	0.47	1.27	0.4	2.51	1.13	2.27	1.13	0.31	4.01	5.03	0.44	1.78	1.58	4.02	2.36	0.2	0.27	1.6	2.07	0.47	0.96	2.71	2.53	0.98	3.49	0.82	2.2	1.82	1.62	0.6	1.13	1.58	1.13	2.05	2.09	2.4	0.71	2.74	0.96	0.56	2.56	0.22	0.82	1.49	2.6	0.45	0.82	0.56	1.29	5.76	1.16	0.36	2.07	0.93	1.09	0.56	0.42	0.22	2.49	1.8	7.8	2.02	2.34	0.27	8.47	2.3	1.71	1.29	1.16	1.67	0.71	2.2	0.47	0.4	0.96	0.36	4.8	0.78	1.02	0.38	1.09	0.56	2	0.71	3.53	3.58	12.45	0.47	0.67	2.81	0.11	7.47	1.29	2.38	0.62	0.98
"njc42"	0	0.13	0.04	0.04	0.09	0.58	0.06	0.76	0.12	0	0.23	1.24	0.31	0.16	0.11	0.1	0.22	0	0.07	0	0.07	0.04	0.02	0.47	0.09	0.02	3.05	0.09	0.11	1.36	0.09	0	0.2	0.64	0.09	0.04	1.38	0.09	0	0	0	0.02	0.02	0.85	2.36	0.02	0.04	0.78	0.02	0.24	0.69	0	1.13	0	0.02	0.02	0.02	0.64	0.2	0.04	0	0.02	0	0	0	0	0.09	0.02	0	0.04	0.02	0	0.38	0.07	0.07	0	0.02	0.02	0.13	0.49	0	0.09	0.04	0.56	0.04	0.04	0.02	0.07	0.09	0	0	0.04	0	0.04	0	0.02	0.04	0.11	0.04	0	0.02	0.31	0.07	0.02	0.07	0.18	0.02	0.16	0.09	0	0.09	0.07	0.04	0.09	0.07	0	0.02	4.94	0.18	0.02	0.07	0.45	0	0.09	0.91	0.04	0.04	0.13	0.02	0	0.07	0.02	0.07	0	0.2	0.18	0	0	0	0	0.09	0.04	0.02	0	0.02	0.93	0.02	0.02	0.18	0	0.16	0.02	0.16	0.02	0	1.56	0.16	0	0.07	0.16	0.84	0.62	0.09	0	0.02	0.33	0.02	0.09	0.09	0.11	0.22	0.09	0.04	0	0.11	0.44	0.13	0.02	0.04	0	0.02	0.11	0.02	0.16	0	0	0	0.04	0.07	0.07	0	0.27	0.22	0.13	0.04	0.11	0.11	0.02	0.02	0.07	0.2	0	0	0	0.02	0.13	0.02	0.02	0.02	0.09	0	0.04	0.04	0.42	0.13	0.51	0.04	0.02	0.13	0	0.04	0	0	0.07	0.09	0.04	0.49	0.02	0.07	0.04	0.04	0.24	0	2.45	0.04	0.09	0.07	0.04	0.09	0	0.24	0.09	0.18
"njc43"	0	0	0.04	0	0.25	0.07	0.01	0.11	0.13	0	0	0.07	0.04	0.13	0	0.12	0.02	0	0.02	0	0.02	0.02	0.02	0.02	0	0	0	0	0.09	0	0	0	0	0	0.04	0	1.4	1.3	0	0.02	0.02	0	0	0	0	0	0	0.78	0.02	0	0	0	0	0.04	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0.02	0	0	0	0.11	0	0	0.09	0	0.07	0.04	0	0.02	0	0.09	0	0	0.04	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0	0	0.02	0	0.11	0	0	0	0	0	0.07	0	0	0	0	0.13	0.02	0	0.05	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0	0	0.04	0.04	0	0.02	0.02	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0.04	0	0	0	0	0	0.02	0	0	0.47	0.02	0.04	0	0.02	0	0	0	0	0.02	0.04	0.02	0.04	0	0.11	0	0.04
"njc44"	0	0.13	0	0.02	0	0.49	0.02	0.62	0	0	0.17	1.18	0.27	0	0.09	0.01	0.13	0	0.07	0	0.02	0.04	0.02	0.45	0	0	3.05	0.09	0	1.31	0.09	0	0.2	0.64	0.04	0.02	0	0.09	0	0	0	0.02	0	0.85	2.36	0.02	0.02	0	0.02	0.24	0.67	0	1.13	0	0	0.02	0	0.64	0.02	0.02	0	0.02	0	0	0	0	0.04	0	0	0.02	0	0	0.36	0.04	0.04	0	0.02	0.02	0	0.49	0	0	0.04	0.51	0	0.02	0.02	0.07	0	0	0	0.02	0	0.04	0	0	0	0.07	0	0	0	0.29	0	0	0.04	0.18	0	0.04	0.09	0	0.02	0.04	0	0.02	0	0	0	4.94	0.04	0.02	0.07	0.43	0	0	0.89	0	0.02	0.04	0	0	0.02	0	0.04	0	0.13	0.16	0	0	0	0	0.04	0.02	0	0	0.02	0.91	0	0.02	0.07	0	0.16	0	0.16	0	0	1.56	0.09	0	0.07	0.13	0.76	0.62	0.09	0	0	0.31	0	0	0.09	0.11	0.22	0.04	0	0	0.11	0.42	0.02	0.02	0.04	0	0.02	0.07	0.02	0.13	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0.02	0.09	0.09	0.02	0.02	0.04	0.2	0	0	0	0.02	0.09	0	0.02	0.02	0.09	0	0.04	0	0.42	0.11	0	0.02	0	0.13	0	0.04	0	0	0.07	0.09	0	0.02	0.02	0.02	0.04	0.02	0.24	0	2.42	0.02	0	0.04	0	0.09	0	0.11	0.02	0.11
"njc45"	37.36	42.73	10.61	24.2	11.16	10.12	16.95	11.68	18.76	35.06	19.6	13.56	31.89	17.26	15.05	19.93	15.65	23.19	24.53	26.63	45.03	19.64	28.37	40.36	59.74	46.15	33.19	20.94	11.89	38.76	29.57	39.53	18.02	28.53	14.13	41.06	22.7	2.34	55.51	24.88	29.11	20.41	19.25	27.87	17	17.63	38.98	27.74	45.09	21.9	18.78	23.07	38.74	16.92	19.14	11.85	11.89	42.93	14.73	18.51	20.69	27.03	15.09	41.08	19	26.48	20.32	20.95	1.76	10.04	15.1	14.16	46.85	31.32	29.73	23.45	21.57	25.48	19.81	21.61	20.9	24.6	18.56	19.16	29.3	3.56	33.27	65.9	25.1	13.16	34.82	31.31	28.67	24.96	29.38	16.2	38.19	15.56	27.76	1.27	21.15	23.53	15.81	0.73	18.61	44.58	11.65	11.79	42.89	1.47	26.85	36.08	13.14	16.1	16.78	4.33	33.54	18.63	15.18	27.54	13.07	12.66	38.62	22.22	37.99	22.79	15.98	21.88	16.07	21.72	17.91	36.39	14.7	33.61	16.57	15.32	10.68	14.62	19.89	3.64	33.93	12.83	17.8	7.23	18.32	31.7	38.3	18.73	31.06	14.05	22.22	42.44	33.39	11.32	10.05	28.12	17.86	1.6	16.31	14.94	31.37	23.66	14.71	12.08	22.98	22	22.94	17.27	16.85	34.9	16.66	14.61	41.88	33.67	27.55	40.02	13.92	15.74	24.17	17.94	14	31.38	10.16	23.02	34.42	39.5	6.65	35.91	14.03	16.25	20.34	20.45	31.25	7.36	40.88	16.21	25.42	10.56	33.24	24.4	9.3	30.79	22.49	3.6	16.74	15.91	16.17	27.96	24.83	19.56	2	13.61	38.8	28.46	10.24	18.47	22.36	15.5	21.21	3.6	34.48	15.27	12.91	26.67	26.6	29.83	18.95	47.13	15.98	24.21	26.34	15.8	12.59	23.12	28.3	9.92	42.45	31.04	18.89	45.59	29.3	26.51	20.25
"njc46"	0	0.13	0.04	0.04	0.09	0.58	0.06	0.78	0.12	0	0.24	1.24	0.31	0.16	0.11	0.1	0.22	0.02	0.07	0	0.07	0.04	0.02	0.47	0.09	0.02	3.05	0.09	0.11	1.38	0.09	0	0.2	0.64	0.09	0.04	1.38	0.09	0	0	0	0.02	0.02	0.85	2.36	0.02	0.04	0.78	0.02	0.24	0.69	0	1.16	0	0.02	0.02	0.02	0.64	0.2	0.04	0	0.02	0	0	0.02	0	0.13	0.02	0	0.04	0.02	0	0.38	0.07	0.07	0	0.02	0.02	0.13	0.49	0	0.09	0.04	0.56	0.07	0.04	0.02	0.09	0.09	0	0	0.04	0	0.04	0	0.02	0.04	0.12	0.04	0	0.02	0.31	0.09	0.04	0.07	0.2	0.02	0.16	0.09	0	0.09	0.07	0.06	0.11	0.07	0	0.02	4.94	0.18	0.02	0.07	0.45	0	0.11	0.91	0.04	0.04	0.13	0.04	0	0.07	0.02	0.07	0	0.22	0.18	0	0	0	0	0.09	0.04	0.02	0	0.02	0.93	0.02	0.02	0.18	0.02	0.16	0.02	0.16	0.02	0	1.56	0.16	0	0.07	0.16	0.84	0.62	0.09	0	0.02	0.33	0.02	0.09	0.09	0.11	0.22	0.11	0.04	0	0.13	0.44	0.16	0.02	0.04	0.02	0.02	0.11	0.04	0.16	0	0	0	0.07	0.07	0.07	0	0.27	0.22	0.13	0.04	0.13	0.11	0.02	0.02	0.07	0.22	0	0	0	0.02	0.13	0.02	0.02	0.02	0.11	0	0.04	0.06	0.44	0.13	0.51	0.04	0.04	0.13	0	0.04	0	0	0.07	0.09	0.04	0.51	0.02	0.07	0.04	0.04	0.24	0.02	2.47	0.04	0.11	0.07	0.04	0.09	0	0.24	0.09	0.18
"njc47"	0	0.07	0	0	0	0.44	0	0.6	0	0	0.08	1	0.24	0	0.09	0	0	0	0.07	0	0	0	0	0.38	0	0	0.98	0	0	0.31	0	0	0.16	0.31	0.04	0	0	0.09	0	0	0	0	0	0.33	0.09	0	0	0	0.02	0.24	0	0	0.6	0	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.27	0	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0	0	4	0	0	0.02	0.36	0	0	0.69	0	0	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0	0	0.38	0.53	0	0	0	0.27	0	0	0	0.04	0.11	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0	0	0	0.18	0	0	0	0.04	0.09	0	0	0	0.02	0	0	0	0	0.04	0	0	0	0.09	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0	0.07	0	1.09	0	0	0.02	0	0	0	0.02	0.02	0
"njc48"	33.02	39.33	9.74	16.4	11.79	8.74	9.56	9.45	13.74	30.19	15.11	10.29	30.8	13.3	11.02	18.74	10.58	18.07	22.68	24.16	38.34	14.19	22.49	39.32	34.66	39.8	23.17	14.94	7.07	29.29	25.17	30.84	14.6	25.35	11.39	30.3	16.69	1.65	51.62	24.86	22.73	18.21	14.34	22.09	13.29	13.34	28.71	15.73	43.47	18.67	15.61	19.63	33.61	12.7	16.2	10.05	9.04	38.19	8.63	15.08	16.84	22.3	11.69	38.88	14.11	20.16	12.96	17.79	1.31	6.72	12.61	13.2	43.18	22.82	23.37	17.58	17.79	24.43	13.59	16.54	17.19	19.38	15.18	13.48	17.78	1.96	25.73	61.74	19.56	9.38	27.49	26.49	23.04	20.38	22.87	8.86	21.83	9.83	21.29	0.76	14.37	17.24	10.16	0.44	13.3	37.15	8.21	8.68	38.18	0.98	16.16	26.55	7.75	13.43	10.6	3.13	21.49	12.54	11.34	24.27	9.29	9.55	27.67	12.75	30.3	14.55	10.03	12.39	9.2	16.6	13.32	21.08	10.03	25.77	7.94	10.17	7.77	11.11	15.47	2.56	23.65	8.54	10.88	4.89	13.78	24.67	25.28	14.09	19.09	10.23	17.04	25	27.06	8.76	5.98	26.49	12.9	1.22	11.85	10.62	24.48	18.48	11.45	8.25	17.99	15.87	13.78	10.36	8.92	31.57	32.49	9.48	24.43	25.18	23.28	31.82	8.89	11.41	19.45	12.92	7.3	25.05	5.51	22.6	25.17	29.3	4.83	26.58	9.02	12.27	15.21	12.86	18.29	6.01	36.28	15.52	18.91	6.78	23.66	19.98	7.96	25.34	17.02	2.58	13.49	12.76	12.25	23.78	18.76	13.08	1.67	5.29	23.24	25.02	8.21	14.71	15.62	9.34	13.52	2.82	27.72	12.29	10.54	22.07	25.13	17.84	12.72	45.36	10.62	18.3	15.47	14.23	9.59	16.23	23.18	6.7	33.71	17.67	14.16	26.51	20.76	16	12.15
"njc49"	37.31	42.58	10.56	24.09	10.45	9.92	16.85	11.56	18.49	34.86	19	13.58	31.35	17.06	14.63	19.81	15.41	23.1	24.46	26.63	44.99	19.61	28.28	39.52	59.65	46.13	33.08	20.88	11.82	38.58	29.52	39.49	17.91	28.4	13.95	40.97	21.27	1.05	55.47	24.88	28.87	20.41	19.16	27.05	16.91	17.59	38.74	26.47	45.04	21.77	18.65	22.98	38.61	16.7	19.05	11.85	11.84	42.69	14.62	18.48	20.65	26.97	14.91	41.08	18.83	26.26	20.1	20.86	1.73	10.04	14.9	14.13	46.5	31.27	29.69	23.34	21.57	25.23	19.57	21.39	20.76	24.04	18.56	18.88	29.07	3.51	33.19	65.76	24.81	13.11	34.67	31.11	28.62	24.96	29.33	15.78	38.08	15.39	27.47	1.27	21.01	23.24	15.65	0.71	18.52	44.49	11.52	11.68	42.24	1.47	26.82	36.1	12.37	15.92	16.56	4.22	33.21	18.61	14.94	27.51	12.98	12.55	37.98	21.76	37.66	22.46	15.87	21.75	15.78	21.67	17.65	35.48	14.65	33.19	16.44	15.21	10.66	14.58	19.65	3.53	33.86	12.71	17.78	7.16	18.25	31.47	38.05	18.6	30.83	13.83	21.62	41.88	33.15	11.17	9.98	28.01	17.33	1.56	16.4	15.03	30.92	23.5	14.65	11.35	22.66	21.93	22.56	16.96	16.74	34.66	16.61	14.19	41.48	33.24	26.57	39.89	13.72	15.32	24.08	17.74	13.96	31.12	10.07	22.84	34.22	39.16	6.58	35.53	13.74	16.14	20.25	20	30.79	7.23	40.66	16.18	24.78	10.43	32.97	24.36	9.34	30.52	22.22	3.58	16.54	15.8	15.88	27.69	24.77	19.07	2	13.45	38.41	28.26	10.06	17.94	22.34	15.41	20.99	3.58	34.26	15.25	12.89	26.62	26.49	29.32	18.35	46.98	15.78	24.23	25.85	15.58	12.51	22.88	28.21	9.77	41.96	30.57	18.23	45.36	28.79	26.18	19.98
"njc50"	0	0.07	0	0	0	0.44	0	0.6	0	0	0.09	1	0.24	0	0.09	0	0	0.02	0.07	0	0	0	0	0.38	0	0	0.98	0	0	0.31	0	0	0.16	0.31	0.04	0	0	0.09	0	0	0	0	0	0.33	0.09	0	0	0	0.02	0.24	0	0	0.6	0	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.24	0	0.02	0	0	0	0	0.4	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.01	0	0	0.02	0.27	0	0	0.02	0.18	0	0	0.04	0	0.01	0	0.03	0	0.02	0	0	4	0	0	0.02	0.36	0	0.02	0.71	0.02	0	0	0	0	0.07	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.13	0	0.04	0	0	0.4	0.09	0	0	0	0.38	0.53	0	0.02	0	0.27	0	0	0	0.04	0.11	0.04	0	0	0.04	0.33	0	0	0.04	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0.18	0.02	0	0	0.04	0.11	0	0	0	0.02	0	0	0	0	0.04	0	0	0	0.09	0	0	0.01	0.22	0	0	0	0	0.02	0	0	0	0	0	0.07	0	0.02	0.02	0.02	0	0	0.07	0	1.09	0	0	0.02	0.02	0	0	0.02	0.02	0
"njc51"	0.13	1.56	0.02	0.04	2.37	0.62	0.2	0.82	0.03	0.07	0.28	1.91	0.42	0	0.29	0.33	0.56	0.73	0.18	0.13	0.2	0.16	0.07	1.22	0.07	0.04	3.73	0.76	0.13	1.94	0.62	0.11	0.27	0.96	0.09	0.2	0.04	0.83	0.09	0.02	0.38	0.13	0.16	1.65	1.56	0.09	0.51	0	0.22	0.33	0.69	0.78	2.11	0.56	0.02	0.13	0.11	1.18	0.11	0.2	0.2	0.58	0.02	0.09	0.27	0.29	0.16	0	0	0.78	0.33	0.02	0.53	0.13	0.18	0.04	0.02	0.11	0.07	0.58	0.04	0.6	0.38	0.71	0.18	0.13	0.87	0.29	0.82	0.02	0.02	0.98	0.04	0.11	0.02	1.22	0.29	0.34	0.22	0.02	0.27	1.07	0.02	0.02	0.76	0.36	0.04	0.27	2.04	0	0.18	0.2	0	0.31	0	0.02	0.49	4.49	0.11	0.22	0.58	2.05	0.36	0.42	1.65	0.11	0.04	0.09	0.04	0.04	0.18	1.18	1.58	0	2.58	0.54	0.07	0	0.22	0.11	0.29	0.44	0.16	0.13	0.58	1.49	0.78	0.04	0.09	0.02	0.4	0.02	0.76	0.09	0	1.49	0.22	0.04	0.36	0.31	1.27	0.69	0.11	0.07	0.09	0.64	0.04	0.07	1.31	1.04	16.35	0.11	0.16	0.02	0.22	0.44	0.09	0.02	0.31	0.16	0.51	0.78	1.62	0.16	0.04	0.11	0.02	0.09	0.04	0.09	0.02	0.65	0.11	0.16	0.31	0.51	1.02	0.09	0.09	0.47	0.31	0.04	0.04	0.04	0.09	0.29	0.18	0.13	1.69	1.02	0.09	7.58	0.28	0.82	0.24	0.07	1.09	0.11	0.53	0.11	0.07	0.22	0	1.42	0.27	0.04	0.07	0.42	0.02	0.84	0.07	0.42	0.8	2.53	0.04	0.02	1.78	0.02	2.67	1.2	1.67	0.07	0.49
"njc52"	33.07	39.33	40.87	16.69	42.99	35.66	9.74	34.38	46.62	30.15	15.19	38.64	52.85	53.66	12.07	36.83	20.05	18.92	33.31	24.34	42.29	20.9	26.81	44.06	34.7	43.35	23.17	16.25	41.49	29.43	27.46	37.8	17.16	25.39	15.64	33.73	46.56	6.97	51.6	28.66	22.64	18.36	14.43	22.09	13.27	14.63	29	27.96	43.47	21.59	15.52	19.67	33.61	12.59	16.18	36.3	9.71	38.22	21.91	49.56	16.84	31.24	13.31	38.88	26.98	23.77	13.76	26.53	1.31	72.71	16.67	13.18	43.18	32.72	25.95	17.6	18.24	24.43	33.16	17.97	17.19	23.22	15.22	13.39	27.74	1.98	26.09	61.76	30.72	9.47	27.51	30.07	27.67	20.38	51.62	10.28	22.58	19.13	23.49	0.76	15.03	17.29	12.12	0.44	13.39	38.08	11.92	47.25	38.49	0.98	17.02	27.23	12.86	23.64	11.38	3.51	21.46	12.54	11.4	26.02	9.32	8.92	27.69	14.04	30.3	15.3	10.03	12.45	9.47	16.65	14.75	21.25	10.05	25.74	8.05	10.37	8.48	11.11	20.38	2.56	24.48	8.56	10.9	4.94	13.85	27.56	25.3	14.09	19.13	10.32	17.11	28.29	27.03	18.91	6	26.85	12.94	1.22	11.89	11.18	24.57	18.43	27.03	9.16	26	15.98	13.89	18.74	9.27	51.58	32.56	9.5	24.43	25.27	23.3	32.76	11.49	11.39	19.45	15.07	10.17	31.43	33.17	22.64	25.17	29.34	4.83	26.58	10.4	12.27	16.14	13.37	18.22	51.47	61.94	15.43	18.91	6.8	23.58	20.04	8.03	25.34	16.98	2.58	13.91	29.21	17.75	23.78	19.41	14.19	1.67	5.2	23.27	25.02	8.21	14.94	24.23	45	13.69	2.82	27.72	12.31	37.14	22.87	67.24	17.84	16.81	65.36	11.62	20.88	15.4	14.23	17.25	16.25	28.96	14.62	37.57	18.05	14.07	26.53	29.99	20.8	15.93
"njc53"	0	0	0	0	2.21	0.04	0	0.02	0	0	0	0.2	0.11	0	0	0	0	0	0.02	0	0	0	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0.65	0	0	0	0.01	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1	0	0	0	0	0	0	0.2	0	0	0	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc54"	0	0	0.04	0	0.09	0.07	0	0.11	0.12	0	0	0.07	0.04	0.13	0	0.09	0.02	0	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0.07	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0.02	0	0	0	0	0	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0.11	0	0.04
