"","ivy_17","korra_20","ophelia_20","kubo_21","franc_22","grogu_22","hamlet_23","franc_24","hera_24","ivy_24","kubo_24","ophelia_24","henry_25","kubo_25","ginger_44","iris_44","henry_45","korra_45","hamlet_46","joans_46","ginger_47","marshmallow_47","charles_48","grogu_48","henry_48","hera_48","kubo_48","kubo_49","franc_50","kubo_52","kubo_53","marshmallow_53","ginger_55","ophelia_55","buddy_56"
"kubo_24",0.00509232946977154,0.00790626875904261,0.0125134888839341,0.00845360225044024,0.0122785698444368,0.0158134434983086,0.0095433430893033,0.0103668636448355,0.0139075463135955,0.0142710942619664,0,0.0155832547759188,0.00846158548759561,0.0131033549578191,0.02331385416035,0.0177762026846811,0.0246150424733069,0.0055121347190875,0.0118539134461688,0.015349676473047,0.0154611426419592,0.0088389150960713,0.0187947374005598,0.0169626889266567,0.0178698584822863,0.0126196260249336,0.0162734511850325,0.0122387976843884,0.021080589394103,0.0106257966518427,0.0123730499810267,0.0243505303960769,0.017144441249438,0.0143360508152924,0.0100038108717788
"ophelia_24",0.0166700168643649,0.0181114280745329,0.0207302987469988,0.0077250065573113,0.0157233826311277,0.0156118641148792,0.0115927189047564,0.0106438538850241,0.0141734485534189,0.00916853799686161,0.0155832547759188,0,0.019503250963086,0.00728993523675699,0.0270495047789966,0.00845908220269008,0.0288502999104187,0.0140661962001961,0.00975741080197485,0.018619022902877,0.0228214897835635,0.0201600110260433,0.0184024169259594,0.0129623229889296,0.0207594730180378,0.00499206280184524,0.00882088220375188,0.00645386082473194,0.0228541078284377,0.0197588519422204,0.00698002405168891,0.0243905883600861,0.0193236467861546,0.0192266678778502,0.0213815380969926
"henry_25",0.006077868791147,0.00326848009220896,0.00548261305013349,0.0123532427779009,0.0197257395094401,0.021827803884609,0.0157579380603764,0.0145475092732619,0.0203901062532234,0.0182335225257671,0.00846158548759561,0.019503250963086,0,0.0189441134082675,0.0296223674548052,0.0207119224644307,0.03066317462596,0.00799392249722848,0.0177765797957939,0.0232654010607408,0.0221326663662768,0.00120138406508884,0.0166784898616365,0.0212295943447253,0.0240988390781478,0.0157882453938097,0.0201356425840864,0.0175876098563005,0.0275708014357662,0.00301666138255233,0.0166115254741575,0.0288441634660757,0.0248183548127184,0.0103826528398366,0.00316535957507499
"kubo_25",0.014611517387444,0.0182312385185059,0.0217076226644881,0.00791676464076215,0.00914447589307078,0.00873225474964789,0.00703920931524572,0.00630257898604521,0.00789438012862139,0.00716488061034155,0.0131033549578191,0.00728993523675699,0.0189441134082675,0,0.0202180756432497,0.00847099175116743,0.0223187636118177,0.011636996241818,0.00378220222670586,0.012071462007196,0.0161792549801843,0.0195959775870662,0.0224788776134013,0.00824060204882642,0.0143946607534588,0.00792243962000916,0.00676892535251197,0.00645809025268126,0.0157596853352388,0.0202317283597752,0.00958763161171385,0.0182297665464191,0.0125212726452618,0.0217042653000744,0.020984209683693
"ginger_44",0.0240715784618296,0.0305128744272929,0.0336011774040597,0.0246068610996836,0.012691439998854,0.0125019672203141,0.0192917302290259,0.0199595677013407,0.0135931624784997,0.0229238795164957,0.02331385416035,0.0270495047789966,0.0296223674548052,0.0202180756432497,0,0.0260252725452795,0.00367867344818043,0.0229912980772294,0.0180615030580131,0.0114250735927987,0.00875951405862449,0.0298210349678216,0.0394343298741218,0.0175819854141939,0.00760571431857555,0.0264733394380094,0.024026704505023,0.0242975246790496,0.00861943469120744,0.0322047740241834,0.0274254250573528,0.0109760785913969,0.011823075334163,0.036510078654545,0.0309253143749355
"iris_44",0.0179059124231597,0.0201022295008799,0.0227061366135335,0.0112465941757965,0.01650500564523,0.0138417827817353,0.0124784770081156,0.0094487500701895,0.0144073459427797,0.00732471474500821,0.0177762026846811,0.00845908220269008,0.0207119224644307,0.00847099175116743,0.0260252725452795,0,0.0282491127722637,0.0144608350454558,0.0104868401094683,0.0196067146648717,0.0227510268032173,0.0215092555182218,0.0217023408509604,0.0104585739750246,0.0204432678139194,0.00939482133361752,0.00466434567503341,0.010925275281654,0.0206945913126484,0.0212523161608055,0.0125388877555899,0.0208055143231228,0.0192558998943717,0.0220239556879494,0.0229709735260337
"henry_45",0.0250153015410019,0.0316489980256427,0.0344568337849228,0.0260680513897767,0.0145375227374502,0.0149217131200433,0.0209053630955174,0.0218148694397474,0.0151295863909345,0.024751364878236,0.0246150424733069,0.0288502999104187,0.03066317462596,0.0223187636118177,0.00367867344818043,0.0282491127722637,0,0.0243773754669983,0.0198760785144066,0.0135097924700143,0.0105064354126889,0.0307373376234859,0.0406058548941252,0.0192340292578641,0.00841745243589926,0.0279680300070745,0.0263861284078996,0.0258386847458159,0.0122285275341291,0.0332204639129787,0.0288068922978223,0.0127969147212257,0.0147483044039277,0.0376442390874963,0.0318047561960783
"korra_45",0.00382137995399125,0.00848479762764953,0.0118451750779257,0.00689642542641139,0.0126111420327185,0.0140545632907451,0.00906730109002818,0.00685643136449422,0.0128087484435801,0.0118576724713271,0.0055121347190875,0.0140661962001961,0.00799392249722848,0.011636996241818,0.0229912980772294,0.0144608350454558,0.0243773754669983,0,0.0101692033016335,0.0165494328099445,0.0162667526097572,0.00854465357286103,0.0186365059760955,0.013537585924088,0.017101697792458,0.0106800211603138,0.0135946713415703,0.011826938911905,0.0204050440605512,0.00992068833087389,0.012369304577455,0.0216122355676117,0.0179318032360647,0.0146266761496089,0.0102166845344889
"hamlet_46",0.0127758192645302,0.0174577216394716,0.0208120684848388,0.00795572065442226,0.00705661600902591,0.00698636334545866,0.00541580753118529,0.00482332718038036,0.00518856179165771,0.00773674853775658,0.0118539134461688,0.00975741080197485,0.0177765797957939,0.00378220222670586,0.0180615030580131,0.0104868401094683,0.0198760785144066,0.0101692033016335,0,0.0106952602455357,0.013892612941041,0.0183161037784687,0.0229616793104848,0.00700988252591659,0.0117719104369756,0.00866786351625069,0.00842601590024493,0.00739762740100195,0.0146378108590829,0.0193567813323483,0.0104968534095914,0.0163865868285053,0.0118852285024238,0.0216436291644788,0.0197549949293013
"joans_46",0.0179338233524294,0.0230947616687015,0.0271767084650418,0.0164046958463387,0.00438376887669872,0.00872660310680071,0.0111780856614401,0.0137486433648042,0.00775276943554678,0.0161275063178075,0.015349676473047,0.018619022902877,0.0232654010607408,0.012071462007196,0.0114250735927987,0.0196067146648717,0.0135097924700143,0.0165494328099445,0.0106952602455357,0,0.00723185835985679,0.0236314439686794,0.0306046712689253,0.0142768934075856,0.00841716698798909,0.0183124045534778,0.0170873710057133,0.0150207968211347,0.0095550217921584,0.0255778262981136,0.0180017263884349,0.0163277316373282,0.00424764016049416,0.0283843482550873,0.0247506313755769
"ginger_47",0.0169737396129581,0.0228807712563381,0.0264023147540054,0.018756446051975,0.00756661178145204,0.0104733419425463,0.0138431080866961,0.0150600132853364,0.0106538591965658,0.0190208706544036,0.0154611426419592,0.0228214897835635,0.0221326663662768,0.0161792549801843,0.00875951405862449,0.0227510268032173,0.0105064354126889,0.0162667526097572,0.013892612941041,0.00723185835985679,0,0.0223542154673785,0.032911870100604,0.0161619984948942,0.00789299491333666,0.0216016542287898,0.0204387876537275,0.0194521977828559,0.00953741226129779,0.0248542142163659,0.0220620182825551,0.0148511022390868,0.0085490353730813,0.0292230022530762,0.0233345096345451
"marshmallow_47",0.00623900960064127,0.00367887521018084,0.00533651185396361,0.0129050026250397,0.0200969894486875,0.0223303221005146,0.0162754464113723,0.0151851099265644,0.0207513673659551,0.0189040261649318,0.0088389150960713,0.0201600110260433,0.00120138406508884,0.0195959775870662,0.0298210349678216,0.0215092555182218,0.0307373376234859,0.00854465357286103,0.0183161037784687,0.0236314439686794,0.0223542154673785,0,0.0169392101660136,0.0216984406813874,0.0242730260773568,0.0163663510119314,0.0209691844731412,0.0181203152430692,0.0280703705383857,0.00309496932607314,0.0171068043422256,0.0292113739294173,0.0253237506908493,0.0106010542343815,0.00285256810178794
"charles_48",0.0186594737649681,0.014247079592075,0.0150072480957176,0.016151256816831,0.0274326998948932,0.0290899810345923,0.0214431195023133,0.0214633382841701,0.0267965661604283,0.0210813801169242,0.0187947374005598,0.0184024169259594,0.0166784898616365,0.0224788776134013,0.0394343298741218,0.0217023408509604,0.0406058548941252,0.0186365059760955,0.0229616793104848,0.0306046712689253,0.032911870100604,0.0169392101660136,0,0.0267256646679411,0.0326978383787586,0.0157128612810959,0.0221789771521417,0.0178236027397459,0.0363009303113312,0.0147567992526075,0.0147407790659711,0.0376865352900697,0.032212124661612,0.00984829662465021,0.0174200077096079
"grogu_48",0.0162678841814585,0.0215429343863814,0.0239941415379078,0.012444439329373,0.0109304280884921,0.00731503232786682,0.0108418113985945,0.00762064246647504,0.00756796652210658,0.00997038730691633,0.0169626889266567,0.0129623229889296,0.0212295943447253,0.00824060204882642,0.0175819854141939,0.0104585739750246,0.0192340292578641,0.013537585924088,0.00700988252591659,0.0142768934075856,0.0161619984948942,0.0216984406813874,0.0267256646679411,0,0.011629701783473,0.0123441554544531,0.0100970608883132,0.0123795772209083,0.0147435281545072,0.0226619447243122,0.0153737690658839,0.0123123714474148,0.0148729084283401,0.025688204042277,0.0232808524221168
"henry_48",0.0182019678303772,0.0247356170412472,0.0277099885646135,0.0179973772759275,0.00740345578223286,0.00798990893846284,0.0131378534858362,0.0139545612282713,0.00694316621871785,0.016889854519769,0.0178698584822863,0.0207594730180378,0.0240988390781478,0.0143946607534588,0.00760571431857555,0.0204432678139194,0.00841745243589926,0.017101697792458,0.0117719104369756,0.00841716698798909,0.00789299491333666,0.0242730260773568,0.0326978383787586,0.011629701783473,0,0.0196677884173311,0.0187265054727878,0.0176626381695478,0.0102590518400701,0.0264001846271891,0.0206553600219137,0.0108623276481646,0.010600865468165,0.0302967657686414,0.0255432878525019
"hera_48",0.0128718169107544,0.0145059348805978,0.0171160575048487,0.00463297570437616,0.0148151347306024,0.0152161279100288,0.00944881284113429,0.00852484167078685,0.0131122088680296,0.00828906882155243,0.0126196260249336,0.00499206280184524,0.0157882453938097,0.00792243962000916,0.0264733394380094,0.00939482133361752,0.0279680300070745,0.0106800211603138,0.00866786351625069,0.0183124045534778,0.0216016542287898,0.0163663510119314,0.0157128612810959,0.0123441554544531,0.0196677884173311,0,0.00916241519277994,0.00501780535679481,0.0230359636207219,0.0160463895921229,0.00487820497502952,0.0239327146027968,0.0196607427479382,0.0162261558725279,0.017741559915382
"kubo_48",0.0169659169455234,0.0195356507616864,0.0226638405917494,0.0107919140229085,0.0142551319644997,0.011781222583229,0.010116721346914,0.0080213318728608,0.0124879384057051,0.00658341208795426,0.0162734511850325,0.00882088220375188,0.0201356425840864,0.00676892535251197,0.024026704505023,0.00466434567503341,0.0263861284078996,0.0135946713415703,0.00842601590024493,0.0170873710057133,0.0204387876537275,0.0209691844731412,0.0221789771521417,0.0100970608883132,0.0187265054727878,0.00916241519277994,0,0.00968776191167319,0.0184108318733014,0.0210624648979448,0.0118527427393137,0.0196282626060414,0.016672887515478,0.0222976619755307,0.0224062230527993
"kubo_49",0.0138301972061462,0.0160767718573995,0.0196607549804638,0.00625640021300082,0.0122105232356442,0.0138147021952058,0.0076139862814213,0.00928333431678893,0.0110556281304001,0.00863394498829537,0.0122387976843884,0.00645386082473194,0.0175876098563005,0.00645809025268126,0.0242975246790496,0.010925275281654,0.0258386847458159,0.011826938911905,0.00739762740100195,0.0150207968211347,0.0194521977828559,0.0181203152430692,0.0178236027397459,0.0123795772209083,0.0176626381695478,0.00501780535679481,0.00968776191167319,0,0.0209548591830105,0.0183216413610554,0.00377713817184014,0.0232896314703273,0.0166338924073646,0.0184380477824673,0.0194817345750177
"franc_50",0.0225713700847192,0.0281157013216751,0.0317404347787074,0.0215224960551135,0.010675761933525,0.00848039158081824,0.0163700845309311,0.0162289963617312,0.011888245650335,0.0189577725930858,0.021080589394103,0.0228541078284377,0.0275708014357662,0.0157596853352388,0.00861943469120744,0.0206945913126484,0.0122285275341291,0.0204050440605512,0.0146378108590829,0.0095550217921584,0.00953741226129779,0.0280703705383857,0.0363009303113312,0.0147435281545072,0.0102590518400701,0.0230359636207219,0.0184108318733014,0.0209548591830105,0,0.0300182035041626,0.0242837073729544,0.0103407007070547,0.00700411495797347,0.0337507596511706,0.0292557912386355
"kubo_52",0.00835165712584828,0.00339408867139302,0.00363508860439665,0.0130861879316959,0.0219568231667927,0.0238939313205073,0.0174696643151942,0.0161169327356312,0.0223271605232294,0.0192350635867293,0.0106257966518427,0.0197588519422204,0.00301666138255233,0.0202317283597752,0.0322047740241834,0.0212523161608055,0.0332204639129787,0.00992068833087389,0.0193567813323483,0.0255778262981136,0.0248542142163659,0.00309496932607314,0.0147567992526075,0.0226619447243122,0.0264001846271891,0.0160463895921229,0.0210624648979448,0.0183216413610554,0.0300182035041626,0,0.0168463684087239,0.0310018702852328,0.0271441367998452,0.00839432361156452,0.00403676788016328
"kubo_53",0.013852560249393,0.0146731042499799,0.0179431130405183,0.00632975890784388,0.0151394777735897,0.0170523410979688,0.00967312122824549,0.0114440717844991,0.0142002778358739,0.0101665913959557,0.0123730499810267,0.00698002405168891,0.0166115254741575,0.00958763161171385,0.0274254250573528,0.0125388877555899,0.0288068922978223,0.012369304577455,0.0104968534095914,0.0180017263884349,0.0220620182825551,0.0171068043422256,0.0147407790659711,0.0153737690658839,0.0206553600219137,0.00487820497502952,0.0118527427393137,0.00377713817184014,0.0242837073729544,0.0168463684087239,0,0.0265252297570473,0.0197599234477855,0.015845302074329,0.0183123796858428
"marshmallow_53",0.0237122812524191,0.030018170646956,0.0323858187229445,0.023098846488044,0.0151519244980718,0.010480430330578,0.0190192184482619,0.0169161593297019,0.0135274985096327,0.0197502737941818,0.0243505303960769,0.0243905883600861,0.0288441634660757,0.0182297665464191,0.0109760785913969,0.0208055143231228,0.0127969147212257,0.0216122355676117,0.0163865868285053,0.0163277316373282,0.0148511022390868,0.0292113739294173,0.0376865352900697,0.0123123714474148,0.0108623276481646,0.0239327146027968,0.0196282626060414,0.0232896314703273,0.0103407007070547,0.0310018702852328,0.0265252297570473,0,0.0157034506981283,0.0354629865654055,0.0305730879487209
"ginger_55",0.019877863751089,0.0246919552288325,0.0288824732322955,0.017921402523522,0.00688523726265253,0.00864017832907582,0.0129193336901174,0.0144796679599106,0.00980496677646346,0.0167991886452828,0.017144441249438,0.0193236467861546,0.0248183548127184,0.0125212726452618,0.011823075334163,0.0192558998943717,0.0147483044039277,0.0179318032360647,0.0118852285024238,0.00424764016049416,0.0085490353730813,0.0253237506908493,0.032212124661612,0.0148729084283401,0.010600865468165,0.0196607427479382,0.016672887515478,0.0166338924073646,0.00700411495797347,0.0271441367998452,0.0197599234477855,0.0157034506981283,0,0.0299368685021223,0.0264312683695009
"ophelia_55",0.0139323011990142,0.00833901630888129,0.00841355490221619,0.0144712995570259,0.0250746888903798,0.0272296638627418,0.019605175735078,0.0194015754455366,0.0252652986629446,0.020423244098696,0.0143360508152924,0.0192266678778502,0.0103826528398366,0.0217042653000744,0.036510078654545,0.0220239556879494,0.0376442390874963,0.0146266761496089,0.0216436291644788,0.0283843482550873,0.0292230022530762,0.0106010542343815,0.00984829662465021,0.025688204042277,0.0302967657686414,0.0162261558725279,0.0222976619755307,0.0184380477824673,0.0337507596511706,0.00839432361156452,0.015845302074329,0.0354629865654055,0.0299368685021223,0,0.0105454003774184
"buddy_56",0.00801882949697081,0.0049295851099486,0.00430906395077238,0.0142893536231477,0.0213472043964248,0.0237205013404272,0.0176297269877767,0.0167496066034471,0.0221466182848173,0.0203199866466282,0.0100038108717788,0.0213815380969926,0.00316535957507499,0.020984209683693,0.0309253143749355,0.0229709735260337,0.0318047561960783,0.0102166845344889,0.0197549949293013,0.0247506313755769,0.0233345096345451,0.00285256810178794,0.0174200077096079,0.0232808524221168,0.0255432878525019,0.017741559915382,0.0224062230527993,0.0194817345750177,0.0292557912386355,0.00403676788016328,0.0183123796858428,0.0305730879487209,0.0264312683695009,0.0105454003774184,0
