"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"grogu_37"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"Metabolism|Metabolism of terpenoids and polyketides|Insect hormone biosynthesis"	0.000416108672147054	0.000370959574838273	0.000200991854788923	0.000248214355572774	0.00034051997201354	0.000253822753627197	0.000395266470535276	0.000690206095112059	0.000430288209346572	0.00041003441161596	0.000311782080747524	0.000379335612389714	0.000306665771945719	0.000446695821024669	0.000302610120597942	0.000113818801160313	0.000197263877150438	0.000322956181914548	0.000325044021675968	0.000404865672649116	0.000385820232425629	0.000334452699049849	0.000325078607235657	0.000328588497544785	0.000397557552238623	0.000237249489262228	0.000315096827427723	0.000425394835485242	0.000348558983278624	0.000395300761146645	0.000263719145754549	0.000364731757535434	0.000316817973587841	0.000301189536995381	0.000270097632204008	0.000317154812853041	0.000308808718810369	0.000374740669440333	0.000287904030489271	0.000435603022334994	0.000359569242704539	0.00031015955216533	0.000210328001414898	0.000272940714120728	0.000312488714635967	0.000344910495293131	0.000337528747224008	0.000293852492481324	0.000335419707600317	0.000307611167595439	0.000360440178618917	0.000312947904223544	0.000360754692934905	0.000330515192204635	0.000305734450919397	0.000342172942316988	0.0002957232130352	0.000274083598219869	0.000325419687104425	0.000308386574395374	0.000351171836662854	0.000369454963835822	0.00036151050040105	0.000244804188579155	0.000425800122837466	0.000268644413805024	0.000567629278092404	0.000339605175367648	0.000326357815550859	0.000267046413418719	0.000357945614084954	0.000402904249964538	0.000765676691922215	0.000338805183219685	0.000329780212401865	0.000327422628137799	0.000291873588012642	0.000347638036482429	0.000369518059302917	0.000441233529726805	0.000554705616795758	0.000593113913431008	0.000314376068277356	0.000341874495196196	0.000347711085654625	0.000339072300914683	0.000292260519056742	0.000451490132220167	0.00032900075271817	0.000307943834066104	0.000323994577319004	0.000305159154579987	0.00035471383941045	0.000321792731204295	0.000439593161848457	0.000377907829576091	0.000339717075968223	0.000373241207330143	0.000311015494215992	0.0002989450391162	0.000548759050590858	0.000272486507580138	0.000295086214069608	0.000316778019297409	0.000305162526459869	0.000570534838818053	0.000321085683773387	0.000326405153630152	0.000437313611276745	0.000420417285642942	0.000480666846888203	0.000333265372482412	0.000341490674002658	0.000393098791919559	0.000364307793848174	0.00044279149095711	0.000418691477705774	0.000385396708888642	0.000422825872367285	0.000448628897894473	0.000316357553939615	0.000363139176415339	0.000402723483118601
"Organismal Systems|Environmental adaptation|Thermogenesis"	0.000358544062673738	0.00029338923635853	0.000457420583005478	0.000282482862426482	0.00037452515180935	0.00039782012915509	0.000344665898957424	0.000311661779926964	0.00045235718937533	0.000416870514206939	0.000898464235188147	0.000313762149249702	0.000580759572598372	0.000403711430902914	0.000275548788385034	0.000428726835859861	0.000378600978423975	0.000272063628071126	0.000328227166068345	0.000344750931926225	0.000373037238282343	0.000148610234456097	0.000419476944333141	0.000257639727611576	0.00031182052887754	0.000360071721801023	0.000281454570307883	0.00039589912327242	0.000144647378190723	0.000400544014883821	0.000343730882243069	0.000370474611795211	0.000477108302267675	0.00036411861989848	0.000274305664522207	0.000397985894401145	0.000368082430240795	0.000301318270546166	0.00067300545583174	0.00040280249435634	0.000264701720717303	0.000331911701464329	0.000935470190249484	0.000475751117153855	0.000697338903165056	0.000168460708380955	0.000235578789917798	0.000250498204355636	0.0002316059207654	0.000227028616884526	0.000306826178361262	0.000198160030491275	0.000109256489789159	0.00066945772251296	0.000276219219314793	0.000253559695325777	0.000434486258742486	0.000240988975239368	0.000223803144192268	0.000256587560862509	0.000147935836692374	0.000186153855699747	0.000217474646329702	0.000669408840656324	0.000373999041142533	0.000250463569793713	0.000481486890357476	0.00035900111248421	0.000388695163240479	0.000698347523680197	0.000234125848699191	0.000284717012902639	0.000407781967608804	0.000281305112299139	0.000145878480509763	0.000236650984897907	0.000573546514738861	0.000195072404289762	0.000244461969512854	0.000410091448956676	0.000399149698882019	0.000211270502627189	0.000317898483467299	0.000148329335939943	0.000199201468808155	0.000210918060402212	0.000344607666984787	0.000255335588325193	0.000373459816218772	0.000368898638540248	0.000276307078990593	0.000403978962709402	0.000163966970207545	0.000331037968655429	0.000356169538744362	0.000321115467740447	0.00031959185384232	0.000264011506165445	0.000224255014765264	0.000500028879241721	0.000380605265370074	0.00044949035936099	0.000570849157083249	0.000193558510520239	0.000282935274671392	0.000370905564615857	0.000171039265176593	0.000204243184713085	0.000436444525254726	0.000271745176281314	0.000379866460729476	0.000145970049531795	0.000743958699533611	0.000466699313939202	0.000263590485467681	0.000380330950859974	0.000449122245777457	0.000603587456935659	0.000401216893485936	0.000388251911009729	0.000448113970609824	0.00042548872076028	0.000461512896364852
"Metabolism|Xenobiotics biodegradation and metabolism|Ethylbenzene degradation"	0.000416659701317403	0.000374407854718826	0.000258076592252535	0.000241689646420715	0.000335990128825349	0.000267906665470492	0.00039477039907136	0.000545685994566679	0.000422041978645608	0.000379167878160673	0.000242371734135723	0.000383440171525831	0.000273915383849802	0.000455694468811367	0.000277118642269929	0.000180759978122731	0.000195993545815131	0.000312538754307128	0.000285514212238021	0.000389244618734858	0.000401865717663458	0.000345266297666303	0.000313096244783463	0.000299109924258485	0.000390673991767523	0.00027541955295132	0.000196151595225197	0.000416875431218267	0.000347777132720003	0.000355535738978319	0.000260539059010163	0.000311510402470551	0.000201115447604158	0.000256919648428976	0.000409836660383619	0.000229003969715846	0.000252528629169358	0.000371401310477783	0.000124450350630346	0.000420924111417711	0.000342633936462875	0.000263023429100915	7.50537679082253e-05	0.00023396504099963	0.00021725019488117	0.000341932561136249	0.000321438001336557	0.000273928020369659	0.000310533507687083	0.000293571819215008	0.000322254430375401	0.000304564985450994	0.000377338195042397	0.00027607013321004	0.000284442685571799	0.000311486503081143	0.000218943536308757	0.00032485595195888	0.000290671174251643	0.000286556004905972	0.000347770657827721	0.000354616954880042	0.000363507162479774	0.000172626823146432	0.000422401569936048	0.000281844815462211	0.000238993608594773	0.000259948087402931	0.000270207066639508	0.000169941805278766	0.000321774874063581	0.000403141093606658	0.000338354122235225	0.000312903101326606	0.000337589803647207	0.000309486665000243	0.000221296581968775	0.000319078936997488	0.000364295371066641	0.000441967507659236	0.000500342095696445	0.000408597262954405	0.000264634255518682	0.000344917276766826	0.000330714154668314	0.000315869637153357	0.000241310439785194	0.000414952617761105	0.000250785064223877	0.000247339732162512	0.000304973947750573	0.000285771516835255	0.00034931978490248	0.000273702879482191	0.000399490246164297	0.000274910029378646	0.00029772022814351	0.000337483026334161	0.000293029783084068	0.00029573105696075	0.000498231617237244	0.000274462817265076	0.000179011144245103	0.000300685685148692	0.000288238330388589	0.000516949328335772	0.000323451271874205	0.000325233009058682	0.000433839542834062	0.000396141993679532	0.000478940540698962	0.000343653385536163	0.000218008319561824	0.000380502601670727	0.000364358420304144	0.000447146493876667	0.000418379865907522	0.000337837263521283	0.000437555405444521	0.000455167206682498	0.000296001839226706	0.000389492616306644	0.000371598644866028
"Organismal Systems|Endocrine system|Adipocytokine signaling pathway"	0.000263364203476067	0.000228294154130179	0.0004171072292134	0.000281905720534427	0.000315866395334754	0.000364380597136104	0.000268523470583524	0.000177270267623904	0.000324367872045071	0.000270695138924018	0.000732532976797239	0.000255904471104622	0.000505038725878569	0.00026978261073525	0.000273669277967426	0.000428726835859861	0.000373015812572534	0.000261930090136017	0.000334178262106268	0.000272239730986559	0.00031907555200103	0.000148610234456097	0.000394081048665733	0.000257639727611576	0.000244445499167115	0.000376135873401252	0.000281454570307883	0.000291702646740712	0.000144254261642348	0.000329199208826388	0.000345061197415024	0.000330168023310536	0.000477108302267675	0.000350704406433923	0.000309002106720806	0.000397985894401145	0.000368082430240795	0.000232987252180979	0.000678960987292988	0.000298065975745454	0.000241218798522373	0.000328319620777897	0.000940198741565974	0.000480607466599346	0.000628623935298906	0.000168460708380955	0.000220123001992726	0.000250498204355636	0.000224319952734502	0.00022663173530531	0.000280606920106827	0.000195383150843465	0.000109256489789159	0.000590489855679042	0.000276219219314793	0.000253559695325777	0.000438360603663404	0.000255410737571031	0.000223383616931966	0.000256587560862509	0.000140181370431295	0.000186686292515897	0.000184479518028333	0.000670721568394759	0.000268133671129699	0.00025526011807988	0.000423877153265737	0.000360176284669576	0.000388695163240479	0.000707327200260629	0.000209077614798649	0.000212701799819617	0.000301757130713302	0.000287108369054831	0.000145748050427603	0.000234343071112391	0.000558415752462368	0.000194767880608682	0.000203108708950579	0.000286501949627424	0.000288042232391971	0.000165183091196893	0.000317898483467299	0.000148007476070949	0.000199201468808155	0.000210918060402212	0.000344607666984787	0.000249881284379091	0.000374080438529063	0.000368898638540248	0.000279951694958459	0.000421475983464317	0.000163557391621826	0.000331037968655429	0.000272454312541194	0.00032167225560158	0.00031959185384232	0.000264758671327604	0.000224255014765264	0.000516459822846389	0.000266342467267592	0.000469857083066213	0.000570849157083249	0.000193242828060585	0.000284766066120226	0.000257419173695879	0.000171039265176593	0.00020157152513584	0.000315262809274825	0.000212528493978192	0.000258566871883035	0.000140470365384814	0.000639901350484888	0.000347144687308698	0.000216441013948973	0.000256852204183681	0.000329142821112255	0.000505146458720432	0.000282152682667579	0.000258777365775248	0.000435672052739615	0.00032311420701793	0.000370151932760805
"Human Diseases|Cancers: Specific types|Renal cell carcinoma"	0.000315188912236187	0.000268974569284455	0.000231946225905731	0.000105172763281786	0.000402165036744932	0.000335883762077692	0.000335405160743521	0.000268838675269197	0.000258775225126794	0.000325973214323635	0.000282144853818391	0.000354134755229504	0.000319077128156095	0.000277476929702069	0.000326560241441225	0.000237882078625249	9.41482454536552e-05	0.000304336512413798	0.000327171884503481	0.000338675550417636	0.000274305177574164	0.000354708766075374	0.000309368953590733	0.000357226255837521	0.000329665399031214	0.00029046715624487	0.000249827359192088	0.000279679969023519	0.000390850486820916	0.00029082962667117	0.000232228685184146	0.000311317011551912	0.000312020551778762	0.000265076758944843	0.000320636064031913	0.000335767920893873	0.000298630404726357	0.000292870498333105	0.00032864607780319	0.000302612601430093	0.000373072087474528	0.0002949537317701	0.000248214835121958	0.000290180754652222	0.00020848778645873	0.000394857639220969	0.000304297498243817	0.000209669467826266	0.000315445428495265	0.000247587958500925	0.000369520288707005	0.000248057595655252	0.00045819038414745	0.000240910062249971	0.00026343778532619	0.000404202215210836	0.000259150626932504	0.0002039298064772	0.000311408559342791	0.000266048310247778	0.000382467603429984	0.000480896932346554	0.000308466444687822	0.000261772496907691	0.000295220255188213	0.000213907019641282	0.000250022501057271	0.000381167098323421	0.000384747524020059	0.000262331528858423	0.000362090500287892	0.000325531421827437	0.000231415035630062	0.00039228910286238	0.000320733336896477	0.000336631882395366	0.000239880863537111	0.000368293672802178	0.000334111038833551	0.000293400935236002	0.00030958542233975	0.000472938376748146	0.000267245312412973	0.000369207303256875	0.000397826408550191	0.000354062513988487	0.000213103701659064	0.000426967582907392	0.00034714065624467	0.000276178274310271	0.000330265518569323	0.000323400970756412	0.00041282780129062	0.000339186932891014	0.000303235832777307	0.000445987076768147	0.00042396025784235	0.000509060482289191	0.000255981448838878	0.000382914981851033	0.000297627435433809	0.000259578742843	0.000275717795184072	0.000256175595273403	0.000319067713042995	0.000329228996586372	0.000307895083170385	0.000324099401413785	0.00029069708450828	0.000311964964100088	0.000287865062393385	0.000305798843536209	0.000312940982016088	0.000291270450297635	0.000289505447077468	0.000280758749470617	0.000277233243915873	0.00026498397224326	0.000269296434133	0.000277560865222343	0.000367678091595213	0.000271732791487545	0.000296912736048745
"Human Diseases|Endocrine and metabolic diseases|Cushing's syndrome"	0.000315188912236187	0.000268974569284455	0.000231946225905731	0.000105172763281786	0.000402165036744932	0.000335883762077692	0.000335405160743521	0.000268838675269197	0.000258775225126794	0.000325973214323635	0.000282144853818391	0.000354134755229504	0.000319077128156095	0.000277476929702069	0.000326560241441225	0.000237882078625249	9.41482454536552e-05	0.000304336512413798	0.000327171884503481	0.000338675550417636	0.000274305177574164	0.000354708766075374	0.000309368953590733	0.000357226255837521	0.000329665399031214	0.00029046715624487	0.000249827359192088	0.000279679969023519	0.000390850486820916	0.00029082962667117	0.000232228685184146	0.000311317011551912	0.000312020551778762	0.000265076758944843	0.000320636064031913	0.000335767920893873	0.000298630404726357	0.000292870498333105	0.00032864607780319	0.000302612601430093	0.000373072087474528	0.0002949537317701	0.000248214835121958	0.000290180754652222	0.00020848778645873	0.000394857639220969	0.000304297498243817	0.000209669467826266	0.000315445428495265	0.000247587958500925	0.000369520288707005	0.000248057595655252	0.00045819038414745	0.000240910062249971	0.00026343778532619	0.000404202215210836	0.000259150626932504	0.0002039298064772	0.000311408559342791	0.000266048310247778	0.000382467603429984	0.000480896932346554	0.000308466444687822	0.000261772496907691	0.000295220255188213	0.000213907019641282	0.000250022501057271	0.000381167098323421	0.000384747524020059	0.000262331528858423	0.000362090500287892	0.000325531421827437	0.000231415035630062	0.00039228910286238	0.000320733336896477	0.000336631882395366	0.000239880863537111	0.000368293672802178	0.000334111038833551	0.000293400935236002	0.00030958542233975	0.000472938376748146	0.000267245312412973	0.000369207303256875	0.000397826408550191	0.000354062513988487	0.000213103701659064	0.000426967582907392	0.00034714065624467	0.000276178274310271	0.000330265518569323	0.000323400970756412	0.00041282780129062	0.000339186932891014	0.000303235832777307	0.000445987076768147	0.00042396025784235	0.000509060482289191	0.000255981448838878	0.000382914981851033	0.000297627435433809	0.000259578742843	0.000275717795184072	0.000256175595273403	0.000319067713042995	0.000329228996586372	0.000307895083170385	0.000324099401413785	0.00029069708450828	0.000311964964100088	0.000287865062393385	0.000305798843536209	0.000312940982016088	0.000291270450297635	0.000289505447077468	0.000280758749470617	0.000277233243915873	0.00026498397224326	0.000269296434133	0.000277560865222343	0.000367678091595213	0.000271732791487545	0.000296912736048745
"Metabolism|Glycan biosynthesis and metabolism|Various types of N-glycan biosynthesis"	8.06602676600761e-05	9.04323045984815e-05	0.000233183331194116	0.000263967418953939	0.000334838567613978	0.000243059576924034	0.000140987883456154	0.000121477015409001	7.77277336410665e-05	0.000164549613700613	0.000929894868967547	0.000171846827671339	0.000588441207487716	1.27417055188514e-05	0.000314498308408412	0.000238075644467401	0.000243044443237357	0.000249645613570991	0.000451003121246074	0.000154124904960649	0.000222062273158811	0.000146630889237312	0.000455776748949525	0.000290171260100703	0.000133449884982238	0.000391768529277257	0.000323909218594788	0.000121929842322813	0.000150910188277791	0.000250106937005735	0.000391112660554548	0.000342057026500219	0.000686877922547036	0.000355303714263221	0.000300464198158504	0.000518761960621147	0.000396155950132648	6.81024765888113e-05	0.000950651709501676	0.000134702066508229	0.000200807273404249	0.000403515010226449	0.00163076443599651	0.000586468176019869	0.000570312885836333	0.000207954276544291	0.000177611506410147	0.000265933483147905	0.000262995174477088	0.000237163202353517	0.000288691005156339	0.00019214202228696	0.000123158622001724	0.000461015080267935	0.000287104156240249	0.000275521558700451	0.000577797047416469	0.000226428285735171	0.000219765059857244	0.00026231165906579	0.000145926205587592	0.00024406016257616	0.000138058183415291	0.000925059615815535	8.62507322318511e-05	0.000227710193563647	0.00044953442309488	0.000476429726768727	0.000479903305228695	0.00103972497892986	0.000145525372655404	7.63542598566268e-05	3.87947224054399e-05	0.000338041548322785	0.000149169498107685	0.000273340352485604	0.000754139047405928	0.000228186784375216	0.000129488005650923	8.54559705866657e-05	8.40231335206467e-05	9.47166728704249e-05	0.000420418603103568	0.000151963114644678	0.000229971038596187	0.000248781137686645	0.000410699160745736	0.000227063619797146	0.000484777937715944	0.000457950114339829	0.000308275290441472	0.000493332007379401	0.000153072262678074	0.000391917674558945	0.000178192797223379	0.000468521076919461	0.000489491972863882	0.000379733048318365	0.000247689105904519	0.00071814096174945	4.8442281669334e-05	0.000563591325679694	0.000728956856237437	0.000191957999028621	0.000282978635111869	3.70408780920666e-05	0.000173863734150272	0.000234523237772158	0.000140594882509654	9.12027726716856e-05	3.39427906669262e-05	0.000128828031672255	0.000790014034627342	0.000213826418471841	0.000126531689599741	2.47415840093995e-05	0.000178016057769895	0.000496439699325692	5.38676589376293e-05	1.2193272482242e-05	0.000546926308592699	8.65408570262853e-05	0.00031688525034631
"Organismal Systems|Digestive system|Carbohydrate digestion and absorption"	0.00028043173063615	0.000283541456044149	0.000147512967573213	0.000240456665188756	0.000314644371461848	0.00020245892286584	0.000304599646420831	0.000274673668926837	0.000244733314253901	0.000269143221189753	0.000192950663253722	0.000316675544332165	0.000218485936288558	0.000277819840860996	0.000294934345444241	0.000100978752424996	0.000168729264302999	0.000300605981517855	0.00032898835277087	0.00031739197216554	0.000255941841507327	0.000333034768786627	0.000292964163208036	0.000329139031171524	0.000313420716493767	0.000205768412420262	0.000287378920595699	0.000290434154791901	0.000354906599694882	0.000315919047980295	0.000247605490785547	0.000351247597005049	0.000318793382568051	0.000271195695574013	0.000223010517786055	0.000334094832530652	0.000278672926130254	0.000279524039682987	0.00049986911123615	0.000301326066377062	0.000332371901656035	0.000343282168234121	0.000258850464947333	0.000252636548343866	0.000102467501547407	0.000359237439209274	0.000311655127714092	0.000292525817184946	0.000354459065674277	0.000302598004055919	0.000350237271906503	0.000315494521899833	0.000364819854314723	0.000161279811305955	0.000286928849789034	0.000335280800884338	0.000347436493098689	0.000250930519162702	0.000294263191693216	0.000293019909886895	0.000349169147400981	0.000383833700762434	0.000324781466989063	0.000208957605155031	0.000295183615417124	0.000257698721522557	0.000240050749165618	0.000385643944743863	0.000348806331117726	0.000215447077799515	0.000296420138327241	0.000313136626568728	0.00037805312784679	0.000356945781205664	0.000331558673411646	0.000337848576445199	0.000247737091550228	0.000368234427329609	0.000322002168943685	0.000289712607359239	0.000287826099167702	0.00034866322151037	0.000352265097442865	0.000342282534042305	0.000361654547883344	0.000358609409377454	0.000291901495826581	0.000284310442736458	0.000374374381623278	0.000326585024547022	0.000326830325311284	0.000203022717142698	0.000348325598988549	0.00031930784524905	0.000313025778378722	0.000474269248742975	0.000363917239764246	0.000362226833944629	0.000324980399765642	0.000245306580328987	0.000288831525364521	0.000209989912662805	0.000276665899605042	0.000304967274431461	0.000296505239779957	0.000296499561339423	0.00032329365074336	0.00032086146257806	0.000290753054547777	0.000306804881532953	0.000290611866572347	0.000324725715909704	0.000295135870781754	0.000245230912240799	0.00029925364012914	0.000287020327103659	0.000283555256970763	0.000253649382536894	0.000267009184957867	0.000282032066228933	0.000263436797497913	0.00022905917802595	0.000290919521964108
"Human Diseases|Infectious diseases: Viral|Human papillomavirus infection"	0.00029464943562755	0.000294449589972579	0.000303463988683283	0.000265255055557553	0.00030708312391348	0.000313511530525429	0.000305160854031942	0.000270836434081032	0.000266290818241446	0.000288902375629508	0.000237631985715481	0.000313598647832121	0.000271556339706099	0.000285277470369704	0.000313662945494593	0.000324906896924012	0.000254662030005184	0.000296349394403703	0.00028885305391046	0.000302934452400692	0.000279746236249587	0.000327614319462114	0.000284336433102053	0.000308028569011657	0.000305782723222805	0.000298327692862461	0.00025472213792503	0.00028655184293602	0.000335683898231541	0.000283730890230707	0.000293826758381979	0.000290686154315252	0.000267244614894019	0.000280712916405598	0.000286402131692403	0.000260897216639742	0.000266232764472016	0.000302614090390087	0.00024528066872241	0.000291119537067658	0.000307094650592758	0.000306111995143176	0.000230532125857411	0.000279112903011212	0.000330495079030821	0.000333323250801319	0.000302756139350116	0.000278382728245572	0.000311213941918082	0.000291104087654258	0.000310420528859123	0.000300660117528862	0.000353731740462203	0.000381154080982398	0.000282052143055228	0.000314905224029878	0.000265331129544445	0.000269815550625063	0.000303674752168863	0.000285596763914623	0.000339511530457456	0.000353757676110169	0.000316854565489651	0.000273041378971856	0.000288216927659277	0.000291497727547119	0.000230793342037044	0.000295214445079959	0.000281460784417124	0.000244377675515652	0.000341028927687089	0.000307903645980361	0.000268491127887991	0.000307383630203472	0.000325963150826172	0.000303807460041297	0.000263563588692138	0.00032532328292139	0.000307746031628468	0.000287792155734435	0.000282063551275289	0.000349437088798836	0.000289313202571966	0.000331688081311498	0.000325247805004375	0.000317217155536809	0.000261751349345884	0.000323608325127605	0.000282530236396522	0.000282517897701031	0.000298303774687865	0.00025453668770846	0.000334486148746978	0.00028565225753168	0.000290375630287089	0.000317904657741242	0.000319758177992122	0.000366788788685822	0.000295085718616076	0.000294120875533092	0.000281399034705074	0.000247148828319779	0.000244340053632913	0.00030017396244012	0.000311247487839911	0.000288094990532331	0.000313421991855154	0.000326284327169203	0.000284343647279014	0.000299011916866374	0.000292874168779686	0.000326517015015309	0.000261455810823589	0.000279576767384371	0.000300961893718612	0.00028737786024584	0.000280326182812203	0.00026809691663819	0.000283871272191509	0.000285665613781398	0.000308857464372916	0.000300691617261872	0.000282956013176081
"Human Diseases|Cancers: Overview|Viral carcinogenesis"	0.00029464943562755	0.000294449589972579	0.000303463988683283	0.000265255055557553	0.00030708312391348	0.000313511530525429	0.000305160854031942	0.000270836434081032	0.000266290818241446	0.000288902375629508	0.000237255255492951	0.000313598647832121	0.000270459797993233	0.000285277470369704	0.000313331381092758	0.000324906896924012	0.000254662030005184	0.000296349394403703	0.00028885305391046	0.000302934452400692	0.000279746236249587	0.000327614319462114	0.000284336433102053	0.000308028569011657	0.000305782723222805	0.000298327692862461	0.00025472213792503	0.00028655184293602	0.000335683898231541	0.000283730890230707	0.000293826758381979	0.000290686154315252	0.000267244614894019	0.000280712916405598	0.000286402131692403	0.000260897216639742	0.000266232764472016	0.000302614090390087	0.00024528066872241	0.000291119537067658	0.000307094650592758	0.000306111995143176	0.000230532125857411	0.000279112903011212	0.000330495079030821	0.000333323250801319	0.000302756139350116	0.000278382728245572	0.000311213941918082	0.000291104087654258	0.000310420528859123	0.000300660117528862	0.000353731740462203	0.000381033905108348	0.000282052143055228	0.000314905224029878	0.000265331129544445	0.000269815550625063	0.000303674752168863	0.000285596763914623	0.000339511530457456	0.000353757676110169	0.000316854565489651	0.000273041378971856	0.000288216927659277	0.000291497727547119	0.000230793342037044	0.000295214445079959	0.000281460784417124	0.000244082928558591	0.000340519867018088	0.000307903645980361	0.000268491127887991	0.000307383630203472	0.000325963150826172	0.000303807460041297	0.000263563588692138	0.00032532328292139	0.000307746031628468	0.000287792155734435	0.000282063551275289	0.000349437088798836	0.000289313202571966	0.000331688081311498	0.000325247805004375	0.000317217155536809	0.000261751349345884	0.000323608325127605	0.000282530236396522	0.000282517897701031	0.000298303774687865	0.00025453668770846	0.000334486148746978	0.00028565225753168	0.000290375630287089	0.000317904657741242	0.000319758177992122	0.000366788788685822	0.000295085718616076	0.000293967266091838	0.000281399034705074	0.000247148828319779	0.000244340053632913	0.00030017396244012	0.000311247487839911	0.000288094990532331	0.000313421991855154	0.000326284327169203	0.000284343647279014	0.000299011916866374	0.000292874168779686	0.000326517015015309	0.000261455810823589	0.000279576767384371	0.000300961893718612	0.000287353465245091	0.000280326182812203	0.00026809691663819	0.000283801952883605	0.000285665613781398	0.000308857464372916	0.000300691617261872	0.000282956013176081
"Human Diseases|Endocrine and metabolic diseases|Type I diabetes mellitus"	0.000370100743131276	0.000325449503409879	0.000292135261387208	0.000240357809195439	0.000270565346268278	0.000281617638492396	0.000350115449911741	0.000194184172332164	0.000398549324312348	0.00024905130226057	0.00031380348308129	0.000325867173316427	0.000269781383361067	0.000425053689737858	0.000252048708205349	0.000233068128621575	0.000224921012153108	0.000255878797526969	0.000267332229866344	0.000346297408938935	0.000338457107555126	0.000232878006428159	0.000306602312785606	0.000243285814507144	0.000336362150301856	0.000239519726837695	0.000228096433319747	0.00039127301379401	0.000236322817050975	0.00035505847048825	0.000253575222179135	0.00032053505956219	0.000284176691867241	0.000265326793583306	0.000226359525959978	0.000260269808503534	0.000240288042297082	0.000324255503289899	0.00035203559585625	0.000395030793116732	0.000270093529632805	0.000268428583179128	0.000365977839001306	0.000266375392179896	0.000289428298806015	0.00024451920049541	0.000252135715928202	0.00023960486132574	0.000261850762579721	0.000240826616222982	0.000290387296431301	0.000243437613462646	0.000235048107976169	0.00032206450897883	0.00023806616075031	0.000238107076637495	0.000277913525906664	0.000228366071852939	0.000230421424364251	0.00023570369326653	0.000242915737028462	0.000246068708024702	0.00028696305715884	0.000303980253343698	0.000390284762078392	0.000236271161593875	0.000199083597908113	0.000266159711811294	0.000259896068675724	0.000305254241044913	0.000264675290253821	0.000336969603208537	0.000162336082236549	0.000248328158928297	0.000236709341178483	0.000250311534528265	0.000314112324175937	0.000245007146646175	0.000293297016586478	0.000416943824786684	0.00040881941605536	0.000199922485454462	0.000267618979565689	0.000236138013081454	0.000242611972194046	0.000245907342332579	0.000251964063897581	0.000214587819140149	0.000265703415091355	0.000261759003236391	0.000245025132894979	0.000230581251991656	0.000231671407863209	0.000247721204273668	0.000329560762225021	0.000278659067643614	0.000266867098355453	0.000259953963463194	0.000244260690099761	0.000275941203787506	0.0004076573309533	0.00024759350852237	0.000274679395103962	0.000235598089240838	0.000245708518891199	0.000406435646920516	0.000235691893862135	0.000244840042556609	0.000418356546686616	0.00031851760029628	0.000403461355482049	0.000242923468785382	0.00031340506514498	0.000326817570102867	0.000297927603089151	0.000411520970302648	0.000419396407828487	0.000418707299024297	0.000408411176587813	0.000418702256646542	0.00029185488658296	0.000381975307385711	0.000389518889848244
